"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Hyun-Jin Ryu","P","LAD","@ COL",5.21,"TBD","L",4.05,0,0,5.3,9.8,1.31,NA,6500,22,15.2,7.77,7.77,"%",53,1.2,-1.4,NA
"Martin Perez","P","TEX","vs SD",4.13,"Richard, L 4.87","L",4.06,0,0,5.4,6,1.67,NA,6000,25.7,9.6,11,11,"%",23,1.8,11.45,1.9
"Phil Hughes","P","MIN","@ CWS",4.46,"Holland, L 3.03","R",4.32,0,0,5.6,5.6,1.35,NA,5800,20.1,12.2,8.55,8.55,"%",53,1.5,1.7,0.3
"Mookie Betts","OF","BOS","@ MIL",4.6,"Nelson, R 4.83","R",0.303,0.379,0.193,0,0,0,1,5800,33.2,9.2,14.47,14.47,"%",49,2.5,29,5
"Bronson Arroyo","P","CIN","@ SF",4.3,"Blach, L 5.66","R",6.53,0,0,5.1,6.5,1.35,NA,5500,29.1,9.3,9.07,9.07,"%",0,1.6,11.3,2.1
"Corey Seager","SS","LAD","@ COL",5.79,"TBD","L",0.285,0.372,0.187,0,0,0,2,5400,30.6,8.5,16.04,16.04,"%",57,3,7,1.3
"Mike Trout","OF","LAA","vs DET",3.96,"Fulmer, R 2.77","R",0.355,0.475,0.346,0,0,0,3,5300,22.8,11.6,11.55,11.55,"%",76,2.2,0,NA
"Nolan Arenado","3B","COL","vs LAD",5.21,"Ryu, L 4.05","R",0.297,0.388,0.281,0,0,0,3,5300,29.1,9.3,14.4,14.4,"%",61,2.7,25,4.7
"Ty Blach","P","SF","vs CIN",4.2,"Arroyo, R 6.53","L",5.66,0,0,2.1,2.1,1.35,NA,5300,21.6,1.3,5.82,5.82,"%",0,1.1,12.15,2.3
"Derek Holland","P","CWS","vs MIN",4.04,"Hughes, R 4.32","L",3.03,0,0,5.9,7.6,1.07,NA,5200,30.7,17.3,12.53,12.53,"%",48,2.4,5.25,1
"Paul Goldschmidt","1B","ARI","vs PIT",4.58,"Cole, R 3.14","R",0.317,0.441,0.233,0,0,0,3,5200,29.8,11.2,12.45,12.45,"%",61,2.4,3,0.6
"Charlie Blackmon","OF","COL","vs LAD",5.21,"Ryu, L 4.05","L",0.302,0.387,0.295,0,0,0,1,5200,29.8,9.9,13.83,13.83,"%",60,2.7,0,NA
"Justin Turner","3B","LAD","@ COL",5.79,"TBD","R",0.365,0.416,0.122,0,0,0,3,5100,25.2,8,15.38,15.38,"%",69,3,3,0.6
"Xander Bogaerts","SS","BOS","@ MIL",4.6,"Nelson, R 4.83","R",0.339,0.367,0.089,0,0,0,3,5000,23.6,7.8,12.36,12.36,"%",64,2.5,16,3.2
"Andrew Benintendi","OF","BOS","@ MIL",4.6,"Nelson, R 4.83","L",0.32,0.382,0.172,0,0,0,4,5000,28.4,9.5,13.06,13.06,"%",60,2.6,0,NA
"Mark Reynolds","1B","COL","vs LAD",5.21,"Ryu, L 4.05","R",0.322,0.44,0.33,0,0,0,4,5000,30.5,9.9,13.39,13.39,"%",57,2.7,15,3
"Yasiel Puig","OF","LAD","@ COL",5.79,"TBD","R",0.252,0.323,0.171,0,0,0,7,5000,29.1,7.7,9.93,9.93,"%",38,2,2,0.4
"Jonathan Villar","2B","MIL","vs BOS",3.91,"Rodriguez, L 3.07","B",0.199,0.258,0.118,0,0,0,1,4900,24.7,7.1,8.95,8.95,"%",44,1.8,10,2
"DJ LeMahieu","2B","COL","vs LAD",5.21,"Ryu, L 4.05","R",0.266,0.316,0.078,0,0,0,2,4900,24,6,11.95,11.95,"%",50,2.4,4,0.8
"Joc Pederson","OF","LAD","@ COL",5.79,"TBD","L",0.224,0.303,0.105,0,0,0,1,4900,25.7,5.1,14.39,14.39,"%",44,2.9,5,1
"Cody Bellinger","1B/OF","LAD","@ COL",5.79,"TBD","L",0.315,0.449,0.389,0,0,0,4,4900,37.7,12.8,14.06,14.06,"%",54,2.9,10,2
"Jose Abreu","1B","CWS","vs MIN",4.46,"Hughes, R 4.32","R",0.287,0.362,0.209,0,0,0,3,4800,26.5,7.9,10.93,10.93,"%",51,2.3,0,NA
"Aaron Judge","OF","NYY","vs HOU",3.96,"Keuchel, L 1.88","R",0.317,0.479,0.442,0,0,0,5,4800,31.7,12.3,9.12,9.12,"%",54,1.9,7,1.5
"Ian Desmond","1B/OF","COL","vs LAD",5.21,"Ryu, L 4.05","R",0.27,0.292,0.162,0,0,0,5,4800,30.5,7.9,11.28,11.28,"%",39,2.4,22,4.6
"Jose Altuve","2B","HOU","@ NYY",3.54,"Pineda, R 3.12","R",0.295,0.364,0.164,0,0,0,3,4700,25.7,9.1,9.37,9.37,"%",55,2,5,1.1
"Wil Myers","1B","SD","@ TEX",4.13,"Perez, L 4.06","R",0.301,0.374,0.266,0,0,0,3,4700,27.3,9.4,10.99,10.99,"%",57,2.3,3,0.6
"Carlos Gonzalez","OF","COL","vs LAD",5.21,"Ryu, L 4.05","L",0.188,0.245,0.098,0,0,0,6,4700,17.8,4.8,9.22,9.22,"%",56,2,18,3.8
"Brian Dozier","2B","MIN","@ CWS",4.04,"Holland, L 3.03","R",0.229,0.319,0.162,0,0,0,1,4600,23.9,8.5,10.66,10.66,"%",61,2.3,16,3.5
"Carlos Correa","SS","HOU","@ NYY",3.54,"Pineda, R 3.12","R",0.273,0.349,0.182,0,0,0,4,4600,21.9,8,9.26,9.26,"%",61,2,21,4.6
"Corey Dickerson","OF","TB","vs KC",3.98,"Vargas, L 1.19","L",0.328,0.401,0.234,0,0,0,2,4600,21.5,8.3,8.9,8.9,"%",62,1.9,3,0.7
"Miguel Cabrera","1B","DET","@ LAA",3.54,"Ramirez, R 3.74","R",0.274,0.364,0.191,0,0,0,3,4600,23.2,7.6,9.51,9.51,"%",55,2.1,5,1.1
"A.J. Pollock","OF","ARI","vs PIT",4.58,"Cole, R 3.14","R",0.304,0.35,0.159,0,0,0,1,4600,26.7,9.5,11.15,11.15,"%",59,2.4,0,NA
"Jake Lamb","3B","ARI","vs PIT",4.58,"Cole, R 3.14","L",0.248,0.353,0.223,0,0,0,4,4600,25.1,9.1,10.76,10.76,"%",61,2.3,7,1.5
"Dustin Pedroia","2B","BOS","@ MIL",4.6,"Nelson, R 4.83","R",0.279,0.335,0.099,0,0,0,2,4500,22,7,11.38,11.38,"%",62,2.5,8,1.8
"Keon Broxton","OF","MIL","vs BOS",3.91,"Rodriguez, L 3.07","R",0.266,0.356,0.213,0,0,0,2,4500,27.5,7.9,8.29,8.29,"%",39,1.8,5,1.1
"Clayton Richard","P","SD","@ TEX",4.87,"Perez, L 4.06","L",4.87,0,0,5.8,6.2,1.62,NA,4500,31.9,10.2,7.97,7.97,"%",0,1.8,18.15,4
"Rougned Odor","2B","TEX","vs SD",4.87,"Richard, L 4.87","L",0.194,0.264,0.18,0,0,0,5,4500,23.8,6.3,9.3,9.3,"%",42,2.1,10,2.2
"Andrew McCutchen","OF","PIT","@ ARI",3.92,"Greinke, R 3.09","R",0.215,0.302,0.182,0,0,0,3,4500,21.8,6.8,9.7,9.7,"%",56,2.2,0,NA
"Chase Utley","2B","LAD","@ COL",5.79,"TBD","L",0.145,0.214,0.055,0,0,0,6,4500,15.8,2.6,9.67,9.67,"%",41,2.1,18,4
"Miguel Sano","3B","MIN","@ CWS",4.04,"Holland, L 3.03","R",0.3,0.45,0.34,0,0,0,3,4400,27.3,10.8,9.8,9.8,"%",60,2.2,20,4.5
"George Springer","OF","HOU","@ NYY",3.54,"Pineda, R 3.12","R",0.256,0.347,0.222,0,0,0,1,4400,22.9,8.4,8.72,8.72,"%",58,2,7,1.6
"Jackie Bradley Jr.","OF","BOS","@ MIL",4.6,"Nelson, R 4.83","L",0.194,0.259,0.129,0,0,0,6,4400,20.7,5.3,8.1,8.1,"%",40,1.8,0,NA
"Mitch Moreland","1B","BOS","@ MIL",4.6,"Nelson, R 4.83","L",0.277,0.364,0.177,0,0,0,5,4400,22.6,7.4,9.73,9.73,"%",57,2.2,2,0.5
"Carlos Gomez","OF","TEX","vs SD",4.87,"Richard, L 4.87","R",0.219,0.31,0.172,0,0,0,7,4400,22.9,7.1,7.09,7.09,"%",44,1.6,8,1.8
"Gregory Polanco","OF","PIT","@ ARI",3.92,"Greinke, R 3.09","L",0.238,0.304,0.095,0,0,0,4,4400,20.7,6.4,9.1,9.1,"%",55,2.1,14,3.2
"Chris Taylor","2B","LAD","@ COL",5.79,"TBD","R",0.348,0.465,0.261,0,0,0,5,4400,27,7.9,12.21,12.21,"%",53,2.8,3,0.7
"Joey Votto","1B","CIN","@ SF",4.2,"Blach, L 5.66","L",0.289,0.429,0.333,0,0,0,3,4400,26.8,10.8,11.26,11.26,"%",64,2.6,9,2
"Jean Segura","SS","SEA","@ TOR",3.8,"Estrada, R 3.14","R",0.367,0.393,0.133,0,0,0,1,4300,25.2,11,9.82,9.82,"%",65,2.3,14,3.3
"Gary Sanchez","C","NYY","vs HOU",3.96,"Keuchel, L 1.88","R",0.27,0.368,0.162,0,0,0,2,4300,23.9,7.8,8.69,8.69,"%",51,2,5,1.2
"Evan Longoria","3B","TB","vs KC",3.98,"Vargas, L 1.19","R",0.239,0.313,0.157,0,0,0,3,4300,20.3,6.9,8.22,8.22,"%",56,1.9,0,NA
"Eric Hosmer","1B","KC","@ TB",3.52,"Odorizzi, R 2.88","L",0.291,0.331,0.11,0,0,0,3,4300,20.3,6.9,8.07,8.07,"%",56,1.9,0,NA
"Ian Kinsler","2B","DET","@ LAA",3.54,"Ramirez, R 3.74","R",0.206,0.311,0.144,0,0,0,1,4300,23.3,7.3,8.43,8.43,"%",49,2,15,3.5
"Nelson Cruz","OF","SEA","@ TOR",3.8,"Estrada, R 3.14","R",0.325,0.415,0.239,0,0,0,3,4200,25,9.3,9.94,9.94,"%",59,2.4,21,5
"Mike Moustakas","3B","KC","@ TB",3.52,"Odorizzi, R 2.88","L",0.246,0.324,0.246,0,0,0,2,4200,20.9,7.4,8.07,8.07,"%",57,1.9,7,1.7
"Billy Hamilton","OF","CIN","@ SF",4.2,"Blach, L 5.66","B",0.244,0.286,0.104,0,0,0,1,4200,28.8,10.4,10.37,10.37,"%",56,2.5,10,2.4
"Melky Cabrera","OF","CWS","vs MIN",4.46,"Hughes, R 4.32","B",0.236,0.271,0.064,0,0,0,1,4100,17.6,5.8,8.9,8.9,"%",62,2.2,18,4.4
"Todd Frazier","3B","CWS","vs MIN",4.46,"Hughes, R 4.32","R",0.188,0.295,0.175,0,0,0,5,4100,22.5,6.9,8.58,8.58,"%",50,2.1,4,1
"Mike Napoli","1B","TEX","vs SD",4.87,"Richard, L 4.87","R",0.16,0.237,0.16,0,0,0,6,4100,19.8,5.4,7.62,7.62,"%",43,1.9,34,8.3
"Ryan Schimpf","3B","SD","@ TEX",4.13,"Perez, L 4.06","L",0.17,0.33,0.29,0,0,0,5,4100,23.6,7.1,8.64,8.64,"%",47,2.1,5,1.2
"Delino DeShields","OF","TEX","vs SD",4.87,"Richard, L 4.87","R",0.231,0.273,0.077,0,0,0,1,4100,23,5.9,9.36,9.36,"%",42,2.3,0,NA
"Avisail Garcia","OF","CWS","vs MIN",4.46,"Hughes, R 4.32","R",0.336,0.393,0.195,0,0,0,4,4000,25.8,8.8,9.28,9.28,"%",53,2.3,10,2.5
"Jose Bautista","OF","TOR","vs SEA",4.7,"De, R 6.75","R",0.165,0.265,0.107,0,0,0,3,4000,22.7,6,9.88,9.88,"%",47,2.5,4,1
"Salvador Perez","C","KC","@ TB",3.52,"Odorizzi, R 2.88","R",0.284,0.356,0.233,0,0,0,4,4000,22.9,7.5,7.75,7.75,"%",50,1.9,11,2.8
"Justin Upton","OF","DET","@ LAA",3.54,"Ramirez, R 3.74","R",0.265,0.386,0.235,0,0,0,5,4000,22,8.8,7.39,7.39,"%",58,1.8,18,4.5
"Hernan Perez","OF/SS","MIL","vs BOS",3.91,"Rodriguez, L 3.07","R",0.273,0.356,0.25,0,0,0,3,4000,27.8,7.1,7.85,7.85,"%",30,2,0,NA
"Travis Shaw","3B","MIL","vs BOS",3.91,"Rodriguez, L 3.07","L",0.273,0.358,0.265,0,0,0,4,4000,25.1,9.3,8.51,8.51,"%",55,2.1,5,1.3
"Elvis Andrus","SS","TEX","vs SD",4.87,"Richard, L 4.87","R",0.278,0.341,0.181,0,0,0,3,4000,23.7,8,9.64,9.64,"%",56,2.4,5,1.3
"Yangervis Solarte","2B","SD","@ TEX",4.13,"Perez, L 4.06","B",0.264,0.32,0.12,0,0,0,4,4000,20.9,6.7,8.84,8.84,"%",55,2.2,3,0.8
"Austin Barnes","C","LAD","@ COL",5.79,"TBD","R",0.265,0.379,0.265,0,0,0,8,4000,19.2,6.3,6.83,6.83,"%",51,1.7,11,2.8
"Adam Duvall","OF","CIN","@ SF",4.2,"Blach, L 5.66","R",0.273,0.371,0.306,0,0,0,4,4000,27.9,9.5,9.74,9.74,"%",52,2.4,3,0.8
"Jacoby Ellsbury","OF","NYY","vs HOU",3.96,"Keuchel, L 1.88","L",0.292,0.356,0.146,0,0,0,1,3900,21.6,8.3,7.8,7.8,"%",59,2,10,2.6
"Josh Reddick","OF","HOU","@ NYY",3.54,"Pineda, R 3.12","L",0.288,0.334,0.173,0,0,0,2,3900,23.2,6.8,7.85,7.85,"%",43,2,7,1.8
"Alex Bregman","3B","HOU","@ NYY",3.54,"Pineda, R 3.12","R",0.257,0.308,0.071,0,0,0,8,3900,12.3,5.8,4.37,4.37,"%",66,1.1,8,2.1
"Starlin Castro","2B","NYY","vs HOU",3.96,"Keuchel, L 1.88","R",0.354,0.404,0.189,0,0,0,4,3900,22.6,9.5,8.57,8.57,"%",63,2.2,3,0.8
"Josh Harrison","2B/3B","PIT","@ ARI",3.92,"Greinke, R 3.09","R",0.299,0.366,0.18,0,0,0,1,3900,21.3,7.2,8.15,8.15,"%",54,2.1,2,0.5
"Chris Owings","OF/SS","ARI","vs PIT",4.58,"Cole, R 3.14","R",0.311,0.365,0.185,0,0,0,5,3900,27.2,8.9,8.28,8.28,"%",47,2.1,7,1.8
"Hunter Pence","OF","SF","vs CIN",4.3,"Arroyo, R 6.53","R",0.244,0.281,0.099,0,0,0,3,3900,19.2,5.9,8.64,8.64,"%",55,2.2,3,0.8
"Danny Valencia","1B","SEA","@ TOR",3.8,"Estrada, R 3.14","R",0.245,0.318,0.179,0,0,0,5,3800,23.2,6.7,7.38,7.38,"%",41,1.9,5,1.3
"Kyle Seager","3B","SEA","@ TOR",3.8,"Estrada, R 3.14","L",0.269,0.341,0.12,0,0,0,4,3800,19.1,7,8.67,8.67,"%",63,2.3,3,0.8
"Domingo Santana","OF","MIL","vs BOS",3.91,"Rodriguez, L 3.07","R",0.245,0.352,0.214,0,0,0,5,3800,21,7.2,6.96,6.96,"%",51,1.8,0,NA
"Manuel Margot","OF","SD","@ TEX",4.13,"Perez, L 4.06","R",0.271,0.32,0.136,0,0,0,1,3800,22.2,7.2,9.1,9.1,"%",55,2.4,2,0.5
"Eugenio Suarez","3B","CIN","@ SF",4.2,"Blach, L 5.66","R",0.316,0.416,0.263,0,0,0,5,3800,25.6,9.4,8.08,8.08,"%",53,2.1,7,1.8
"Robbie Grossman","OF","MIN","@ CWS",4.04,"Holland, L 3.03","B",0.267,0.366,0.133,0,0,0,2,3700,19.9,6.9,8.21,8.21,"%",58,2.2,6,1.6
"Justin Smoak","1B","TOR","vs SEA",4.7,"De, R 6.75","B",0.255,0.323,0.208,0,0,0,4,3700,23,6,8.55,8.55,"%",40,2.3,30,8.1
"Devon Travis","2B","TOR","vs SEA",4.7,"De, R 6.75","R",0.168,0.209,0.099,0,0,0,7,3700,15.7,4.4,5.11,5.11,"%",40,1.4,8,2.2
"Kevin Pillar","OF","TOR","vs SEA",4.7,"De, R 6.75","R",0.293,0.354,0.181,0,0,0,1,3700,24.6,8,9.35,9.35,"%",52,2.5,9,2.4
"Carlos Beltran","OF","HOU","@ NYY",3.54,"Pineda, R 3.12","B",0.256,0.301,0.141,0,0,0,5,3700,18.5,6.1,6.67,6.67,"%",51,1.8,0,NA
"Alex Gordon","OF","KC","@ TB",3.52,"Odorizzi, R 2.88","L",0.164,0.235,0.043,0,0,0,8,3700,11.4,4.3,4.13,4.13,"%",58,1.1,0,NA
"Logan Morrison","1B","TB","vs KC",3.98,"Vargas, L 1.19","L",0.25,0.371,0.278,0,0,0,4,3700,23.9,8,7.55,7.55,"%",49,2,5,1.4
"Nick Castellanos","3B","DET","@ LAA",3.54,"Ramirez, R 3.74","R",0.248,0.329,0.194,0,0,0,2,3700,21.2,8.2,8.11,8.11,"%",60,2.2,7,1.9
"Jonathan Lucroy","C","TEX","vs SD",4.87,"Richard, L 4.87","R",0.23,0.282,0.115,0,0,0,4,3700,21.3,5.1,8.81,8.81,"%",39,2.4,9,2.4
"Hunter Renfroe","OF","SD","@ TEX",4.13,"Perez, L 4.06","R",0.202,0.247,0.147,0,0,0,8,3700,16.3,5,4.62,4.62,"%",41,1.2,7,1.9
"Eduardo Nunez","3B/SS","SF","vs CIN",4.3,"Arroyo, R 6.53","R",0.256,0.269,0.064,0,0,0,7,3700,17.3,5.9,5.29,5.29,"%",49,1.4,0,NA
"Zack Cozart","SS","CIN","@ SF",4.2,"Blach, L 5.66","R",0.35,0.436,0.23,0,0,0,2,3700,21.3,9.3,8.86,8.86,"%",67,2.4,12,3.2
"Brandon Belt","1B/OF","SF","vs CIN",4.3,"Arroyo, R 6.53","L",0.22,0.34,0.178,0,0,0,2,3700,23.5,7,8.52,8.52,"%",47,2.3,16,4.3
"Tim Anderson","SS","CWS","vs MIN",4.46,"Hughes, R 4.32","R",0.218,0.239,0.076,0,0,0,7,3600,17.3,5.5,5.03,5.03,"%",44,1.4,8,2.2
"Ben Gamel","OF","SEA","@ TOR",3.8,"Estrada, R 3.14","L",0.38,0.461,0.22,0,0,0,2,3600,27.8,11.6,7.63,7.63,"%",57,2.1,2,0.6
"Matt Holliday","1B/OF","NYY","vs HOU",3.96,"Keuchel, L 1.88","R",0.287,0.41,0.264,0,0,0,3,3600,25.6,8.2,7.91,7.91,"%",46,2.2,3,0.8
"Chris Carter","1B","NYY","vs HOU",3.96,"Keuchel, L 1.88","R",0.193,0.262,0.105,0,0,0,9,3600,12.3,4.1,2.73,2.73,"%",42,0.8,3,0.8
"Albert Pujols","1B","LAA","vs DET",3.96,"Fulmer, R 2.77","R",0.241,0.288,0.139,0,0,0,4,3600,19,6.7,7.18,7.18,"%",56,2,0,NA
"Shin-Soo Choo","OF","TEX","vs SD",4.87,"Richard, L 4.87","L",0.269,0.363,0.157,0,0,0,2,3600,26.3,7.8,9.91,9.91,"%",48,2.8,0,NA
"David Peralta","OF","ARI","vs PIT",4.58,"Cole, R 3.14","L",0.283,0.343,0.16,0,0,0,2,3600,25.8,7.7,8.43,8.43,"%",44,2.3,12,3.3
"Brandon Drury","2B","ARI","vs PIT",4.58,"Cole, R 3.14","R",0.312,0.357,0.156,0,0,0,6,3600,19.1,6.8,6.66,6.66,"%",54,1.9,5,1.4
"Denard Span","OF","SF","vs CIN",4.3,"Arroyo, R 6.53","L",0.2,0.236,0.08,0,0,0,1,3600,14.9,4,7.78,7.78,"%",55,2.2,25,6.9
"Joe Panik","2B","SF","vs CIN",4.3,"Arroyo, R 6.53","L",0.278,0.317,0.087,0,0,0,6,3600,16.9,5.8,6.34,6.34,"%",55,1.8,3,0.8
"Joe Mauer","1B","MIN","@ CWS",4.04,"Holland, L 3.03","L",0.248,0.298,0.109,0,0,0,5,3500,16.4,6,6.84,6.84,"%",60,2,7,2
"Matt Davidson","3B","CWS","vs MIN",4.46,"Hughes, R 4.32","R",0.246,0.346,0.292,0,0,0,6,3500,26,7.2,6.13,6.13,"%",31,1.8,18,5.1
"Tyler Saladino","2B","CWS","vs MIN",4.46,"Hughes, R 4.32","R",0.209,0.271,0.058,0,0,0,2,3500,17,5.3,8.14,8.14,"%",58,2.3,4,1.1
"Tim Beckham","SS","TB","vs KC",3.98,"Vargas, L 1.19","R",0.264,0.321,0.207,0,0,0,1,3500,24.3,7.3,7.21,7.21,"%",42,2.1,3,0.9
"Kevin Kiermaier","OF","TB","vs KC",3.98,"Vargas, L 1.19","L",0.203,0.263,0.06,0,0,0,7,3500,17.7,5.9,4.76,4.76,"%",45,1.4,2,0.6
"Kole Calhoun","OF","LAA","vs DET",3.96,"Fulmer, R 2.77","L",0.235,0.299,0.125,0,0,0,2,3500,18.8,6.2,7.07,7.07,"%",53,2,0,NA
"Francisco Cervelli","C","PIT","@ ARI",3.92,"Greinke, R 3.09","R",0.25,0.337,0.208,0,0,0,2,3500,19.4,6.9,7.67,7.67,"%",57,2.2,0,NA
"Christian Arroyo","3B/SS","SF","vs CIN",4.3,"Arroyo, R 6.53","R",0.242,0.306,0.177,0,0,0,5,3500,17.8,6.8,6.66,6.66,"%",59,1.9,3,0.9
"Eduardo Escobar","3B/SS","MIN","@ CWS",4.04,"Holland, L 3.03","B",0.228,0.316,0.193,0,0,0,6,3400,19.1,6.1,5.81,5.81,"%",45,1.7,27,7.9
"Chase Headley","3B","NYY","vs HOU",3.96,"Keuchel, L 1.88","B",0.268,0.35,0.161,0,0,0,6,3400,17.8,8.1,5.81,5.81,"%",63,1.7,5,1.5
"Norichika Aoki","OF","HOU","@ NYY",3.54,"Pineda, R 3.12","L",0.28,0.301,0.067,0,0,0,9,3400,13.7,5,2.9,2.9,"%",46,0.9,12,3.5
"Jorge Soler","OF","KC","@ TB",3.52,"Odorizzi, R 2.88","R",0.063,0.115,0.063,0,0,0,7,3400,9.4,1.8,3.98,3.98,"%",25,1.2,4,1.2
"Victor Martinez","1B","DET","@ LAA",3.54,"Ramirez, R 3.74","B",0.27,0.302,0.063,0,0,0,4,3400,17.4,5.9,6.92,6.92,"%",56,2,9,2.6
"Cameron Maybin","OF","LAA","vs DET",3.96,"Fulmer, R 2.77","R",0.206,0.275,0.072,0,0,0,5,3400,16.8,6.5,6.66,6.66,"%",61,2,2,0.6
"Orlando Arcia","SS","MIL","vs BOS",3.91,"Rodriguez, L 3.07","R",0.219,0.27,0.143,0,0,0,8,3400,17,5.4,3.85,3.85,"%",39,1.1,2,0.6
"Brandon Crawford","SS","SF","vs CIN",4.3,"Arroyo, R 6.53","L",0.263,0.304,0.171,0,0,0,4,3400,19.2,6.2,7.78,7.78,"%",54,2.3,5,1.5
"Eddie Rosario","OF","MIN","@ CWS",4.04,"Holland, L 3.03","L",0.28,0.31,0.14,0,0,0,8,3300,14.1,6.4,4.26,4.26,"%",62,1.3,0,NA
"Byron Buxton","OF","MIN","@ CWS",4.04,"Holland, L 3.03","R",0.188,0.256,0.094,0,0,0,9,3300,14.1,4.8,3.27,3.27,"%",44,1,0,NA
"Steve Pearce","OF","TOR","vs SEA",4.7,"De, R 6.75","R",0.192,0.256,0.137,0,0,0,5,3300,23.4,4.4,7.21,7.21,"%",8,2.2,18,5.5
"Brian McCann","C","HOU","@ NYY",3.54,"Pineda, R 3.12","L",0.281,0.37,0.18,0,0,0,6,3300,18.8,8.2,5.51,5.51,"%",60,1.7,2,0.6
"Whit Merrifield","2B/OF","KC","@ TB",3.52,"Odorizzi, R 2.88","R",0.197,0.248,0.121,0,0,0,6,3300,16.1,5.2,4.84,4.84,"%",46,1.5,23,7
"Christian Vazquez","C","BOS","@ MIL",4.6,"Nelson, R 4.83","R",0.354,0.39,0.146,0,0,0,8,3300,20.9,6.1,4.64,4.64,"%",33,1.4,7,2.1
"Matt Szczur","OF","SD","@ TEX",4.13,"Perez, L 4.06","R",0.292,0.301,0.083,0,0,0,2,3300,13.8,2.4,7.08,7.08,"%",30,2.1,5,1.5
"Jorge Polanco","SS","MIN","@ CWS",4.04,"Holland, L 3.03","B",0.262,0.304,0.097,0,0,0,4,3200,17,6.7,7.35,7.35,"%",64,2.3,2,0.6
"Didi Gregorius","SS","NYY","vs HOU",3.96,"Keuchel, L 1.88","L",0.319,0.333,0.106,0,0,0,7,3200,17.6,8,4.85,4.85,"%",60,1.5,3,0.9
"Yulieski Gurriel","1B","HOU","@ NYY",3.54,"Pineda, R 3.12","R",0.284,0.32,0.119,0,0,0,7,3200,16.7,5.8,4.1,4.1,"%",46,1.3,0,NA
"Rickie Weeks","1B","TB","vs KC",3.98,"Vargas, L 1.19","R",0.203,0.324,0.17,0,0,0,5,3200,18.6,5.4,5.78,5.78,"%",41,1.8,0,NA
"Daniel Robertson","3B/SS","TB","vs KC",3.98,"Vargas, L 1.19","R",0.188,0.32,0.188,0,0,0,6,3200,16.3,5.1,4.72,4.72,"%",43,1.5,0,NA
"Yunel Escobar","3B","LAA","vs DET",3.96,"Fulmer, R 2.77","R",0.26,0.315,0.144,0,0,0,1,3200,21.6,7.3,7.4,7.4,"%",51,2.3,13,4.1
"Tyler Collins","OF","DET","@ LAA",3.54,"Ramirez, R 3.74","L",0.244,0.296,0.105,0,0,0,6,3200,18.7,5.5,4.87,4.87,"%",37,1.5,0,NA
