"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
53,18,6000,18.0833333333333,10.85,"Martin Perez","TEX",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6.33333333333333,0,0,2,7,2,0
54,19,4500,23.1111111111111,10.4,"Wandy Peralta","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1.33333333333333,0,0,0,1,0,0
55,36,3100,32.258064516129,10,"Scooter Gennett","CIN",NA,"2B/OF",9,1,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,37,4200,23.8095238095238,10,"Billy Hamilton","CIN",NA,"OF",1,2,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,38,4000,25,10,"Avisail Garcia","CHW",NA,"OF",4,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,39,4900,20.4081632653061,10,"Cody Bellinger","LAD",NA,"1B/OF",4,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,40,4900,20.4081632653061,10,"Jonathan Villar","MIL",NA,"2B",1,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,20,4200,23.2142857142857,9.75,"Brandon Kintzler","MIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,0,0,0
61,21,4000,23.25,9.3,"Chris Hatcher","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,2,0,0
62,22,4300,21.6279069767442,9.3,"Sam Gaviglio","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,1,2,0,0
63,41,4400,20.4545454545455,9,"Joey Votto","CIN",NA,"1B",3,0,0,2,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,42,3400,26.4705882352941,9,"Victor Martinez","DET",NA,"1B",4,1,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,43,3000,30,9,"Patrick Valaika","COL",NA,"2B/SS",7,0,0,1,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,44,3700,24.3243243243243,9,"Kevin Pillar","TOR",NA,"OF",1,2,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,45,3700,24.3243243243243,9,"Jonathan Lucroy","TEX",NA,"C",4,0,0,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,46,4500,20,9,"Yasmani Grandal","LAD",NA,"C",9,0,0,2,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,23,6800,12.2794117647059,8.35,"J.C. Ramirez","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,7,0,0,5,8,1,0
70,24,4100,20.1219512195122,8.25,"David Robertson","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
71,47,3700,21.6216216216216,8,"Devon Travis","TOR",NA,"2B",7,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,48,3900,20.5128205128205,8,"Alex Bregman","HOU",NA,"3B",8,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,49,4400,18.1818181818182,8,"Carlos Gomez","TEX",NA,"OF",7,0,0,0,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,50,3900,20.5128205128205,8,"Jacoby Ellsbury","NYY",NA,"OF",1,0,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,51,2600,30.7692307692308,8,"Jacob Marisnick","HOU",NA,"OF",9,0,0,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,52,3600,22.2222222222222,8,"Tim Anderson","CHW",NA,"SS",7,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,53,4500,17.7777777777778,8,"Dustin Pedroia","BOS",NA,"2B",2,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,54,4500,17.7777777777778,8,"Rougned Odor","TEX",NA,"2B",5,1,0,1,0,4,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,55,2700,29.6296296296296,8,"Ezequiel Carrera","TOR",NA,"OF",2,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,25,4000,18,7.2,"Corey Knebel","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,2,1,0
81,56,4200,16.6666666666667,7,"Mike Moustakas","KC",NA,"3B",2,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,57,3500,20,7,"Joe Mauer","MIN",NA,"1B",5,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,58,2800,25,7,"Brett Eibner","LAD",NA,"OF",3,1,0,1,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,59,2600,26.9230769230769,7,"Omar Narvaez","CHW",NA,"C",8,1,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,60,3300,21.2121212121212,7,"Christian Vazquez","BOS",NA,"C",8,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,61,2000,35,7,"Cliff Pennington","LAA",NA,"2B/3B",9,1,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,62,3900,17.9487179487179,7,"Chris Owings","ARI",NA,"SS/OF",5,1,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,63,4400,15.9090909090909,7,"George Springer","HOU",NA,"OF",1,0,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,64,3700,18.9189189189189,7,"Hunter Renfroe","SD",NA,"OF",8,0,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,65,2800,25,7,"Josh Rutledge","BOS",NA,"2B/3B",7,0,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,66,3700,18.9189189189189,7,"Nick Castellanos","DET",NA,"3B",2,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,67,4800,14.5833333333333,7,"Aaron Judge","NYY",NA,"OF",5,0,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,68,3900,17.9487179487179,7,"Josh Reddick","HOU",NA,"OF",2,1,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,69,4600,15.2173913043478,7,"Jake Lamb","ARI",NA,"3B",4,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,70,3800,18.4210526315789,7,"Kike Hernandez","LAD",NA,"SS/OF",2,1,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,71,3800,18.4210526315789,7,"Eugenio Suarez","CIN",NA,"3B",5,0,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,72,5400,12.962962962963,7,"Corey Seager","LAD",NA,"SS",2,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,73,3000,23.3333333333333,7,"Ryan Hanigan","COL",NA,"C",8,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,26,4000,15.625,6.25,"Grant Dayton","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
100,27,4500,13.8888888888889,6.25,"Matt Strahm","KC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
101,28,4000,15.625,6.25,"Brad Hand","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
102,74,3700,16.2162162162162,6,"Robbie Grossman","MIN",NA,"OF",2,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,75,2800,21.4285714285714,6,"Luis Sardinas","BAL",NA,"SS/3B",9,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,29,4100,14.390243902439,5.9,"Anthony Swarzak","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,0,0,0,1,0
105,30,4400,12.8409090909091,5.65,"Shane Greene","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,0,0
106,31,5200,10.0961538461538,5.25,"Derek Holland","CHW",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,0,0,3,6,4,0
107,32,4000,12.625,5.05,"Samuel Dyson","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,2,0,0
108,76,2800,17.8571428571429,5,"Leury Garcia","CHW",NA,"OF",9,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,77,3000,16.6666666666667,5,"Austin Hedges","SD",NA,"C",6,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,78,3700,13.5135135135135,5,"Logan Morrison","TB",NA,"1B",4,0,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,79,4000,12.5,5,"Elvis Andrus","TEX",NA,"SS",3,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,80,3600,13.8888888888889,5,"Brandon Drury","ARI",NA,"2B",6,0,0,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,81,4700,10.6382978723404,5,"Jose Altuve","HOU",NA,"2B",3,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,82,3400,14.7058823529412,5,"Brandon Crawford","SF",NA,"SS",4,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,83,3300,15.1515151515152,5,"Matt Szczur","SD",NA,"OF",2,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,84,3800,13.1578947368421,5,"Danny Valencia","SEA",NA,"1B",5,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,85,2900,17.2413793103448,5,"Cheslor Cuthbert","KC",NA,"3B",9,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,86,3400,14.7058823529412,5,"Chase Headley","NYY",NA,"3B",6,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,87,4000,12.5,5,"Travis Shaw","MIL",NA,"3B",4,0,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,88,3100,16.1290322580645,5,"Manny Pina","MIL",NA,"C",7,1,0,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,89,4900,10.2040816326531,5,"Joc Pederson","LAD",NA,"OF",1,0,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,90,4300,11.6279069767442,5,"Gary Sanchez","NYY",NA,"C",2,0,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,91,4600,10.8695652173913,5,"Miguel Cabrera","DET",NA,"1B",3,0,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,92,2900,17.2413793103448,5,"Alcides Escobar","KC",NA,"SS",1,1,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,93,4100,12.1951219512195,5,"Ryan Schimpf","SD",NA,"3B",5,0,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,94,2700,18.5185185185185,5,"Peter Bourjos","TB",NA,"OF",9,0,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,33,4100,11.9512195121951,4.9,"Tom Kahnle","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0.666666666666667,0,0,0,0,1,0
128,34,4200,10.1190476190476,4.25,"Josh Osich","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
129,35,4100,10.3658536585366,4.25,"Danny Farquhar","TB",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
130,36,4000,10.625,4.25,"Juan Nicasio","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
131,37,4200,10.1190476190476,4.25,"Leonel Campos","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
132,95,3400,11.7647058823529,4,"Jorge Soler","KC",NA,"OF",7,0,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,96,4900,8.16326530612245,4,"DJ LeMahieu","COL",NA,"2B",2,1,0,0,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,97,4100,9.75609756097561,4,"Todd Frazier","NYY",NA,"3B",5,0,0,1,0,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,98,4000,10,4,"Jose Bautista","TOR",NA,"OF",3,1,0,0,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,99,3500,11.4285714285714,4,"Tyler Saladino","CHW",NA,"2B/SS",2,1,0,0,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,38,4000,9.375,3.75,"Tony Barnette","TEX",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.66666666666667,0,0,0,0,0,0
138,39,4000,9.125,3.65,"Joe Kelly","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,0,0
139,40,4000,9.125,3.65,"Fernando Rodney","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,0
140,41,4000,9.125,3.65,"Al Alburquerque","KC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,0,0
141,42,0,0,3.65,"Zac Curtis","SEA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,1
142,43,4000,9.125,3.65,"Greg Holland","COL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,0,0
143,44,4200,7.26190476190476,3.05,"Jason Grilli","TEX",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,2,0,0
144,45,6700,4.55223880597015,3.05,"Raisel Iglesias","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,2,0,0
145,100,5100,5.88235294117647,3,"Justin Turner","LAD",NA,"3B",3,0,0,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,101,3500,8.57142857142857,3,"Tim Beckham","TB",NA,"SS",1,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,102,3900,7.69230769230769,3,"Hunter Pence","SF",NA,"OF",3,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,103,4700,6.38297872340426,3,"Wil Myers","SD",NA,"1B",3,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,104,3000,10,3,"Nick Hundley","SF",NA,"C",8,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,105,3600,8.33333333333333,3,"Joe Panik","SF",NA,"2B",6,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,106,3600,8.33333333333333,3,"Matt Holliday","NYY",NA,"1B",3,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,107,4000,7.5,3,"Adam Duvall","CIN",NA,"OF",4,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,108,2200,13.6363636363636,3,"Jeff Mathis","ARI",NA,"C",8,0,0,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,109,3200,9.375,3,"Didi Gregorius","NYY",NA,"SS",7,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,110,3800,7.89473684210526,3,"Kyle Seager","SEA",NA,"3B",4,0,0,0,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
