P,P,C,1B,2B,3B,SS,OF,OF,OF
Robbie Ray,Trevor Bauer,Austin Barnes,Lucas Duda,Logan Forsythe,Justin Turner,Corey Seager,Michael Conforto,Joc Pederson,Gregory Polanco
Jacob deGrom,John Lackey,Austin Barnes,Eric Thames,Logan Forsythe,Justin Turner,Corey Seager,Christian Yelich,Joc Pederson,Mallex Smith
Robbie Ray,Jimmy Nelson,Derek Norris,Eric Thames,Daniel Robertson,Evan Longoria,Corey Seager,Steven Souza,Mallex Smith,Gregory Polanco
Jameson Taillon,Jimmy Nelson,Austin Barnes,Eric Thames,Dee Gordon,Justin Turner,Corey Seager,Michael Conforto,Joc Pederson,Yasiel Puig
Jacob deGrom,Jimmy Nelson,AJ Ellis,Cody Bellinger,Logan Forsythe,Justin Turner,Corey Seager,Yasiel Puig,Mallex Smith,Billy Hamilton
Jacob deGrom,Jameson Taillon,Austin Barnes,Matt Carpenter,Logan Forsythe,Justin Turner,Corey Seager,Steven Souza,Yasiel Puig,Gregory Polanco
Jacob deGrom,Trevor Bauer,Austin Barnes,Cody Bellinger,Jason Kipnis,Justin Turner,Corey Seager,Steven Souza,Joc Pederson,Billy Hamilton
Jacob deGrom,John Lackey,AJ Ellis,Justin Bour,Dee Gordon,Justin Turner,Corey Seager,Giancarlo Stanton,Christian Yelich,Billy Hamilton
Robbie Ray,Trevor Bauer,Manny Pina,Eric Thames,Eric Sogard,Travis Shaw,Corey Seager,Mallex Smith,Lewis Brinson,Gregory Polanco
Jacob deGrom,Trevor Bauer,Austin Barnes,Cody Bellinger,Logan Forsythe,Evan Longoria,Corey Seager,Michael Conforto,Christian Yelich,Yasiel Puig
Robbie Ray,Trevor Bauer,AJ Ellis,Eric Thames,Dee Gordon,Justin Turner,JT Riddle,Giancarlo Stanton,Christian Yelich,Gregory Polanco
Jacob deGrom,Jimmy Nelson,Cameron Rupp,Logan Morrison,Dee Gordon,Evan Longoria,Corey Seager,Corey Dickerson,Steven Souza,Mallex Smith
Jacob deGrom,Kenta Maeda,Cameron Rupp,Anthony Rizzo,Logan Forsythe,Justin Turner,Corey Seager,Joc Pederson,Yasiel Puig,Seth Smith
Robbie Ray,Ubaldo Jimenez,Austin Barnes,Eric Thames,Logan Forsythe,Evan Longoria,Corey Seager,Joc Pederson,Yasiel Puig,Billy Hamilton
Jacob deGrom,John Lackey,Austin Barnes,Eric Thames,Jason Kipnis,Evan Longoria,Tim Beckham,Corey Dickerson,Steven Souza,Mallex Smith
Robbie Ray,Trevor Bauer,AJ Ellis,Justin Bour,Dee Gordon,Derek Dietrich,Aledmys Diaz,Christian Yelich,Mallex Smith,Billy Hamilton
Jacob deGrom,Kenta Maeda,AJ Ellis,Eric Thames,Dee Gordon,Derek Dietrich,Corey Seager,Marcell Ozuna,Christian Yelich,Mallex Smith
Jacob deGrom,Jameson Taillon,Yadier Molina,Matt Carpenter,Dee Gordon,Jedd Gyorko,Aledmys Diaz,Stephen Piscotty,Mallex Smith,Billy Hamilton
Robbie Ray,Trevor Bauer,Yadier Molina,Matt Carpenter,Greg Garcia,Justin Turner,Aledmys Diaz,Tommy Pham,Mallex Smith,Billy Hamilton
Jacob deGrom,Kenta Maeda,Austin Barnes,Cody Bellinger,Dee Gordon,Todd Frazier,Corey Seager,Joc Pederson,Yasiel Puig,Mallex Smith
Jameson Taillon,Kenta Maeda,Austin Barnes,Cody Bellinger,Logan Forsythe,Justin Turner,Corey Seager,Bryce Harper,Michael Conforto,Mallex Smith
Jacob deGrom,Jimmy Nelson,Austin Barnes,Cody Bellinger,Logan Forsythe,Jedd Gyorko,Corey Seager,Joc Pederson,Seth Smith,Gregory Polanco
Jacob deGrom,Jimmy Nelson,Austin Barnes,Matt Carpenter,Jason Kipnis,Justin Turner,Kike Hernandez,Joc Pederson,Yasiel Puig,Mallex Smith
Robbie Ray,Ubaldo Jimenez,Tucker Barnhart,Cody Bellinger,Logan Forsythe,Justin Turner,Corey Seager,Joc Pederson,Seth Smith,Mallex Smith
Jacob deGrom,Jameson Taillon,Derek Norris,Eric Thames,Eric Sogard,Evan Longoria,Corey Seager,Corey Dickerson,Mallex Smith,Colby Rasmus
Robbie Ray,Trevor Bauer,Derek Norris,Lucas Duda,Jason Kipnis,Evan Longoria,Trea Turner,Corey Dickerson,Steven Souza,Mallex Smith
Jacob deGrom,John Lackey,Yadier Molina,Cody Bellinger,Yolmer Sanchez,Justin Turner,Corey Seager,Michael Conforto,Joc Pederson,Yasiel Puig
Jacob deGrom,John Lackey,Yadier Molina,Matt Carpenter,Jason Kipnis,Jedd Gyorko,Corey Seager,Dexter Fowler,Christian Yelich,Stephen Piscotty
Robbie Ray,John Lackey,Austin Barnes,Lucas Duda,Logan Forsythe,Justin Turner,Kike Hernandez,Yasiel Puig,Mallex Smith,Billy Hamilton
Jacob deGrom,Jameson Taillon,Yadier Molina,Eric Thames,Logan Forsythe,Justin Turner,Kike Hernandez,Joc Pederson,Yasiel Puig,Billy Hamilton
Jimmy Nelson,John Lackey,Austin Barnes,Cody Bellinger,Jason Kipnis,Justin Turner,Corey Seager,Bryce Harper,Christian Yelich,Yasiel Puig
Jacob deGrom,Jimmy Nelson,Yadier Molina,Matt Carpenter,Greg Garcia,Jedd Gyorko,Corey Seager,Michael Conforto,Tommy Pham,Mallex Smith
Jacob deGrom,Jimmy Nelson,Cameron Rupp,Eric Thames,Dee Gordon,Evan Longoria,JT Riddle,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Robbie Ray,Trevor Bauer,Austin Barnes,Logan Morrison,Dee Gordon,Evan Longoria,Tim Beckham,Steven Souza,Mallex Smith,Gregory Polanco
Jacob deGrom,Jimmy Nelson,Manny Pina,Eric Thames,Eric Sogard,Travis Shaw,Aledmys Diaz,Michael Conforto,Billy Hamilton,Lewis Brinson
Robbie Ray,John Lackey,AJ Ellis,Logan Morrison,Daniel Robertson,Evan Longoria,Corey Seager,Corey Dickerson,Mallex Smith,Billy Hamilton
Jacob deGrom,Jameson Taillon,Derek Norris,Matt Carpenter,Dee Gordon,Evan Longoria,Tim Beckham,Steven Souza,Christian Yelich,Mallex Smith
Jacob deGrom,Jimmy Nelson,Yadier Molina,Matt Carpenter,Jason Kipnis,Evan Longoria,Aledmys Diaz,Dexter Fowler,Tommy Pham,Billy Hamilton
Robbie Ray,John Lackey,AJ Ellis,Matt Carpenter,Logan Forsythe,Justin Turner,Corey Seager,Joc Pederson,Yasiel Puig,Alex Presley
Jacob deGrom,Lance Lynn,Austin Barnes,Lucas Duda,Ian Happ,Justin Turner,Corey Seager,Joc Pederson,Yasiel Puig,Kevin Pillar
Robbie Ray,Trevor Bauer,Yadier Molina,Matt Carpenter,Daniel Robertson,Evan Longoria,Tim Beckham,Corey Dickerson,Christian Yelich,Mallex Smith
Jacob deGrom,John Lackey,Austin Barnes,Cody Bellinger,Logan Forsythe,Justin Turner,Kike Hernandez,Michael Conforto,Steven Souza,Jason Heyward
Jacob deGrom,John Lackey,Austin Barnes,Cody Bellinger,Logan Forsythe,Travis Shaw,Aledmys Diaz,Joc Pederson,Yasiel Puig,Billy Hamilton
Jameson Taillon,Jimmy Nelson,Yadier Molina,Cody Bellinger,Logan Forsythe,Justin Turner,Corey Seager,Giancarlo Stanton,Christian Yelich,Joc Pederson
Jacob deGrom,Jimmy Nelson,Derek Norris,Anthony Rizzo,Logan Forsythe,Evan Longoria,Tim Beckham,Corey Dickerson,Michael Conforto,Mallex Smith
Robbie Ray,Ubaldo Jimenez,AJ Ellis,Lucas Duda,Dee Gordon,Evan Longoria,Corey Seager,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Jacob deGrom,Kenta Maeda,Austin Barnes,Cody Bellinger,Yangervis Solarte,Justin Turner,Kike Hernandez,Christian Yelich,Joc Pederson,Gregory Polanco
Jacob deGrom,Jameson Taillon,Tucker Barnhart,Cody Bellinger,Logan Forsythe,Maikel Franco,Corey Seager,Corey Dickerson,Joc Pederson,Yasiel Puig
Robbie Ray,Trevor Bauer,Yadier Molina,Matt Carpenter,Greg Garcia,Evan Longoria,Corey Seager,Dexter Fowler,Stephen Piscotty,Gregory Polanco
Jacob deGrom,Jimmy Nelson,AJ Ellis,Lucas Duda,Dee Gordon,Derek Dietrich,Francisco Lindor,Giancarlo Stanton,Michael Conforto,Christian Yelich
Robbie Ray,John Lackey,Travis d'Arnaud,Lucas Duda,Jason Kipnis,Jose Reyes,Corey Seager,Michael Conforto,Mallex Smith,Curtis Granderson
Jacob deGrom,Jameson Taillon,AJ Ellis,Matt Carpenter,Dee Gordon,Justin Turner,JT Riddle,Marcell Ozuna,Christian Yelich,Seth Smith
Jacob deGrom,Kenta Maeda,Derek Norris,Anthony Rizzo,Daniel Robertson,Justin Turner,Corey Seager,Corey Dickerson,Steven Souza,Mallex Smith
Jimmy Nelson,Lance Lynn,Austin Barnes,Anthony Rizzo,Logan Forsythe,Justin Turner,Corey Seager,Bryce Harper,Steven Souza,Joc Pederson
Jacob deGrom,Ubaldo Jimenez,Austin Barnes,Cody Bellinger,Eric Sogard,Justin Turner,Corey Seager,Giancarlo Stanton,Yasiel Puig,Seth Smith
Robbie Ray,Ben Lively,Austin Barnes,Carlos Santana,Logan Forsythe,Justin Turner,Corey Seager,Christian Yelich,Yasiel Puig,Seth Smith
Jacob deGrom,Trevor Bauer,Yadier Molina,Matt Carpenter,Ian Happ,Justin Turner,Aledmys Diaz,Dexter Fowler,Michael Conforto,Stephen Piscotty
Jacob deGrom,Jameson Taillon,Travis d'Arnaud,Lucas Duda,Wilmer Flores,Justin Turner,Corey Seager,Michael Conforto,Christian Yelich,Curtis Granderson
Jameson Taillon,John Lackey,Austin Barnes,Cody Bellinger,Yangervis Solarte,Justin Turner,Corey Seager,Corey Dickerson,Joc Pederson,Seth Smith
Jacob deGrom,John Lackey,Willson Contreras,Anthony Rizzo,Ian Happ,Justin Turner,Corey Seager,Christian Yelich,Jason Heyward,Jon Jay
Robbie Ray,John Lackey,Yadier Molina,Lucas Duda,Jason Kipnis,Jedd Gyorko,Aledmys Diaz,Stephen Piscotty,Tommy Pham,Billy Hamilton
Jacob deGrom,John Lackey,Yadier Molina,Eric Thames,Greg Garcia,Jedd Gyorko,Aledmys Diaz,Dexter Fowler,Michael Conforto,Billy Hamilton
Jacob deGrom,Trevor Bauer,Cameron Rupp,Justin Bour,Dee Gordon,Derek Dietrich,Corey Seager,Giancarlo Stanton,Marcell Ozuna,Michael Conforto
Robbie Ray,Jimmy Nelson,AJ Ellis,Matt Carpenter,Greg Garcia,Jedd Gyorko,Aledmys Diaz,Stephen Piscotty,Billy Hamilton,Gregory Polanco
Robbie Ray,Jacob deGrom,Kevan Smith,Jose Abreu,Yolmer Sanchez,Todd Frazier,Tim Anderson,Christian Yelich,Mallex Smith,Gregory Polanco
Robbie Ray,Trevor Bauer,AJ Ellis,Cody Bellinger,Jason Kipnis,Justin Turner,Kike Hernandez,Joc Pederson,Yasiel Puig,Gregory Polanco
Jacob deGrom,Jameson Taillon,Manny Pina,Eric Thames,Eric Sogard,Travis Shaw,Orlando Arcia,Joc Pederson,Seth Smith,Mallex Smith
Jacob deGrom,Jameson Taillon,AJ Ellis,Eric Thames,Yangervis Solarte,Derek Dietrich,JT Riddle,Giancarlo Stanton,Christian Yelich,Billy Hamilton
Robbie Ray,Kyle Gibson,Austin Barnes,Cody Bellinger,Tommy La Stella,Justin Turner,Corey Seager,Yasiel Puig,Mallex Smith,Gregory Polanco
Jacob deGrom,Lance Lynn,Cameron Rupp,Cody Bellinger,Logan Forsythe,Justin Turner,Kike Hernandez,Corey Dickerson,Joc Pederson,Mallex Smith
Robbie Ray,Trevor Bauer,Yadier Molina,Cody Bellinger,Logan Forsythe,Todd Frazier,Corey Seager,Joc Pederson,Yasiel Puig,Lewis Brinson
Jacob deGrom,Jameson Taillon,Yadier Molina,Paul Goldschmidt,Daniel Robertson,Evan Longoria,Aledmys Diaz,Corey Dickerson,Steven Souza,Mallex Smith
Jacob deGrom,Jimmy Nelson,Yadier Molina,Eric Thames,Greg Garcia,Justin Turner,Aledmys Diaz,Christian Yelich,Stephen Piscotty,Tommy Pham
Robbie Ray,Trevor Bauer,Derek Norris,Logan Morrison,Logan Forsythe,Evan Longoria,Corey Seager,Michael Conforto,Mallex Smith,Colby Rasmus
Jacob deGrom,Kenta Maeda,Manny Pina,Eric Thames,Eric Sogard,Hernan Perez,Corey Seager,Christian Yelich,Seth Smith,Lewis Brinson
Robbie Ray,Trevor Bauer,Roberto Perez,Carlos Santana,Jason Kipnis,Justin Turner,Francisco Lindor,Christian Yelich,Lonnie Chisenhall,Mallex Smith
Jacob deGrom,Kenta Maeda,Yadier Molina,Logan Morrison,Yangervis Solarte,Evan Longoria,Tim Beckham,Michael Conforto,Steven Souza,Mallex Smith
Jacob deGrom,Trevor Bauer,Austin Barnes,Anthony Rizzo,Logan Forsythe,Justin Turner,Kike Hernandez,Giancarlo Stanton,Corey Dickerson,Yasiel Puig
Robbie Ray,John Lackey,AJ Ellis,Anthony Rizzo,Dee Gordon,Todd Frazier,JT Riddle,Marcell Ozuna,Christian Yelich,Billy Hamilton
Jacob deGrom,Jameson Taillon,Yadier Molina,Matt Carpenter,Paul DeJong,Evan Longoria,Corey Seager,Seth Smith,Stephen Piscotty,Tommy Pham
Jameson Taillon,Jacob Faria,Cameron Rupp,Cody Bellinger,Jason Kipnis,Justin Turner,Corey Seager,Joc Pederson,Yasiel Puig,Mallex Smith
Robbie Ray,Jacob deGrom,Derek Norris,Lucas Duda,Daniel Robertson,Evan Longoria,Troy Tulowitzki,Mallex Smith,Billy Hamilton,Colby Rasmus
Jacob deGrom,Jameson Taillon,Austin Barnes,Justin Bour,Dee Gordon,Derek Dietrich,JT Riddle,Michael Conforto,Christian Yelich,Mallex Smith
Robbie Ray,Kenta Maeda,Yadier Molina,Lucas Duda,Daniel Robertson,Evan Longoria,Corey Seager,Corey Dickerson,Steven Souza,Colby Rasmus
Jacob deGrom,Jacob Faria,Austin Barnes,Matt Carpenter,Daniel Robertson,Evan Longoria,Corey Seager,Steven Souza,Mallex Smith,Colby Rasmus
Robbie Ray,Ubaldo Jimenez,Derek Norris,Eric Thames,Dee Gordon,Evan Longoria,Tim Beckham,Corey Dickerson,Seth Smith,Mallex Smith
Jacob deGrom,Jimmy Nelson,Austin Barnes,Logan Morrison,Daniel Robertson,Justin Turner,Tim Beckham,Steven Souza,Christian Yelich,Mallex Smith
Jacob deGrom,Lance Lynn,AJ Ellis,Anthony Rizzo,Dee Gordon,Travis Shaw,JT Riddle,Giancarlo Stanton,Christian Yelich,Mallex Smith
Robbie Ray,Jimmy Nelson,AJ Ellis,Justin Bour,Jason Kipnis,Evan Longoria,JT Riddle,Marcell Ozuna,Christian Yelich,Gregory Polanco
Jacob deGrom,Kenta Maeda,Yadier Molina,Matt Carpenter,Yangervis Solarte,Jedd Gyorko,Aledmys Diaz,Christian Yelich,Seth Smith,Tommy Pham
Robbie Ray,Jameson Taillon,AJ Ellis,Lucas Duda,Daniel Robertson,Evan Longoria,Tim Beckham,Steven Souza,Seth Smith,Mallex Smith
Jacob deGrom,Jameson Taillon,Derek Norris,Logan Morrison,Jason Kipnis,Justin Turner,Tim Beckham,Corey Dickerson,Mallex Smith,Billy Hamilton
Jacob deGrom,JA Happ,Austin Barnes,Carlos Santana,Logan Forsythe,Justin Turner,Francisco Lindor,Michael Conforto,Joc Pederson,Yasiel Puig
Robbie Ray,John Lackey,AJ Ellis,Eric Thames,Eric Sogard,Travis Shaw,Orlando Arcia,Christian Yelich,Billy Hamilton,Lewis Brinson
Jacob deGrom,Jameson Taillon,AJ Ellis,Justin Bour,Dee Gordon,Evan Longoria,Francisco Lindor,Giancarlo Stanton,Marcell Ozuna,Gregory Polanco
Robbie Ray,Jimmy Nelson,Roberto Perez,Carlos Santana,Jason Kipnis,Evan Longoria,Francisco Lindor,Michael Conforto,Bradley Zimmer,Gregory Polanco
