"Position","Name...ID","Name","ID","Salary","GameInfo","TeamAbbrev"
"WR","Antonio Brown (0000000)","Antonio Brown","0000000",9500,"Pit@Cle 00:00PM ET","Pit"
"RB","Le'Veon Bell (0000000)","Le'Veon Bell","0000000",8800,"Pit@Cle 00:00PM ET","Pit"
"WR","Odell Beckham (0000000)","Odell Beckham","0000000",8500,"Chi@NYG 00:00PM ET","NYG"
"WR","A.J. Green (0000000)","A.J. Green","0000000",8300,"Buf@Cin 00:00PM ET","Cin"
"RB","DeMarco Murray (0000000)","DeMarco Murray","0000000",8200,"Ten@Ind 00:00PM ET","Ten"
"WR","Mike Evans (0000000)","Mike Evans","0000000",8100,"TB@KC 00:00PM ET","TB"
"RB","Ezekiel Elliott (0000000)","Ezekiel Elliott","0000000",8000,"Bal@Dal 00:00PM ET","Dal"
"RB","David Johnson (0000000)","David Johnson","0000000",7900,"Ari@Min 00:00PM ET","Ari"
"QB","Cam Newton (0000000)","Cam Newton","0000000",7900,"NO@Car 00:00PM ET","Car"
"WR","Jordy Nelson (0000000)","Jordy Nelson","0000000",7800,"GB@Was 00:00PM ET","GB"
"QB","Tom Brady (0000000)","Tom Brady","0000000",7800,"NE@SF 00:00PM ET","NE"
"WR","T.Y. Hilton (0000000)","T.Y. Hilton","0000000",7700,"Ten@Ind 00:00PM ET","Ind"
"QB","Aaron Rodgers (0000000)","Aaron Rodgers","0000000",7600,"GB@Was 00:00PM ET","GB"
"QB","Drew Brees (0000000)","Drew Brees","0000000",7600,"NO@Car 00:00PM ET","NO"
"QB","Ben Roethlisberger (0000000)","Ben Roethlisberger","0000000",7500,"Pit@Cle 00:00PM ET","Pit"
"WR","Amari Cooper (0000000)","Amari Cooper","0000000",7500,"Hou@Oak 00:00PM ET","Oak"
"WR","Allen Robinson (0000000)","Allen Robinson","0000000",7400,"Jax@Det 00:00PM ET","Jax"
"WR","Kelvin Benjamin (0000000)","Kelvin Benjamin","0000000",7300,"NO@Car 00:00PM ET","Car"
"WR","Dez Bryant (0000000)","Dez Bryant","0000000",7200,"Bal@Dal 00:00PM ET","Dal"
"QB","Andrew Luck (0000000)","Andrew Luck","0000000",7200,"Ten@Ind 00:00PM ET","Ind"
"WR","Larry Fitzgerald (0000000)","Larry Fitzgerald","0000000",7100,"Ari@Min 00:00PM ET","Ari"
"TE","Rob Gronkowski (0000000)","Rob Gronkowski","0000000",7100,"NE@SF 00:00PM ET","NE"
"WR","Brandin Cooks (0000000)","Brandin Cooks","0000000",7000,"NO@Car 00:00PM ET","NO"
"WR","Stefon Diggs (0000000)","Stefon Diggs","0000000",7000,"Ari@Min 00:00PM ET","Min"
"WR","Alshon Jeffery (0000000)","Alshon Jeffery","0000000",6900,"Chi@NYG 00:00PM ET","Chi"
