"Position","Name...ID","Name","ID","Salary","GameInfo","TeamAbbrev"
"WR","Marvin Jones (0000000)","Marvin Jones","0000000",7200,"LA@Det 00:00PM ET","Det"
"QB","Andrew Luck (0000000)","Andrew Luck","0000000",7100,"Ind@Hou 00:00PM ET","Ind"
"WR","Alshon Jeffery (0000000)","Alshon Jeffery","0000000",7100,"Jax@Chi 00:00PM ET","Chi"
"RB","Ezekiel Elliott (0000000)","Ezekiel Elliott","0000000",7000,"Dal@GB 00:00PM ET","Dal"
"TE","Greg Olsen (0000000)","Greg Olsen","0000000",7000,"Car@NO 00:00PM ET","Car"
"WR","Emmanuel Sanders (0000000)","Emmanuel Sanders","0000000",7000,"Den@SD 00:00PM ET","Den"
"WR","Michael Crabtree (0000000)","Michael Crabtree","0000000",6900,"KC@Oak 00:00PM ET","Oak"
"RB","LeSean McCoy (0000000)","LeSean McCoy","0000000",6900,"SF@Buf 00:00PM ET","Buf"
"QB","Russell Wilson (0000000)","Russell Wilson","0000000",6900,"Atl@Sea 00:00PM ET","Sea"
"WR","Julian Edelman (0000000)","Julian Edelman","0000000",6800,"Cin@NE 00:00PM ET","NE"
"WR","Demaryius Thomas (0000000)","Demaryius Thomas","0000000",6800,"Den@SD 00:00PM ET","Den"
"WR","Jarvis Landry (0000000)","Jarvis Landry","0000000",6800,"Pit@Mia 00:00PM ET","Mia"
"RB","Christine Michael (0000000)","Christine Michael","0000000",6800,"Atl@Sea 00:00PM ET","Sea"
"QB","Matt Ryan (0000000)","Matt Ryan","0000000",6700,"Atl@Sea 00:00PM ET","Atl"
"TE","Rob Gronkowski (0000000)","Rob Gronkowski","0000000",6700,"Cin@NE 00:00PM ET","NE"
"WR","Jordan Matthews (0000000)","Jordan Matthews","0000000",6700,"Phi@Was 00:00PM ET","Phi"
"RB","Todd Gurley (0000000)","Todd Gurley","0000000",6700,"LA@Det 00:00PM ET","LA"
"RB","Lamar Miller (0000000)","Lamar Miller","0000000",6600,"Ind@Hou 00:00PM ET","Hou"
"WR","Doug Baldwin (0000000)","Doug Baldwin","0000000",6500,"Atl@Sea 00:00PM ET","Sea"
"QB","Derek Carr (0000000)","Derek Carr","0000000",6500,"KC@Oak 00:00PM ET","Oak"
"QB","Derek Anderson (0000000)","Derek Anderson","0000000",6400,"Car@NO 00:00PM ET","Car"
"WR","Willie Snead (0000000)","Willie Snead","0000000",6400,"Car@NO 00:00PM ET","NO"
"WR","Jeremy Maclin (0000000)","Jeremy Maclin","0000000",6300,"KC@Oak 00:00PM ET","KC"
"QB","Blake Bortles (0000000)","Blake Bortles","0000000",6300,"Jax@Chi 00:00PM ET","Jax"
"RB","Jordan Howard (0000000)","Jordan Howard","0000000",6200,"Jax@Chi 00:00PM ET","Chi"
"QB","Matthew Stafford (0000000)","Matthew Stafford","0000000",6200,"LA@Det 00:00PM ET","Det"
"WR","Terrelle Pryor (0000000)","Terrelle Pryor","0000000",6100,"Cle@Ten 00:00PM ET","Cle"
"QB","Marcus Mariota (0000000)","Marcus Mariota","0000000",6100,"Cle@Ten 00:00PM ET","Ten"
"TE","Jordan Reed (0000000)","Jordan Reed","0000000",6100,"Phi@Was 00:00PM ET","Was"
"WR","Randall Cobb (0000000)","Randall Cobb","0000000",6000,"Dal@GB 00:00PM ET","GB"
"RB","Mark Ingram (0000000)","Mark Ingram","0000000",6000,"Car@NO 00:00PM ET","NO"
"QB","Carson Palmer (0000000)","Carson Palmer","0000000",6000,"NYJ@Ari 00:00PM ET","Ari"
"QB","Carson Wentz (0000000)","Carson Wentz","0000000",6000,"Phi@Was 00:00PM ET","Phi"
"WR","Eric Decker (0000000)","Eric Decker","0000000",6000,"NYJ@Ari 00:00PM ET","NYJ"
"WR","Will Fuller (0000000)","Will Fuller","0000000",5900,"Ind@Hou 00:00PM ET","Hou"
"QB","Dak Prescott (0000000)","Dak Prescott","0000000",5900,"Dal@GB 00:00PM ET","Dal"
"QB","Philip Rivers (0000000)","Philip Rivers","0000000",5900,"Den@SD 00:00PM ET","SD"
"QB","Eli Manning (0000000)","Eli Manning","0000000",5900,"Bal@NYG 00:00PM ET","NYG"
"QB","Joe Flacco (0000000)","Joe Flacco","0000000",5800,"Bal@NYG 00:00PM ET","Bal"
"QB","Brian Hoyer (0000000)","Brian Hoyer","0000000",5800,"Jax@Chi 00:00PM ET","Chi"
"RB","Eddie Lacy (0000000)","Eddie Lacy","0000000",5800,"Dal@GB 00:00PM ET","GB"
"WR","DeSean Jackson (0000000)","DeSean Jackson","0000000",5800,"Phi@Was 00:00PM ET","Was"
"QB","Alex Smith (0000000)","Alex Smith","0000000",5700,"KC@Oak 00:00PM ET","KC"
"WR","Travis Benjamin (0000000)","Travis Benjamin","0000000",5700,"Den@SD 00:00PM ET","SD"
"RB","Devonta Freeman (0000000)","Devonta Freeman","0000000",5600,"Atl@Sea 00:00PM ET","Atl"
"QB","Tony Romo (0000000)","Tony Romo","0000000",5600,"Dal@GB 00:00PM ET","Dal"
"WR","Sterling Shepard (0000000)","Sterling Shepard","0000000",5600,"Bal@NYG 00:00PM ET","NYG"
"QB","Kirk Cousins (0000000)","Kirk Cousins","0000000",5600,"Phi@Was 00:00PM ET","Was"
"RB","Melvin Gordon (0000000)","Melvin Gordon","0000000",5600,"Den@SD 00:00PM ET","SD"
"QB","Andy Dalton (0000000)","Andy Dalton","0000000",5500,"Cin@NE 00:00PM ET","Cin"
"RB","Matt Forte (0000000)","Matt Forte","0000000",5500,"NYJ@Ari 00:00PM ET","NYJ"
"TE","Delanie Walker (0000000)","Delanie Walker","0000000",5500,"Cle@Ten 00:00PM ET","Ten"
"WR","Steve Smith (0000000)","Steve Smith","0000000",5500,"Bal@NYG 00:00PM ET","Bal"
"RB","Spencer Ware (0000000)","Spencer Ware","0000000",5400,"KC@Oak 00:00PM ET","KC"
"QB","Ryan Tannehill (0000000)","Ryan Tannehill","0000000",5400,"Pit@Mia 00:00PM ET","Mia"
"QB","Brock Osweiler (0000000)","Brock Osweiler","0000000",5400,"Ind@Hou 00:00PM ET","Hou"
"WR","Donte Moncrief (0000000)","Donte Moncrief","0000000",5300,"Ind@Hou 00:00PM ET","Ind"
"RB","Theo Riddick (0000000)","Theo Riddick","0000000",5300,"LA@Det 00:00PM ET","Det"
"QB","Tyrod Taylor (0000000)","Tyrod Taylor","0000000",5300,"SF@Buf 00:00PM ET","Buf"
"WR","Mike Wallace (0000000)","Mike Wallace","0000000",5200,"Bal@NYG 00:00PM ET","Bal"
"RB","Frank Gore (0000000)","Frank Gore","0000000",5200,"Ind@Hou 00:00PM ET","Ind"
"QB","Ryan Fitzpatrick (0000000)","Ryan Fitzpatrick","0000000",5200,"NYJ@Ari 00:00PM ET","NYJ"
"QB","Trevor Siemian (0000000)","Trevor Siemian","0000000",5200,"Den@SD 00:00PM ET","Den"
"QB","Paxton Lynch (0000000)","Paxton Lynch","0000000",5200,"Den@SD 00:00PM ET","Den"
"QB","Jay Cutler (0000000)","Jay Cutler","0000000",5100,"Jax@Chi 00:00PM ET","Chi"
"RB","Jamaal Charles (0000000)","Jamaal Charles","0000000",5100,"KC@Oak 00:00PM ET","KC"
"RB","Jonathan Stewart (0000000)","Jonathan Stewart","0000000",5100,"Car@NO 00:00PM ET","Car"
"RB","Carlos Hyde (0000000)","Carlos Hyde","0000000",5100,"SF@Buf 00:00PM ET","SF"
"QB","Austin Davis (0000000)","Austin Davis","0000000",5000,"Den@SD 00:00PM ET","Den"
"QB","Colin Kaepernick (0000000)","Colin Kaepernick","0000000",5000,"SF@Buf 00:00PM ET","SF"
"QB","Christian Ponder (0000000)","Christian Ponder","0000000",5000,"SF@Buf 00:00PM ET","SF"
"QB","EJ Manuel (0000000)","EJ Manuel","0000000",5000,"SF@Buf 00:00PM ET","Buf"
"QB","Blaine Gabbert (0000000)","Blaine Gabbert","0000000",5000,"SF@Buf 00:00PM ET","SF"
"QB","Cardale Jones (0000000)","Cardale Jones","0000000",5000,"SF@Buf 00:00PM ET","Buf"
"QB","Chase Daniel (0000000)","Chase Daniel","0000000",5000,"Phi@Was 00:00PM ET","Phi"
"QB","Colt McCoy (0000000)","Colt McCoy","0000000",5000,"Phi@Was 00:00PM ET","Was"
"QB","Nate Sudfeld (0000000)","Nate Sudfeld","0000000",5000,"Phi@Was 00:00PM ET","Was"
"QB","Josh McCown (0000000)","Josh McCown","0000000",5000,"Cle@Ten 00:00PM ET","Cle"
"QB","Matt Cassel (0000000)","Matt Cassel","0000000",5000,"Cle@Ten 00:00PM ET","Ten"
"QB","Charlie Whitehurst (0000000)","Charlie Whitehurst","0000000",5000,"Cle@Ten 00:00PM ET","Cle"
"QB","Cody Kessler (0000000)","Cody Kessler","0000000",5000,"Cle@Ten 00:00PM ET","Cle"
"QB","Josh Johnson (0000000)","Josh Johnson","0000000",5000,"Bal@NYG 00:00PM ET","NYG"
"QB","Ryan Mallett (0000000)","Ryan Mallett","0000000",5000,"Bal@NYG 00:00PM ET","Bal"
"QB","Ryan Nassib (0000000)","Ryan Nassib","0000000",5000,"Bal@NYG 00:00PM ET","NYG"
"RB","Terrance West (0000000)","Terrance West","0000000",5000,"Bal@NYG 00:00PM ET","Bal"
"QB","Luke McCown (0000000)","Luke McCown","0000000",5000,"Car@NO 00:00PM ET","NO"
"QB","Joe Webb (0000000)","Joe Webb","0000000",5000,"Car@NO 00:00PM ET","Car"
"QB","Chad Henne (0000000)","Chad Henne","0000000",5000,"Jax@Chi 00:00PM ET","Jax"
"QB","Matt Barkley (0000000)","Matt Barkley","0000000",5000,"Jax@Chi 00:00PM ET","Chi"
"QB","Brandon Allen (0000000)","Brandon Allen","0000000",5000,"Jax@Chi 00:00PM ET","Jax"
"QB","Dan Orlovsky (0000000)","Dan Orlovsky","0000000",5000,"LA@Det 00:00PM ET","Det"
"QB","Case Keenum (0000000)","Case Keenum","0000000",5000,"LA@Det 00:00PM ET","LA"
"QB","Sean Mannion (0000000)","Sean Mannion","0000000",5000,"LA@Det 00:00PM ET","LA"
"QB","Jared Goff (0000000)","Jared Goff","0000000",5000,"LA@Det 00:00PM ET","LA"
"QB","Bruce Gradkowski (0000000)","Bruce Gradkowski","0000000",5000,"Pit@Mia 00:00PM ET","Pit"
"QB","Matt Moore (0000000)","Matt Moore","0000000",5000,"Pit@Mia 00:00PM ET","Mia"
"QB","Landry Jones (0000000)","Landry Jones","0000000",5000,"Pit@Mia 00:00PM ET","Pit"
"QB","Zach Mettenberger (0000000)","Zach Mettenberger","0000000",5000,"Pit@Mia 00:00PM ET","Pit"
"WR","DeVante Parker (0000000)","DeVante Parker","0000000",5000,"Pit@Mia 00:00PM ET","Mia"
"QB","AJ McCarron (0000000)","AJ McCarron","0000000",5000,"Cin@NE 00:00PM ET","Cin"
"QB","Jimmy Garoppolo (0000000)","Jimmy Garoppolo","0000000",5000,"Cin@NE 00:00PM ET","NE"
"QB","Jeff Driskel (0000000)","Jeff Driskel","0000000",5000,"Cin@NE 00:00PM ET","Cin"
"RB","LeGarrette Blount (0000000)","LeGarrette Blount","0000000",5000,"Cin@NE 00:00PM ET","NE"
"QB","Nick Foles (0000000)","Nick Foles","0000000",5000,"KC@Oak 00:00PM ET","KC"
"QB","Matt McGloin (0000000)","Matt McGloin","0000000",5000,"KC@Oak 00:00PM ET","Oak"
"QB","Kellen Clemens (0000000)","Kellen Clemens","0000000",5000,"Den@SD 00:00PM ET","SD"
"QB","Connor Cook (0000000)","Connor Cook","0000000",5000,"KC@Oak 00:00PM ET","Oak"
"TE","Travis Kelce (0000000)","Travis Kelce","0000000",5000,"KC@Oak 00:00PM ET","KC"
"QB","Matt Schaub (0000000)","Matt Schaub","0000000",5000,"Atl@Sea 00:00PM ET","Atl"
"QB","Trevone Boykin (0000000)","Trevone Boykin","0000000",5000,"Atl@Sea 00:00PM ET","Sea"
"QB","Mark Sanchez (0000000)","Mark Sanchez","0000000",5000,"Dal@GB 00:00PM ET","Dal"
"QB","Brett Hundley (0000000)","Brett Hundley","0000000",5000,"Dal@GB 00:00PM ET","GB"
"QB","Joe Callahan (0000000)","Joe Callahan","0000000",5000,"Dal@GB 00:00PM ET","GB"
"QB","Scott Tolzien (0000000)","Scott Tolzien","0000000",5000,"Ind@Hou 00:00PM ET","Ind"
"QB","Brandon Weeden (0000000)","Brandon Weeden","0000000",5000,"Ind@Hou 00:00PM ET","Hou"
"QB","Tom Savage (0000000)","Tom Savage","0000000",5000,"Ind@Hou 00:00PM ET","Hou"
"QB","Drew Stanton (0000000)","Drew Stanton","0000000",5000,"NYJ@Ari 00:00PM ET","Ari"
"QB","Zac Dysert (0000000)","Zac Dysert","0000000",5000,"NYJ@Ari 00:00PM ET","Ari"
"QB","Bryce Petty (0000000)","Bryce Petty","0000000",5000,"NYJ@Ari 00:00PM ET","NYJ"
"QB","Geno Smith (0000000)","Geno Smith","0000000",5000,"NYJ@Ari 00:00PM ET","NYJ"
"QB","Christian Hackenberg (0000000)","Christian Hackenberg","0000000",5000,"NYJ@Ari 00:00PM ET","NYJ"
"QB","Tyler Bray (0000000)","Tyler Bray","0000000",5000,"KC@Oak 00:00PM ET","KC"
"RB","Ryan Mathews (0000000)","Ryan Mathews","0000000",4900,"Phi@Was 00:00PM ET","Phi"
"WR","Quincy Enunwa (0000000)","Quincy Enunwa","0000000",4900,"NYJ@Ari 00:00PM ET","NYJ"
"TE","Jimmy Graham (0000000)","Jimmy Graham","0000000",4900,"Atl@Sea 00:00PM ET","Sea"
"RB","Tevin Coleman (0000000)","Tevin Coleman","0000000",4800,"Atl@Sea 00:00PM ET","Atl"
"RB","DeAngelo Williams (0000000)","DeAngelo Williams","0000000",4800,"Pit@Mia 00:00PM ET","Pit"
"WR","Sammie Coates (0000000)","Sammie Coates","0000000",4700,"Pit@Mia 00:00PM ET","Pit"
"WR","Allen Hurns (0000000)","Allen Hurns","0000000",4700,"Jax@Chi 00:00PM ET","Jax"
"RB","Arian Foster (0000000)","Arian Foster","0000000",4700,"Pit@Mia 00:00PM ET","Mia"
"WR","Chris Hogan (0000000)","Chris Hogan","0000000",4600,"Cin@NE 00:00PM ET","NE"
"RB","Isaiah Crowell (0000000)","Isaiah Crowell","0000000",4600,"Cle@Ten 00:00PM ET","Cle"
"RB","Giovani Bernard (0000000)","Giovani Bernard","0000000",4600,"Cin@NE 00:00PM ET","Cin"
"WR","John Brown (0000000)","John Brown","0000000",4500,"NYJ@Ari 00:00PM ET","Ari"
"RB","Rashad Jennings (0000000)","Rashad Jennings","0000000",4500,"Bal@NYG 00:00PM ET","NYG"
"WR","Corey Coleman (0000000)","Corey Coleman","0000000",4500,"Cle@Ten 00:00PM ET","Cle"
"TE","Martellus Bennett (0000000)","Martellus Bennett","0000000",4500,"Cin@NE 00:00PM ET","NE"
"WR","Golden Tate (0000000)","Golden Tate","0000000",4400,"LA@Det 00:00PM ET","Det"
"RB","Latavius Murray (0000000)","Latavius Murray","0000000",4400,"KC@Oak 00:00PM ET","Oak"
"WR","Cole Beasley (0000000)","Cole Beasley","0000000",4400,"Dal@GB 00:00PM ET","Dal"
"RB","Darren Sproles (0000000)","Darren Sproles","0000000",4400,"Phi@Was 00:00PM ET","Phi"
"WR","Jamison Crowder (0000000)","Jamison Crowder","0000000",4400,"Phi@Was 00:00PM ET","Was"
"RB","T.J. Yeldon (0000000)","T.J. Yeldon","0000000",4400,"Jax@Chi 00:00PM ET","Jax"
"WR","Mohamed Sanu (0000000)","Mohamed Sanu","0000000",4300,"Atl@Sea 00:00PM ET","Atl"
"WR","Phillip Dorsett (0000000)","Phillip Dorsett","0000000",4300,"Ind@Hou 00:00PM ET","Ind"
"WR","Michael Thomas (0000000)","Michael Thomas","0000000",4300,"Car@NO 00:00PM ET","NO"
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker","0000000",4300,"Car@NO 00:00PM ET","Car"
"TE","Dennis Pitta (0000000)","Dennis Pitta","0000000",4300,"Bal@NYG 00:00PM ET","Bal"
"TE","Julius Thomas (0000000)","Julius Thomas","0000000",4200,"Jax@Chi 00:00PM ET","Jax"
"RB","DeAndre Washington (0000000)","DeAndre Washington","0000000",4200,"KC@Oak 00:00PM ET","Oak"
"RB","Thomas Rawls (0000000)","Thomas Rawls","0000000",4200,"Atl@Sea 00:00PM ET","Sea"
"WR","Robert Woods (0000000)","Robert Woods","0000000",4200,"SF@Buf 00:00PM ET","Buf"
"WR","Michael Floyd (0000000)","Michael Floyd","0000000",4200,"NYJ@Ari 00:00PM ET","Ari"
"WR","Victor Cruz (0000000)","Victor Cruz","0000000",4200,"Bal@NYG 00:00PM ET","NYG"
"TE","Jason Witten (0000000)","Jason Witten","0000000",4200,"Dal@GB 00:00PM ET","Dal"
"WR","Cameron Meredith (0000000)","Cameron Meredith","0000000",4100,"Jax@Chi 00:00PM ET","Chi"
"TE","Tyler Eifert (0000000)","Tyler Eifert","0000000",4100,"Cin@NE 00:00PM ET","Cin"
"WR","Tajae Sharpe (0000000)","Tajae Sharpe","0000000",4100,"Cle@Ten 00:00PM ET","Ten"
"RB","James White (0000000)","James White","0000000",4100,"Cin@NE 00:00PM ET","NE"
"RB","Matt Jones (0000000)","Matt Jones","0000000",4000,"Phi@Was 00:00PM ET","Was"
"RB","Bilal Powell (0000000)","Bilal Powell","0000000",4000,"NYJ@Ari 00:00PM ET","NYJ"
"WR","Eddie Royal (0000000)","Eddie Royal","0000000",4000,"Jax@Chi 00:00PM ET","Chi"
"RB","Jeremy Hill (0000000)","Jeremy Hill","0000000",4000,"Cin@NE 00:00PM ET","Cin"
"WR","Jeremy Kerley (0000000)","Jeremy Kerley","0000000",4000,"SF@Buf 00:00PM ET","SF"
"WR","Tyrell Williams (0000000)","Tyrell Williams","0000000",4000,"Den@SD 00:00PM ET","SD"
"TE","Zach Ertz (0000000)","Zach Ertz","0000000",4000,"Phi@Was 00:00PM ET","Phi"
"WR","Ted Ginn (0000000)","Ted Ginn","0000000",3900,"Car@NO 00:00PM ET","Car"
"WR","Anquan Boldin (0000000)","Anquan Boldin","0000000",3900,"LA@Det 00:00PM ET","Det"
"WR","Tavon Austin (0000000)","Tavon Austin","0000000",3900,"LA@Det 00:00PM ET","LA"
"WR","Davante Adams (0000000)","Davante Adams","0000000",3900,"Dal@GB 00:00PM ET","GB"
"WR","Dontrelle Inman (0000000)","Dontrelle Inman","0000000",3900,"Den@SD 00:00PM ET","SD"
"RB","Duke Johnson (0000000)","Duke Johnson","0000000",3900,"Cle@Ten 00:00PM ET","Cle"
"WR","Devin Funchess (0000000)","Devin Funchess","0000000",3800,"Car@NO 00:00PM ET","Car"
"RB","Jeremy Langford (0000000)","Jeremy Langford","0000000",3800,"Jax@Chi 00:00PM ET","Chi"
"TE","Zach Miller (0000000)","Zach Miller","0000000",3800,"Jax@Chi 00:00PM ET","Chi"
"RB","Jalen Richard (0000000)","Jalen Richard","0000000",3800,"KC@Oak 00:00PM ET","Oak"
"WR","Terrance Williams (0000000)","Terrance Williams","0000000",3800,"Dal@GB 00:00PM ET","Dal"
"WR","Pierre Garcon (0000000)","Pierre Garcon","0000000",3800,"Phi@Was 00:00PM ET","Was"
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne","0000000",3700,"Car@NO 00:00PM ET","Car"
"WR","Kenny Britt (0000000)","Kenny Britt","0000000",3700,"LA@Det 00:00PM ET","LA"
"WR","Danny Amendola (0000000)","Danny Amendola","0000000",3700,"Cin@NE 00:00PM ET","NE"
"RB","Orleans Darkwa (0000000)","Orleans Darkwa","0000000",3700,"Bal@NYG 00:00PM ET","NYG"
"WR","Markus Wheaton (0000000)","Markus Wheaton","0000000",3600,"Pit@Mia 00:00PM ET","Pit"
"WR","Tyler Lockett (0000000)","Tyler Lockett","0000000",3600,"Atl@Sea 00:00PM ET","Sea"
"WR","Corey Brown (0000000)","Corey Brown","0000000",3600,"Car@NO 00:00PM ET","Car"
"TE","Coby Fleener (0000000)","Coby Fleener","0000000",3500,"Car@NO 00:00PM ET","NO"
"RB","Dwayne Washington (0000000)","Dwayne Washington","0000000",3500,"LA@Det 00:00PM ET","Det"
"RB","Jay Ajayi (0000000)","Jay Ajayi","0000000",3500,"Pit@Mia 00:00PM ET","Mia"
"WR","Brice Butler (0000000)","Brice Butler","0000000",3500,"Dal@GB 00:00PM ET","Dal"
"WR","Nelson Agholor (0000000)","Nelson Agholor","0000000",3500,"Phi@Was 00:00PM ET","Phi"
"RB","Chris Ivory (0000000)","Chris Ivory","0000000",3500,"Jax@Chi 00:00PM ET","Jax"
"RB","Devontae Booker (0000000)","Devontae Booker","0000000",3500,"Den@SD 00:00PM ET","Den"
"RB","Dexter McCluster (0000000)","Dexter McCluster","0000000",3400,"Den@SD 00:00PM ET","SD"
"TE","Eric Ebron (0000000)","Eric Ebron","0000000",3400,"LA@Det 00:00PM ET","Det"
"RB","Charcandrick West (0000000)","Charcandrick West","0000000",3400,"KC@Oak 00:00PM ET","KC"
"RB","C.J. Spiller (0000000)","C.J. Spiller","0000000",3400,"Atl@Sea 00:00PM ET","Sea"
"RB","James Starks (0000000)","James Starks","0000000",3400,"Dal@GB 00:00PM ET","GB"
"RB","Derrick Henry (0000000)","Derrick Henry","0000000",3400,"Cle@Ten 00:00PM ET","Ten"
"WR","Rishard Matthews (0000000)","Rishard Matthews","0000000",3400,"Cle@Ten 00:00PM ET","Ten"
"WR","Torrey Smith (0000000)","Torrey Smith","0000000",3300,"SF@Buf 00:00PM ET","SF"
"WR","Andre Johnson (0000000)","Andre Johnson","0000000",3300,"Cle@Ten 00:00PM ET","Ten"
"TE","Gary Barnidge (0000000)","Gary Barnidge","0000000",3300,"Cle@Ten 00:00PM ET","Cle"
"TE","Hunter Henry (0000000)","Hunter Henry","0000000",3300,"Den@SD 00:00PM ET","SD"
"RB","Paul Perkins (0000000)","Paul Perkins","0000000",3300,"Bal@NYG 00:00PM ET","NYG"
"RB","Kenneth Dixon (0000000)","Kenneth Dixon","0000000",3300,"Bal@NYG 00:00PM ET","Bal"
"WR","Kenny Stills (0000000)","Kenny Stills","0000000",3300,"Pit@Mia 00:00PM ET","Mia"
"RB","Alfred Morris (0000000)","Alfred Morris","0000000",3300,"Dal@GB 00:00PM ET","Dal"
"RB","Bobby Rainey (0000000)","Bobby Rainey","0000000",3300,"Bal@NYG 00:00PM ET","NYG"
"RB","Chris Thompson (0000000)","Chris Thompson","0000000",3200,"Phi@Was 00:00PM ET","Was"
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham","0000000",3200,"Phi@Was 00:00PM ET","Phi"
"WR","Brian Quick (0000000)","Brian Quick","0000000",3200,"LA@Det 00:00PM ET","LA"
"WR","Brandon LaFell (0000000)","Brandon LaFell","0000000",3200,"Cin@NE 00:00PM ET","Cin"
"WR","Jaron Brown (0000000)","Jaron Brown","0000000",3200,"NYJ@Ari 00:00PM ET","Ari"
"RB","Wendell Smallwood (0000000)","Wendell Smallwood","0000000",3200,"Phi@Was 00:00PM ET","Phi"
"TE","Antonio Gates (0000000)","Antonio Gates","0000000",3100,"Den@SD 00:00PM ET","SD"
"RB","Tim Hightower (0000000)","Tim Hightower","0000000",3100,"Car@NO 00:00PM ET","NO"
"RB","John Kuhn (0000000)","John Kuhn","0000000",3100,"Car@NO 00:00PM ET","NO"
"WR","Marqise Lee (0000000)","Marqise Lee","0000000",3100,"Jax@Chi 00:00PM ET","Jax"
"WR","Chris Conley (0000000)","Chris Conley","0000000",3100,"KC@Oak 00:00PM ET","KC"
"WR","Seth Roberts (0000000)","Seth Roberts","0000000",3100,"KC@Oak 00:00PM ET","Oak"
"WR","Jermaine Kearse (0000000)","Jermaine Kearse","0000000",3100,"Atl@Sea 00:00PM ET","Sea"
"TE","Dwayne Allen (0000000)","Dwayne Allen","0000000",3100,"Ind@Hou 00:00PM ET","Ind"
"WR","Andrew Hawkins (0000000)","Andrew Hawkins","0000000",3100,"Cle@Ten 00:00PM ET","Cle"
"RB","Kapri Bibbs (0000000)","Kapri Bibbs","0000000",3000,"Den@SD 00:00PM ET","Den"
"RB","Derek Watt (0000000)","Derek Watt","0000000",3000,"Den@SD 00:00PM ET","SD"
"RB","Kenneth Farrow (0000000)","Kenneth Farrow","0000000",3000,"Den@SD 00:00PM ET","SD"
"RB","Andy Janovich (0000000)","Andy Janovich","0000000",3000,"Den@SD 00:00PM ET","Den"
"WR","Jordan Norwood (0000000)","Jordan Norwood","0000000",3000,"Den@SD 00:00PM ET","Den"
"WR","Griff Whalen (0000000)","Griff Whalen","0000000",3000,"Den@SD 00:00PM ET","SD"
"WR","Bennie Fowler (0000000)","Bennie Fowler","0000000",3000,"Den@SD 00:00PM ET","Den"
"WR","Jordan Taylor (0000000)","Jordan Taylor","0000000",3000,"Den@SD 00:00PM ET","Den"
"WR","Cody Latimer (0000000)","Cody Latimer","0000000",3000,"Den@SD 00:00PM ET","Den"
"RB","Reggie Bush (0000000)","Reggie Bush","0000000",3000,"SF@Buf 00:00PM ET","Buf"
"RB","Jerome Felton (0000000)","Jerome Felton","0000000",3000,"SF@Buf 00:00PM ET","Buf"
"RB","Shaun Draughn (0000000)","Shaun Draughn","0000000",3000,"SF@Buf 00:00PM ET","SF"
