"Position","Name...ID","Name","ID","Salary","GameInfo","TeamAbbrev"
"QB","Drew Brees (0000000)","Drew Brees","0000000",6900,"Den@NO 00:00PM ET","NO"
"WR","Brandon Marshall (0000000)","Brandon Marshall","0000000",6900,"LA@NYJ 00:00PM ET","NYJ"
"WR","Kelvin Benjamin (0000000)","Kelvin Benjamin","0000000",6800,"KC@Car 00:00PM ET","Car"
"QB","Ben Roethlisberger (0000000)","Ben Roethlisberger","0000000",6800,"Dal@Pit 00:00PM ET","Pit"
"WR","Emmanuel Sanders (0000000)","Emmanuel Sanders","0000000",6800,"Den@NO 00:00PM ET","Den"
"RB","Devonta Freeman (0000000)","Devonta Freeman","0000000",6800,"Atl@Phi 00:00PM ET","Atl"
"QB","Cam Newton (0000000)","Cam Newton","0000000",6800,"KC@Car 00:00PM ET","Car"
"WR","Demaryius Thomas (0000000)","Demaryius Thomas","0000000",6700,"Den@NO 00:00PM ET","Den"
"RB","Spencer Ware (0000000)","Spencer Ware","0000000",6700,"KC@Car 00:00PM ET","KC"
"QB","Philip Rivers (0000000)","Philip Rivers","0000000",6700,"Mia@SD 00:00PM ET","SD"
"WR","Alshon Jeffery (0000000)","Alshon Jeffery","0000000",6600,"Chi@TB 00:00PM ET","Chi"
"WR","Ty Montgomery (0000000)","Ty Montgomery","0000000",6500,"GB@Ten 00:00PM ET","GB"
"QB","Carson Palmer (0000000)","Carson Palmer","0000000",6500,"SF@Ari 00:00PM ET","Ari"
"WR","Randall Cobb (0000000)","Randall Cobb","0000000",6400,"GB@Ten 00:00PM ET","GB"
"RB","Lamar Miller (0000000)","Lamar Miller","0000000",6400,"Hou@Jax 00:00PM ET","Hou"
"WR","Davante Adams (0000000)","Davante Adams","0000000",6300,"GB@Ten 00:00PM ET","GB"
"QB","Jameis Winston (0000000)","Jameis Winston","0000000",6300,"Chi@TB 00:00PM ET","TB"
"QB","Joe Flacco (0000000)","Joe Flacco","0000000",6200,"Cle@Bal 00:00PM ET","Bal"
"TE","Jordan Reed (0000000)","Jordan Reed","0000000",6200,"Min@Was 00:00PM ET","Was"
"QB","Russell Wilson (0000000)","Russell Wilson","0000000",6200,"Sea@NE 00:00PM ET","Sea"
"WR","Mike Wallace (0000000)","Mike Wallace","0000000",6200,"Cle@Bal 00:00PM ET","Bal"
"RB","Jacquizz Rodgers (0000000)","Jacquizz Rodgers","0000000",6200,"Chi@TB 00:00PM ET","TB"
"WR","Stefon Diggs (0000000)","Stefon Diggs","0000000",6200,"Min@Was 00:00PM ET","Min"
"RB","Matt Forte (0000000)","Matt Forte","0000000",6100,"LA@NYJ 00:00PM ET","NYJ"
"WR","Terrelle Pryor (0000000)","Terrelle Pryor","0000000",6100,"Cle@Bal 00:00PM ET","Cle"
"WR","Michael Thomas (0000000)","Michael Thomas","0000000",6100,"Den@NO 00:00PM ET","NO"
"QB","Dak Prescott (0000000)","Dak Prescott","0000000",6100,"Dal@Pit 00:00PM ET","Dal"
"WR","Julian Edelman (0000000)","Julian Edelman","0000000",6000,"Sea@NE 00:00PM ET","NE"
"RB","Jordan Howard (0000000)","Jordan Howard","0000000",6000,"Chi@TB 00:00PM ET","Chi"
"RB","Christine Michael (0000000)","Christine Michael","0000000",5900,"Sea@NE 00:00PM ET","Sea"
"TE","Greg Olsen (0000000)","Greg Olsen","0000000",5900,"KC@Car 00:00PM ET","Car"
"QB","Eli Manning (0000000)","Eli Manning","0000000",5900,"Cin@NYG 00:00PM ET","NYG"
"WR","Jordan Matthews (0000000)","Jordan Matthews","0000000",5900,"Atl@Phi 00:00PM ET","Phi"
"QB","Andy Dalton (0000000)","Andy Dalton","0000000",5800,"Cin@NYG 00:00PM ET","Cin"
"RB","Doug Martin (0000000)","Doug Martin","0000000",5800,"Chi@TB 00:00PM ET","TB"
"QB","Colin Kaepernick (0000000)","Colin Kaepernick","0000000",5800,"SF@Ari 00:00PM ET","SF"
"WR","Doug Baldwin (0000000)","Doug Baldwin","0000000",5800,"Sea@NE 00:00PM ET","Sea"
"QB","Marcus Mariota (0000000)","Marcus Mariota","0000000",5700,"GB@Ten 00:00PM ET","Ten"
"WR","Tyrell Williams (0000000)","Tyrell Williams","0000000",5700,"Mia@SD 00:00PM ET","SD"
"RB","Terrance West (0000000)","Terrance West","0000000",5700,"Cle@Bal 00:00PM ET","Bal"
"QB","Trevor Siemian (0000000)","Trevor Siemian","0000000",5600,"Den@NO 00:00PM ET","Den"
"WR","Jeremy Maclin (0000000)","Jeremy Maclin","0000000",5600,"KC@Car 00:00PM ET","KC"
"TE","Travis Kelce (0000000)","Travis Kelce","0000000",5600,"KC@Car 00:00PM ET","KC"
"RB","Carlos Hyde (0000000)","Carlos Hyde","0000000",5500,"SF@Ari 00:00PM ET","SF"
"QB","Tony Romo (0000000)","Tony Romo","0000000",5500,"Dal@Pit 00:00PM ET","Dal"
"WR","Will Fuller (0000000)","Will Fuller","0000000",5500,"Hou@Jax 00:00PM ET","Hou"
"QB","Blake Bortles (0000000)","Blake Bortles","0000000",5500,"Hou@Jax 00:00PM ET","Jax"
"WR","Steve Smith (0000000)","Steve Smith","0000000",5500,"Cle@Bal 00:00PM ET","Bal"
"QB","Brock Osweiler (0000000)","Brock Osweiler","0000000",5400,"Hou@Jax 00:00PM ET","Hou"
"QB","Alex Smith (0000000)","Alex Smith","0000000",5400,"KC@Car 00:00PM ET","KC"
"QB","Kirk Cousins (0000000)","Kirk Cousins","0000000",5400,"Min@Was 00:00PM ET","Was"
"WR","Cole Beasley (0000000)","Cole Beasley","0000000",5400,"Dal@Pit 00:00PM ET","Dal"
"RB","Mark Ingram (0000000)","Mark Ingram","0000000",5400,"Den@NO 00:00PM ET","NO"
"QB","Carson Wentz (0000000)","Carson Wentz","0000000",5400,"Atl@Phi 00:00PM ET","Phi"
"RB","Todd Gurley (0000000)","Todd Gurley","0000000",5300,"LA@NYJ 00:00PM ET","LA"
"QB","Jay Cutler (0000000)","Jay Cutler","0000000",5300,"Chi@TB 00:00PM ET","Chi"
"QB","Ryan Tannehill (0000000)","Ryan Tannehill","0000000",5300,"Mia@SD 00:00PM ET","Mia"
"TE","Jimmy Graham (0000000)","Jimmy Graham","0000000",5300,"Sea@NE 00:00PM ET","Sea"
"WR","Willie Snead (0000000)","Willie Snead","0000000",5300,"Den@NO 00:00PM ET","NO"
"QB","Nick Foles (0000000)","Nick Foles","0000000",5300,"KC@Car 00:00PM ET","KC"
"QB","Ryan Fitzpatrick (0000000)","Ryan Fitzpatrick","0000000",5200,"LA@NYJ 00:00PM ET","NYJ"
"TE","Tyler Eifert (0000000)","Tyler Eifert","0000000",5200,"Cin@NYG 00:00PM ET","Cin"
"QB","Josh McCown (0000000)","Josh McCown","0000000",5200,"Cle@Bal 00:00PM ET","Cle"
"RB","Charcandrick West (0000000)","Charcandrick West","0000000",5200,"KC@Car 00:00PM ET","KC"
"WR","Corey Coleman (0000000)","Corey Coleman","0000000",5100,"Cle@Bal 00:00PM ET","Cle"
"WR","Travis Benjamin (0000000)","Travis Benjamin","0000000",5100,"Mia@SD 00:00PM ET","SD"
"RB","DeAngelo Williams (0000000)","DeAngelo Williams","0000000",5100,"Dal@Pit 00:00PM ET","Pit"
"QB","Cody Kessler (0000000)","Cody Kessler","0000000",5000,"Cle@Bal 00:00PM ET","Cle"
"QB","Kevin Hogan (0000000)","Kevin Hogan","0000000",5000,"Cle@Bal 00:00PM ET","Cle"
"QB","Joe Callahan (0000000)","Joe Callahan","0000000",5000,"Cle@Bal 00:00PM ET","Cle"
"QB","Chad Henne (0000000)","Chad Henne","0000000",5000,"Hou@Jax 00:00PM ET","Jax"
"QB","Brandon Weeden (0000000)","Brandon Weeden","0000000",5000,"Hou@Jax 00:00PM ET","Hou"
"QB","Tom Savage (0000000)","Tom Savage","0000000",5000,"Hou@Jax 00:00PM ET","Hou"
"QB","Brandon Allen (0000000)","Brandon Allen","0000000",5000,"Hou@Jax 00:00PM ET","Jax"
"QB","Luke McCown (0000000)","Luke McCown","0000000",5000,"Den@NO 00:00PM ET","NO"
"QB","Austin Davis (0000000)","Austin Davis","0000000",5000,"Den@NO 00:00PM ET","Den"
"QB","Paxton Lynch (0000000)","Paxton Lynch","0000000",5000,"Den@NO 00:00PM ET","Den"
"QB","Case Keenum (0000000)","Case Keenum","0000000",5000,"LA@NYJ 00:00PM ET","LA"
"QB","Bryce Petty (0000000)","Bryce Petty","0000000",5000,"LA@NYJ 00:00PM ET","NYJ"
"QB","Sean Mannion (0000000)","Sean Mannion","0000000",5000,"LA@NYJ 00:00PM ET","LA"
"QB","Jared Goff (0000000)","Jared Goff","0000000",5000,"LA@NYJ 00:00PM ET","LA"
"QB","Christian Hackenberg (0000000)","Christian Hackenberg","0000000",5000,"LA@NYJ 00:00PM ET","NYJ"
"RB","Bilal Powell (0000000)","Bilal Powell","0000000",5000,"LA@NYJ 00:00PM ET","NYJ"
"QB","Matt Schaub (0000000)","Matt Schaub","0000000",5000,"Atl@Phi 00:00PM ET","Atl"
"QB","Chase Daniel (0000000)","Chase Daniel","0000000",5000,"Atl@Phi 00:00PM ET","Phi"
"QB","Derek Anderson (0000000)","Derek Anderson","0000000",5000,"KC@Car 00:00PM ET","Car"
"QB","Joe Webb (0000000)","Joe Webb","0000000",5000,"KC@Car 00:00PM ET","Car"
"QB","Tyler Bray (0000000)","Tyler Bray","0000000",5000,"KC@Car 00:00PM ET","KC"
"QB","Mike Glennon (0000000)","Mike Glennon","0000000",5000,"Chi@TB 00:00PM ET","TB"
"QB","Ryan Griffin (0000000)","Ryan Griffin","0000000",5000,"Chi@TB 00:00PM ET","TB"
"QB","Matt Barkley (0000000)","Matt Barkley","0000000",5000,"Chi@TB 00:00PM ET","Chi"
"QB","Shaun Hill (0000000)","Shaun Hill","0000000",5000,"Min@Was 00:00PM ET","Min"
"QB","Colt McCoy (0000000)","Colt McCoy","0000000",5000,"Min@Was 00:00PM ET","Was"
"QB","Sam Bradford (0000000)","Sam Bradford","0000000",5000,"Min@Was 00:00PM ET","Min"
"QB","Nate Sudfeld (0000000)","Nate Sudfeld","0000000",5000,"Min@Was 00:00PM ET","Was"
"QB","Ryan Mallett (0000000)","Ryan Mallett","0000000",5000,"Cle@Bal 00:00PM ET","Bal"
"QB","Matt Cassel (0000000)","Matt Cassel","0000000",5000,"GB@Ten 00:00PM ET","Ten"
"QB","Brett Hundley (0000000)","Brett Hundley","0000000",5000,"GB@Ten 00:00PM ET","GB"
"RB","Derrick Henry (0000000)","Derrick Henry","0000000",5000,"GB@Ten 00:00PM ET","Ten"
"QB","Kellen Clemens (0000000)","Kellen Clemens","0000000",5000,"Mia@SD 00:00PM ET","SD"
"QB","Matt Moore (0000000)","Matt Moore","0000000",5000,"Mia@SD 00:00PM ET","Mia"
"QB","Drew Stanton (0000000)","Drew Stanton","0000000",5000,"SF@Ari 00:00PM ET","Ari"
"QB","Christian Ponder (0000000)","Christian Ponder","0000000",5000,"SF@Ari 00:00PM ET","SF"
"QB","Blaine Gabbert (0000000)","Blaine Gabbert","0000000",5000,"SF@Ari 00:00PM ET","SF"
"QB","Mark Sanchez (0000000)","Mark Sanchez","0000000",5000,"Dal@Pit 00:00PM ET","Dal"
"QB","Landry Jones (0000000)","Landry Jones","0000000",5000,"Dal@Pit 00:00PM ET","Pit"
"QB","Zach Mettenberger (0000000)","Zach Mettenberger","0000000",5000,"Dal@Pit 00:00PM ET","Pit"
"QB","Jimmy Garoppolo (0000000)","Jimmy Garoppolo","0000000",5000,"Sea@NE 00:00PM ET","NE"
"QB","Trevone Boykin (0000000)","Trevone Boykin","0000000",5000,"Sea@NE 00:00PM ET","Sea"
"QB","Josh Johnson (0000000)","Josh Johnson","0000000",5000,"Cin@NYG 00:00PM ET","NYG"
"QB","Ryan Nassib (0000000)","Ryan Nassib","0000000",5000,"Cin@NYG 00:00PM ET","NYG"
"QB","AJ McCarron (0000000)","AJ McCarron","0000000",5000,"Cin@NYG 00:00PM ET","Cin"
"QB","Jeff Driskel (0000000)","Jeff Driskel","0000000",5000,"Cin@NYG 00:00PM ET","Cin"
"WR","Jamison Crowder (0000000)","Jamison Crowder","0000000",5000,"Min@Was 00:00PM ET","Was"
"WR","Kenny Britt (0000000)","Kenny Britt","0000000",4900,"LA@NYJ 00:00PM ET","LA"
"RB","Jonathan Stewart (0000000)","Jonathan Stewart","0000000",4900,"KC@Car 00:00PM ET","Car"
"WR","John Brown (0000000)","John Brown","0000000",4900,"SF@Ari 00:00PM ET","Ari"
"RB","Alfred Morris (0000000)","Alfred Morris","0000000",4900,"Dal@Pit 00:00PM ET","Dal"
"RB","LeGarrette Blount (0000000)","LeGarrette Blount","0000000",4900,"Sea@NE 00:00PM ET","NE"
"RB","Tevin Coleman (0000000)","Tevin Coleman","0000000",4900,"Atl@Phi 00:00PM ET","Atl"
"WR","DeSean Jackson (0000000)","DeSean Jackson","0000000",4800,"Min@Was 00:00PM ET","Was"
"RB","Alfred Blue (0000000)","Alfred Blue","0000000",4800,"Hou@Jax 00:00PM ET","Hou"
"WR","Quincy Enunwa (0000000)","Quincy Enunwa","0000000",4700,"LA@NYJ 00:00PM ET","NYJ"
"TE","Delanie Walker (0000000)","Delanie Walker","0000000",4600,"GB@Ten 00:00PM ET","Ten"
"RB","Giovani Bernard (0000000)","Giovani Bernard","0000000",4600,"Cin@NYG 00:00PM ET","Cin"
"WR","Mohamed Sanu (0000000)","Mohamed Sanu","0000000",4600,"Atl@Phi 00:00PM ET","Atl"
"RB","Tim Hightower (0000000)","Tim Hightower","0000000",4600,"Den@NO 00:00PM ET","NO"
"RB","James White (0000000)","James White","0000000",4500,"Sea@NE 00:00PM ET","NE"
"WR","Chris Hogan (0000000)","Chris Hogan","0000000",4500,"Sea@NE 00:00PM ET","NE"
"WR","Sterling Shepard (0000000)","Sterling Shepard","0000000",4500,"Cin@NYG 00:00PM ET","NYG"
"WR","Allen Hurns (0000000)","Allen Hurns","0000000",4400,"Hou@Jax 00:00PM ET","Jax"
"RB","Jeremy Hill (0000000)","Jeremy Hill","0000000",4400,"Cin@NYG 00:00PM ET","Cin"
"WR","Cameron Meredith (0000000)","Cameron Meredith","0000000",4400,"Chi@TB 00:00PM ET","Chi"
"WR","DeVante Parker (0000000)","DeVante Parker","0000000",4300,"Mia@SD 00:00PM ET","Mia"
"RB","Darren Sproles (0000000)","Darren Sproles","0000000",4300,"Atl@Phi 00:00PM ET","Phi"
"WR","J.J. Nelson (0000000)","J.J. Nelson","0000000",4200,"SF@Ari 00:00PM ET","Ari"
"WR","Rishard Matthews (0000000)","Rishard Matthews","0000000",4200,"GB@Ten 00:00PM ET","Ten"
"RB","Isaiah Crowell (0000000)","Isaiah Crowell","0000000",4200,"Cle@Bal 00:00PM ET","Cle"
"RB","James Starks (0000000)","James Starks","0000000",4200,"GB@Ten 00:00PM ET","GB"
"RB","DuJuan Harris (0000000)","DuJuan Harris","0000000",4100,"SF@Ari 00:00PM ET","SF"
"WR","Tavon Austin (0000000)","Tavon Austin","0000000",4100,"LA@NYJ 00:00PM ET","LA"
"WR","Kendall Wright (0000000)","Kendall Wright","0000000",4100,"GB@Ten 00:00PM ET","Ten"
"RB","Kapri Bibbs (0000000)","Kapri Bibbs","0000000",4000,"Den@NO 00:00PM ET","Den"
"TE","Dennis Pitta (0000000)","Dennis Pitta","0000000",4000,"Cle@Bal 00:00PM ET","Bal"
"RB","Chris Thompson (0000000)","Chris Thompson","0000000",4000,"Min@Was 00:00PM ET","Was"
"WR","Sammie Coates (0000000)","Sammie Coates","0000000",4000,"Dal@Pit 00:00PM ET","Pit"
"TE","Jason Witten (0000000)","Jason Witten","0000000",4000,"Dal@Pit 00:00PM ET","Dal"
"WR","Brandon LaFell (0000000)","Brandon LaFell","0000000",4000,"Cin@NYG 00:00PM ET","Cin"
"RB","Duke Johnson (0000000)","Duke Johnson","0000000",4000,"Cle@Bal 00:00PM ET","Cle"
"RB","Knile Davis (0000000)","Knile Davis","0000000",4000,"KC@Car 00:00PM ET","KC"
"WR","Kamar Aiken (0000000)","Kamar Aiken","0000000",3900,"Cle@Bal 00:00PM ET","Bal"
"RB","Peyton Barber (0000000)","Peyton Barber","0000000",3900,"Chi@TB 00:00PM ET","TB"
"WR","Russell Shepard (0000000)","Russell Shepard","0000000",3900,"Chi@TB 00:00PM ET","TB"
"RB","Damien Williams (0000000)","Damien Williams","0000000",3900,"Mia@SD 00:00PM ET","Mia"
"TE","Antonio Gates (0000000)","Antonio Gates","0000000",3900,"Mia@SD 00:00PM ET","SD"
"RB","Thomas Rawls (0000000)","Thomas Rawls","0000000",3900,"Sea@NE 00:00PM ET","Sea"
"RB","C.J. Prosise (0000000)","C.J. Prosise","0000000",3900,"Sea@NE 00:00PM ET","Sea"
"RB","Kenneth Dixon (0000000)","Kenneth Dixon","0000000",3900,"Cle@Bal 00:00PM ET","Bal"
"WR","Marqise Lee (0000000)","Marqise Lee","0000000",3900,"Hou@Jax 00:00PM ET","Jax"
"WR","Tyreek Hill (0000000)","Tyreek Hill","0000000",3800,"KC@Car 00:00PM ET","KC"
"RB","Matt Asiata (0000000)","Matt Asiata","0000000",3800,"Min@Was 00:00PM ET","Min"
"RB","Jerick McKinnon (0000000)","Jerick McKinnon","0000000",3800,"Min@Was 00:00PM ET","Min"
"RB","Matt Jones (0000000)","Matt Jones","0000000",3800,"Min@Was 00:00PM ET","Was"
"WR","Adam Thielen (0000000)","Adam Thielen","0000000",3800,"Min@Was 00:00PM ET","Min"
"WR","Torrey Smith (0000000)","Torrey Smith","0000000",3800,"SF@Ari 00:00PM ET","SF"
"WR","Michael Floyd (0000000)","Michael Floyd","0000000",3800,"SF@Ari 00:00PM ET","Ari"
"WR","Victor Cruz (0000000)","Victor Cruz","0000000",3800,"Cin@NYG 00:00PM ET","NYG"
"RB","Benny Cunningham (0000000)","Benny Cunningham","0000000",3700,"LA@NYJ 00:00PM ET","LA"
"WR","Brian Quick (0000000)","Brian Quick","0000000",3700,"LA@NYJ 00:00PM ET","LA"
"RB","Ryan Mathews (0000000)","Ryan Mathews","0000000",3700,"Atl@Phi 00:00PM ET","Phi"
"RB","Wendell Smallwood (0000000)","Wendell Smallwood","0000000",3700,"Atl@Phi 00:00PM ET","Phi"
"TE","Zach Ertz (0000000)","Zach Ertz","0000000",3700,"Atl@Phi 00:00PM ET","Phi"
"WR","Ted Ginn (0000000)","Ted Ginn","0000000",3700,"KC@Car 00:00PM ET","Car"
"RB","Jeremy Langford (0000000)","Jeremy Langford","0000000",3700,"Chi@TB 00:00PM ET","Chi"
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey","0000000",3700,"Chi@TB 00:00PM ET","Chi"
"WR","Eddie Royal (0000000)","Eddie Royal","0000000",3700,"Chi@TB 00:00PM ET","Chi"
"WR","Adam Humphries (0000000)","Adam Humphries","0000000",3700,"Chi@TB 00:00PM ET","TB"
"RB","Kenneth Farrow (0000000)","Kenneth Farrow","0000000",3700,"Mia@SD 00:00PM ET","SD"
"WR","Kenny Stills (0000000)","Kenny Stills","0000000",3700,"Mia@SD 00:00PM ET","Mia"
"WR","Jeremy Kerley (0000000)","Jeremy Kerley","0000000",3700,"SF@Ari 00:00PM ET","SF"
"RB","T.J. Yeldon (0000000)","T.J. Yeldon","0000000",3700,"Hou@Jax 00:00PM ET","Jax"
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne","0000000",3600,"KC@Car 00:00PM ET","Car"
"RB","Rob Kelley (0000000)","Rob Kelley","0000000",3600,"Min@Was 00:00PM ET","Was"
"WR","Pierre Garcon (0000000)","Pierre Garcon","0000000",3600,"Min@Was 00:00PM ET","Was"
"TE","Kyle Rudolph (0000000)","Kyle Rudolph","0000000",3600,"Min@Was 00:00PM ET","Min"
"WR","Breshad Perriman (0000000)","Breshad Perriman","0000000",3600,"Cle@Bal 00:00PM ET","Bal"
"WR","Terrance Williams (0000000)","Terrance Williams","0000000",3600,"Dal@Pit 00:00PM ET","Dal"
"WR","Tyler Lockett (0000000)","Tyler Lockett","0000000",3600,"Sea@NE 00:00PM ET","Sea"
"RB","Rashad Jennings (0000000)","Rashad Jennings","0000000",3600,"Cin@NYG 00:00PM ET","NYG"
"TE","Zach Miller (0000000)","Zach Miller","0000000",3600,"Chi@TB 00:00PM ET","Chi"
"RB","Paul Perkins (0000000)","Paul Perkins","0000000",3500,"Cin@NYG 00:00PM ET","NYG"
"RB","Terron Ward (0000000)","Terron Ward","0000000",3500,"Atl@Phi 00:00PM ET","Atl"
"TE","Cameron Brate (0000000)","Cameron Brate","0000000",3500,"Chi@TB 00:00PM ET","TB"
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz","0000000",3500,"Hou@Jax 00:00PM ET","Hou"
"RB","Andre Ellington (0000000)","Andre Ellington","0000000",3500,"SF@Ari 00:00PM ET","Ari"
"RB","Mike Davis (0000000)","Mike Davis","0000000",3500,"SF@Ari 00:00PM ET","SF"
"WR","Brice Butler (0000000)","Brice Butler","0000000",3500,"Dal@Pit 00:00PM ET","Dal"
"WR","Eli Rogers (0000000)","Eli Rogers","0000000",3500,"Dal@Pit 00:00PM ET","Pit"
"WR","Chris Conley (0000000)","Chris Conley","0000000",3500,"KC@Car 00:00PM ET","KC"
"RB","Ronnie Hillman (0000000)","Ronnie Hillman","0000000",3500,"Min@Was 00:00PM ET","Min"
"TE","Gary Barnidge (0000000)","Gary Barnidge","0000000",3400,"Cle@Bal 00:00PM ET","Cle"
"RB","Chris Ivory (0000000)","Chris Ivory","0000000",3400,"Hou@Jax 00:00PM ET","Jax"
"WR","Taylor Gabriel (0000000)","Taylor Gabriel","0000000",3400,"Atl@Phi 00:00PM ET","Atl"
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson","0000000",3400,"Min@Was 00:00PM ET","Min"
"WR","Dontrelle Inman (0000000)","Dontrelle Inman","0000000",3400,"Mia@SD 00:00PM ET","SD"
"RB","Shaun Draughn (0000000)","Shaun Draughn","0000000",3400,"SF@Ari 00:00PM ET","SF"
"TE","Martellus Bennett (0000000)","Martellus Bennett","0000000",3400,"Sea@NE 00:00PM ET","NE"
"TE","Coby Fleener (0000000)","Coby Fleener","0000000",3300,"Den@NO 00:00PM ET","NO"
"WR","Albert Wilson (0000000)","Albert Wilson","0000000",3300,"KC@Car 00:00PM ET","KC"
"RB","Mike James (0000000)","Mike James","0000000",3300,"Chi@TB 00:00PM ET","TB"
"RB","Derek Watt (0000000)","Derek Watt","0000000",3300,"Mia@SD 00:00PM ET","SD"
"WR","Roger Lewis (0000000)","Roger Lewis","0000000",3300,"Cin@NYG 00:00PM ET","NYG"
"WR","Andrew Hawkins (0000000)","Andrew Hawkins","0000000",3200,"Cle@Bal 00:00PM ET","Cle"
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker","0000000",3200,"KC@Car 00:00PM ET","Car"
"WR","Devin Funchess (0000000)","Devin Funchess","0000000",3200,"KC@Car 00:00PM ET","Car"
"WR","Danny Amendola (0000000)","Danny Amendola","0000000",3200,"Sea@NE 00:00PM ET","NE"
"WR","Jalin Marshall (0000000)","Jalin Marshall","0000000",3200,"LA@NYJ 00:00PM ET","NYJ"
"WR","Nelson Agholor (0000000)","Nelson Agholor","0000000",3100,"Atl@Phi 00:00PM ET","Phi"
"TE","Austin Hooper (0000000)","Austin Hooper","0000000",3100,"Atl@Phi 00:00PM ET","Atl"
"WR","Jeff Janis (0000000)","Jeff Janis","0000000",3100,"GB@Ten 00:00PM ET","GB"
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk","0000000",3000,"Cle@Bal 00:00PM ET","Bal"
"RB","Javorius Allen (0000000)","Javorius Allen","0000000",3000,"Cle@Bal 00:00PM ET","Bal"
"RB","George Atkinson (0000000)","George Atkinson","0000000",3000,"Cle@Bal 00:00PM ET","Cle"
"RB","Lorenzo Taliaferro (0000000)","Lorenzo Taliaferro","0000000",3000,"Cle@Bal 00:00PM ET","Bal"
"WR","Devin Hester (0000000)","Devin Hester","0000000",3000,"Cle@Bal 00:00PM ET","Bal"
"WR","Chris Moore (0000000)","Chris Moore","0000000",3000,"Cle@Bal 00:00PM ET","Bal"
"WR","Jordan Payton (0000000)","Jordan Payton","0000000",3000,"Cle@Bal 00:00PM ET","Cle"
"WR","Ricardo Louis (0000000)","Ricardo Louis","0000000",3000,"Cle@Bal 00:00PM ET","Cle"
"WR","Rashard Higgins (0000000)","Rashard Higgins","0000000",3000,"Cle@Bal 00:00PM ET","Cle"
"RB","Jonathan Grimes (0000000)","Jonathan Grimes","0000000",3000,"Hou@Jax 00:00PM ET","Hou"
"RB","Denard Robinson (0000000)","Denard Robinson","0000000",3000,"Hou@Jax 00:00PM ET","Jax"
"RB","Jay Prosch (0000000)","Jay Prosch","0000000",3000,"Hou@Jax 00:00PM ET","Hou"
"RB","Corey Grant (0000000)","Corey Grant","0000000",3000,"Hou@Jax 00:00PM ET","Jax"
"RB","Tyler Ervin (0000000)","Tyler Ervin","0000000",3000,"Hou@Jax 00:00PM ET","Hou"
"WR","Bryan Walters (0000000)","Bryan Walters","0000000",3000,"Hou@Jax 00:00PM ET","Jax"
