"Position","Name...ID","Name","ID","Salary","GameInfo","TeamAbbrev"
"QB","Nate Sudfeld (0000000)","Nate Sudfeld","0000000",5000,"Was@Phi 00:00PM ET","Was"
"QB","Matt Moore (0000000)","Matt Moore","0000000",5000,"Ari@Mia 00:00PM ET","Mia"
"QB","Drew Stanton (0000000)","Drew Stanton","0000000",5000,"Ari@Mia 00:00PM ET","Ari"
"QB","Derek Anderson (0000000)","Derek Anderson","0000000",5000,"SD@Car 00:00PM ET","Car"
"QB","Kellen Clemens (0000000)","Kellen Clemens","0000000",5000,"SD@Car 00:00PM ET","SD"
"QB","Joe Webb (0000000)","Joe Webb","0000000",5000,"SD@Car 00:00PM ET","Car"
"TE","Greg Olsen (0000000)","Greg Olsen","0000000",5000,"SD@Car 00:00PM ET","Car"
"QB","Josh McCown (0000000)","Josh McCown","0000000",5000,"Cin@Cle 00:00PM ET","Cle"
"QB","Robert Griffin (0000000)","Robert Griffin","0000000",5000,"Cin@Cle 00:00PM ET","Cle"
"QB","AJ McCarron (0000000)","AJ McCarron","0000000",5000,"Cin@Cle 00:00PM ET","Cin"
"QB","Cody Kessler (0000000)","Cody Kessler","0000000",5000,"Cin@Cle 00:00PM ET","Cle"
"QB","Jeff Driskel (0000000)","Jeff Driskel","0000000",5000,"Cin@Cle 00:00PM ET","Cin"
"QB","Kevin Hogan (0000000)","Kevin Hogan","0000000",5000,"Cin@Cle 00:00PM ET","Cle"
"WR","Brandon LaFell (0000000)","Brandon LaFell","0000000",5000,"Cin@Cle 00:00PM ET","Cin"
"QB","Jay Cutler (0000000)","Jay Cutler","0000000",5000,"Chi@Det 00:00PM ET","Chi"
"QB","Dan Orlovsky (0000000)","Dan Orlovsky","0000000",5000,"Chi@Det 00:00PM ET","Det"
"QB","Matt Barkley (0000000)","Matt Barkley","0000000",5000,"Chi@Det 00:00PM ET","Chi"
"QB","David Fales (0000000)","David Fales","0000000",5000,"Chi@Det 00:00PM ET","Chi"
"QB","Jake Rudock (0000000)","Jake Rudock","0000000",5000,"Chi@Det 00:00PM ET","Det"
"RB","Ameer Abdullah (0000000)","Ameer Abdullah","0000000",5000,"Chi@Det 00:00PM ET","Det"
"QB","Scott Tolzien (0000000)","Scott Tolzien","0000000",5000,"Hou@Ind 00:00PM ET","Ind"
"QB","Brandon Weeden (0000000)","Brandon Weeden","0000000",5000,"Hou@Ind 00:00PM ET","Hou"
"QB","Tom Savage (0000000)","Tom Savage","0000000",5000,"Hou@Ind 00:00PM ET","Hou"
"QB","Shaun Hill (0000000)","Shaun Hill","0000000",5000,"Min@Jax 00:00PM ET","Min"
"QB","Chad Henne (0000000)","Chad Henne","0000000",5000,"Min@Jax 00:00PM ET","Jax"
"QB","Nick Foles (0000000)","Nick Foles","0000000",5000,"Oak@KC 00:00PM ET","KC"
"QB","Taylor Heinicke (0000000)","Taylor Heinicke","0000000",5000,"Min@Jax 00:00PM ET","Min"
"QB","Brandon Allen (0000000)","Brandon Allen","0000000",5000,"Min@Jax 00:00PM ET","Jax"
"RB","Adrian Peterson (0000000)","Adrian Peterson","0000000",5000,"Min@Jax 00:00PM ET","Min"
"WR","Allen Robinson (0000000)","Allen Robinson","0000000",5000,"Min@Jax 00:00PM ET","Jax"
"QB","Christian Ponder (0000000)","Christian Ponder","0000000",5000,"NYJ@SF 00:00PM ET","SF"
"QB","Blaine Gabbert (0000000)","Blaine Gabbert","0000000",5000,"NYJ@SF 00:00PM ET","SF"
"QB","Bryce Petty (0000000)","Bryce Petty","0000000",5000,"NYJ@SF 00:00PM ET","NYJ"
"QB","Christian Hackenberg (0000000)","Christian Hackenberg","0000000",5000,"NYJ@SF 00:00PM ET","NYJ"
"RB","Bilal Powell (0000000)","Bilal Powell","0000000",5000,"NYJ@SF 00:00PM ET","NYJ"
"QB","Matt Schaub (0000000)","Matt Schaub","0000000",5000,"Atl@LA 00:00PM ET","Atl"
"QB","Case Keenum (0000000)","Case Keenum","0000000",5000,"Atl@LA 00:00PM ET","LA"
"QB","Sean Mannion (0000000)","Sean Mannion","0000000",5000,"Atl@LA 00:00PM ET","LA"
"QB","Jared Goff (0000000)","Jared Goff","0000000",5000,"Atl@LA 00:00PM ET","LA"
"RB","Todd Gurley (0000000)","Todd Gurley","0000000",5000,"Atl@LA 00:00PM ET","LA"
"QB","Brett Hundley (0000000)","Brett Hundley","0000000",5000,"Sea@GB 00:00PM ET","GB"
"QB","Trevone Boykin (0000000)","Trevone Boykin","0000000",5000,"Sea@GB 00:00PM ET","Sea"
"WR","Randall Cobb (0000000)","Randall Cobb","0000000",5000,"Sea@GB 00:00PM ET","GB"
"QB","Josh Johnson (0000000)","Josh Johnson","0000000",5000,"Dal@NYG 00:00PM ET","NYG"
"QB","Mark Sanchez (0000000)","Mark Sanchez","0000000",5000,"Dal@NYG 00:00PM ET","Dal"
"QB","Ryan Nassib (0000000)","Ryan Nassib","0000000",5000,"Dal@NYG 00:00PM ET","NYG"
"QB","Ryan Mallett (0000000)","Ryan Mallett","0000000",5000,"Bal@NE 00:00PM ET","Bal"
"QB","Jimmy Garoppolo (0000000)","Jimmy Garoppolo","0000000",5000,"Bal@NE 00:00PM ET","NE"
"QB","Blake Bortles (0000000)","Blake Bortles","0000000",5000,"Min@Jax 00:00PM ET","Jax"
"RB","Charcandrick West (0000000)","Charcandrick West","0000000",4900,"Oak@KC 00:00PM ET","KC"
"WR","Tyler Boyd (0000000)","Tyler Boyd","0000000",4900,"Cin@Cle 00:00PM ET","Cin"
"WR","Marvin Jones (0000000)","Marvin Jones","0000000",4900,"Chi@Det 00:00PM ET","Det"
"RB","Carlos Hyde (0000000)","Carlos Hyde","0000000",4900,"NYJ@SF 00:00PM ET","SF"
"WR","Quincy Enunwa (0000000)","Quincy Enunwa","0000000",4900,"NYJ@SF 00:00PM ET","NYJ"
"RB","Rashad Jennings (0000000)","Rashad Jennings","0000000",4900,"Dal@NYG 00:00PM ET","NYG"
"RB","Alfred Morris (0000000)","Alfred Morris","0000000",4900,"Dal@NYG 00:00PM ET","Dal"
"WR","Mike Wallace (0000000)","Mike Wallace","0000000",4900,"Bal@NE 00:00PM ET","Bal"
"TE","Zach Ertz (0000000)","Zach Ertz","0000000",4900,"Was@Phi 00:00PM ET","Phi"
"WR","Dontrelle Inman (0000000)","Dontrelle Inman","0000000",4800,"SD@Car 00:00PM ET","SD"
"RB","Frank Gore (0000000)","Frank Gore","0000000",4800,"Hou@Ind 00:00PM ET","Ind"
"RB","Devontae Booker (0000000)","Devontae Booker","0000000",4800,"Den@Ten 00:00PM ET","Den"
"RB","C.J. Prosise (0000000)","C.J. Prosise","0000000",4700,"Sea@GB 00:00PM ET","Sea"
"WR","Adam Thielen (0000000)","Adam Thielen","0000000",4700,"Min@Jax 00:00PM ET","Min"
"WR","Sterling Shepard (0000000)","Sterling Shepard","0000000",4600,"Dal@NYG 00:00PM ET","NYG"
"RB","Mike Gillislee (0000000)","Mike Gillislee","0000000",4600,"Pit@Buf 00:00PM ET","Buf"
"RB","Tim Hightower (0000000)","Tim Hightower","0000000",4500,"NO@TB 00:00PM ET","NO"
"WR","Anquan Boldin (0000000)","Anquan Boldin","0000000",4500,"Chi@Det 00:00PM ET","Det"
"WR","Will Fuller (0000000)","Will Fuller","0000000",4500,"Hou@Ind 00:00PM ET","Hou"
"TE","Delanie Walker (0000000)","Delanie Walker","0000000",4400,"Den@Ten 00:00PM ET","Ten"
"WR","Corey Coleman (0000000)","Corey Coleman","0000000",4400,"Cin@Cle 00:00PM ET","Cle"
"RB","Alfred Blue (0000000)","Alfred Blue","0000000",4400,"Hou@Ind 00:00PM ET","Hou"
"RB","Darren Sproles (0000000)","Darren Sproles","0000000",4400,"Was@Phi 00:00PM ET","Phi"
"RB","Fitzgerald Toussaint (0000000)","Fitzgerald Toussaint","0000000",4300,"Pit@Buf 00:00PM ET","Pit"
"WR","Taylor Gabriel (0000000)","Taylor Gabriel","0000000",4300,"Atl@LA 00:00PM ET","Atl"
"RB","Rob Kelley (0000000)","Rob Kelley","0000000",4200,"Was@Phi 00:00PM ET","Was"
"TE","Martellus Bennett (0000000)","Martellus Bennett","0000000",4200,"Bal@NE 00:00PM ET","NE"
"WR","Pierre Garcon (0000000)","Pierre Garcon","0000000",4200,"Was@Phi 00:00PM ET","Was"
"WR","Mohamed Sanu (0000000)","Mohamed Sanu","0000000",4200,"Atl@LA 00:00PM ET","Atl"
"WR","Malcolm Mitchell (0000000)","Malcolm Mitchell","0000000",4200,"Bal@NE 00:00PM ET","NE"
"RB","Jeremy Langford (0000000)","Jeremy Langford","0000000",4100,"Chi@Det 00:00PM ET","Chi"
"WR","Chris Hogan (0000000)","Chris Hogan","0000000",4100,"Bal@NE 00:00PM ET","NE"
"WR","Travis Benjamin (0000000)","Travis Benjamin","0000000",4100,"SD@Car 00:00PM ET","SD"
"TE","Cameron Brate (0000000)","Cameron Brate","0000000",4100,"NO@TB 00:00PM ET","TB"
"RB","Kapri Bibbs (0000000)","Kapri Bibbs","0000000",4000,"Den@Ten 00:00PM ET","Den"
"WR","Ted Ginn (0000000)","Ted Ginn","0000000",4000,"SD@Car 00:00PM ET","Car"
"WR","Cameron Meredith (0000000)","Cameron Meredith","0000000",4000,"Chi@Det 00:00PM ET","Chi"
"TE","Kyle Rudolph (0000000)","Kyle Rudolph","0000000",4000,"Min@Jax 00:00PM ET","Min"
"RB","Benny Cunningham (0000000)","Benny Cunningham","0000000",4000,"Atl@LA 00:00PM ET","LA"
"RB","Tevin Coleman (0000000)","Tevin Coleman","0000000",4000,"Atl@LA 00:00PM ET","Atl"
"RB","Shane Vereen (0000000)","Shane Vereen","0000000",4000,"Dal@NYG 00:00PM ET","NYG"
"RB","Terrance West (0000000)","Terrance West","0000000",4000,"Bal@NE 00:00PM ET","Bal"
"RB","Charles Sims (0000000)","Charles Sims","0000000",4000,"NO@TB 00:00PM ET","TB"
"RB","Ryan Mathews (0000000)","Ryan Mathews","0000000",4000,"Was@Phi 00:00PM ET","Phi"
"WR","Robert Woods (0000000)","Robert Woods","0000000",3900,"Pit@Buf 00:00PM ET","Buf"
"RB","Damien Williams (0000000)","Damien Williams","0000000",3900,"Ari@Mia 00:00PM ET","Mia"
"WR","Michael Floyd (0000000)","Michael Floyd","0000000",3900,"Ari@Mia 00:00PM ET","Ari"
"RB","Isaiah Crowell (0000000)","Isaiah Crowell","0000000",3900,"Cin@Cle 00:00PM ET","Cle"
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz","0000000",3900,"Hou@Ind 00:00PM ET","Hou"
"TE","Ladarius Green (0000000)","Ladarius Green","0000000",3900,"Pit@Buf 00:00PM ET","Pit"
"RB","DuJuan Harris (0000000)","DuJuan Harris","0000000",3900,"NYJ@SF 00:00PM ET","SF"
"WR","Tavon Austin (0000000)","Tavon Austin","0000000",3900,"Atl@LA 00:00PM ET","LA"
"WR","Ty Montgomery (0000000)","Ty Montgomery","0000000",3900,"Sea@GB 00:00PM ET","GB"
"RB","Dion Lewis (0000000)","Dion Lewis","0000000",3900,"Bal@NE 00:00PM ET","NE"
"RB","DeAndre Washington (0000000)","DeAndre Washington","0000000",3900,"Oak@KC 00:00PM ET","Oak"
"RB","Wendell Smallwood (0000000)","Wendell Smallwood","0000000",3800,"Was@Phi 00:00PM ET","Phi"
"WR","John Brown (0000000)","John Brown","0000000",3800,"Ari@Mia 00:00PM ET","Ari"
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne","0000000",3800,"SD@Car 00:00PM ET","Car"
"WR","Eli Rogers (0000000)","Eli Rogers","0000000",3800,"Pit@Buf 00:00PM ET","Pit"
"WR","Marquess Wilson (0000000)","Marquess Wilson","0000000",3800,"Chi@Det 00:00PM ET","Chi"
"TE","Eric Ebron (0000000)","Eric Ebron","0000000",3800,"Chi@Det 00:00PM ET","Det"
"RB","T.J. Yeldon (0000000)","T.J. Yeldon","0000000",3800,"Min@Jax 00:00PM ET","Jax"
"RB","James Starks (0000000)","James Starks","0000000",3800,"Sea@GB 00:00PM ET","GB"
"RB","Paul Perkins (0000000)","Paul Perkins","0000000",3800,"Dal@NYG 00:00PM ET","NYG"
"RB","James White (0000000)","James White","0000000",3800,"Bal@NE 00:00PM ET","NE"
"RB","Kenneth Dixon (0000000)","Kenneth Dixon","0000000",3800,"Bal@NE 00:00PM ET","Bal"
"TE","Antonio Gates (0000000)","Antonio Gates","0000000",3800,"SD@Car 00:00PM ET","SD"
"WR","Adam Humphries (0000000)","Adam Humphries","0000000",3700,"NO@TB 00:00PM ET","TB"
"RB","Chris Thompson (0000000)","Chris Thompson","0000000",3700,"Was@Phi 00:00PM ET","Was"
"WR","Paul Turner (0000000)","Paul Turner","0000000",3700,"Was@Phi 00:00PM ET","Phi"
"WR","Kenny Stills (0000000)","Kenny Stills","0000000",3700,"Ari@Mia 00:00PM ET","Mia"
"RB","Kenneth Farrow (0000000)","Kenneth Farrow","0000000",3700,"SD@Car 00:00PM ET","SD"
"RB","Chris Ivory (0000000)","Chris Ivory","0000000",3700,"Min@Jax 00:00PM ET","Jax"
"WR","Marqise Lee (0000000)","Marqise Lee","0000000",3700,"Min@Jax 00:00PM ET","Jax"
"WR","Tyler Lockett (0000000)","Tyler Lockett","0000000",3700,"Sea@GB 00:00PM ET","Sea"
"TE","Coby Fleener (0000000)","Coby Fleener","0000000",3700,"NO@TB 00:00PM ET","NO"
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham","0000000",3600,"Was@Phi 00:00PM ET","Phi"
"RB","Jerick McKinnon (0000000)","Jerick McKinnon","0000000",3600,"Min@Jax 00:00PM ET","Min"
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson","0000000",3600,"Min@Jax 00:00PM ET","Min"
"TE","Dennis Pitta (0000000)","Dennis Pitta","0000000",3600,"Bal@NE 00:00PM ET","Bal"
"RB","Kenjon Barner (0000000)","Kenjon Barner","0000000",3600,"Was@Phi 00:00PM ET","Phi"
"WR","J.J. Nelson (0000000)","J.J. Nelson","0000000",3600,"Ari@Mia 00:00PM ET","Ari"
"WR","Russell Shepard (0000000)","Russell Shepard","0000000",3500,"NO@TB 00:00PM ET","TB"
"TE","Vernon Davis (0000000)","Vernon Davis","0000000",3500,"Was@Phi 00:00PM ET","Was"
"RB","Andre Ellington (0000000)","Andre Ellington","0000000",3500,"Ari@Mia 00:00PM ET","Ari"
"RB","Rex Burkhead (0000000)","Rex Burkhead","0000000",3500,"Cin@Cle 00:00PM ET","Cin"
"RB","Duke Johnson (0000000)","Duke Johnson","0000000",3500,"Cin@Cle 00:00PM ET","Cle"
"RB","Dwayne Washington (0000000)","Dwayne Washington","0000000",3500,"Chi@Det 00:00PM ET","Det"
"WR","Josh Bellamy (0000000)","Josh Bellamy","0000000",3500,"Chi@Det 00:00PM ET","Chi"
"WR","Torrey Smith (0000000)","Torrey Smith","0000000",3500,"NYJ@SF 00:00PM ET","SF"
"RB","Knile Davis (0000000)","Knile Davis","0000000",3500,"Oak@KC 00:00PM ET","KC"
"WR","Tajae Sharpe (0000000)","Tajae Sharpe","0000000",3400,"Den@Ten 00:00PM ET","Ten"
"WR","Marquise Goodwin (0000000)","Marquise Goodwin","0000000",3400,"Pit@Buf 00:00PM ET","Buf"
"WR","Allen Hurns (0000000)","Allen Hurns","0000000",3400,"Min@Jax 00:00PM ET","Jax"
"WR","Jeremy Kerley (0000000)","Jeremy Kerley","0000000",3400,"NYJ@SF 00:00PM ET","SF"
"RB","Matt Jones (0000000)","Matt Jones","0000000",3400,"Was@Phi 00:00PM ET","Was"
"WR","Kendall Wright (0000000)","Kendall Wright","0000000",3300,"Den@Ten 00:00PM ET","Ten"
"RB","Jalen Richard (0000000)","Jalen Richard","0000000",3300,"Oak@KC 00:00PM ET","Oak"
