"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5800,"CHC@COL 03:10PM ET",8.265,"CHC","COL",NA,0,2.34,NA,"x","x",NA
"3B","Kris Bryant",5700,"CHC@COL 03:10PM ET",10.118,"CHC","COL",NA,11.9,5,NA,"2","2",5
"OF","Charlie Blackmon",5700,"CHC@COL 03:10PM ET",10.171,"COL","CHC",NA,9.2,0,NA,"1","1",0
"3B","Nolan Arenado",5600,"CHC@COL 03:10PM ET",8.971,"COL","CHC",NA,8.6,8,NA,"3","3",8
"OF","Mike Trout",5500,"LAA@OAK 03:35PM ET",11,"LAA","OAK",NA,0,2.24,NA,"x","x",NA
"2B","Jose Altuve",5300,"ATL@HOU 02:10PM ET",9.25,"HOU","ATL",NA,10.1,4,NA,"3","3",4
"2B/OF","Ben Zobrist",5200,"CHC@COL 03:10PM ET",6.161,"CHC","COL",NA,0,3,NA,"x","x",NA
"OF","Ian Desmond",5200,"CHC@COL 03:10PM ET",8.556,"COL","CHC",NA,7.4,2,NA,"5","6",2
"SS","Carlos Correa",5000,"ATL@HOU 02:10PM ET",7.633,"HOU","ATL",NA,8.9,18,NA,"4","4",18
"OF","Nelson Cruz",4900,"SEA@PHI 01:05PM ET",9.273,"SEA","PHI",NA,0,2,NA,"x","x",NA
"OF","Kyle Schwarber",4900,"CHC@COL 03:10PM ET",7.031,"CHC","COL",NA,11.1,2,NA,"1","3",2
"1B","Freddie Freeman",4800,"ATL@HOU 02:10PM ET",12.233,"ATL","HOU",NA,10.4,16,NA,"3","3",16
"2B","Javier Baez",4800,"CHC@COL 03:10PM ET",6.9,"CHC","COL",NA,9.5,0,NA,"7","6",0
"SS","Trevor Story",4800,"CHC@COL 03:10PM ET",6.441,"COL","CHC",NA,0,2.02,NA,"x","x",NA
"1B/OF","Jay Bruce",4700,"SF@NYM 01:10PM ET",9.839,"NYM","SF",NA,7.6,19,NA,"3","3",19
"2B","Robinson Cano",4700,"SEA@PHI 01:05PM ET",8.758,"SEA","PHI",NA,8.5,31,NA,"3","3",31
"SS","Jean Segura",4700,"SEA@PHI 01:05PM ET",11.381,"SEA","PHI",NA,8.5,3,NA,"1","1",3
"OF","David Dahl",4700,"CHC@COL 03:10PM ET",0,"COL","CHC",NA,0,NA,NA,"x","x",NA
"OF","George Springer",4600,"ATL@HOU 02:10PM ET",8.483,"HOU","ATL",NA,9.9,7,NA,"1","1",7
"2B","DJ LeMahieu",4600,"CHC@COL 03:10PM ET",6.314,"COL","CHC",NA,7.4,3,NA,"2","2",3
"OF","Carlos Gonzalez",4600,"CHC@COL 03:10PM ET",4.833,"COL","CHC",NA,8.4,0,NA,"4","4",0
"OF","Jason Heyward",4600,"CHC@COL 03:10PM ET",6.643,"CHC","COL",NA,0,NA,NA,"x","x",NA
"SS","Addison Russell",4500,"CHC@COL 03:10PM ET",7.219,"CHC","COL",NA,0,2.04,NA,"x","x",NA
"1B","Mark Reynolds",4400,"CHC@COL 03:10PM ET",10.147,"COL","CHC",NA,7.8,9,NA,"x","5",9
"OF","Albert Almora",4400,"CHC@COL 03:10PM ET",4.9,"CHC","COL",NA,7.7,0,NA,"x","8",0
"C","Willson Contreras",4300,"CHC@COL 03:10PM ET",5.345,"CHC","COL",NA,0,0,NA,"x","x",NA
"OF","Jon Jay",4300,"CHC@COL 03:10PM ET",4.552,"CHC","COL",NA,8.8,0,NA,"9","1",0
"1B/C","Buster Posey",4200,"SF@NYM 01:10PM ET",7.692,"SF","NYM",NA,8.3,23,NA,"4","4",23
"OF","Yoenis Cespedes",4200,"SF@NYM 01:10PM ET",9.278,"NYM","SF",NA,0,NA,NA,"x","x",NA
"OF","Michael Conforto",4200,"SF@NYM 01:10PM ET",9.379,"NYM","SF",NA,0,3,NA,"x","x",NA
"OF","Hunter Pence",4200,"SF@NYM 01:10PM ET",5.853,"SF","NYM",NA,7.6,7,NA,"3","3",7
"OF","Matt Kemp",4200,"ATL@HOU 02:10PM ET",10.85,"ATL","HOU",NA,8.5,3,NA,"4","4",3
"3B","Kyle Seager",4200,"SEA@PHI 01:05PM ET",6.933,"SEA","PHI",NA,8.2,8,NA,"5","4",8
"C","Miguel Montero",4200,"CHC@COL 03:10PM ET",5.842,"CHC","COL",NA,8.6,0,NA,"x","5",0
"OF","Khris Davis",4100,"LAA@OAK 03:35PM ET",8.438,"OAK","LAA",NA,8,5,NA,"4","4",5
"3B","Alex Bregman",4100,"ATL@HOU 02:10PM ET",5.935,"HOU","ATL",NA,7.5,0,NA,"6","8",0
"C","Evan Gattis",4000,"ATL@HOU 02:10PM ET",7.81,"HOU","ATL",NA,8.5,2,NA,"5","5",2
"3B","Maikel Franco",4000,"SEA@PHI 01:05PM ET",6.968,"PHI","SEA",NA,0,0,NA,"x","x",NA
"2B","Ian Happ",4000,"CHC@COL 03:10PM ET",0,"CHC","COL",NA,0,NA,NA,"x","x",NA
"OF","Gerardo Parra",4000,"CHC@COL 03:10PM ET",5.552,"COL","CHC",NA,0,1.77,NA,"x","x",NA
"1B","Albert Pujols",3900,"LAA@OAK 03:35PM ET",7.371,"LAA","OAK",NA,0,1.63,NA,"x","x",NA
"OF","Rajai Davis",3900,"LAA@OAK 03:35PM ET",6.409,"OAK","LAA",NA,7.7,5,NA,"1","1",5
"3B/SS","Jose Reyes",3900,"SF@NYM 01:10PM ET",6.219,"NYM","SF",NA,6.9,9,NA,"6","1",9
"OF","Carlos Beltran",3900,"ATL@HOU 02:10PM ET",6.032,"HOU","ATL",NA,8.1,9,NA,"2","2",9
"2B/3B","Tommy La Stella",3900,"CHC@COL 03:10PM ET",1.889,"CHC","COL",NA,7.5,3,NA,"x","7",3
"1B/OF","Brandon Belt",3800,"SF@NYM 01:10PM ET",7.212,"SF","NYM",NA,0,0,NA,"x","x",NA
"2B","Cesar Hernandez",3800,"SEA@PHI 01:05PM ET",9.71,"PHI","SEA",NA,7.2,6,NA,"1","1",6
"1B/3B","Ryon Healy",3700,"LAA@OAK 03:35PM ET",6.688,"OAK","LAA",NA,7.1,5,NA,"6","2",5
"OF","Josh Reddick",3700,"ATL@HOU 02:10PM ET",6.813,"HOU","ATL",NA,0,1.94,NA,"x","x",NA
"1B","Tommy Joseph",3700,"SEA@PHI 01:05PM ET",6.074,"PHI","SEA",NA,6.9,24,NA,"6","5",24
"OF","Odubel Herrera",3700,"SEA@PHI 01:05PM ET",7.419,"PHI","SEA",NA,7.5,5,NA,"3","2",5
"OF","Mitch Haniger",3700,"SEA@PHI 01:05PM ET",11.429,"SEA","PHI",NA,0,NA,NA,"x","x",NA
"OF","Aaron Altherr",3700,"SEA@PHI 01:05PM ET",9.417,"PHI","SEA",NA,7.3,34,NA,"2","3",34
"OF","Stephen Cardullo",3700,"CHC@COL 03:10PM ET",2,"COL","CHC",NA,0,NA,NA,"x","x",NA
"OF","Raimel Tapia",3700,"CHC@COL 03:10PM ET",0,"COL","CHC",NA,0,NA,NA,"x","x",NA
"OF","Kole Calhoun",3600,"LAA@OAK 03:35PM ET",6.257,"LAA","OAK",NA,7.2,2,NA,"2","3",2
"1B","Yonder Alonso",3600,"LAA@OAK 03:35PM ET",9.258,"OAK","LAA",NA,7.5,4,NA,"5","3",4
"3B","David Wright",3600,"SF@NYM 01:10PM ET",0,"NYM","SF",NA,0,NA,NA,"x","x",NA
"3B/SS","Eduardo Nunez",3600,"SF@NYM 01:10PM ET",5.844,"SF","NYM",NA,7.2,8,NA,"1","2",8
"SS","Asdrubal Cabrera",3600,"SF@NYM 01:10PM ET",7.333,"NYM","SF",NA,0,0,NA,"x","x",NA
"SS","Brandon Crawford",3600,"SF@NYM 01:10PM ET",6.238,"SF","NYM",NA,0,NA,NA,"x","x",NA
"2B","Brandon Phillips",3600,"ATL@HOU 02:10PM ET",7.074,"ATL","HOU",NA,7.5,0,NA,"6","2",0
"OF","Ender Inciarte",3600,"ATL@HOU 02:10PM ET",9.3,"ATL","HOU",NA,8.4,2,NA,"1","1",2
"OF","Norichika Aoki",3600,"ATL@HOU 02:10PM ET",4.958,"HOU","ATL",NA,0,1.83,NA,"x","x",NA
"3B/OF","Marwin Gonzalez",3600,"ATL@HOU 02:10PM ET",8.615,"HOU","ATL",NA,7.4,3,NA,"8","7",3
"C","Dustin Garneau",3600,"CHC@COL 03:10PM ET",4.65,"COL","CHC",NA,0,1.67,NA,"x","x",NA
"SS","Pat Valaika",3600,"CHC@COL 03:10PM ET",3.6,"COL","CHC",NA,5.1,NA,NA,"x","7",5
"1B","CJ Cron",3500,"LAA@OAK 03:35PM ET",3.778,"LAA","OAK",NA,0,NA,NA,"x","x",NA
"OF","Cameron Maybin",3500,"LAA@OAK 03:35PM ET",6.556,"LAA","OAK",NA,7.1,10,NA,"7","2",10
"SS","Marcus Semien",3500,"LAA@OAK 03:35PM ET",6.909,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"1B","Lucas Duda",3500,"SF@NYM 01:10PM ET",7.692,"NYM","SF",NA,0,NA,NA,"x","x",NA
"2B","Neil Walker",3500,"SF@NYM 01:10PM ET",6.484,"NYM","SF",NA,7,7,NA,"4","4",7
"OF","Denard Span",3500,"SF@NYM 01:10PM ET",4,"SF","NYM",NA,0,NA,NA,"x","x",NA
"3B","Adonis Garcia",3500,"ATL@HOU 02:10PM ET",5.8,"ATL","HOU",NA,6.6,14,NA,"7","6",14
"C","Brian McCann",3500,"ATL@HOU 02:10PM ET",8.16,"HOU","ATL",NA,0,1.79,NA,"x","x",NA
"OF","Nick Markakis",3500,"ATL@HOU 02:10PM ET",7.233,"ATL","HOU",NA,7.3,2,NA,"5","5",2
"1B","Danny Valencia",3500,"SEA@PHI 01:05PM ET",5.897,"SEA","PHI",NA,7,29,NA,"6","5",29
"OF","Howie Kendrick",3500,"SEA@PHI 01:05PM ET",8.5,"PHI","SEA",NA,0,NA,NA,"x","x",NA
"SS","Freddy Galvis",3500,"SEA@PHI 01:05PM ET",7.613,"PHI","SEA",NA,6.1,5,NA,"8","7",5
"C","Tom Murphy",3500,"CHC@COL 03:10PM ET",0,"COL","CHC",NA,0,NA,NA,"x","x",NA
"1B/3B","Luis Valbuena",3400,"LAA@OAK 03:35PM ET",6.429,"LAA","OAK",NA,7,0,NA,"x","4",0
"3B","Trevor Plouffe",3400,"LAA@OAK 03:35PM ET",5.625,"OAK","LAA",NA,0,0,NA,"x","x",NA
"2B","Joe Panik",3400,"SF@NYM 01:10PM ET",5.906,"SF","NYM",NA,6.7,4,NA,"7","1",4
"OF","Curtis Granderson",3400,"SF@NYM 01:10PM ET",4.516,"NYM","SF",NA,6.7,9,NA,"5","5",9
"1B/3B","Wilmer Flores",3400,"SF@NYM 01:10PM ET",4.611,"NYM","SF",NA,5.8,15,NA,"x","6",15
"1B","Yuli Gurriel",3400,"ATL@HOU 02:10PM ET",5.793,"HOU","ATL",NA,7.2,5,NA,"7","6",5
"SS","Dansby Swanson",3400,"ATL@HOU 02:10PM ET",4.483,"ATL","HOU",NA,6.1,5,NA,"2","8",5
"1B","Rhys Hoskins",3400,"SEA@PHI 01:05PM ET",0,"PHI","SEA",NA,0,NA,NA,"x","x",NA
"1B/SS","Taylor Motter",3400,"SEA@PHI 01:05PM ET",7.538,"SEA","PHI",NA,0,0,NA,"x","x",NA
"OF","Leonys Martin",3400,"SEA@PHI 01:05PM ET",3.867,"SEA","PHI",NA,0,NA,NA,"x","x",NA
"1B","Jefry Marte",3300,"LAA@OAK 03:35PM ET",4.286,"LAA","OAK",NA,6.2,7,NA,"5","5",7
"C","Stephen Vogt",3300,"LAA@OAK 03:35PM ET",3.88,"OAK","LAA",NA,0,2,NA,"x","x",NA
"C","Cameron Rupp",3300,"SEA@PHI 01:05PM ET",7.045,"PHI","SEA",NA,0,1.58,NA,"x","x",NA
"OF","Michael Saunders",3300,"SEA@PHI 01:05PM ET",5.933,"PHI","SEA",NA,6.8,0,NA,"5","4",0
"3B/SS","Christian Arroyo",3200,"SF@NYM 01:10PM ET",6.267,"SF","NYM",NA,6.2,14,NA,"6","5",14
"2B/OF","Jace Peterson",3200,"ATL@HOU 02:10PM ET",3.654,"ATL","HOU",NA,0,1.46,NA,"x","x",NA
"OF","Daniel Nava",3200,"SEA@PHI 01:05PM ET",5.435,"PHI","SEA",NA,0,0,NA,"x","x",NA
"C","Andrew Knapp",3200,"SEA@PHI 01:05PM ET",5,"PHI","SEA",NA,5.3,7,NA,"x","8",7
"OF","Jarrod Dyson",3200,"SEA@PHI 01:05PM ET",6.065,"SEA","PHI",NA,7.3,16,NA,"8","7",16
"1B","Daniel Vogelbach",3200,"SEA@PHI 01:05PM ET",2.333,"SEA","PHI",NA,0,NA,NA,"x","x",NA
"1B/OF","Mark Canha",3100,"LAA@OAK 03:35PM ET",1.429,"OAK","LAA",NA,7,8,NA,"x","6",8
"3B","Yunel Escobar",3100,"LAA@OAK 03:35PM ET",7.314,"LAA","OAK",NA,6.7,4,NA,"1","1",4
"C","Josh Phegley",3100,"LAA@OAK 03:35PM ET",4.167,"OAK","LAA",NA,0,NA,NA,"x","x",NA
"OF","Ben Revere",3100,"LAA@OAK 03:35PM ET",4.565,"LAA","OAK",NA,6.4,3,NA,"x","6",3
"OF","Matt Joyce",3100,"LAA@OAK 03:35PM ET",4.667,"OAK","LAA",NA,0,1.7,NA,"x","x",NA
"OF","Jarrett Parker",3100,"SF@NYM 01:10PM ET",2.667,"SF","NYM",NA,0,NA,NA,"x","x",NA
"C","Tyler Flowers",3100,"ATL@HOU 02:10PM ET",5.083,"ATL","HOU",NA,0,1.51,NA,"x","x",NA
"OF","Danny Santana",3100,"ATL@HOU 02:10PM ET",2.786,"ATL","HOU",NA,0,NA,NA,"x","x",NA
"C","Mike Zunino",3100,"SEA@PHI 01:05PM ET",3.28,"SEA","PHI",NA,0,NA,NA,"x","x",NA
"OF","Ben Gamel",3100,"SEA@PHI 01:05PM ET",11.417,"SEA","PHI",NA,7.2,14,NA,"x","2",14
"C","Tony Wolters",3100,"CHC@COL 03:10PM ET",6.059,"COL","CHC",NA,0,NA,NA,"x","x",NA
"OF","Eloy Jimenez",3100,"CHC@COL 03:10PM ET",0,"CHC","COL",NA,0,NA,NA,"x","x",NA
"SS","Andrelton Simmons",3000,"LAA@OAK 03:35PM ET",5.714,"LAA","OAK",NA,5.8,0,NA,"6","7",0
