"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,757981362,"SmooveMF (1/2)",0,180,"OF José Bautista C Russell Martin P Sonny Gray 1B José Abreu SS Ryan Goins 2B Brian Dozier OF Domingo Santana 3B Miguel Sanó OF Max Kepler P José Berríos",NA,"José Berríos","54.70%",22.65
2,758022424,"Derekroy",0,178,"OF José Bautista C Chris Iannetta P Sonny Gray OF Keon Broxton SS Ryan Goins 1B Paul Goldschmidt 3B Jake Lamb 2B Devon Travis OF Kevin Pillar P José Berríos",NA,"Marcus Stroman","47.97%",13.95
3,757929055,"Tussey214",0,172,"OF José Bautista 2B Jed Lowrie OF Khris Davis 3B Todd Frazier P Sonny Gray 1B José Abreu C Josh Phegley OF Kevin Pillar P José Berríos SS Tim Anderson",NA,"Khris Davis","34.27%",16
4,757949711,"TrustTheGutCast",0,170,"OF José Bautista C Chris Iannetta 2B Jed Lowrie OF Khris Davis P Sonny Gray 1B José Abreu SS Jorge Polanco 3B Miguel Sanó OF Max Kepler P José Berríos",NA,"Miguel Sanó","33.15%",2
5,758015807,"Dreckontx",0,166.3,"OF José Bautista OF Melky Cabrera 2B Jed Lowrie 3B Chris Coghlan P Sonny Gray 1B José Abreu OF Chris Owings P Marcus Stroman SS Jorge Polanco C Kevan Smith",NA,"Brian Dozier","32.30%",12
6,757909681,"petrobus",0,165,"OF José Bautista C Russell Martin 3B Todd Frazier P Sonny Gray OF Keon Broxton 1B José Abreu OF Domingo Santana 2B Devon Travis P José Berríos SS Tim Anderson",NA,"Max Kepler","31.03%",11
7,757981845,"SmooveMF (2/2)",0,162,"OF José Bautista OF Khris Davis P Sonny Gray SS Ryan Goins 1B Paul Goldschmidt 2B Brian Dozier OF Max Kepler C Jett Bandy 3B Travis Shaw P José Berríos",NA,"José Bautista","30.72%",19
8,757933845,"Commoncents",0,161,"OF José Bautista 2B Jed Lowrie OF Khris Davis P Sonny Gray OF Chris Owings 1B Paul Goldschmidt 3B Miguel Sanó C Jett Bandy SS Nick Ahmed P José Berríos",NA,"Giancarlo Stanton","29.87%",3
9,757989065,"TheGold1",0,159.3,"OF José Bautista OF Melky Cabrera C Chris Iannetta OF Khris Davis 3B Todd Frazier P Sonny Gray 1B José Abreu SS Ryan Goins P Marcus Stroman 2B Yolmer Sánchez",NA,"Paul Goldschmidt","27.58%",14
10,757872917,"stevekaras",0,159,"OF José Bautista OF Khris Davis P Sonny Gray 1B José Abreu C Josh Phegley 2B Brian Dozier 3B Miguel Sanó OF Max Kepler P José Berríos SS Chad Pinder",NA,"Chris Owings","26.07%",7
10,757907454,"rider2525",0,159,"OF José Bautista OF Rajai Davis 2B Jed Lowrie OF Khris Davis P Sonny Gray 1B José Abreu C Josh Phegley 3B Ryon Healy P José Berríos SS Tim Anderson",NA,"Sonny Gray","25.85%",37.35
10,757985906,"smac3470 (2/2)",0,159,"2B Jed Lowrie OF Khris Davis P Sonny Gray SS Chris Owings 1B Paul Goldschmidt 3B Jake Lamb OF Domingo Santana C J.T. Realmuto OF Eddie Rosario P José Berríos",NA,"José Quintana","24.94%",2.35
13,757886899,"cody8183 (1/2)",0,158.45,"OF José Bautista SS J.J. Hardy C Russell Martin P Edinson Volquez 3B Todd Frazier P Sonny Gray OF Leury García 1B José Abreu 2B Devon Travis OF Kevin Pillar",NA,"J.T. Realmuto","24.45%",2
13,757890189,"cody8183 (2/2)",0,158.45,"OF José Bautista SS J.J. Hardy C Russell Martin P Edinson Volquez 3B Todd Frazier P Sonny Gray OF Leury García 1B José Abreu 2B Devon Travis OF Kevin Pillar",NA,"Jorge Polanco","20.46%",7
15,757852221,"huntham",0,158,"OF José Bautista C Chris Iannetta P Sonny Gray 1B José Abreu 3B Miguel Sanó OF Max Kepler 2B Devon Travis OF Kevin Pillar P José Berríos SS Chad Pinder",NA,"Russell Martin","19.09%",0
15,757866506,"hotsauce21",0,158,"OF José Bautista C Chris Iannetta OF Daniel Descalso P Sonny Gray OF Chris Owings SS Ryan Goins 1B Paul Goldschmidt 2B Brian Dozier 3B Jake Lamb P José Berríos",NA,"Chris Iannetta","17.68%",2
15,757881270,"ssuggs11",0,158,"OF José Bautista C Russell Martin OF Melky Cabrera OF Khris Davis 3B Todd Frazier P Sonny Gray 1B José Abreu 2B Brian Dozier SS Jorge Polanco P José Berríos",NA,"Manny Machado","16.52%",3
15,757892143,"tbellevue25 (1/2)",0,158,"2B Jed Lowrie OF Khris Davis P Sonny Gray OF Chris Owings 1B Paul Goldschmidt 3B Jake Lamb C J.T. Realmuto SS Nick Ahmed P José Berríos OF Yasmany Tomás",NA,"Todd Frazier","16.38%",4
19,757832502,"papagates (81/85)",0,157,"1B Eric Thames P Sonny Gray OF Keon Broxton OF Leury García 3B Jake Lamb 2B Jonathan Villar OF Domingo Santana C Jett Bandy SS Nick Ahmed P José Berríos",NA,"Melky Cabrera","15.50%",9
19,757946736,"djfallon0428",0,157,"2B Jed Lowrie OF Khris Davis OF Giancarlo Stanton P Sonny Gray 1B José Abreu SS Chris Owings 3B Jake Lamb C J.T. Realmuto P José Berríos OF Yasmany Tomás",NA,"Mark Trumbo","15.04%",2
19,758015877,"kingclam",0,157,"OF José Bautista C Russell Martin OF Melky Cabrera 3B Todd Frazier P Sonny Gray OF Leury García 1B José Abreu 2B Devon Travis P José Berríos SS Tim Anderson",NA,"Chris Tillman","15.01%",2.65
22,757905643,"Trav8829",0,156,"OF José Bautista OF Grégor Blanco 2B Jed Lowrie P Sonny Gray 1B Paul Goldschmidt 3B Jake Lamb SS Jorge Polanco OF Max Kepler C Jett Bandy P José Berríos",NA,"Matt Garza","14.97%",5.8
