"Paul Goldschmidt_ARI","Jake Lamb_ARI","Jose Altuve_HOU","Jose Abreu_CWS","Carlos Correa_HOU","JD Martinez_DET","AJ Pollock_ARI","Ryan Braun_MIL","Eric Thames_MIL","Corey Dickerson_TB","Miguel Sano_MIN","Avisail Garcia_CWS","David Peralta_ARI","Chris Owings_ARI","Brian Dozier_MIN","Miguel Cabrera_DET","Jonathan Villar_MIL","Logan Morrison_TB","Max Kepler_MIN","Tim Anderson_CWS","Manny Machado_BAL","Steven Souza_TB","Brandon Drury_ARI","Yasmany Tomas_ARI","Josh Reddick_HOU","George Springer_HOU","Alex Bregman_HOU","Todd Frazier_CWS","Keon Broxton_MIL","Mark Trumbo_BAL","Brad Miller_TB","Victor Martinez_DET","Melky Cabrera_CWS","Matt Davidson_CWS","Travis Shaw_MIL","Chris Davis_BAL","Marwin Gonzalez_HOU","Evan Longoria_TB","Robbie Grossman_MIN","Leury Garcia_CWS","Yoan Moncada_CWS","Chris Herrmann_ARI","Adam Jones_BAL","Joe Mauer_MIN","Wilson Ramos_TB","Justin Upton_DET","Rey Fuentes_ARI","Domingo Santana_MIL","Welington Castillo_BAL","Evan Gattis_HOU","Colby Rasmus_TB","Kennys Vargas_MIN","Kevin Kiermaier_TB","Ian Kinsler_DET","Tyler Saladino_CWS","Nick Franklin_MIL","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Matt Duffy_TB","Alex Avila_DET","Yolmer Sanchez_CWS","Nicholas Castellanos_DET","Charlie Tilson_CWS","Hernan Perez_MIL","Seth Smith_BAL","Jonathan Schoop_BAL","Joey Rickard_BAL","Jorge Polanco_MIN","Byron Buxton_MIN","Jesus Aguilar_MIL","Socrates Brito_ARI","Orlando Arcia_MIL","Carlos Beltran_HOU","Brian McCann_HOU","Trey Mancini_BAL","Gregor Blanco_ARI","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Jett Bandy_MIL","Hyun Soo Kim_BAL","Jake Bauers_TB","Jacob May_CWS","Eric Sogard_MIL","JJ Hardy_BAL","Craig Gentry_BAL","Derek Fisher_HOU","Andrew Romine_DET","Cody Asche_CWS","James McCann_DET","Norichika Aoki_HOU","Jake Marisnick_HOU","Yuli Gurriel_HOU","Rickie Weeks_TB","Eduardo Escobar_MIN","Mallex Smith_TB","Geovany Soto_CWS","Willy Garcia_CWS","Chris Iannetta_ARI","Peter Bourjos_TB","Jesus Sucre_TB","Tim Beckham_TB","Jason Castro_MIN","Eddie Rosario_MIN","Omar Narvaez_CWS","JaCoby Jones_DET","Daniel Descalso_ARI","Derek Norris_TB","Curt Casali_TB","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Kevan Smith_CWS","Chris Gimenez_MIN","Daniel Robertson_TB","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Caleb Joseph_BAL","Jim Adduci_DET","Michael Martinez_TB","Jose Iglesias_DET","Jeff Mathis_ARI","Luis Sardinas_BAL","Shane Peterson_TB","Ehire Adrianza_MIN","Zack Collins_CWS","Juan Centeno_HOU","Tony Kemp_HOU"
0,0,0,0,0,0,0,0,0,0,89.6221033868093,0,0,0,1.32560483870968,0,0,0,35.6944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3833333333333,0,0,0,0,24.8902116402116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38709677419355,17.0448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70652173913043,-4.17471264367816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.78228228228228,0,0,0,0,0,0,0,104.981507823613,0,0,0,0,0,0,0,25.7021505376344,0,0,0,0,0,0,0,38.5184729064039,0,0,0,0,14.2139037433155,22.5203804347826,0,0,0,0,0,9.89032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7572463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0766488413547,26.1381461675579,0,0,0,0,10.7687747035573,0,0,0,0,0,76.4336134453782,7.95238095238095,0,0,0,0,0,0,0,0,28.1362433862434,24.5815217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.72222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.94117647058824,0,0,0,0,0,0
2.09102564102564,-13.1846846846847,0,0,0,0,-5.20229885057471,0,0,0,0,0,7.95238095238095,68.5439024390244,0,0,0,0,0,0,0,0,0.161290322580645,18.2888257575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.24583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52380952380952,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.32560483870968,0,0,0,39.9223484848485,0,0,0,20.3174603174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92028985507246,0,0,0,0,1.54497354497354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.520689655172414,16.3862433862434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4565217391304,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9298941798942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,10.735,0,0,0,0,0,0,0,9.52813852813853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.52941176470588,0,7.36601307189542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76470588235294,0,0,0,0,0,0,0,0,0,15.5797101449275,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-24.9076923076923,-0.398319327731092,0,0,0,0,0,0,0,69.2024390243902,0,0,0,0,0,0,0,0,0,0,0,12.7234848484848,0,0,0,0,0,1.73025210084034,0,0,0,0,0,0,0,0,0,0,0,0,-12.0483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88461538461539,0,0,0,0,0,0,0,2.91428571428571,0,0,0,0,0,0,0,3.06060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.55396825396825,0,0,0,0,0,0,0,52.3019230769231,0,0,0,-1.01799242424242,0,0,0,0,0,0,0,0,22.1908831908832,0,0,0,0,0,0,6.88191632928475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.91596638655462,0,0,0,0,0,1.94942528735632,0,0,0,0,0,0,0,-2.09649122807018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,35.6944444444444,0,0,0,20.3174603174603,0,0,0,56.6850574712644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2642857142857,0,0,0,0,11.7830687830688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73504273504274,19.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78260869565217,3.43692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.270161290322581,0,0,0,0,0,0,0,25.7021505376344,0,0,0,0,0,0,0,54.2462121212121,0,0,0,0,0,0,0,31.0304235222607,0,0,0,0,5.84623655913979,38.3888888888889,0,0,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1432346723044,0,0,0,0,0,0,0,0,25.6749471458774,0,0,0,0,0,-1.19976771196283,0,0,0,0,0,0,3.72473867595819,0,0,0,0,0,9.38769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8300395256917,-2.48228128460687,0,0,0,0,0,0,0,0,11.2953846153846,0,0,0,0,0,0,0,0,0,5.48076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.70840336134454,0,0,0,0,0,0,0,-1.01799242424242,0,0,0,51.5034843205575,0,0,0,0,0,0,0,0,22.457264957265,0,0,0,0,0,0,3.35769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0628205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7524893314367,0,0,0,0,0,-7.78965517241379,0,0,0,0,0,0,0,-1.47826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.37980085348506,11.5966386554622,0,0,0,0,15.9692307692308,0,0,0,0,0,28.1362433862434,0.161290322580645,0,0,0,0,0,0,0,0,46.8677462887989,17.116935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3006535947712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684210526315789,0,0,0,0,0,0
0.882352941176471,0.616935483870968,0,0,0,0,-12.52,0,0,0,0,0,24.5815217391304,18.2888257575758,0,0,0,0,0,0,0,0,17.116935483871,63.5587301587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9795321637427,0,0,0,0,0,0
0,0,-9.83697478991597,0,15.4233870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3978978978979,-7.24516129032258,11.9019607843137,0,0,0,0,0,0,0,0,0,-3.03947368421053,0,0,0,0,0,0,0,0,0,0,0,0,4.64069264069264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58128078817734,-6.3695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.01268115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.15897435897436,0,1.39750445632799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.24516129032258,46.3487179487179,3.3003003003003,0,0,0,0,0,0,0,0,0,6.27173913043478,0,0,0,0,0,0,0,0,0,0,0,0,12.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96117424242424,-0.757142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21343873517787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.82692307692308,0,0.79047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9019607843137,3.3003003003003,28.3321718931475,0,0,0,0,0,0,0,0,0,-2.82065217391304,0,0,0,0,0,0,0,0,0,0,0,0,-8.505291005291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942959001782531,2.13438735177866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11775362318841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.22758620689655,0,0,0,0,0,0,0,38.5184729064039,0,0,0,0,0,0,0,31.0304235222607,0,0,0,0,0,0,0,45.0236559139785,0,0,0,0,9.1957671957672,8.68382352941176,0,0,0,0,0,0.458333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40058479532164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-25.7761904761905,-1.75862068965517,0,0,0,0,0,0,0,12.7234848484848,0,0,0,0,0,0,0,0,0,0,0,83.2849206349206,0,0,0,0,0,8.38735632183908,0,0,0,0,0,0,0,0,0,0,0,0,1.81724137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1515151515152,0,0,0,0,0,0,0,6.34173387096774,0,0,0,0,0,0,0,-19.9071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6749471458774,0,0,0,0,0,0,0,0,60.4751585623679,0,0,0,0,0,16.6898954703833,0,0,0,0,0,0,7.77700348432056,0,0,0,0,0,49.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94664031620553,-4.78848283499446,0,0,0,0,0,0,0,0,22.72,0,0,0,0,0,0,0,0,0,15.0128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-6.84259259259259,0,0,0,0,0,0,0,22.1908831908832,0,0,0,22.457264957265,0,0,0,0,0,0,0,0,45.6774193548387,0,0,0,0,0,0,1.42758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.38624338624339,0,0,0,0,0,2.97233201581028,0,0,0,0,0,0,0,-0.572727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4756302521008,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.650201612903226,0,0,0,0,0,0,0,16.7709677419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,2.93939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.86363636363636,0,0,0,0,0,0,0,0,0,-7.61538461538461,0,0,0,0,0,0,0
0,0,0,22.6235294117647,0,0,0,0,0,0,0,14.2139037433155,0,0,0,0,0,0,0,5.84623655913979,0,0,0,0,0,0,0,9.1957671957672,0,0,0,0,25.4563492063492,31.5822510822511,0,0,0,0,0,-7.3756157635468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575098814229249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.3840579710145,0,0,0,0,0,0,0,22.5203804347826,0,0,0,0,0,0,0,38.3888888888889,0,0,0,0,0,0,0,8.68382352941176,0,0,0,0,31.5822510822511,77.3333333333333,0,0,0,0,0,-11.6605263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10661764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
