Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
57,16470,Davante Adams,WR,9,GB,IND,0,0,0,0,0,5.1,61.4,0.5,14.14
58,9331,Michael Crabtree,WR,9,OAK,DEN,0,0,0,0,0,5,60.8,0.5,14.08
59,16245,Blake Bortles,QB,9,JAX,KC,235.2,1.2,1.5,14.5,0,0,0,0,13.96
60,4932,Eli Manning,QB,9,NYG,PHI,255.9,1.3,1.5,1.7,0,0,0,0,13.81
61,15974,Jordan Matthews,WR,9,PHI,NYG,0,0,0,0,0,5,63.8,0.4,13.78
62,16855,Ty Montgomery,WR,9,GB,IND,0,0,0,30.9,0.3,4.4,39.7,0.1,13.66
63,1658,Greg Olsen,TE,9,CAR,LA,0,0,0,0,0,4.9,70.3,0.3,13.63
64,16909,Jay Ajayi,RB,9,MIA,NYJ,0,0,0,66.7,0.6,1.6,13.6,0,13.13
65,16063,Quincy Enunwa,WR,9,NYJ,MIA,0,0,0,0,0,4.1,59.1,0.5,13.01
66,16141,Willie Snead,WR,9,NO,SF,0,0,0,0,0,4.2,59.1,0.5,13.01
67,8529,Mike Wallace,WR,9,BAL,PIT,0,0,0,1,0,4.1,64,0.4,13
68,15694,Case Keenum,QB,9,LA,CAR,210.2,0.9,0.9,9.6,0.1,0,0,0,12.47
69,13275,Kyle Rudolph,TE,9,MIN,DET,0,0,0,0,0,4.9,51.3,0.4,12.43
70,17048,Tyrell Williams,WR,9,SD,TEN,0,0,0,0.1,0,3.9,60.6,0.4,12.37
71,8914,Jeremy Maclin,WR,9,KC,JAX,0,0,0,0.5,0,4.1,57.1,0.4,12.26
72,13887,Travis Benjamin,WR,9,SD,TEN,0,0,0,0.2,0,4.6,53,0.4,12.22
73,5820,Frank Gore,RB,9,IND,GB,0,0,0,56.1,0.3,2.3,19.3,0.1,12.14
74,16232,Donte Moncrief,WR,9,IND,GB,0,0,0,-0.1,0,4.8,55.4,0.3,12.13
75,16838,Duke Johnson,RB,9,CLE,DAL,0,0,0,22.6,0.2,4.4,34.8,0.1,11.84
76,16451,Eric Ebron,TE,9,DET,MIN,0,0,0,0,0,4.9,51.1,0.3,11.81
77,7884,Antonio Gates,TE,9,SD,TEN,0,0,0,0,0,4.3,44.9,0.5,11.79
78,15071,Latavius Murray,RB,9,OAK,DEN,0,0,0,51.3,0.4,2.3,14,0.1,11.73
79,11611,Golden Tate,WR,9,DET,MIN,0,0,0,1.1,0,4.2,50,0.4,11.71
80,16127,Isaiah Crowell,RB,9,CLE,DAL,0,0,0,56.4,0.5,1.8,13.5,0,11.69
81,11439,Antone Smith,RB,9,TB,ATL,0,0,0,52.8,0.3,2.1,19.9,0.1,11.67
82,16593,Cameron Brate,TE,9,TB,ATL,0,0,0,0,0,4.3,43.7,0.5,11.67
83,5451,Jonathan Stewart,RB,9,CAR,LA,0,0,0,69.9,0.5,1.1,7.7,0,11.66
84,16510,Jerick McKinnon,RB,9,MIN,DET,0,0,0,56.5,0.2,2.3,18.4,0.1,11.49
85,16142,Terrance West,RB,9,BAL,PIT,0,0,0,61.5,0.4,1.6,11,0,11.15
86,15048,Travis Kelce,TE,9,KC,JAX,0,0,0,0,0,4.3,49.4,0.3,11.04
87,8532,Kenny Britt,WR,9,LA,CAR,0,0,0,0.1,0,4,52.5,0.3,10.96
88,15602,Jack Doyle,TE,9,IND,GB,0,0,0,0,0,3.6,42.8,0.5,10.88
89,6198,Darren Sproles,RB,9,PHI,NYG,0,0,0,34,0.2,3.1,24.6,0.1,10.66
90,7175,Delanie Walker,TE,9,TEN,SD,0,0,0,0.9,0,3.8,49.6,0.3,10.65
91,26,Philadelphia Eagles,DST,9,PHI,NYG,0,0,0,0,0,0,0,0,10.60
92,8649,Rashad Jennings,RB,9,NYG,PHI,0,0,0,51.9,0.3,2.1,15.7,0,10.56
93,55,Kansas City Chiefs,DST,9,KC,JAX,0,0,0,0,0,0,0,0,10.50
94,14141,Cole Beasley,WR,9,DAL,CLE,0,0,0,0.1,0,3.2,43.2,0.5,10.43
95,4358,Steve Smith,WR,9,BAL,PIT,0,0,0,0,0,4.2,50.2,0.2,10.42
96,12985,DuJuan Harris,RB,9,SF,NO,0,0,0,52.1,0.5,1.2,9.9,0,10.30
97,13255,Matt Asiata,RB,9,MIN,DET,0,0,0,37,0.3,2.4,18.5,0.1,10.25
98,12794,Jeremy Kerley,WR,9,SF,NO,0,0,0,-0.1,0,3.9,44.7,0.3,10.16
99,11712,Anquan Boldin,WR,9,DET,MIN,0,0,0,0,0,3.9,44.3,0.3,10.13
100,4577,Gary Barnidge,TE,9,CLE,DAL,0,0,0,0,0,4,49,0.2,10.10
101,13997,Coby Fleener,TE,9,NO,SF,0,0,0,0,0.1,3.2,42.4,0.3,9.84
102,15088,Terrance Williams,WR,9,DAL,CLE,0,0,0,0.1,0,2.9,44.9,0.4,9.70
103,722,Jason Witten,TE,9,DAL,CLE,0,0,0,0,0,4.6,45,0.1,9.70
104,16253,Allen Hurns,WR,9,JAX,KC,0,0,0,0,0,3.2,46,0.3,9.60
105,14871,Robert Woods,WR,9,BUF,SEA,0,0,0,0,0,3.9,42.8,0.2,9.38
106,17965,CJ Prosise,RB,9,SEA,BUF,0,0,0,25.8,0.2,2.6,24.6,0.1,9.34
107,11017,Dennis Pitta,TE,9,BAL,PIT,0,0,0,0,0,4.9,44,0,9.30
108,67,Minnesota Vikings,DST,9,MIN,DET,0,0,0,0,0,0,0,0,9.20
109,13957,Kendall Wright,WR,9,TEN,SD,0,0,0,-0.1,0,3.1,42,0.3,9.09
110,13386,Lance Kendricks,TE,9,LA,CAR,0,0,0,0,0,3.9,39.3,0.2,9.03
111,15534,Adam Thielen,WR,9,MIN,DET,0,0,0,0,0,3,42.1,0.3,9.01
112,12800,Bilal Powell,RB,9,NYJ,MIA,0,0,0,22,0.1,3.2,24.1,0.1,8.91
113,13878,Mohamed Sanu,WR,9,ATL,TB,0,0,0,0,0,3.2,39.4,0.3,8.84
114,15215,Tavon Austin,WR,9,LA,CAR,0,0,0,3,0,3.3,39.9,0.2,8.79
115,48,Dallas Cowboys,DST,9,DAL,CLE,0,0,0,0,0,0,0,0,8.70
116,16775,Devante Parker,WR,9,MIA,NYJ,0,0,0,0,0,3.2,42.9,0.2,8.69
117,16797,TJ Yeldon,RB,9,JAX,KC,0,0,0,31.9,0.1,2.5,18.6,0.1,8.65
118,16848,Sammie Coates,WR,9,PIT,BAL,0,0,0,0.8,0,2.2,45.6,0.3,8.64
119,17938,Corey Coleman,WR,9,CLE,DAL,0,0,0,0.1,0,2.4,42.8,0.3,8.49
120,13788,Rishard Matthews,WR,9,TEN,SD,0,0,0,0.4,0,3,41.9,0.2,8.43
121,5,Carolina Panthers,DST,9,CAR,LA,0,0,0,0,0,0,0,0,8.40
122,17089,Terron Ward,RB,9,ATL,TB,0,0,0,33.1,0.3,1.3,11.6,0.1,8.07
123,17959,Derrick Henry,RB,9,TEN,SD,0,0,0,32.5,0.2,1.7,14,0.1,8.05
124,11488,Jimmy Graham,TE,9,SEA,BUF,0,0,0,0,0,3.2,43.1,0.1,8.01
125,2262,Tim Hightower,RB,9,NO,SF,0,0,0,31.3,0.3,1.4,10.7,0.1,7.90
126,90,Seattle Seahawks,DST,9,SEA,BUF,0,0,0,0,0,0,0,0,7.80
127,16258,Marqise Lee,WR,9,JAX,KC,0,0,0,0.1,0,3.1,35.4,0.2,7.75
128,17963,Austin Hooper,TE,9,ATL,TB,0,0,0,0,0,2.5,33.8,0.3,7.68
129,11256,Ryan Mathews,RB,9,PHI,NYG,0,0,0,41.5,0.3,1.1,7.5,0,7.60
130,14424,Brian Quick,WR,9,LA,CAR,0,0,0,0,0,2.1,37,0.3,7.60
131,64,Miami Dolphins,DST,9,MIA,NYJ,0,0,0,0,0,0,0,0,7.50
132,14856,Zach Ertz,TE,9,PHI,NYG,0,0,0,0,0,3,39,0.1,7.50
133,14978,Justin Hunter,WR,9,BUF,SEA,0,0,0,0,0,1.9,37.2,0.3,7.42
134,49,Denver Broncos,DST,9,DEN,OAK,0,0,0,0,0,0,0,0,7.40
135,36,Baltimore Ravens,DST,9,BAL,PIT,0,0,0,0,0,0,0,0,7.40
136,32,Los Angeles Rams,DST,9,LA,CAR,0,0,0,0,0,0,0,0,7.40
137,12,Green Bay Packers,DST,9,GB,IND,0,0,0,0,0,0,0,0,7.40
138,14865,Marquise Goodwin,WR,9,BUF,SEA,0,0,0,0,0,2,32.9,0.3,7.09
139,17961,Sterling Shepard,WR,9,NYG,PHI,0,0,0,0,0,3.2,32.9,0.1,7.09
140,12239,Chris Ivory,RB,9,JAX,KC,0,0,0,36.1,0.2,1.4,9.3,0,7.04
141,15239,Vance McDonald,TE,9,SF,NO,0,0,0,0,0,2.1,30.7,0.3,6.97
142,84,San Diego Chargers,DST,9,SD,TEN,0,0,0,0,0,0,0,0,6.90
143,13852,Bobby Rainey,RB,9,NYG,PHI,0,0,0,16.9,0.1,2.2,16.2,0.1,6.71
144,13016,Virgil Green,TE,9,DEN,OAK,0,0,0,0,0,2.6,28.2,0.2,6.62
145,28,Pittsburgh Steelers,DST,9,PIT,BAL,0,0,0,0,0,0,0,0,6.60
146,82,New York Jets,DST,9,NYJ,MIA,0,0,0,0,0,0,0,0,6.60
147,37,Buffalo Bills,DST,9,BUF,SEA,0,0,0,0,0,0,0,0,6.60
148,13027,Julius Thomas,TE,9,JAX,KC,0,0,0,0,0,2.3,24.6,0.3,6.56
149,16920,Jesse James,TE,9,PIT,BAL,0,0,0,0,0,2.6,21.2,0.3,6.52
150,34,Tennessee Titans,DST,9,TEN,SD,0,0,0,0,0,0,0,0,6.50
151,16837,Chris Conley,WR,9,KC,JAX,0,0,0,0,0,2.1,31.7,0.2,6.47
152,16887,Mike Davis,RB,9,SF,NO,0,0,0,32.8,0.4,0.5,3.6,0,6.44
153,18375,Peyton Barber,RB,9,TB,ATL,0,0,0,35.2,0.2,1,7.4,0,6.36
154,2,Atlanta Falcons,DST,9,ATL,TB,0,0,0,0,0,0,0,0,6.30
155,11,Detroit Lions,DST,9,DET,MIN,0,0,0,0,0,0,0,0,6.30
156,75,New York Giants,DST,9,NYG,PHI,0,0,0,0,0,0,0,0,6.30
157,15782,Larry Donnell,TE,9,NYG,PHI,0,0,0,0,0,2.8,23.2,0.2,6.22
158,12751,Charles Clay,TE,9,BUF,SEA,0,0,0,0,0,2.7,29.1,0.1,6.21
159,16728,Dontrelle Inman,WR,9,SD,TEN,0,0,0,0,0,2.3,32.7,0.1,6.17
160,16326,Seth Roberts,WR,9,OAK,DEN,0,0,0,0,0,2.1,27.2,0.2,6.02
161,16801,Dorial Green-Beckham,WR,9,PHI,NYG,0,0,0,-0.1,0,2.1,26.6,0.2,5.95
162,16966,Aaron Ripkowski,FB,9,GB,IND,0,0,0,25.2,0.2,0.9,7.1,0.1,5.93
163,13158,Shaun Draughn,RB,9,SF,NO,0,0,0,13.8,0.1,1.9,15,0.1,5.88
164,16790,Phillip Dorsett,WR,9,IND,GB,0,0,0,0.3,0,2.1,31.2,0.1,5.85
165,52,Jacksonville Jaguars,DST,9,JAX,KC,0,0,0,0,0,0,0,0,5.80
166,69,New Orleans Saints,DST,9,NO,SF,0,0,0,0,0,0,0,0,5.80
167,17290,Adam Humphries,WR,9,TB,ATL,0,0,0,0.6,0,2.4,26.8,0.1,5.74
168,12830,Torrey Smith,WR,9,SF,NO,0,0,0,0,0,2.1,29.5,0.1,5.65
169,16491,Richard Rodgers,TE,9,GB,IND,0,0,0,0,0,2.1,17.5,0.3,5.65
170,18690,Jalen Richard,RB,9,OAK,DEN,0,0,0,18.8,0.1,1.5,10.4,0.1,5.62
171,83,Oakland Raiders,DST,9,OAK,DEN,0,0,0,0,0,0,0,0,5.60
172,12847,Andrew Hawkins,WR,9,CLE,DAL,0,0,0,0.3,0,2.1,28.6,0.1,5.59
173,13987,Dwayne Allen,TE,9,IND,GB,0,0,0,0,0,2.2,21.7,0.2,5.57
174,14749,Jermaine Kearse,WR,9,SEA,BUF,0,0,0,0,0,2.2,27.3,0.1,5.53
175,18530,Don Jackson,RB,9,GB,IND,0,0,0,25.6,0.2,1.1,7.6,0,5.52
176,18082,Tyreek Hill,WR,9,KC,JAX,0,0,0,1.3,0,2.1,26.5,0.1,5.48
177,16787,Breshad Perriman,WR,9,BAL,PIT,0,0,0,-0.2,0,2,22.7,0.2,5.45
178,15196,Kenny Stills,WR,9,MIA,NYJ,0,0,0,0,0,2.2,26.3,0.1,5.43
179,15150,Cordarrelle Patterson,WR,9,MIN,DET,0,0,0,1.1,0,2.2,25.8,0.1,5.39
180,17754,Will Tye,TE,9,NYG,PHI,0,0,0,0,0,2.4,23,0.1,5.30
181,14533,Robert Turbin,RB,9,IND,GB,0,0,0,9.3,0,2,16.4,0.1,5.17
182,16829,Clive Walford,TE,9,OAK,DEN,0,0,0,0,0,2.2,23.7,0.1,5.17
183,15241,Quinton Patton,WR,9,SF,NO,0,0,0,0,0,2.1,24.6,0.1,5.16
184,16781,Nelson Agholor,WR,9,PHI,NYG,0,0,0,0,0,2.2,23.3,0.1,5.13
185,16868,Justin Hardy,WR,9,ATL,TB,0,0,0,0,0,1.9,19.8,0.2,5.08
186,95,Tampa Bay Buccaneers,DST,9,TB,ATL,0,0,0,0,0,0,0,0,5
187,12109,Ted Ginn,WR,9,CAR,LA,0,0,0,1,0,2,24,0.1,5
188,12722,Kamar Aiken,WR,9,BAL,PIT,0,0,0,0,0,2,23.4,0.1,4.94
189,14,Indianapolis Colts,DST,9,IND,GB,0,0,0,0,0,0,0,0,4.90
190,14352,Travaris Cadet,RB,9,NO,SF,0,0,0,2.3,0,2.2,18.2,0.1,4.85
191,17480,Eli Rogers,WR,9,PIT,BAL,0,0,0,0,0,2.1,20.9,0.1,4.79
192,16830,Tyler Lockett,WR,9,SEA,BUF,0,0,0,0,0,2.1,20.7,0.1,4.77
193,14901,Kyle Juszczyk,FB,9,BAL,PIT,0,0,0,0.1,0,2.3,18.4,0.1,4.75
194,18061,Deandre Washington,RB,9,OAK,DEN,0,0,0,23.6,0.1,1,7.2,0,4.58
195,18058,Tajae Sharpe,WR,9,TEN,SD,0,0,0,0.3,0,2.1,23.6,0,4.49
196,15616,Fozzy Whittaker,RB,9,CAR,LA,0,0,0,11.5,0.1,1.6,12.2,0,4.47
197,12246,Victor Cruz,WR,9,NYG,PHI,0,0,0,0,0,1.5,24.6,0.1,4.46
198,17969,Kenneth Dixon,RB,9,BAL,PIT,0,0,0,17.5,0.1,1.2,9.5,0,4.40
199,17972,Paul Perkins,RB,9,NYG,PHI,0,0,0,18.5,0.1,1.1,9.1,0,4.36
200,16553,Corey Brown,WR,9,CAR,LA,0,0,0,0.1,0,2,18.5,0.1,4.36
201,15371,MarQueis Gray,TE,9,MIA,NYJ,0,0,0,0,0,1.7,20.1,0.1,4.31
202,17023,Zach Zenner,RB,9,DET,MIN,0,0,0,21,0.1,0.9,6.6,0,4.16
203,14496,Garrett Celek,TE,9,SF,NO,0,0,0,0,0,1.7,18.1,0.1,4.11
204,14269,Alfred Morris,RB,9,DAL,CLE,0,0,0,23.3,0.2,0.2,1.8,0,3.91
205,93,San Francisco 49ers,DST,9,SF,NO,0,0,0,0,0,0,0,0,3.90
206,8,Cleveland Browns,DST,9,CLE,DAL,0,0,0,0,0,0,0,0,3.80
207,18187,Robby Anderson,WR,9,NYJ,MIA,0,0,0,0,0,1.3,18.3,0.1,3.73
208,16802,Devin Funchess,WR,9,CAR,LA,0,0,0,0,0,1.2,18.7,0.1,3.67
209,15207,Benjamin Cunningham,RB,9,LA,CAR,0,0,0,9.2,0.1,1.1,10,0,3.62
210,3061,Marcedes Lewis,TE,9,JAX,KC,0,0,0,0,0,1.4,15.9,0.1,3.59
211,16273,Kapri Bibbs,RB,9,DEN,OAK,0,0,0,18,0.1,0.7,5.6,0,3.56
212,15072,Mychal Rivera,TE,9,OAK,DEN,0,0,0,0,0,1.5,13.8,0.1,3.48
213,14872,Mike Gillislee,RB,9,BUF,SEA,0,0,0,17,0.1,0.7,4.7,0,3.37
214,15066,Brice Butler,WR,9,DAL,CLE,0,0,0,0,0,1.1,16.6,0.1,3.36
215,15965,Trey Burton,TE,9,PHI,NYG,0,0,0,0,0,1.3,13.9,0.1,3.29
216,5511,Brent Celek,TE,9,PHI,NYG,0,0,0,0,0,1.1,15.4,0.1,3.24
217,14593,Dominique Jones,TE,9,MIA,NYJ,0,0,0,0,0,1.2,13.8,0.1,3.18
218,15202,Mike James,RB,9,TB,ATL,0,0,0,10.9,0.1,0.9,6.6,0,3.15
219,16694,Paul Richardson,WR,9,SEA,BUF,0,0,0,0,0,1,15.2,0.1,3.12
220,13264,Andre Holmes,WR,9,OAK,DEN,0,0,0,0,0,1.1,14.2,0.1,3.12
221,7580,DeAngelo Williams,RB,9,PIT,BAL,0,0,0,13,0.1,0.7,4.8,0,3.08
222,1589,John Kuhn,FB,9,NO,SF,0,0,0,4.9,0.1,0.8,5.9,0.1,3.08
223,11220,Dexter McCluster,RB,9,SD,TEN,0,0,0,2.5,0,1.2,10.2,0.1,3.07
224,9079,Percy Harvin,WR,9,BUF,SEA,0,0,0,0,0,1.2,19.2,0,3.02
225,14820,Sean McGrath,TE,9,SD,TEN,0,0,0,0,0,1.2,11.6,0.1,2.96
226,18299,Kenneth Farrow,RB,9,SD,TEN,0,0,0,12.3,0.1,0.6,3.8,0,2.81
227,8778,Brandon Myers,TE,9,TB,ATL,0,0,0,0,0,1,9,0.1,2.50
228,16276,Bennie Fowler,WR,9,DEN,OAK,0,0,0,0,0,1.1,13.6,0,2.46
229,12153,Ed Dickson,TE,9,CAR,LA,0,0,0,0,0,0.9,9.3,0.1,2.43
230,1545,Anthony Fasano,TE,9,TEN,SD,0,0,0,0,0,0.9,9,0.1,2.40
231,15866,Josh Hill,TE,9,NO,SF,0,0,0,0,0,1,7.8,0.1,2.38
232,4738,Mike Tolbert,FB,9,CAR,LA,0,0,0,9.1,0.1,0.4,3.3,0,2.24
233,18686,Jake Lampman,WR,9,NO,SF,0,0,0,0,0,1,6.4,0.1,2.24
234,15305,Demetrius Harris,TE,9,KC,JAX,0,0,0,0,0,1.2,10.3,0,2.23
235,16395,Xavier Grimble,TE,9,PIT,BAL,0,0,0,0,0,0.8,7.9,0.1,2.19
236,16308,Albert Wilson,WR,9,KC,JAX,0,0,0,0,0,1.2,9.2,0,2.12
237,18152,Dwayne Washington,RB,9,DET,MIN,0,0,0,7.6,0.1,0.5,3.4,0,2.10
238,13418,Anthony Sherman,FB,9,KC,JAX,0,0,0,0.1,0,0.9,5.9,0.1,2.10
239,15141,Charles Johnson,WR,9,MIN,DET,0,0,0,0,0,1,10.8,0,2.08
240,3601,Eric Weems,WR,9,ATL,TB,0,0,0,0,0,0.9,5.7,0.1,2.07
241,16099,Lorenzo Taliaferro,RB,9,BAL,PIT,0,0,0,6.2,0,0.9,6.1,0,2.03
242,16008,Orleans Darkwa,RB,9,NYG,PHI,0,0,0,8.8,0,0.7,4.4,0,2.02
243,15378,Levine Toilolo,TE,9,ATL,TB,0,0,0,0,0,0.8,6.2,0.1,2.02
244,16608,Austin Seferian-Jenkins,TE,9,NYJ,MIA,0,0,0,0,0,0.6,7.7,0.1,1.97
245,16238,Erik Swoope,TE,9,IND,GB,0,0,0,0,0,0.7,12.3,0,1.93
246,18070,Wendell Smallwood,RB,9,PHI,NYG,0,0,0,9,0.1,0.3,1.9,0,1.89
247,14786,Patrick DiMarco,FB,9,ATL,TB,0,0,0,0.3,0,0.7,5.4,0.1,1.87
248,18003,Kenyan Drake,RB,9,MIA,NYJ,0,0,0,3.7,0,0.8,6.2,0,1.79
249,16853,Jeff Heuerman,TE,9,DEN,OAK,0,0,0,0,0,0.8,9.7,0,1.77
250,16954,Nick O'Leary,TE,9,BUF,SEA,0,0,0,0,0,0.8,9.5,0,1.75
251,16651,Walter Powell,WR,9,BUF,SEA,0,0,0,0,0,1,8.5,0,1.75
252,16886,Javorius Allen,RB,9,BAL,PIT,0,0,0,4.9,0,0.7,5.4,0,1.73
253,16287,Juwan Thompson,RB,9,DEN,OAK,0,0,0,7,0.1,0.2,2,0,1.70
254,16487,Justin Perillo,TE,9,GB,IND,0,0,0,0,0,0.6,5,0.1,1.70
255,16529,Freddie Martino,WR,9,TB,ATL,0,0,0,0,0,0.5,5.9,0.1,1.69
256,18093,Andy Janovich,FB,9,DEN,OAK,0,0,0,3.5,0.1,0.3,3.1,0,1.56
257,14731,Lance Dunbar,RB,9,DAL,CLE,0,0,0,5.4,0,0.5,5.3,0,1.47
258,8508,David Johnson,TE,9,PIT,BAL,0,0,0,0,0,0.4,4,0.1,1.40
259,14789,Jamize Olawale,FB,9,OAK,DEN,0,0,0,5.2,0,0.5,3.5,0,1.37
260,16129,Taylor Gabriel,WR,9,ATL,TB,0,0,0,0,0,0.4,9.2,0,1.32
261,17005,Geoff Swaim,TE,9,DAL,CLE,0,0,0,0,0,0.6,7.1,0,1.31
262,15937,Phillip Supernaw,TE,9,TEN,SD,0,0,0,0,0,0.5,7.5,0,1.25
263,13595,Bryan Walters,WR,9,JAX,KC,0,0,0,0,0,0.6,6.4,0,1.24
264,18032,Tyler Higbee,TE,9,LA,CAR,0,0,0,0,0,0.7,5.2,0,1.22
265,18115,Derek Watt,FB,9,SD,TEN,0,0,0,1,0,0.6,5,0,1.20
266,14445,Rhett Ellison,TE,9,MIN,DET,0,0,0,0,0,0.6,5.8,0,1.18
267,15185,Kenjon Barner,RB,9,PHI,NYG,0,0,0,7.1,0,0.3,1.6,0,1.17
