P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Archer,Dallas Keuchel,Brian McCann,Freddie Freeman,Brad Miller,Evan Longoria,Jean Segura,Kevin Kiermaier,Corey Dickerson,Shane Peterson
Chris Archer,Dallas Keuchel,Roberto Perez,Freddie Freeman,Jose Ramirez,Mike Moustakas,Francisco Lindor,Lonnie Chisenhall,Abraham Almonte,Shane Peterson
Chris Archer,Dallas Keuchel,Roberto Perez,Carlos Santana,Brad Miller,Miguel Rojas,Francisco Lindor,Michael Brantley,Lonnie Chisenhall,Corey Dickerson
Chris Archer,Dallas Keuchel,Derek Norris,Logan Morrison,Brad Miller,Manny Machado,Francisco Lindor,Ender Inciarte,Kevin Kiermaier,Corey Dickerson
Dallas Keuchel,Tom Koehler,Roberto Perez,Eric Thames,Jose Ramirez,Kyle Seager,Francisco Lindor,Michael Brantley,Lonnie Chisenhall,Michael Conforto
Dallas Keuchel,Jordan Montgomery,Salvador Perez,Carlos Santana,Jose Ramirez,Mike Moustakas,Francisco Lindor,Michael Brantley,Ender Inciarte,Lonnie Chisenhall
Chris Archer,Dallas Keuchel,Carlos Ruiz,Trey Mancini,TJ Rivera,Kyle Seager,Jean Segura,Nelson Cruz,Guillermo Heredia,Shane Peterson
Chris Archer,Dallas Keuchel,Jett Bandy,Eric Thames,Jonathan Villar,Mike Moustakas,Hernan Perez,Domingo Santana,Michael Conforto,Corey Dickerson
Dallas Keuchel,Tom Koehler,Brian McCann,Freddie Freeman,Brad Miller,Kyle Seager,Jean Segura,Nelson Cruz,Ben Gamel,Guillermo Heredia
Chris Archer,Dallas Keuchel,Kurt Suzuki,Freddie Freeman,Brad Miller,Mike Moustakas,Dansby Swanson,Ender Inciarte,Nick Markakis,Tyler Collins
Dallas Keuchel,Bronson Arroyo,Roberto Perez,Freddie Freeman,Jason Kipnis,Manny Machado,Francisco Lindor,Michael Brantley,Ender Inciarte,Lonnie Chisenhall
Noah Syndergaard,Dallas Keuchel,Derek Norris,Eric Thames,Brad Miller,Kyle Seager,Aledmys Diaz,Kevin Kiermaier,Corey Dickerson,Shane Peterson
Dallas Keuchel,Bronson Arroyo,Jason Castro,Eric Thames,Robinson Cano,Kyle Seager,Jean Segura,Nelson Cruz,Ender Inciarte,Guillermo Heredia
Dallas Keuchel,Mike Foltynewicz,Roberto Perez,Edwin Encarnacion,Jose Ramirez,Mike Moustakas,Jean Segura,Nelson Cruz,Michael Brantley,Lonnie Chisenhall
Chris Archer,Dallas Keuchel,Jason Castro,Freddie Freeman,Brad Miller,Miguel Sano,Jorge Polanco,Max Kepler,Eddie Rosario,Corey Dickerson
Dallas Keuchel,Jordan Montgomery,Carlos Ruiz,Freddie Freeman,Robinson Cano,Mike Moustakas,Jean Segura,Nelson Cruz,Michael Conforto,Guillermo Heredia
