"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,760484902,"lefty102769",0,184.6,"OF Carlos Beltrán 1B Hanley Ramírez 3B Marwin González P David Price P Tanner Roark C Christian Vázquez 2B José Altuve OF Mookie Betts SS Carlos Correa OF Adam Engel",NA,"Carlos Carrasco","47.77%",26.15
2,760471359,"SlowQueen (10/35)",0,179.3,"OF Carlos Beltrán C Brian McCann OF Ben Zobrist 1B Mark Reynolds P Carlos Carrasco OF Josh Reddick 2B José Altuve 3B Miguel Sanó P Robert Gsellman SS Carlos Correa",NA,"Charlie Blackmon","32.47%",14
3,760527824,"ch13579",0,172.3,"OF Carlos Beltrán 1B Hanley Ramírez P Carlos Carrasco OF Josh Reddick P Matt Moore C Buster Posey 2B José Altuve OF George Springer 3B Travis Shaw SS Carlos Correa",NA,"Kyle Hendricks","31.58%",7.05
4,760472983,"fallfromgrace (5/35)",0,171.3,"1B Edwin Encarnación C Brian McCann OF Carlos González P Carlos Carrasco 3B Marwin González 2B José Altuve OF George Springer OF Mookie Betts P Robert Gsellman SS Carlos Correa",NA,"Mookie Betts","29.55%",21
5,760504191,"ganondorf (1/35)",0,168.4,"OF Carlos Beltrán C Brian McCann OF Chris Young P Rich Hill 1B Mark Reynolds P Carlos Carrasco OF Gerardo Parra 3B Marwin González 2B José Altuve SS Carlos Correa",NA,"Nolan Arenado","20.57%",7
5,760504211,"ganondorf (21/35)",0,168.4,"OF Carlos Beltrán C Brian McCann OF Chris Young P Rich Hill 1B Mark Reynolds P Carlos Carrasco OF Gerardo Parra 3B Marwin González 2B José Altuve SS Carlos Correa",NA,"Robinson Canó","20.08%",7
7,760523304,"Quincydog (1/11)",0,165.2,"OF Carlos Beltrán 1B Hanley Ramírez P Carlos Carrasco OF Josh Reddick 3B Marwin González OF Robbie Grossman 2B José Altuve SS Jorge Polanco C Tony Wolters P Kyle Hendricks",NA,"Brad Peacock","19.76%",15.5
8,760486300,"88mrbaseball88",0,165.1,"OF Carlos Beltrán P Carlos Carrasco 2B Dustin Pedroia P Tanner Roark C Christian Vázquez OF George Springer 1B Sam Travis SS Carlos Correa 3B Alex Bregman OF Michael Conforto",NA,"Chris Young","19.43%",0
9,760488880,"6926keefeb",0,162.4,"P Rich Hill P Carlos Carrasco 1B Carlos Santana OF Norichika Aoki 2B Logan Forsythe C Yan Gomes OF George Springer 3B Miguel Sanó OF Mookie Betts SS Carlos Correa",NA,"Robert Gsellman","19.43%",24.15
10,760522980,"scottsretired (1/2)",0,162.2,"OF Carlos Beltrán C Chris Stewart P Carlos Carrasco OF Josh Reddick 2B José Altuve 1B Paul Goldschmidt OF George Springer P Kyle Hendricks SS Carlos Correa 3B Paul DeJong",NA,"Xander Bogaerts","17.25%",2
11,760525122,"tomjk321 (11/35)",0,160.8,"OF Carlos Beltrán 1B Hanley Ramírez C Brian McCann P David Price 2B José Altuve OF George Springer 3B Kris Bryant OF Mookie Betts P Robert Gsellman SS Carlos Correa",NA,"Nelson Cruz","16.92%",6
12,760472998,"fallfromgrace (20/35)",0,160.3,"1B Edwin Encarnación OF Carlos González P Carlos Carrasco OF Michael Brantley 2B Jason Kipnis C Yan Gomes OF Mookie Betts 3B José Ramírez P Robert Gsellman SS Carlos Correa",NA,"Carlos González","16.36%",4
13,760539809,"hishboo (13/15)",0,157.8,"OF Carlos Beltrán C Brian McCann P Carlos Carrasco 1B Danny Valencia OF Jarrod Dyson P David Price 2B José Altuve 3B Kyle Seager OF George Springer SS Carlos Correa",NA,"Jean Segura","15.71%",6
14,760498057,"JasonFox11",0,156.05,"OF Melky Cabrera P Carlos Carrasco 1B Anthony Rizzo C Christian Vázquez 2B José Altuve OF Jackie Bradley Jr. 3B Miguel Sanó SS Carlos Correa P Trevor Williams OF Michael Conforto",NA,"Mike Leake","15.55%",15.55
15,760568297,"erichsch18",0,155.7,"C Miguel Montero P Carlos Carrasco P Mike Leake OF Charlie Blackmon OF Robbie Grossman 3B Miguel Sanó SS Trevor Story 2B José Ramírez OF Bradley Zimmer 1B Sam Travis",NA,"Hanley Ramírez","15.47%",6
16,760473012,"fallfromgrace (34/35)",0,155.3,"OF Carlos Beltrán C Brian McCann P Carlos Carrasco 2B José Altuve 3B Nolan Arenado 1B Paul Goldschmidt OF George Springer P Robert Gsellman SS Carlos Correa OF Kyle Schwarber",NA,"Christian Vázquez","14.57%",7
17,760527173,"dlpwaldo (2/2)",0,154.1,"1B Joe Mauer OF Chris Young OF Melky Cabrera P Carlos Carrasco OF Josh Reddick C Matt Wieters 2B Jason Kipnis P Tanner Roark 3B Miguel Sanó SS Carlos Correa",NA,"Kyle Seager","14.57%",9
18,760471916,"connerru",0,152.3,"1B Hanley Ramírez P Carlos Carrasco OF Michael Brantley OF Brandon Belt C Yasmani Grandal 3B Kris Bryant OF Mookie Betts 2B José Ramírez P Robert Gsellman SS Carlos Correa",NA,"Francisco Lindor","14.49%",0
