"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Chris Sale","P","BOS","@ TOR",3.86,"Liriano, L 5.46","L",2.77,0,0,7.1,12.3,0.91,NA,13500,38.1,29.5,25.17,25.17,"%",78,1.9,37.55,2.8
"Carlos Carrasco","P","CLE","@ DET",4.17,"Sanchez, R 7.88","R",3.67,0,0,6,9.6,1.08,NA,12000,38.3,19.5,16.63,16.63,"%",44,1.4,28.15,2.3
"Zack Greinke","P","ARI","vs COL",3.61,"Chatwood, R 4.32","R",3.08,0,0,6,10.2,1.06,NA,11900,44.8,21.4,21.8,21.8,"%",46,1.8,29.95,2.5
"Gio Gonzalez","P","WSH","@ STL",4.55,"Wacha, R 4.50","L",2.87,0,0,6.3,8.4,1.22,NA,11700,28.7,19,14.42,14.42,"%",62,1.2,29.35,2.5
"Jose Berrios","P","MIN","@ KC",5.26,"Hammel, R 4.75","R",2.98,0,0,6.7,9,0.98,NA,11300,35.5,22.8,17.23,17.23,"%",60,1.5,4.65,0.4
"Rich Hill","P","LAD","@ SD",3.48,"Overton, L 6.38","L",4.6,0,0,4.7,9.6,1.45,NA,11300,34.6,13,15.52,15.52,"%",27,1.4,38.75,3.4
"Cole Hamels","P","TEX","@ CWS",4.87,"Holland, L 4.70","L",4.38,0,0,6.2,3.9,1.32,NA,8400,31.5,9.2,10.89,10.89,"%",0,1.3,25.2,3
"Tyler Chatwood","P","COL","@ ARI",4.89,"Greinke, R 3.08","R",4.32,0,0,5.9,7.3,1.36,NA,8000,34.6,14.1,11.07,11.07,"%",17,1.4,12.85,1.6
"Zack Wheeler","P","NYM","vs PHI",3.85,"Hellickson, R 4.40","R",5.29,0,0,5.1,8.3,1.52,NA,7700,34.2,11,13.53,13.53,"%",6,1.8,13.25,1.7
"Michael Wacha","P","STL","vs WSH",4.45,"Gonzalez, L 2.87","R",4.5,0,0,5.3,8.3,1.45,NA,7600,26.3,12.8,10.8,10.8,"%",40,1.4,32.5,4.3
"Sam Gaviglio","P","SEA","@ LAA",4.23,"Nolasco, R 4.47","R",NA,0,0,0,0,0,NA,7200,11.3,NA,11.25,11.25,"%",0,1.6,NA,NA
"Dylan Bundy","P","BAL","vs TB",5.15,"Odorizzi, R 4.00","R",3.73,0,0,6.2,6.7,1.22,NA,7100,28.5,15.2,10.58,10.58,"%",41,1.5,8.8,1.2
"Jake Odorizzi","P","TB","@ BAL",5.85,"Bundy, R 3.73","R",4,0,0,5.3,7.8,1.22,NA,7000,24.4,13.5,8.43,8.43,"%",41,1.2,11.05,1.6
"Jordan Montgomery","P","NYY","@ HOU",4.83,"Martes, R 5.51","L",3.53,0,0,5.8,8.7,1.21,NA,6900,24.6,17.3,11.09,11.09,"%",61,1.6,10.4,1.5
"Jason Hammel","P","KC","vs MIN",4.24,"Jorge, R","R",4.75,0,0,5.6,6.9,1.43,NA,6800,30,11.4,12.84,12.84,"%",25,1.9,3.4,0.5
"Francisco Liriano","P","TOR","vs BOS",4.64,"Sale, L 2.77","L",5.46,0,0,4.7,8.6,1.59,NA,6700,36.6,10.6,10.23,10.23,"%",0,1.5,5.5,0.8
"Francis Martes","P","HOU","vs NYY",4.17,"Montgomery, L 3.53","R",5.51,0,0,4.1,8.8,1.59,NA,6600,29.7,9.8,10.84,10.84,"%",4,1.6,18.25,2.8
"Zach Davies","P","MIL","vs MIA",4.96,"Koehler, R 7.04","R",4.96,0,0,5.3,5.8,1.5,NA,6600,28.1,10,9.65,9.65,"%",8,1.5,15.3,2.3
"R.A. Dickey","P","ATL","@ OAK",4.84,"TBD","R",4.43,0,0,6.1,5.8,1.37,NA,6500,29.7,11.8,9.33,9.33,"%",14,1.4,14.1,2.2
"Ricky Nolasco","P","LAA","vs SEA",4.27,"Gaviglio, R","R",4.47,0,0,5.7,7.6,1.4,NA,6400,26,12.5,12.07,12.07,"%",44,1.9,40.85,6.4
"Jeremy Hellickson","P","PHI","@ NYM",5.15,"Wheeler, R 5.29","R",4.4,0,0,5.6,4.5,1.24,NA,6300,26.1,9.6,7.53,7.53,"%",3,1.2,9.45,1.5
"Derek Holland","P","CWS","vs TEX",5.13,"Hamels, L 4.38","L",4.7,0,0,5.5,7.7,1.51,NA,6100,35,12.2,9.42,9.42,"%",0,1.5,9.2,1.5
"Matt Moore","P","SF","@ PIT",4.95,"Kuhl, R 5.58","L",6.04,0,0,5.6,7.7,1.58,NA,5900,31.3,9.9,8.83,8.83,"%",0,1.5,14.75,2.5
"Jordan Zimmermann","P","DET","vs CLE",5.33,"Tomlin, R 6.09","R",5.53,0,0,5.8,6.2,1.49,NA,6000,24.2,9.9,8.87,8.87,"%",23,1.5,10.55,1.8
"Josh Tomlin","P","CLE","@ DET",4.17,"Sanchez, R 7.88","R",6.09,0,0,5.4,6.8,1.45,NA,5800,32.2,9.4,10.36,10.36,"%",0,1.8,1.9,0.3
"Chad Kuhl","P","PIT","vs SF",4.55,"Moore, L 6.04","R",5.58,0,0,4.6,7.6,1.51,NA,5700,28.1,8.7,8.94,8.94,"%",0,1.6,15.7,2.8
"Bryce Harper","OF","WSH","@ STL",4.45,"Wacha, R 4.50","L",0.306,0.42,0.255,0,0,0,3,5600,32.6,10.4,13.86,13.86,"%",55,2.5,7,1.3
"Eddie Butler","P","CHC","@ CIN",5.46,"Stephens, R","R",3.71,0,0,4.9,5.3,1.33,NA,5600,22.3,10.6,6.88,6.88,"%",27,1.2,-0.55,NA
"Cody Bellinger","1B/OF","LAD","@ SD",5.02,"Overton, L 6.38","L",0.267,0.406,0.379,0,0,0,4,5600,35.5,10.8,14.39,14.39,"%",51,2.6,0,NA
"George Springer","OF","HOU","vs NYY",4.83,"Montgomery, L 3.53","R",0.286,0.391,0.276,0,0,0,1,5500,31,9.9,13.55,13.55,"%",56,2.5,0,NA
"Carlos Correa","SS","HOU","vs NYY",4.83,"Montgomery, L 3.53","R",0.308,0.396,0.227,0,0,0,3,5500,28.5,9.6,13.41,13.41,"%",61,2.4,19,3.5
"Paul Goldschmidt","1B","ARI","vs COL",4.89,"Chatwood, R 4.32","R",0.317,0.437,0.269,0,0,0,3,5500,30.4,11.3,13.69,13.69,"%",63,2.5,14,2.5
"Mookie Betts","OF","BOS","@ TOR",4.64,"Liriano, L 5.46","R",0.277,0.363,0.21,0,0,0,1,5400,31.9,9.5,13.61,13.61,"%",52,2.5,22,4.1
"Joey Votto","1B","CIN","vs CHC",5.46,"Butler, R 3.71","L",0.311,0.441,0.311,0,0,0,3,5400,29.8,10.5,15.14,15.14,"%",65,2.8,10,1.9
"Corey Seager","SS","LAD","@ SD",5.02,"Overton, L 6.38","L",0.294,0.391,0.205,0,0,0,2,5400,31.2,8.9,13.79,13.79,"%",51,2.6,20,3.7
"Anthony Rizzo","1B","CHC","@ CIN",5.54,"Stephens, R","L",0.257,0.385,0.247,0,0,0,3,5300,31.9,9.3,16.09,16.09,"%",58,3,7,1.3
"Jose Altuve","2B","HOU","vs NYY",4.83,"Montgomery, L 3.53","R",0.332,0.404,0.201,0,0,0,2,5300,28.8,9.7,12.86,12.86,"%",59,2.4,14,2.6
"Jose Ramirez","2B/3B","CLE","@ DET",5.33,"Sanchez, R 7.88","B",0.319,0.396,0.236,0,0,0,5,5200,31.2,9.3,13.74,13.74,"%",53,2.6,7,1.3
"Felix Jorge","P","MIN","@ KC",5.26,"Hammel, R 4.75","R",NA,0,0,0,0,0,NA,5200,6.7,NA,6.69,6.69,"%",0,1.3,8.45,1.6
"Travis Shaw","3B","MIL","vs MIA",5.54,"Koehler, R 7.04","L",0.294,0.389,0.268,0,0,0,4,5200,31.4,9.8,14.26,14.26,"%",56,2.7,11,2.1
"Adam Duvall","OF","CIN","vs CHC",5.46,"Butler, R 3.71","R",0.284,0.374,0.284,0,0,0,4,5100,30.7,9.3,13.59,13.59,"%",54,2.7,9,1.8
"Anibal Sanchez","P","DET","vs CLE",5.33,"Tomlin, R 6.09","R",7.88,0,0,2.5,8.6,1.69,NA,5100,21.8,3.4,6,6,"%",0,1.2,15.25,3
"Gary Sanchez","C","NYY","@ HOU",4.17,"Martes, R 5.51","R",0.284,0.389,0.246,0,0,0,3,5100,30.3,9.6,11.07,11.07,"%",50,2.2,7,1.4
"Jake Lamb","3B","ARI","vs COL",4.89,"Chatwood, R 4.32","L",0.285,0.396,0.265,0,0,0,4,5100,28.1,9.9,12.32,12.32,"%",60,2.4,2,0.4
"Daniel Murphy","2B","WSH","@ STL",4.45,"Wacha, R 4.50","L",0.339,0.413,0.24,0,0,0,5,5000,27.7,9.9,11.24,11.24,"%",59,2.2,3,0.6
"Robinson Cano","2B","SEA","@ LAA",4.27,"Nolasco, R 4.47","L",0.287,0.363,0.216,0,0,0,3,5000,29,9,11.02,11.02,"%",50,2.2,0,NA
"Ryan Braun","OF","MIL","vs MIA",5.54,"Koehler, R 7.04","R",0.265,0.38,0.291,0,0,0,3,5000,30.6,9.3,14.57,14.57,"%",57,2.9,5,1
"Kris Bryant","3B","CHC","@ CIN",5.54,"Stephens, R","R",0.267,0.399,0.259,0,0,0,2,5000,31.9,9.3,15.24,15.24,"%",55,3,3,0.6
"Elvis Andrus","SS","TEX","@ CWS",5.13,"Holland, L 4.70","R",0.302,0.354,0.165,0,0,0,2,4900,29.5,9.4,12.86,12.86,"%",56,2.6,20,4.1
"Ryan Zimmerman","1B","WSH","@ STL",4.45,"Wacha, R 4.50","R",0.342,0.426,0.29,0,0,0,4,4900,29.4,10.1,11.66,11.66,"%",56,2.4,0,NA
"Domingo Santana","OF","MIL","vs MIA",5.54,"Koehler, R 7.04","R",0.271,0.365,0.199,0,0,0,5,4900,25.2,8.1,11.28,11.28,"%",57,2.3,21,4.3
"Jay Bruce","OF","NYM","vs PHI",5.15,"Hellickson, R 4.40","L",0.267,0.369,0.264,0,0,0,4,4900,30.7,9.1,12.54,12.54,"%",50,2.6,2,0.4
"Anthony Rendon","3B","WSH","@ STL",4.45,"Wacha, R 4.50","R",0.293,0.402,0.251,0,0,0,6,4800,31,9.2,9.32,9.32,"%",41,1.9,8,1.7
