P,P,C,1B,2B,3B,SS,OF,OF,OF
Max Scherzer,Jesse Chavez,Bruce Maxwell,Matt Carpenter,Dustin Pedroia,Josh Donaldson,Xander Bogaerts,Mookie Betts,Jackie Bradley,Chris Young
Max Scherzer,Drew Pomeranz,Christian Vazquez,Matt Carpenter,Dustin Pedroia,Deven Marrero,Xander Bogaerts,Mookie Betts,Khris Davis,Christian Yelich
Max Scherzer,Drew Pomeranz,Tony Wolters,Sam Travis,Dustin Pedroia,Jake Lamb,Xander Bogaerts,Jose Bautista,Jackie Bradley,Chris Young
Max Scherzer,Luis Severino,Christian Vazquez,Sam Travis,Jason Kipnis,Josh Donaldson,Franklin Barreto,Andrew Benintendi,Jackie Bradley,Chris Young
Max Scherzer,Drew Pomeranz,Christian Vazquez,Matt Carpenter,Jason Kipnis,Adrian Beltre,Elvis Andrus,Nomar Mazara,Shin-Soo Choo,Delino DeShields
Max Scherzer,Luis Severino,Bruce Maxwell,Matt Carpenter,Brian Dozier,Josh Donaldson,Franklin Barreto,Matt Joyce,Jaycob Brugman,Matt Olson
Max Scherzer,Drew Pomeranz,Christian Vazquez,Justin Bour,Dee Gordon,Josh Donaldson,Francisco Lindor,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Max Scherzer,Luis Severino,Christian Vazquez,Yonder Alonso,Jed Lowrie,Manny Machado,Troy Tulowitzki,Khris Davis,Matt Joyce,Matt Olson
Max Scherzer,Jesse Chavez,Christian Vazquez,Matt Carpenter,Jose Altuve,Alex Bregman,Carlos Correa,George Springer,Jake Marisnick,Christian Yelich
Max Scherzer,Drew Pomeranz,Bruce Maxwell,Mike Napoli,Rougned Odor,Adrian Beltre,Elvis Andrus,Khris Davis,Nomar Mazara,Jose Bautista
Max Scherzer,Drew Pomeranz,Christian Vazquez,Miguel Cabrera,Ian Kinsler,Josh Donaldson,Jose Iglesias,Mookie Betts,Justin Upton,Mikie Mahtook
Max Scherzer,Luis Severino,Christian Vazquez,Eric Thames,Dustin Pedroia,Deven Marrero,Franklin Barreto,Mookie Betts,Andrew Benintendi,Matt Olson
Max Scherzer,Kenta Maeda,Luis Torrens,Miguel Cabrera,Dustin Pedroia,Deven Marrero,Xander Bogaerts,Mookie Betts,Jose Bautista,Chris Young
Max Scherzer,Drew Pomeranz,Christian Vazquez,Sam Travis,Jason Kipnis,Deven Marrero,Francisco Lindor,Mookie Betts,Andrew Benintendi,Jose Bautista
Max Scherzer,Drew Pomeranz,Christian Vazquez,Eric Thames,Eric Sogard,Travis Shaw,Franklin Barreto,Ryan Braun,Domingo Santana,Jose Bautista
Max Scherzer,Jesse Chavez,Bruce Maxwell,Joey Gallo,Brian Dozier,Adrian Beltre,Elvis Andrus,Khris Davis,Shin-Soo Choo,Delino DeShields
Max Scherzer,Jesse Chavez,Cameron Rupp,Sam Travis,Brian Dozier,Miguel Sano,Xander Bogaerts,Andrew Benintendi,Jackie Bradley,Chris Young
Max Scherzer,Drew Pomeranz,Bruce Maxwell,Ryon Healy,Jose Altuve,Jake Lamb,Franklin Barreto,Mookie Betts,Matt Joyce,Jaycob Brugman
Max Scherzer,Drew Pomeranz,Christian Vazquez,Paul Goldschmidt,Brandon Drury,Jake Lamb,Franklin Barreto,David Peralta,Jose Bautista,Gregor Blanco
Max Scherzer,Drew Pomeranz,Bruce Maxwell,Marwin Gonzalez,Jose Altuve,Alex Bregman,Franklin Barreto,George Springer,Khris Davis,Jake Marisnick
Max Scherzer,Drew Pomeranz,Christian Vazquez,Matt Carpenter,Jonathan Schoop,Manny Machado,Francisco Lindor,Adam Jones,Seth Smith,Mark Trumbo
Max Scherzer,Kenta Maeda,Tony Wolters,Mike Napoli,Brian Dozier,Adrian Beltre,Elvis Andrus,Nomar Mazara,Shin-Soo Choo,Matt Olson
Max Scherzer,Luis Severino,Christian Vazquez,Matt Carpenter,Darwin Barney,Kyle Seager,Troy Tulowitzki,Jose Bautista,Kevin Pillar,Steve Pearce
Max Scherzer,Jesse Chavez,Christian Vazquez,Logan Morrison,Brian Dozier,Evan Longoria,Franklin Barreto,Corey Dickerson,Steven Souza,Mallex Smith
Max Scherzer,Drew Pomeranz,Austin Romine,Rob Refsnyder,Jason Kipnis,Chase Headley,Francisco Lindor,Aaron Judge,Khris Davis,Jacoby Ellsbury
Max Scherzer,Luis Severino,Christian Vazquez,Sam Travis,Rougned Odor,Miguel Sano,Jorge Polanco,Eddie Rosario,Max Kepler,Byron Buxton
Max Scherzer,Jesse Chavez,Christian Vazquez,Edwin Encarnacion,Jose Ramirez,Eduardo Escobar,Francisco Lindor,Michael Brantley,Lonnie Chisenhall,Chris Young
Max Scherzer,Luis Severino,Bruce Maxwell,Justin Bour,Jason Kipnis,Martin Prado,Franklin Barreto,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Max Scherzer,Drew Pomeranz,Bruce Maxwell,Miguel Cabrera,Dustin Pedroia,Nicholas Castellanos,Francisco Lindor,Justin Upton,JD Martinez,Mikie Mahtook
Max Scherzer,Luis Severino,Austin Romine,Rob Refsnyder,Brian Dozier,Ronald Torreyes,Didi Gregorius,Khris Davis,Chris Young,Tyler Austin
Max Scherzer,Drew Pomeranz,Christian Vazquez,Matt Carpenter,Robinson Cano,Kyle Seager,Jean Segura,Nelson Cruz,Ben Gamel,Matt Olson
Max Scherzer,Kenta Maeda,Christian Vazquez,Sam Travis,Brian Dozier,Deven Marrero,Elvis Andrus,Andrew Benintendi,Khris Davis,Jackie Bradley
Max Scherzer,Carlos Martinez,Christian Vazquez,Eric Thames,Jed Lowrie,Miguel Sano,Franklin Barreto,Matt Joyce,Jaycob Brugman,Matt Olson
Max Scherzer,Jesse Chavez,Bruce Maxwell,Joe Mauer,Jose Altuve,Miguel Sano,Jorge Polanco,Mookie Betts,Eddie Rosario,Max Kepler
Max Scherzer,Drew Pomeranz,Austin Romine,Rob Refsnyder,Jose Altuve,Ronald Torreyes,Trea Turner,Mookie Betts,Jacoby Ellsbury,Tyler Austin
Max Scherzer,Drew Pomeranz,Christian Vazquez,Josh Bell,Josh Harrison,David Freese,Francisco Lindor,Khris Davis,Andrew McCutchen,Adam Frazier
Max Scherzer,Luis Severino,Christian Vazquez,Luis Valbuena,Rougned Odor,Yunel Escobar,Andrelton Simmons,Jose Bautista,Eric Young,Kole Calhoun
Max Scherzer,Drew Pomeranz,Christian Vazquez,Matt Adams,Brandon Phillips,Josh Donaldson,Franklin Barreto,Ender Inciarte,Matt Kemp,Nick Markakis
Max Scherzer,Drew Pomeranz,Christian Vazquez,Wil Myers,Jose Pirela,Cory Spangenberg,Francisco Lindor,Mookie Betts,Manuel Margot,Hunter Renfroe
Max Scherzer,Jesse Chavez,Austin Romine,Miguel Cabrera,Ian Kinsler,Manny Machado,Xander Bogaerts,Justin Upton,JD Martinez,Mikie Mahtook
Max Scherzer,Luis Severino,Bruce Maxwell,Josh Bell,Josh Harrison,David Freese,Franklin Barreto,Andrew McCutchen,Chris Young,Gregory Polanco
Max Scherzer,Luis Severino,Chris Stewart,Josh Bell,Jason Kipnis,David Freese,Jordy Mercer,Jose Bautista,Gregory Polanco,Christian Yelich
Max Scherzer,Jesse Chavez,Christian Vazquez,Joey Votto,Scooter Gennett,Eugenio Suarez,Francisco Lindor,Adam Duvall,Billy Hamilton,Jose Bautista
Max Scherzer,Luis Severino,Bruce Maxwell,Trey Mancini,Jonathan Schoop,Manny Machado,Franklin Barreto,Adam Jones,Mark Trumbo,Matt Olson
Max Scherzer,Drew Pomeranz,Kevan Smith,Jose Abreu,Yolmer Sanchez,Josh Donaldson,Xander Bogaerts,Mookie Betts,Melky Cabrera,Adam Engel
Max Scherzer,Drew Pomeranz,Christian Vazquez,Jose Abreu,Yolmer Sanchez,Todd Frazier,Francisco Lindor,George Springer,Avisail Garcia,Melky Cabrera
Max Scherzer,Drew Pomeranz,Kevan Smith,Matt Davidson,Jose Altuve,Todd Frazier,Tim Anderson,Mookie Betts,Khris Davis,Avisail Garcia
Luis Severino,Drew Pomeranz,Miguel Montero,Eric Thames,Dustin Pedroia,Manny Machado,Xander Bogaerts,Mookie Betts,Jackie Bradley,Chris Young
