"Mike Trout_LAA","Paul Goldschmidt_ARI","Joey Votto_CIN","AJ Pollock_ARI","Jake Lamb_ARI","Miguel Cabrera_DET","Billy Hamilton_CIN","JD Martinez_DET","Buster Posey_SF","Justin Upton_DET","David Peralta_ARI","Gregory Polanco_PIT","Yasmany Tomas_ARI","Starling Marte_PIT","Andrew McCutchen_PIT","Chris Owings_ARI","Brandon Drury_ARI","Adam Duvall_CIN","Ian Kinsler_DET","Eugenio Suarez_CIN","Nicholas Castellanos_DET","Josh Harrison_PIT","Denard Span_SF","Brandon Belt_SF","Hunter Pence_SF","Zack Cozart_CIN","Albert Pujols_LAA","Alex Avila_DET","Francisco Cervelli_PIT","Alen Hanson_PIT","Christian Arroyo_SF","Victor Martinez_DET","Jim Adduci_DET","Yunel Escobar_LAA","Andrew Romine_DET","Josh Bell_PIT","Eduardo Nunez_SF","Brandon Crawford_SF","Scott Schebler_CIN","CJ Cron_LAA","Jeremy Hazelbaker_ARI","Adam Frazier_PIT","Scooter Gennett_CIN","Joe Panik_SF","Luis Valbuena_LAA","Cameron Maybin_LAA","Kole Calhoun_LAA","David Freese_PIT","Chris Herrmann_ARI","Jarrett Parker_SF","Phillip Ervin_CIN","Tyler Collins_DET","John Jaso_PIT","Chris Iannetta_ARI","Danny Ortiz_PIT","Socrates Brito_ARI","Kevin Newman_PIT","Jose Peraza_CIN","Jefry Marte_LAA","James McCann_DET","Gregor Blanco_ARI","Nick Hundley_SF","Mac Williamson_SF","Ben Revere_LAA","Andrelton Simmons_LAA","Jordy Mercer_PIT","Jose Osuna_PIT","Arismendy Alcantara_CIN","Kelby Tomlinson_SF","Aaron Hill_SF","JaCoby Jones_DET","Elias Diaz_PIT","Phil Gosselin_PIT","Jesse Winker_CIN","Dixon Machado_DET","Jose Iglesias_DET","John Hicks_DET","Mikie Mahtook_DET","Daniel Descalso_ARI","Nick Ahmed_ARI","Chris Bostick_PIT","Gorkys Hernandez_SF","Conor Gillaspie_SF","Danny Espinosa_LAA","Gift Ngoepe_PIT","Justin Ruggiano_SF","Drew Stubbs_SF","Max Moroff_PIT","Michael Morse_SF","Devin Mesoraco_CIN","Chris Stewart_PIT","John Bormann_PIT","Tim Federowicz_SF","Tucker Barnhart_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Jeff Mathis_ARI","Patrick Kivlehan_CIN","Carlos Perez_LAA","Chris Marrero_SF","Cliff Pennington_LAA","Stuart Turner_CIN"
0,-1.73931623931624,0,-12.52,-0.13,0,0,0,0,0,28.1447368421053,0,70.8928571428571,0,0,22.2507692307692,21.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.8333333333333,0,0,0,0,-0.844444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,-9.50909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738095238095238,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-2.97619047619048,0,107.672727272727,10.8272727272727,0,0,0,0,0,0,22.5833333333333,0,0,0,0,0,0,24.25,0,0,0,0,0,0,23.4166666666667,0,0,0,0,0,40.4027777777778,0,0,0,0,0,-21.5416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-5.15343915343915,0,10.8272727272727,36.8712121212121,0,0,0,0,0,0,13.1218390804598,0,0,0,0,0,0,8.01630434782609,18.8,0,0,0,0,0,-11.4179894179894,0,0,0,0,0,20.8787878787879,0,0,0,0,0,11.6323529411765,0,0,0,0,-15.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,7.84086021505376,7.50641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0
0,3.85057471264368,0,-5.57142857142857,-21.7328042328042,0,0,0,0,0,8.34199134199134,0,22.2507692307692,0,0,87.7849462365591,-1.87333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.9285714285714,0,0,0,0,-24.3444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0444444444444,-9.20909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.00833333333333,0,0,0,0,0
0,11.1770114942529,0,15.9692307692308,10.2962962962963,0,0,0,0,0,27.1067193675889,0,21.58,0,0,-1.87333333333333,49.589247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1666666666667,0,0,0,0,0,0,0,15.5,0,0,0,0,3.15151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4285714285714,11.1153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24166666666667,0,0,0,0,0
0,0,0.576344086021505,0,0,0,16.9444444444444,0,0,0,0,0,0,0,0,0,0,75.3118279569892,0,13.005291005291,0,0,0,0,0,-7.4985754985755,0,0,0,0,0,0,0,0,0,0,0,0,-7.01970443349754,0,0,0,17.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9487179487179,0,0,0,0,0,0,0,0,0,43.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07142857142857,0,0,0,6.84210526315789,0,0,0,-4,0,0,0,-8.66666666666667
0,0,0,0,0,3.54761904761905,0,75,0,23.3528138528139,0,0,0,0,0,0,0,0,47.6503623188406,0,0,0,0,0,0,0,0,40.8397435897436,0,0,0,11.9057971014493,31.8571428571429,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5661764705882,0,0,0,0,0,0,0,32.456043956044,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,12.5,-8.66666666666667,-6.5,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.10967741935484,0,0,0,27.3544973544974,0,0,0,0,0,0,0,0,0,0,13.005291005291,0,73.1397849462366,0,0,0,0,0,3.65692307692308,0,0,0,0,0,0,0,0,0,0,0,0,-11.9445812807882,0,0,0,-10.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4102564102564,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3571428571429,0,0,0,5.47368421052632,0,0,0,-2.16666666666667,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-13.79,0,22.5833333333333,13.1218390804598,0,0,0,0,0,0,47.2195402298851,0,0,0,0,0,0,15.4675324675325,60.5,0,0,0,0,0,-2.40833333333333,0,0,0,0,0,22.8333333333333,0,0,0,0,0,-3.48571428571429,0,0,0,0,6.13888888888889,0,0,0,0,0,0,0,0,0,0,0,0,6.77248677248677,17.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.43333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-6.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2666666666667,5.13186813186813,-2.63636363636364,0,0,0,0,0,-6,0,0,0,0,0,-5.10897435897436,4.78021978021978,0,0,0,0,0,-17.3076923076923,0,0,0,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,3.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0
0,0,0,0,0,0,0,0,-1.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13186813186813,36.5796370967742,3.13359788359788,0,0,0,0,0,0.25,0,0,0,0,0,8.17241379310345,-5.18421052631579,0,0,0,0,0,9.37807881773399,0,0,0,0,0,-10.8,0,0,0,0,0,0,0,0,0,0,0,-18.5681818181818,0,0,0,0,0,0,-6,24.5,0,0,0,0,0,0,0,0,0,0,0,3.96666666666667,13.7380952380952,0,0,44,-11.5,0,-2.3,0,0,0,0,0,0,0,0,0,0,-0.583333333333333,0,0
0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63636363636364,3.13359788359788,27.8618951612903,0,0,0,0,0,-7.46794871794872,0,0,0,0,0,10.8827586206897,15.9542483660131,0,0,0,0,0,8.12807881773399,0,0,0,0,0,2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,14.6538461538462,0,0,0,0,0,0,-28,-22.1666666666667,0,0,0,0,0,0,0,0,0,0,0,4.17279411764706,2.78571428571429,0,0,0,-7,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,14.8392857142857,0,0
0,0,7.29556650246305,0,0,0,10.4017094017094,0,0,0,0,0,0,0,0,0,0,-7.4985754985755,0,3.65692307692308,0,0,0,0,0,38.423645320197,0,0,0,0,0,0,0,0,0,0,0,0,18.5356125356125,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8,0,0,0,-5.44152046783626,0,0,0,40,0,0,0,44.6666666666667
12.3374384236453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.875,0,0,0,0,0,0,13.2822580645161,0,0,0,0,0,-2.68181818181818,0,0,0,0,-11.25,-0.758461538461538,-4.4,0,0,0,0,0,0,0,0,0,0,0,-3.44583333333333,0,0,0,0,7.92307692307692,6.63608870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82461538461538,0,0,0,0,0,0,0,0,0,0,6.59401709401709,-3.33333333333333,0,0,0,0,-7.71428571428571,0
0,0,0,0,0,33.3333333333333,0,0,0,30.3141025641026,0,0,0,0,0,0,0,0,40.8397435897436,0,0,0,0,0,0,0,0,79.7435897435897,0,0,0,5.15384615384615,37.7857142857143,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7272727272727,0,0,0,0,0,0,0,181.166666666667,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,36.6111111111111,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-7.78947368421053,0,24.25,8.01630434782609,0,0,0,0,0,0,15.4675324675325,0,0,0,0,0,0,32.3460144927536,19.1666666666667,0,0,0,0,0,-0.526315789473684,0,0,0,0,0,6.40909090909091,0,0,0,0,0,-3.45512820512821,0,0,0,0,-6.6,0,0,0,0,0,0,0,0,0,0,0,0,7.2012987012987,5.20833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,18.8,0,0,0,0,0,0,60.5,0,0,0,0,0,0,19.1666666666667,65.5,0,0,0,0,0,-46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,57.8333333333333,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.25641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0.25,-7.46794871794872,0,0,0,0,0,32.2095238095238,0,0,0,0,0,1.36263736263736,-2,0,0,0,0,0,-7.07692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,-6.65,0,0,9,-12,0,-4.55,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-4.86274509803922,0,30,0,3.185,0,0,0,0,0,0,0,0,11.9057971014493,0,0,0,0,0,0,0,0,5.15384615384615,0,0,0,29.7806267806268,14.5972222222222,0,4.58823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39766081871345,0,0,0,0,0,0,0,-6.31985294117647,0,0,0,0,0,0,0,0,0,0,-8.82142857142857,0,0,0,0,-9.53333333333333,-11.9166666666667,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-8.4,0,0,0,33.0777777777778,0,0,0,0,0,0,0,0,31.8571428571429,0,0,0,0,0,0,0,0,37.7857142857143,0,0,0,14.5972222222222,57.1222222222222,0,40.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47222222222222,0,0,0,0,0,0,0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3035714285714,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2822580645161,0,0,0,0,0,0,51.6836007130125,0,0,0,0,0,-4.5530303030303,0,0,0,0,-37.4,-5.45299145299145,1.77217741935484,0,0,0,0,0,0,0,0,0,0,0,14.5294117647059,0,0,0,0,16.452380952381,-6.6780303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36111111111111,0,0,0,0,0,0,0,0,0,0,3.48290598290598,8.41666666666667,0,0,0,0,15.9285714285714,0
0,0,0,0,0,-15.2714285714286,0,0,0,10.8639705882353,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,14.4,0,0,0,4.58823529411765,40.65,0,49.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0151515151515,0,0,0,0,0,0,0,13.043956043956,0,0,0,0,0,0,0,0,0,0,-23.75,0,0,0,17.5,-14.8626373626374,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.25833333333333,0,23.4166666666667,-11.4179894179894,0,0,0,0,0,0,-2.40833333333333,0,0,0,0,0,0,-0.526315789473684,-46.6,0,0,0,0,0,53.8522167487685,0,0,0,0,0,7.22222222222222,0,0,0,0,0,-9.69047619047619,0,0,0,0,2.72222222222222,0,0,0,0,0,0,0,0,0,0,0,0,1.23931623931624,-18.1454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.78632478632479,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10897435897436,8.17241379310345,10.8827586206897,0,0,0,0,0,1.36263736263736,0,0,0,0,0,37.4166666666667,11.4736842105263,0,0,0,0,0,11.0574712643678,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,21.9393939393939,0,0,0,0,0,0,-20,-31.3333333333333,0,0,0,0,0,0,0,0,0,0,0,3.28104575163399,20.2,0,0,3,5,0,-7.5,0,0,0,0,0,0,0,0,0,0,17.375,0,0
0,0,0,0,0,0,0,0,1.63333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78021978021978,-5.18421052631579,15.9542483660131,0,0,0,0,0,-2,0,0,0,0,0,11.4736842105263,33.0476190476191,0,0,0,0,0,1.69590643274854,0,0,0,0,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,7.87777777777778,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,46,10,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2678571428571,0,0
0,0,-4.04334677419355,0,0,0,-1.71264367816092,0,0,0,0,0,0,0,0,0,0,-7.01970443349754,0,-11.9445812807882,0,0,0,0,0,18.5356125356125,0,0,0,0,0,0,0,0,0,0,0,0,74.4667338709677,0,0,0,-12.0727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73275862068965,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97619047619048,0,0,0,-2.74458874458874,0,0,0,0,0,0,0,101.5
-6.17948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68181818181818,0,0,0,0,0,0,-4.5530303030303,0,0,0,0,0,14.2564102564103,0,0,0,0,0,2.0952380952381,-2.40909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,8.87878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00909090909091,0,0,0,0,0,0,0,0,0,0,-4.58333333333333,-1.5,0,0,0,0,5.5,0
0,-0.166666666666667,0,0,6,0,0,0,0,0,36.4166666666667,0,0,0,0,0,50.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-2.28571428571429,0,40.4027777777778,20.8787878787879,0,0,0,0,0,0,22.8333333333333,0,0,0,0,0,0,6.40909090909091,0,0,0,0,0,0,7.22222222222222,0,0,0,0,0,60.4469696969697,0,0,0,0,0,-16.9444444444444,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,14.3454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
