"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","Projection_reg","Projection_reg_split","Name.Clean","FreqInd"
"RB","DeMarco Murray (7608868)","DeMarco Murray",7608868,7200,"Ind@Ten 01:00PM ET","Ten","DeMarco","Murray","Ind",21.7,19.9,3,0.142857142857143,19.127202986162,19.2482201088178,"DeMarco Murray",1
"QB","Matt Ryan (7608843)","Matt Ryan",7608843,7200,"SD@Atl 04:05PM ET","Atl","Matt","Ryan","SD",21.68,22.6,0,0,20.7438254924424,20.6567077123488,"Matt Ryan",0
"TE","Rob Gronkowski (7609171)","Rob Gronkowski",7609171,7200,"NE@Pit 04:25PM ET","NE","Rob","Gronkowski","Pit",17.94,15.5,5,0.0926829268292683,15.2407258540669,15.4136182600887,"Rob Gronkowski",1
"WR","Larry Fitzgerald (7609078)","Larry Fitzgerald",7609078,7100,"Sea@Ari 08:30PM ET","Ari","Larry","Fitzgerald","Sea",16.53,16.4,1,0.25,15.3163425275735,15.3135472383915,"Larry Fitzgerald",1
"QB","Andrew Luck (7608802)","Andrew Luck",7608802,7000,"Ind@Ten 01:00PM ET","Ind","Andrew","Luck","Ten",19.95,19.8,0,0,18.4893871495003,18.4854857601185,"Andrew Luck",0
"WR","Marvin Jones Jr. (7609008)","Marvin Jones",7609008,7000,"Was@Det 01:00PM ET","Det","Marvin","Jones","Was",15.72,16.5,1,0.246575342465753,15.1090710569795,15.0372617030829,"Marvin Jones",1
"QB","Ben Roethlisberger (7608848)","Ben Roethlisberger",7608848,6900,"NE@Pit 04:25PM ET","Pit","Ben","Roethlisberger","NE",0,0,0,0,0,0,"Ben Roethlisberger",0
"WR","Jarvis Landry (7609030)","Jarvis Landry",7609030,6800,"Buf@Mia 01:00PM ET","Mia","Jarvis","Landry","Buf",16.96,16.3,1,0.315217391304348,15.3981713509968,15.4356032596678,"Jarvis Landry",1
"WR","Jeremy Maclin (7608956)","Jeremy Maclin",7608956,6700,"NO@KC 01:00PM ET","KC","Jeremy","Maclin","NO",18.53,15.6,1,0.211640211640212,15.4956115046283,15.7055467238469,"Jeremy Maclin",0
"QB","Russell Wilson (7608854)","Russell Wilson",7608854,6700,"Sea@Ari 08:30PM ET","Sea","Russell","Wilson","Ari",19.09,18.7,12,0,17.5441768448282,17.5593046693114,"Russell Wilson",0
"RB","Christine Michael (7608951)","Christine Michael",7608951,6700,"Sea@Ari 08:30PM ET","Sea","Christine","Michael","Ari",15.35,12.4,0,0,12.5220326881915,12.7359500159772,"Christine Michael",0
"WR","Michael Crabtree (7609013)","Michael Crabtree",7609013,6600,"Oak@Jax 01:00PM ET","Oak","Michael","Crabtree","Jax",15.11,11.8,2,0.205128205128205,12.0820891418322,12.3237408026571,"Michael Crabtree",1
"QB","Philip Rivers (7608844)","Philip Rivers",7608844,6500,"SD@Atl 04:05PM ET","SD","Philip","Rivers","Atl",19.05,19.6,0,0,18.0720472726085,18.0152716324154,"Philip Rivers",0
"WR","Julian Edelman (7609070)","Julian Edelman",7609070,6500,"NE@Pit 04:25PM ET","NE","Julian","Edelman","Pit",15.59,14.9,1,0.234146341463415,14.1042455036803,14.1450293767463,"Julian Edelman",1
"QB","Matthew Stafford (7608816)","Matthew Stafford",7608816,6400,"Was@Det 01:00PM ET","Det","Matthew","Stafford","Was",19.65,18.9,0,0,17.8492785637251,17.8915239686697,"Matthew Stafford",0
"RB","Melvin Gordon (7608933)","Melvin Gordon",7608933,6400,"SD@Atl 04:05PM ET","SD","Melvin","Gordon","Atl",16.86,14.2,5,0.0966183574879227,14.1026519884928,14.2932126982683,"Melvin Gordon",1
"WR","Doug Baldwin (7609079)","Doug Baldwin",7609079,6400,"Sea@Ari 08:30PM ET","Sea","Doug","Baldwin","Ari",16.61,14.9,1,0.25,14.4409599776651,14.5590138617808,"Doug Baldwin",1
"QB","Derek Carr (7608821)","Derek Carr",7608821,6300,"Oak@Jax 01:00PM ET","Oak","Derek","Carr","Jax",18.63,18.2,0,0,17.091728043219,17.1102715345751,"Derek Carr",0
"WR","Terrelle Pryor Sr. (7608993)","Terrelle Pryor",7608993,6200,"Cle@Cin 01:00PM ET","Cle","Terrelle","Pryor","Cin",12.9,12.5,1,0.281818181818182,11.7733771613867,11.7940423674759,"Terrelle Pryor",1
"QB","Blake Bortles (7608822)","Blake Bortles",7608822,6200,"Oak@Jax 01:00PM ET","Jax","Blake","Bortles","Oak",20.91,22.1,0,0,20.1890418997201,20.0818557635334,"Blake Bortles",0
"QB","Alex Smith (7608795)","Alex Smith",7608795,6100,"NO@KC 01:00PM ET","KC","Alex","Smith","NO",19.12,20.5,14,0.00529100529100529,18.6362300456224,18.5158839811604,"Alex Smith",0
"RB","Doug Martin (7608924)","Doug Martin",7608924,6100,"TB@SF 04:05PM ET","TB","Doug","Martin","SF",0,0,8,0.0240384615384615,0,0,"Doug Martin",0
"WR","Travis Benjamin (7609062)","Travis Benjamin",7609062,6100,"SD@Atl 04:05PM ET","SD","Travis","Benjamin","Atl",12.39,12,1,0.227053140096618,11.3044227483076,11.32471587563,"Travis Benjamin",1
"QB","Marcus Mariota (7608803)","Marcus Mariota",7608803,6000,"Ind@Ten 01:00PM ET","Ten","Marcus","Mariota","Ind",18.67,19.4,0,0,17.826365755003,17.7561084186515,"Marcus Mariota",0
"WR","Stefon Diggs (7608988)","Stefon Diggs",7608988,6000,"Min@Phi 01:00PM ET","Min","Stefon","Diggs","Phi",15.66,15.5,2,0.213414634146341,14.4880699710422,14.4882411758941,"Stefon Diggs",1
"QB","Andy Dalton (7608809)","Andy Dalton",7608809,6000,"Cle@Cin 01:00PM ET","Cin","Andy","Dalton","Cle",19.07,20.7,0,0,18.7399633045872,18.6005243237823,"Andy Dalton",0
"TE","Jordan Reed (7609125)","Jordan Reed",7609125,6000,"Was@Det 01:00PM ET","Was","Jordan","Reed","Det",0,0,2,0.198275862068966,0,0,"Jordan Reed",1
"WR","Willie Snead (7608959)","Willie Snead",7608959,5900,"NO@KC 01:00PM ET","NO","Willie","Snead","KC",12,15.9,4,0.113122171945701,13.5203369523194,13.2126348349393,"Willie Snead",1
"QB","Kirk Cousins (7608817)","Kirk Cousins",7608817,5900,"Was@Det 01:00PM ET","Was","Kirk","Cousins","Det",19.96,19.6,0,0,18.3724494013595,18.3846107318089,"Kirk Cousins",0
"QB","Jameis Winston (7608841)","Jameis Winston",7608841,5900,"TB@SF 04:05PM ET","TB","Jameis","Winston","SF",19.48,17.7,0,0,17.0717262621195,17.1929243561085,"Jameis Winston",0
"RB","Devonta Freeman (7608932)","Devonta Freeman",7608932,5900,"SD@Atl 04:05PM ET","Atl","Devonta","Freeman","SD",15.25,16.2,5,0.104265402843602,14.7735600035109,14.6891035966561,"Devonta Freeman",1
"RB","Spencer Ware (7608863)","Spencer Ware",7608863,5800,"NO@KC 01:00PM ET","KC","Spencer","Ware","NO",16.96,17.7,4,0.100529100529101,16.2398434440396,16.1701391577881,"Spencer Ware",1
"QB","Joe Flacco (7608831)","Joe Flacco",7608831,5800,"Bal@NYJ 01:00PM ET","Bal","Joe","Flacco","NYJ",18.56,20.2,0,0,18.2710088915081,18.1311978319364,"Joe Flacco",0
"WR","Mike Wallace (7609037)","Mike Wallace",7609037,5800,"Bal@NYJ 01:00PM ET","Bal","Mike","Wallace","NYJ",13.97,12.8,1,0.193181818181818,12.3069555524933,12.3857207592171,"Mike Wallace",1
"TE","Jimmy Graham (7609177)","Jimmy Graham",7609177,5800,"Sea@Ari 08:30PM ET","Sea","Jimmy","Graham","Ari",14.68,12.2,2,0.203947368421053,12.1806186240609,12.359085330978,"Jimmy Graham",1
"RB","Jamaal Charles (7608858)","Jamaal Charles",7608858,5700,"NO@KC 01:00PM ET","KC","Jamaal","Charles","NO",6.57,8.1,10,0.0158730158730159,7.03851159974188,6.91636196331692,"Jamaal Charles",0
"WR","DeSean Jackson (7609004)","DeSean Jackson",7609004,5700,"Was@Det 01:00PM ET","Was","DeSean","Jackson","Det",13.02,13.1,1,0.202586206896552,12.1737072402184,12.1575475237332,"DeSean Jackson",1
"QB","Carson Palmer (7608852)","Carson Palmer",7608852,5700,"Sea@Ari 08:30PM ET","Ari","Carson","Palmer","Sea",17.33,15.9,0,0,15.2798351350042,15.3759067028154,"Carson Palmer",0
"WR","Jordan Matthews (7608982)","Jordan Matthews",7608982,5600,"Min@Phi 01:00PM ET","Phi","Jordan","Matthews","Min",11.87,15.2,1,0.243421052631579,13.0565863159764,12.7926041573944,"Jordan Matthews",0
"RB","Carlos Hyde (7608926)","Carlos Hyde",7608926,5600,"TB@SF 04:05PM ET","SF","Carlos","Hyde","TB",0,0,5,0.0790960451977401,0,0,"Carlos Hyde",1
"QB","Tyrod Taylor (7608827)","Tyrod Taylor",7608827,5500,"Buf@Mia 01:00PM ET","Buf","Tyrod","Taylor","Mia",19.04,17.2,0,0,16.6258797050982,16.7520085642159,"Tyrod Taylor",0
"WR","Steve Smith Sr. (7609034)","Steve Smith",7609034,5500,"Bal@NYJ 01:00PM ET","Bal","Steve","Smith","NYJ",0,0,3,0.147727272727273,0,0,"Steve Smith",1
"RB","Mark Ingram (7608861)","Mark Ingram",7608861,5400,"NO@KC 01:00PM ET","NO","Mark","Ingram","KC",15.3,15.8,6,0.0950226244343891,14.5495878741114,14.4995295543027,"Mark Ingram",1
"TE","Travis Kelce (7609090)","Travis Kelce",7609090,5300,"NO@KC 01:00PM ET","KC","Travis","Kelce","NO",17.85,14.7,2,0.169312169312169,14.7300602716824,14.9573554183657,"Travis Kelce",1
"WR","Donte Moncrief (7608977)","Donte Moncrief",7608977,5300,"Ind@Ten 01:00PM ET","Ind","Donte","Moncrief","Ten",0,0,8,0.040983606557377,0,0,"Donte Moncrief",0
"QB","Colin Kaepernick (7608836)","Colin Kaepernick",7608836,5300,"TB@SF 04:05PM ET","SF","Colin","Kaepernick","TB",17.27,15.7,0,0,15.1397895308057,15.2466209745525,"Colin Kaepernick",0
"QB","Carson Wentz (7608807)","Carson Wentz",7608807,5200,"Min@Phi 01:00PM ET","Phi","Carson","Wentz","Min",15.08,15.4,0,0,14.2364854427747,14.2003713835578,"Carson Wentz",0
"RB","Theo Riddick (7608891)","Theo Riddick",7608891,5200,"Was@Det 01:00PM ET","Det","Theo","Riddick","Was",0,0,4,0.150684931506849,0,0,"Theo Riddick",1
"QB","Sam Bradford (7608806)","Sam Bradford",7608806,5100,"Min@Phi 01:00PM ET","Min","Sam","Bradford","Phi",15.27,14.1,13,0,13.5176541085346,13.5954170923195,"Sam Bradford",0
"QB","Ryan Tannehill (7608826)","Ryan Tannehill",7608826,5100,"Buf@Mia 01:00PM ET","Mia","Ryan","Tannehill","Buf",16.11,16.3,0,0,15.1175759560095,15.0906161888057,"Ryan Tannehill",0
"QB","Ryan Fitzpatrick (7608830)","Ryan Fitzpatrick",7608830,5100,"Bal@NYJ 01:00PM ET","NYJ","Ryan","Fitzpatrick","Bal",0,0,0,0,0,0,"Ryan Fitzpatrick",0
"WR","Sammie Coates (7609075)","Sammie Coates",7609075,5100,"NE@Pit 04:25PM ET","Pit","Sammie","Coates","NE",10.03,7.6,2,0.140350877192982,7.88010273736799,8.05832802596784,"Sammie Coates",0
"QB","Luke McCown (7608796)","Luke McCown",7608796,5000,"NO@KC 01:00PM ET","NO","Luke","McCown","KC",0,0,0,0,0,0,"Luke McCown",0
"QB","Nick Foles (7608797)","Nick Foles",7608797,5000,"NO@KC 01:00PM ET","KC","Nick","Foles","NO",0,0,0,0,0,0,"Nick Foles",0
"QB","Tyler Bray (7608798)","Tyler Bray",7608798,5000,"NO@KC 01:00PM ET","KC","Tyler","Bray","NO",0,0,0,0,0,0,"Tyler Bray",0
"QB","Joe Callahan (7608799)","Joe Callahan",7608799,5000,"NO@KC 01:00PM ET","NO","Joe","Callahan","KC",0,0,0,0,0,0,"Joe Callahan",0
"QB","Matt Cassel (7608800)","Matt Cassel",7608800,5000,"Ind@Ten 01:00PM ET","Ten","Matt","Cassel","Ind",0,0,0,0,0,0,"Matt Cassel",0
"QB","Scott Tolzien (7608801)","Scott Tolzien",7608801,5000,"Ind@Ten 01:00PM ET","Ind","Scott","Tolzien","Ten",0,0,0,0,0,0,"Scott Tolzien",0
"QB","Shaun Hill (7608804)","Shaun Hill",7608804,5000,"Min@Phi 01:00PM ET","Min","Shaun","Hill","Phi",0,0,0,0,0,0,"Shaun Hill",0
"QB","Chase Daniel (7608805)","Chase Daniel",7608805,5000,"Min@Phi 01:00PM ET","Phi","Chase","Daniel","Min",0,0,0,0,0,0,"Chase Daniel",0
"QB","Josh McCown (7608808)","Josh McCown",7608808,5000,"Cle@Cin 01:00PM ET","Cle","Josh","McCown","Cin",0,0,0,0,0,0,"Josh McCown",0
"QB","AJ McCarron (7608810)","AJ McCarron",7608810,5000,"Cle@Cin 01:00PM ET","Cin","AJ","McCarron","Cle",0,0,0,0,0,0,"AJ McCarron",0
"QB","Cody Kessler (7608811)","Cody Kessler",7608811,5000,"Cle@Cin 01:00PM ET","Cle","Cody","Kessler","Cin",13.36,14.3,0,0,13.0073786208215,12.9251445504668,"Cody Kessler",0
"QB","Jeff Driskel (7608812)","Jeff Driskel",7608812,5000,"Cle@Cin 01:00PM ET","Cin","Jeff","Driskel","Cle",0,0,0,0,0,0,"Jeff Driskel",0
"QB","Kevin Hogan (7608813)","Kevin Hogan",7608813,5000,"Cle@Cin 01:00PM ET","Cle","Kevin","Hogan","Cin",0,0,0,0,0,0,"Kevin Hogan",0
"QB","Dan Orlovsky (7608814)","Dan Orlovsky",7608814,5000,"Was@Det 01:00PM ET","Det","Dan","Orlovsky","Was",0,0,0,0,0,0,"Dan Orlovsky",0
"QB","Colt McCoy (7608815)","Colt McCoy",7608815,5000,"Was@Det 01:00PM ET","Was","Colt","McCoy","Det",0,0,0,0,0,0,"Colt McCoy",0
"QB","Nate Sudfeld (7608818)","Nate Sudfeld",7608818,5000,"Was@Det 01:00PM ET","Was","Nate","Sudfeld","Det",0,0,0,0,0,0,"Nate Sudfeld",0
"QB","Chad Henne (7608819)","Chad Henne",7608819,5000,"Oak@Jax 01:00PM ET","Jax","Chad","Henne","Oak",0,0,0,0,0,0,"Chad Henne",0
"QB","Matt McGloin (7608820)","Matt McGloin",7608820,5000,"Oak@Jax 01:00PM ET","Oak","Matt","McGloin","Jax",0,0,0,0,0,0,"Matt McGloin",0
"QB","Brandon Allen (7608823)","Brandon Allen",7608823,5000,"Oak@Jax 01:00PM ET","Jax","Brandon","Allen","Oak",0,0,0,0,0,0,"Brandon Allen",0
"QB","Connor Cook (7608824)","Connor Cook",7608824,5000,"Oak@Jax 01:00PM ET","Oak","Connor","Cook","Jax",0,0,0,0,0,0,"Connor Cook",0
"WR","Allen Hurns (7609016)","Allen Hurns",7609016,5000,"Oak@Jax 01:00PM ET","Jax","Allen","Hurns","Oak",11.72,14,2,0.190954773869347,12.2856362589587,12.102121887677,"Allen Hurns",0
"QB","Matt Moore (7608825)","Matt Moore",7608825,5000,"Buf@Mia 01:00PM ET","Mia","Matt","Moore","Buf",0,0,0,0,0,0,"Matt Moore",0
"QB","EJ Manuel (7608828)","EJ Manuel",7608828,5000,"Buf@Mia 01:00PM ET","Buf","EJ","Manuel","Mia",0,0,0,0,0,0,"EJ Manuel",0
"QB","Cardale Jones (7608829)","Cardale Jones",7608829,5000,"Buf@Mia 01:00PM ET","Buf","Cardale","Jones","Mia",0,0,0,0,0,0,"Cardale Jones",0
"QB","Ryan Mallett (7608832)","Ryan Mallett",7608832,5000,"Bal@NYJ 01:00PM ET","Bal","Ryan","Mallett","NYJ",0,0,0,0,0,0,"Ryan Mallett",0
"QB","Bryce Petty (7608833)","Bryce Petty",7608833,5000,"Bal@NYJ 01:00PM ET","NYJ","Bryce","Petty","Bal",0,0,0,0,0,0,"Bryce Petty",0
"QB","Geno Smith (7608834)","Geno Smith",7608834,5000,"Bal@NYJ 01:00PM ET","NYJ","Geno","Smith","Bal",13.59,13.8,0,0,12.782707257496,12.756159743842,"Geno Smith",0
"QB","Christian Hackenberg (7608835)","Christian Hackenberg",7608835,5000,"Bal@NYJ 01:00PM ET","NYJ","Christian","Hackenberg","Bal",0,0,0,0,0,0,"Christian Hackenberg",0
"RB","Matt Forte (7608916)","Matt Forte",7608916,5000,"Bal@NYJ 01:00PM ET","NYJ","Matt","Forte","Bal",12.38,11.7,4,0.092511013215859,11.1207633203616,11.1632566546109,"Matt Forte",1
"QB","Christian Ponder (7608837)","Christian Ponder",7608837,5000,"TB@SF 04:05PM ET","SF","Christian","Ponder","TB",0,0,0,0,0,0,"Christian Ponder",0
"QB","Blaine Gabbert (7608838)","Blaine Gabbert",7608838,5000,"TB@SF 04:05PM ET","SF","Blaine","Gabbert","TB",0,1.6,12,0.00564971751412429,0.961910963477542,0.839469597851745,"Blaine Gabbert",0
"QB","Mike Glennon (7608839)","Mike Glennon",7608839,5000,"TB@SF 04:05PM ET","TB","Mike","Glennon","SF",0,0,0,0,0,0,"Mike Glennon",0
"QB","Ryan Griffin (7608840)","Ryan Griffin",7608840,5000,"TB@SF 04:05PM ET","TB","Ryan","Griffin","SF",0,0,3,0.133928571428571,0,0,"Ryan Griffin",0
"QB","Kellen Clemens (7608842)","Kellen Clemens",7608842,5000,"SD@Atl 04:05PM ET","SD","Kellen","Clemens","Atl",0,0,0,0,0,0,"Kellen Clemens",0
"QB","Matt Schaub (7608845)","Matt Schaub",7608845,5000,"SD@Atl 04:05PM ET","Atl","Matt","Schaub","SD",0,0,0,0,0,0,"Matt Schaub",0
"QB","Bruce Gradkowski (7608847)","Bruce Gradkowski",7608847,5000,"NE@Pit 04:25PM ET","Pit","Bruce","Gradkowski","NE",0,0,0,0,0,0,"Bruce Gradkowski",0
"QB","Landry Jones (7608849)","Landry Jones",7608849,5000,"NE@Pit 04:25PM ET","Pit","Landry","Jones","NE",14.37,15.3,0,0,13.9419863246857,13.8597388627367,"Landry Jones",0
"QB","Zach Mettenberger (7608850)","Zach Mettenberger",7608850,5000,"NE@Pit 04:25PM ET","Pit","Zach","Mettenberger","NE",0,0,0,0,0,0,"Zach Mettenberger",0
"QB","Jimmy Garoppolo (7608851)","Jimmy Garoppolo",7608851,5000,"NE@Pit 04:25PM ET","NE","Jimmy","Garoppolo","Pit",0,0,11,0.0048780487804878,0,0,"Jimmy Garoppolo",0
"QB","Drew Stanton (7608853)","Drew Stanton",7608853,5000,"Sea@Ari 08:30PM ET","Ari","Drew","Stanton","Sea",0,0,0,0,0,0,"Drew Stanton",0
"QB","Trevone Boykin (7608855)","Trevone Boykin",7608855,5000,"Sea@Ari 08:30PM ET","Sea","Trevone","Boykin","Ari",0,0,0,0,0,0,"Trevone Boykin",0
"TE","Delanie Walker (7609097)","Delanie Walker",7609097,4900,"Ind@Ten 01:00PM ET","Ten","Delanie","Walker","Ind",14.44,12.3,2,0.153061224489796,12.1615111242231,12.314144066718,"Delanie Walker",1
"WR","Golden Tate (7609007)","Golden Tate",7609007,4900,"Was@Det 01:00PM ET","Det","Golden","Tate","Was",10.6,14.5,2,0.200913242009132,12.2165077381211,11.9098849377521,"Golden Tate",0
"RB","Tevin Coleman (7608936)","Tevin Coleman",7608936,4900,"SD@Atl 04:05PM ET","Atl","Tevin","Coleman","SD",13.21,9,4,0.109004739336493,9.77153171989259,10.0835214362543,"Tevin Coleman",1
"RB","LeGarrette Blount (7608939)","LeGarrette Blount",7608939,4900,"NE@Pit 04:25PM ET","NE","LeGarrette","Blount","Pit",11.21,9.5,8,0.024390243902439,9.41190443718577,9.53412140120173,"LeGarrette Blount",1
"RB","Giovani Bernard (7608884)","Giovani Bernard",7608884,4800,"Cle@Cin 01:00PM ET","Cin","Giovani","Bernard","Cle",11.91,12.6,2,0.173333333333333,11.5066854895012,11.4447007465729,"Giovani Bernard",1
"RB","Terrance West (7608919)","Terrance West",7608919,4800,"Bal@NYJ 01:00PM ET","Bal","Terrance","West","NYJ",8.41,13,7,0.0643939393939394,10.5917704274819,10.2340331483687,"Terrance West",1
"WR","Chris Hogan (7609074)","Chris Hogan",7609074,4800,"NE@Pit 04:25PM ET","NE","Chris","Hogan","Pit",9.62,7.9,4,0.117073170731707,7.92511502896735,8.04932304726688,"Chris Hogan",1
"WR","Michael Thomas (7608964)","Michael Thomas",7608964,4700,"NO@KC 01:00PM ET","NO","Michael","Thomas","KC",12.17,12.2,2,0.16289592760181,11.352036928275,11.3403588040796,"Michael Thomas",1
"RB","Frank Gore (7608867)","Frank Gore",7608867,4700,"Ind@Ten 01:00PM ET","Ind","Frank","Gore","Ten",12.43,10.6,6,0.0942622950819672,10.4759551444406,10.6064146631974,"Frank Gore",1
"WR","Quincy Enunwa (7609039)","Quincy Enunwa",7609039,4600,"Bal@NYJ 01:00PM ET","NYJ","Quincy","Enunwa","Bal",11.07,8.7,2,0.198237885462555,8.88473324333145,9.05756520236917,"Quincy Enunwa",1
"RB","James White (7608945)","James White",7608945,4600,"NE@Pit 04:25PM ET","NE","James","White","Pit",9.8,11.8,3,0.170731707317073,10.3291932037353,10.1685862776248,"James White",0
"WR","John Brown (7609083)","John Brown",7609083,4600,"Sea@Ari 08:30PM ET","Ari","John","Brown","Sea",0,0,2,0.199152542372881,0,0,"John Brown",0
"WR","Corey Coleman (7609000)","Corey Coleman",7609000,4500,"Cle@Cin 01:00PM ET","Cle","Corey","Coleman","Cin",0,0,7,0.0545454545454545,0,0,"Corey Coleman",1
"RB","Jay Ajayi (7608912)","Jay Ajayi",7608912,4500,"Buf@Mia 01:00PM ET","Mia","Jay","Ajayi","Buf",10.08,9,7,0.0543478260869565,8.73828044188068,8.81315728119764,"Jay Ajayi",0
"WR","DeVante Parker (7609031)","DeVante Parker",7609031,4500,"Buf@Mia 01:00PM ET","Mia","DeVante","Parker","Buf",10.13,11.6,2,0.168478260869565,10.3178913690015,10.1975887348163,"DeVante Parker",0
"TE","Martellus Bennett (7609170)","Martellus Bennett",7609170,4500,"NE@Pit 04:25PM ET","NE","Martellus","Bennett","Pit",10.23,10.3,2,0.185365853658537,9.5693499341157,9.55610640078078,"Martellus Bennett",1
"TE","Tyler Eifert (7609115)","Tyler Eifert",7609115,4400,"Cle@Cin 01:00PM ET","Cin","Tyler","Eifert","Cle",7.41,5.1,11,0,5.51222281591478,5.68328486678502,"Tyler Eifert",0
"RB","Latavius Murray (7608900)","Latavius Murray",7608900,4400,"Oak@Jax 01:00PM ET","Oak","Latavius","Murray","Jax",9.57,9.8,7,0.0512820512820513,9.05087868662709,9.02589983760629,"Latavius Murray",1
"WR","Mohamed Sanu (7609063)","Mohamed Sanu",7609063,4400,"SD@Atl 04:05PM ET","Atl","Mohamed","Sanu","SD",9.8,11.2,2,0.175355450236967,9.9684765924312,9.85378517843042,"Mohamed Sanu",0
"WR","Tyrell Williams (7609065)","Tyrell Williams",7609065,4400,"SD@Atl 04:05PM ET","SD","Tyrell","Williams","Atl",12.56,13.1,2,0.173913043478261,12.0218556146959,11.9708486383255,"Tyrell Williams",1
"RB","Jerick McKinnon (7608881)","Jerick McKinnon",7608881,4300,"Min@Phi 01:00PM ET","Min","Jerick","McKinnon","Phi",13.21,11.1,6,0.0792682926829268,11.0340398594569,11.1853252834347,"Jerick McKinnon",0
"WR","Jamison Crowder (7609012)","Jamison Crowder",7609012,4300,"Was@Det 01:00PM ET","Was","Jamison","Crowder","Det",10.42,12,4,0.146551724137931,10.654101656396,10.5251576055145,"Jamison Crowder",1
"RB","Jacquizz Rodgers (7608925)","Jacquizz Rodgers",7608925,4300,"TB@SF 04:05PM ET","TB","Jacquizz","Rodgers","SF",14.87,15.1,6,0.0480769230769231,13.9868035689494,13.9577387341006,"Jacquizz Rodgers",0
"RB","Matt Jones (7608896)","Matt Jones",7608896,4200,"Was@Det 01:00PM ET","Was","Matt","Jones","Det",12.16,10.7,7,0.0474137931034483,10.4469442777209,10.5492973846716,"Matt Jones",1
"RB","Arian Foster (7608909)","Arian Foster",7608909,4200,"Buf@Mia 01:00PM ET","Mia","Arian","Foster","Buf",8.41,6.3,8,0.0380434782608696,6.56376826791971,6.71875420736447,"Arian Foster",0
"WR","Robert Woods (7609029)","Robert Woods",7609029,4200,"Buf@Mia 01:00PM ET","Buf","Robert","Woods","Mia",0,0,1,0.230769230769231,0,0,"Robert Woods",1
"RB","Thomas Rawls (7608953)","Thomas Rawls",7608953,4200,"Sea@Ari 08:30PM ET","Sea","Thomas","Rawls","Ari",0,0,7,0.0394736842105263,0,0,"Thomas Rawls",0
