"Mike Trout_LAA","Bryce Harper_WAS","Kris Bryant_CHC","Anthony Rizzo_CHC","Cameron Maybin_LAA","Anthony Rendon_WAS","Trea Turner_WAS","Daniel Murphy_WAS","Freddie Freeman_ATL","Ben Zobrist_CHC","Javier Baez_CHC","Ryan Zimmerman_WAS","Ender Inciarte_ATL","Albert Pujols_LAA","Kyle Schwarber_CHC","Ian Happ_CHC","Adam Eaton_WAS","Wil Myers_SD","Buster Posey_SF","Matt Kemp_ATL","Brandon Phillips_ATL","Hunter Pence_SF","Brandon Belt_SF","Hunter Renfroe_SD","Eduardo Nunez_SF","Jayson Werth_WAS","Andrelton Simmons_LAA","Jason Heyward_CHC","Ryan Schimpf_SD","Denard Span_SF","Michael Taylor_WAS","Joe Panik_SF","CJ Cron_LAA","Brandon Crawford_SF","Nick Markakis_ATL","Matt Adams_ATL","Willson Contreras_CHC","Albert Almora_CHC","Tyler Flowers_ATL","Jefry Marte_LAA","Adonis Garcia_ATL","Yangervis Solarte_SD","Alex Dickerson_SD","Addison Russell_CHC","Adam Lind_WAS","Matt Wieters_WAS","Ben Revere_LAA","Jarrett Parker_SF","Luis Valbuena_LAA","Yunel Escobar_LAA","Kole Calhoun_LAA","Miguel Montero_CHC","Jon Jay_CHC","Manuel Margot_SD","Dansby Swanson_ATL","Jeimer Candelario_CHC","Nick Hundley_SF","Mac Williamson_SF","Christian Arroyo_SF","Kurt Suzuki_ATL","Danny Espinosa_LAA","Danny Santana_ATL","Brian Goodwin_WAS","Wilmer Difo_WAS","Kelby Tomlinson_SF","Jace Peterson_ATL","Micah Johnson_ATL","Tommy La Stella_CHC","Stephen Drew_WAS","Rio Ruiz_ATL","Cory Spangenberg_SD","Aaron Hill_SF","Justin Ruggiano_SF","Matt Szczur_SD","Travis Jankowski_SD","Austin Hedges_SD","Allen Cordoba_SD","Chris Heisey_WAS","Gorkys Hernandez_SF","Conor Gillaspie_SF","Chase d'Arnaud_SD","Franchy Cordero_SD","Nolan Fontana_LAA","Christian Bethancourt_SD","Jose Lobaton_WAS","Rafael Bautista_WAS","Juan Graterol_LAA","Michael Morse_SF","Carlos Perez_LAA","Tim Federowicz_SF","Martin Maldonado_LAA","Cliff Pennington_LAA","Anthony Recker_ATL","Erick Aybar_SD","Jabari Blash_SD","Eloy Jimenez_CHC","Chris Marrero_SF","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL","Hector Sanchez_SD","Luis Torrens_SD","Grant Green_WAS"
0,0,10.9516129032258,-1.43276515151515,0,0,0,0,0,0.511904761904762,93.8181818181818,0,0,0,22.0446153846154,-7.125,0,0,0,0,0,0,0,0,0,0,0,-14.1255411255411,0,0,0,0,0,0,0,0,-22.1483333333333,-5.87132352941176,0,0,0,0,0,-12.6994301994302,0,0,0,0,0,0,0,10.4166666666667,0.25,0,0,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34.3529411764706,0,0,0,11.5042016806723,10.164367816092,1.36185383244207,0,0,0,79.7930298719772,0,0,0,0,9.58571428571429,0,0,0,0,0,0,0,0,-1.29640151515152,0,0,0,0,-0.0916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16.3618233618234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,23.0090909090909,0,0,0,0,145.833333333333,0,0,0,0,0,0,0,0,-45.1666666666667,0,0,0,0,0,0,-12.9272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.03949579831933,0,0,0,53.0721554116559,0,0,0,0,0,0,10.451951951952,3.99431009957326,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04764107308048,41.2142857142857,0,0,6.09116809116809,0,0.289247311827957,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,26.4152046783626,0,3.2,0,0,0,-4.51384615384615,0,0,0,-7.42222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
9.81906906906907,0,0,0,-5.46880570409982,0,0,0,0,0,0,0,0,35.8675958188153,0,0,0,0,0,0,0,0,0,0,0,0,4.79085365853659,0,0,0,0,0,-2.75238095238095,0,0,0,0,0,0,-2.30718954248366,0,0,0,0,0,0,5.79411764705882,0,-4.33333333333333,13.2822580645161,-7.72119487908962,0,0,0,0,0,0,0,0,0,0.513978494623656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,5.52857142857143,-11.6727272727273,0,0,0,0,0,0,0,0,0,0,0
0,0,17.072268907563,9.746996996997,0,0,0,0,0,0.777777777777778,22.0446153846154,0,0,0,35.4935988620199,16.125,0,0,0,0,0,0,0,0,0,0,0,8.79187192118227,0,0,0,0,0,0,0,0,-0.583333333333333,4.35714285714286,0,0,0,0,0,10.2978494623656,0,0,0,0,0,0,0,34.974358974359,11.7307692307692,0,0,56.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,47.8272727272727,2.23717948717949,0,0,0,0,0,16.7857142857143,-7.125,0,0,0,16.125,51.0641025641026,0,0,0,0,0,0,0,0,0,0,0,6.61904761904762,0,0,0,0,0,0,0,0,18.1428571428571,7.5,0,0,0,0,0,23.9888888888889,0,0,0,0,0,0,0,-8.3,-1.83333333333333,0,0,20,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53.8235294117647,0,0,0,7.1625,28.9444444444444,8.59803921568627,0,0,0,9.58571428571429,0,0,0,0,61.2573099415205,0,0,0,0,0,0,0,0,19.1625,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8333333333333,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0,0,89.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.322849213691,0,0,0,0,0,-0.312626262626263,0,0,0,0,-8.90540540540541,0,0,0,0,0,0,0,0,0,0,0,0,6.20628019323672,0,0,0,0,0,0,0,0,0,0,0,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42368421052632,0,0,22.125,-8.87179487179487,12.4696356275304,10.8083333333333,0,0,0,34.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.214574898785425,-12.6428571428571,0,0,0,0,0,0,6.30952380952381,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7685897435897,0,0,13.2119565217391,2.27857142857143,0,0.627311522048364,0,0,0,0,-1.81372549019608,0,-1.63529411764706,0,5.37321937321937,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,0,0,0,0,0,10.1785714285714,2,9.46666666666667,0,0,0,0,0,-24,0,0,0,0,0,0,4.5,5.9,0,0,0,0,0,-7.52142857142857,-36.6666666666667,0,0,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.4366666666667,0,0,0,10.451951951952,0,0,0,0,0,0,90.0585585585586,-7.81481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1043543543544,-9.5,0,0,18.04329004329,0,4.33571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1100840336134,0,0,0,0,1.55714285714286,0,-17.45,0,0,0,-6.2516339869281,0,0,0,12.3555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-11.0135467980296,0,0,0,3.99431009957326,0,0,0,0,0,0,-7.81481481481481,50.8165007112376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19203413940256,54.8666666666667,0,0,6.39673913043478,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3015873015873,0,0,0,0,18.7371794871795,0,-10,0,0,0,-0.281045751633987,0,0,0,15.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,27.8618951612903,3.13359788359788,0,10.8827586206897,0,0,0,0,-2.63636363636364,0,8.12807881773399,0,15.9542483660131,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,0,0,0,0,0,14.6538461538462,0,-7.46794871794872,0,0,0,0,0,-28,0,0,0,0,0,0,-22.1666666666667,0,0,0,0,0,0,4.17279411764706,2.78571428571429,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,14.8392857142857,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27857142857143,0,0,3.13359788359788,43.3777777777778,0,7.62012195121951,0,0,0,0,8.83384615384615,0,15.2682926829268,0,-5.04356060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8,0,0,0,0,0,0,0,0,8.20952380952381,5.95833333333333,-2.92166666666667,0,0,0,0,0,-6,0,0,0,0,0,0,13.75,29.0444444444444,0,0,0,0,0,8.5233918128655,13.7380952380952,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,-0.583333333333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312626262626263,0,0,0,0,0,52.7135265700483,0,0,0,0,-7.99399399399399,0,0,0,0,0,0,0,0,0,0,0,0,0.498484848484848,0,0,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2982456140351,0,0,-5.125,-6.3974358974359,3.32859174964438,-5.05416666666667,0,0,0,-12.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-0.970128022759602,7.8,0,0,0,0,0,0,-1.44560289664734e-19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627311522048364,0,0,10.8827586206897,7.62012195121951,0,41.3294685990338,0,0,0,0,-2.94466403162055,0,10.8670731707317,0,15.258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,11.6285714285714,5.26785714285714,0.278333333333333,0,0,0,0,0,-20,0,0,0,0,0,0,-22.25,-9.22222222222222,0,0,0,0,0,4.32034632034632,20.2,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,17.375,0,0,0,0,0,0
0,18.4294117647059,0,0,0,24.4090909090909,-6.17241379310345,11.0991596638655,0,0,0,-1.29640151515152,0,0,0,0,19.1625,0,0,0,0,0,0,0,0,63.6984352773826,0,0,0,0,4.41558441558442,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,20.0740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62727272727273,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,15.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0741971207087,0,0,0,15.4658536585366,0,0,0,0,0,0,0,0,4.79085365853659,0,0,0,0,0,0,0,0,0,0,0,0,36.2585034013605,0,0,0,0,0,21.4542483660131,0,0,0,0,0,0,16.8586956521739,0,0,0,0,0,0,0.131578947368421,0,10.7280701754386,-6.6780303030303,3.33333333333333,0,0,0,0,0,0,0,0,0,-2.41031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,-3.0952380952381,0,0,0,3.61538461538462,1.53636363636364,0,0,0,0,0,0,0,0,0,0,0
0,0,10.4535984848485,26.342803030303,0,0,0,0,0,17.4083333333333,-14.1255411255411,0,0,0,8.79187192118227,6.61904761904762,0,0,0,0,0,0,0,0,0,0,0,37.5018939393939,0,0,0,0,0,0,0,0,31.3809523809524,-8.3030303030303,0,0,0,0,0,9.98275862068965,0,0,0,0,0,0,0,2.79090909090909,5.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.90540540540541,0,0,0,0,0,-7.99399399399399,0,0,0,0,54.8677462887989,0,0,0,0,0,0,0,0,0,0,0,0,3.16429587482219,0,0,0,0,0,0,0,0,0,0,0,1.80208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428571428571429,0,0,-15.8666666666667,-2.08333333333333,-4.94758064516129,-2.40384615384615,0,0,0,85.5,0,0,0,0,0,0,0,0,0,0,0,0,-6.18894830659536,-2.1,0,0,0,0,0,0,-27.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81372549019608,0,0,-2.63636363636364,8.83384615384615,0,-2.94466403162055,0,0,0,0,34.8717948717949,0,-9.39855072463768,0,3.44923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,0,0,0,0,1.88888888888889,16.8194444444444,-7.90151515151515,0,0,0,0,0,0,0,0,0,0,0,0,1,-7.05357142857143,0,0,0,0,0,10,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0
0,17.3300395256917,0,0,0,17.3707692307692,8.26086956521739,5,0,0,0,-0.0916666666666667,0,0,0,0,-4,0,0,0,0,0,0,0,0,4.41558441558442,0,0,0,0,46.8717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.25,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,-5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63529411764706,0,0,8.12807881773399,15.2682926829268,0,10.8670731707317,0,0,0,0,-9.39855072463768,0,38.2207729468599,0,-4.34086021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21428571428571,0,0,0,0,0,0,0,0,0.541666666666667,-0.972222222222222,-9.19666666666667,0,0,0,0,0,-14,0,0,0,0,0,0,-7,38.4777777777778,0,0,0,0,0,25.5842105263158,1.17857142857143,0,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,-33.4761904761905,0,0,0,0,0,0
11.0584795321637,0,0,0,2.19230769230769,0,0,0,0,0,0,0,0,-2.75238095238095,0,0,0,0,0,0,0,0,0,0,0,0,21.4542483660131,0,0,0,0,0,25.4970760233918,0,0,0,0,0,0,65,0,0,0,0,0,0,12.6607142857143,0,-3.16666666666667,-4.5530303030303,1.35294117647059,0,0,0,0,0,0,0,0,0,4.91911764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.8333333333333,0,0,0,2.67032967032967,5.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37321937321937,0,0,15.9542483660131,-5.04356060606061,0,15.258064516129,0,0,0,0,3.44923076923077,0,-4.34086021505376,0,29.0873949579832,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0,0,0,0,0,0,0,0,5.88461538461539,7.23611111111111,8.3956043956044,0,0,0,0,0,0,0,0,0,0,0,0,7.58333333333333,-23.8444444444444,0,0,0,0,0,25.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2678571428571,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.10168067226891,0,0,0,6.04764107308048,0,0,0,0,0,0,17.1043543543544,0.19203413940256,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3024976873266,5.14285714285714,0,0,9.74928774928775,0,2.39784946236559,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45909090909091,0,0,0,0,16.780701754386,0,-16,0,0,0,4.09846153846154,0,0,0,-14.6222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,41.2142857142857,0,0,0,0,0,0,-9.5,54.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14285714285714,82,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30952380952381,0,0,0,0,57.5,0,-5.5,0,0,0,-0.666666666666667,0,0,0,-8.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.7820197044335,26.3827956989247,0,0,0,0,0,1.89177489177489,-22.1483333333333,0,0,0,-0.583333333333333,18.1428571428571,0,0,0,0,0,0,0,0,0,0,0,31.3809523809524,0,0,0,0,0,0,0,0,73.2494623655914,-9.64761904761905,0,0,0,0,0,8.74358974358974,0,0,0,0,0,0,0,0,1.01785714285714,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18.1176470588235,-11.1842105263158,0,0,0,0,0,10.4888888888889,-5.87132352941176,0,0,0,4.35714285714286,7.5,0,0,0,0,0,0,0,0,0,0,0,-8.3030303030303,0,0,0,0,0,0,0,0,-9.64761904761905,31.1619047619048,0,0,0,0,0,23,0,0,0,0,0,0,0,22.2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.62105263157895,0,0,0,6.09116809116809,0,0,0,0,0,0,18.04329004329,6.39673913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74928774928775,3.4,0,0,36.968660968661,0,-10.0490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4123076923077,0,0,0,0,0,0,-1.41666666666667,0,0,0,-5.67307692307692,0,0,0,22.3666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3116883116883,0,0,0,4.15714285714286,0,0,0,0,0,0,0,0,-2.30718954248366,0,0,0,0,0,0,0,0,0,0,0,0,16.8586956521739,0,0,0,0,0,65,0,0,0,0,0,0,35.6739130434783,0,0,0,0,0,0,2.80952380952381,0,-4.4,14.5294117647059,9.07792207792208,0,0,0,0,0,0,0,0,0,8.86315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,15.3801169590643,14,0,0,0,0,0,0,0,0,0,0,0
