"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Justin Verlander",10000,"DET@ARI 09:40PM ET",16.058,"DET","ARI",18.45,17.1,20.2665,NA,19.5
"SP","Robbie Ray",9200,"DET@ARI 09:40PM ET",22.025,"ARI","DET",16.79,19.1,18.689,NA,11.25
"SP","Ivan Nova",8200,"PIT@LAD 10:10PM ET",20.867,"PIT","LAD",16.33,17.3,13.078,NA,8.85
"SP","Julio Urias",8000,"PIT@LAD 10:10PM ET",11.2,"LAD","PIT",16.68,18,16.722,NA,20.45
"SP","Jharel Cotton",7800,"LAA@OAK 10:05PM ET",13.042,"OAK","LAA",17.46,16.5,14.8,NA,5.85
"SP","Alex Meyer",4800,"LAA@OAK 10:05PM ET",2.225,"LAA","OAK",9.21,15.7,13.683,NA,18.6
