"Mike Trout_LAA","Paul Goldschmidt_ARI","Miguel Cabrera_DET","JD Martinez_DET","Ian Kinsler_DET","Corey Seager_LAD","Justin Upton_DET","Starling Marte_PIT","Khris Davis_OAK","Jake Lamb_ARI","Andrew McCutchen_PIT","AJ Pollock_ARI","Gregory Polanco_PIT","Albert Pujols_LAA","Rajai Davis_OAK","Nicholas Castellanos_DET","Victor Martinez_DET","Yasmany Tomas_ARI","Yasiel Puig_LAD","Ryon Healy_OAK","Logan Forsythe_LAD","Joc Pederson_LAD","Kole Calhoun_LAA","David Peralta_ARI","Chris Owings_ARI","Justin Turner_LAD","Yasmani Grandal_LAD","Cody Bellinger_LAD","Cameron Maybin_LAA","Marcus Semien_OAK","CJ Cron_LAA","Adrian Gonzalez_LAD","Trevor Plouffe_OAK","Luis Valbuena_LAA","Brandon Drury_ARI","Chase Utley_LAD","Franklin Gutierrez_LAD","Josh Harrison_PIT","Josh Bell_PIT","Stephen Vogt_OAK","Jefry Marte_LAA","Alex Avila_DET","Jeremy Hazelbaker_ARI","Alen Hanson_PIT","Chris Taylor_LAD","Yunel Escobar_LAA","Ben Revere_LAA","Josh Phegley_OAK","Mark Canha_OAK","Chris Herrmann_ARI","Trayce Thompson_LAD","Andrew Toles_LAD","Austin Barnes_LAD","Yonder Alonso_OAK","Andrelton Simmons_LAA","JaCoby Jones_DET","Socrates Brito_ARI","James McCann_DET","Rob Segedin_LAD","Jed Lowrie_OAK","Danny Espinosa_LAA","Gregor Blanco_ARI","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Andre Ethier_LAD","Francisco Cervelli_PIT","David Freese_PIT","Jordy Mercer_PIT","Adam Frazier_PIT","Jake Smolinski_OAK","Ryan LaMarre_OAK","Jose Iglesias_DET","John Jaso_PIT","Scott Van Slyke_LAD","Danny Ortiz_PIT","Kike Hernandez_LAD","Kevin Newman_PIT","Bruce Maxwell_OAK","Jim Adduci_DET","Andrew Romine_DET","Jose Osuna_PIT","Matt Joyce_OAK","Chris Iannetta_ARI","Adam Rosales_OAK","Daniel Descalso_ARI","Elias Diaz_PIT","Phil Gosselin_PIT","Max Moroff_PIT","Nick Ahmed_ARI","Martin Maldonado_LAA","Juan Graterol_LAA","Chad Pinder_OAK","Gift Ngoepe_PIT","Jaff Decker_OAK","Carlos Perez_LAA","Jeff Mathis_ARI","Chris Stewart_PIT","Brett Eibner_LAD","John Bormann_PIT","Cliff Pennington_LAA","Matt Olson_OAK"
0,0,0,0,0,0,0,10.8272727272727,0,0,39.6335978835979,0,-4.95652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5366666666667,-13.095,0,0,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7578947368421,11.1238095238095,7.09846153846154,22.8,0,0,0,-22.0694444444444,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0
0,35.9107692307692,0,0,0,0,0,0,0,-5.68840579710145,0,64.4900284900285,0,0,0,0,0,-14.1739130434783,0,0,0,0,0,9.2953216374269,-6.59166666666667,0,0,0,0,0,0,0,0,0,12.1082251082251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9583333333333,0,18.1785714285714,0,0,0,16.1727272727273,0,0,0,0,0,0,9.05494505494505,0,0,0,0,0
0,0,0,0,0,0,0,-2.97619047619048,0,0,-4.95652173913043,0,36.4764492753623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3236842105263,1.95238095238095,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.745833333333333,-2.07272727272727,4.21343873517787,-2.88095238095238,0,0,0,7.625,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85714285714286,0,0,0,0
11.3384615384615,0,0,0,0,0,0,0,0,0,0,0,0,36.9088669950739,0,0,0,0,0,0,0,0,-3.86894586894587,0,0,0,0,0,-3.04329004329004,0,-2.68181818181818,0,0,14,0,0,0,0,0,0,-3.59047619047619,0,0,0,0,13.2063492063492,-2.72727272727273,0,0,0,0,0,0,0,8.17195767195767,0,0,0,0,0,-2.94166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60869565217391,-3.33333333333333,0,0,0,0,0,0,0,0,-10.25,0
0,0,0,0,0,0,0,0,-1.78333333333333,0,0,0,0,0,36.8291666666667,0,0,0,0,35.6703296703297,0,0,0,0,0,0,0,0,0,15.7916666666667,0,0,6.8,0,0,0,0,0,0,-7.22222222222222,0,0,0,0,0,0,0,22.8,-19,0,0,0,0,6.52272727272727,0,0,0,0,0,34.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-19.1111111111111,0,7.91111111111111,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.17142857142857,0,12.1738095238095,0,2.27272727272727,0,0,0,0,0,0,0,0,0,33.2590579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.82142857142857,0,-8.57142857142857,0,0,0,0,0,-11.9166666666667,6.6,0.625,0,0,0,0,0,0,0,-10.2222222222222,0,0,0,0,0,0,14.5972222222222,2.87619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.29446640316206,0,0,0,0,0,0,0,1.15,0,-14.1739130434783,0,0,0,0,0,78.6938405797101,0,0,0,0,0,30.9227941176471,25.3241106719368,0,0,0,0,0,0,0,0,0,19.4571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32142857142857,0,17.4,0,0,0,-9.375,0,0,0,0,0,0,2.6025641025641,0,0,0,0,0
0,0,0,0,0,7.50769230769231,0,0,0,0,0,0,0,0,0,0,0,0,62.8677248677249,0,7.15454545454545,6.07692307692308,0,0,0,12.4583333333333,3.18614718614719,44.7333333333333,0,0,0,2.93571428571429,0,0,0,3.45454545454545,69.8333333333333,0,0,0,0,0,0,0,17,0,0,0,0,0,0,-0.133333333333333,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0816666666666667,0,0,0,0,0,35.6703296703297,0,0,0,0,62.5661538461538,0,0,0,0,0,0,0,0,0,16.0833333333333,0,0,5.64130434782609,0,0,0,0,0,0,13.9154411764706,0,0,0,0,0,0,0,6.5,-6.66666666666667,0,0,0,0,-1.95789473684211,0,0,0,0,0,18.1413043478261,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-2.2719298245614,0,15.6842105263158,0,0,0,0,0,0,0,0.285714285714286,0,10.5454545454545,0,0,0,0,0,0,0
0,0,0,0,0,37.7909090909091,0,0,0,0,0,0,0,0,0,0,0,0,7.15454545454545,0,34.7636363636364,20.6333333333333,0,0,0,15.0555555555556,25.5714285714286,0,0,0,0,3.25,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,80.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,35.7424242424242,0,0,0,0,0,0,0,0,0,0,0,0,6.07692307692308,0,20.6333333333333,48.3076923076923,0,0,0,14.4772727272727,54.2545454545455,-110.5,0,0,0,11.6666666666667,0,0,0,-2.26666666666667,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,-4.52222222222222,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.54,0,0,0,0,0,0,0,0,0,0,0,0,-3.86894586894587,0,0,0,0,0,0,0,0,39.739417989418,0,0,0,0,0,11.4657894736842,0,-2.40909090909091,0,0,-42,0,0,0,0,0,0,17.7802197802198,0,0,0,0,5.81481481481481,16.0909090909091,0,0,0,0,0,0,0,7.67948717948718,0,0,0,0,0,-7.72826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71428571428571,-1.16666666666667,0,0,0,0,0,0,0,0,36.5,0
0,23.5671936758893,0,0,0,0,0,0,0,20.5138339920949,0,9.2953216374269,0,0,0,0,0,30.9227941176471,0,0,0,0,0,81.1231884057971,10.9883040935673,0,0,0,0,0,0,0,0,0,18.7690058479532,0,0,0,0,0,0,0,36.4166666666667,0,0,0,0,0,0,54.3035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,-19.7916666666667,0,0,0,-13.3333333333333,0,0,0,0,0,0,-17.7727272727273,0,0,0,0,0
0,3.06615384615385,0,0,0,0,0,0,0,-26.5072463768116,0,-6.59166666666667,0,0,0,0,0,25.3241106719368,0,0,0,0,0,10.9883040935673,99.4216524216524,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.3571428571429,0,32,0,0,0,-0.888888888888889,0,0,0,0,0,0,-8.59340659340659,0,0,0,0,0
0,0,0,0,0,25.8550724637681,0,0,0,0,0,0,0,0,0,0,0,0,12.4583333333333,0,15.0555555555556,14.4772727272727,0,0,0,25.3061538461538,17.9078947368421,1.02222222222222,0,0,0,10.3245614035088,0,0,0,4.71111111111111,27.6666666666667,0,0,0,0,0,0,0,-10.7333333333333,0,0,0,0,0,0,12.5904761904762,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,30.6623376623377,0,0,0,0,0,0,0,0,0,0,0,0,3.18614718614719,0,25.5714285714286,54.2545454545455,0,0,0,17.9078947368421,49.9525691699605,-28.5555555555556,0,0,0,14.3888888888889,0,0,0,-4.95454545454545,-4,0,0,0,0,0,0,0,70.45,0,0,0,0,0,0,4.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-16.3,0,0,0,0,0,0,0,0,0,0,0,0,44.7333333333333,0,0,-110.5,0,0,0,1.02222222222222,-28.5555555555556,86.6181818181818,0,0,0,19.7619047619048,0,0,0,4.96666666666667,0,0,0,0,0,0,0,0,-56.8,0,0,0,0,0,0,15.4642857142857,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,-3.04329004329004,0,0,0,0,0,0,0,0,11.4657894736842,0,0,0,0,0,28.7532467532468,0,2.0952380952381,0,0,-72,0,0,0,0,0,0,-1.43589743589744,0,0,0,0,-6.41558441558442,-21.2,0,0,0,0,0,0,0,6.47619047619048,0,0,0,0,0,6.94047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54093567251462,-6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,0,0,15.7916666666667,0,0,0,0,16.0833333333333,0,0,0,0,0,0,0,0,0,40.75,0,0,16.1071428571429,0,0,0,0,0,0,-2.73809523809524,0,0,0,0,0,0,0,-18,-9.83333333333333,0,0,0,0,35.2,0,0,0,0,0,32.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.17948717948718,0,0,0,0,0,0,0,0,0,0,0,0,-2.68181818181818,0,0,0,0,0,0,0,0,-2.40909090909091,0,0,0,0,0,2.0952380952381,0,14.2564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5530303030303,12.6,0,0,0,0,0,0,0,8.87878787878788,0,0,0,0,0,-2.00909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58333333333333,-1.5,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,11.3857142857143,0,0,0,0,0,0,0,0,0,0,0,0,2.93571428571429,0,3.25,11.6666666666667,0,0,0,10.3245614035088,14.3888888888889,19.7619047619048,0,0,0,20.2510822510823,0,0,0,-2.51818181818182,15,0,0,0,0,0,0,0,-11.4166666666667,0,0,0,0,0,0,1.34285714285714,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.03384615384615,0,0,0,0,0,6.8,0,0,0,0,5.64130434782609,0,0,0,0,0,0,0,0,0,16.1071428571429,0,0,37.7635327635328,0,0,0,0,0,0,4.00980392156863,0,0,0,0,0,0,0,9.82142857142857,-1.83333333333333,0,0,0,0,4.4,0,0,0,0,0,10.2733333333333,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,-13,0,0,0,-5.78947368421053,0,1.03333333333333,0,0,0,0,0,0,0,3.61904761904762,0,6.25757575757576,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,-42,0,0,0,0,0,-72,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,-83,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,-70,0
0,13.3666666666667,0,0,0,0,0,0,0,12.8201581027668,0,12.1082251082251,0,0,0,0,0,19.4571428571429,0,0,0,0,0,18.7690058479532,4.65,0,0,0,0,0,0,0,0,0,35.1815384615385,0,0,0,0,0,0,0,50.1666666666667,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3555555555556,0,31.047619047619,0,0,0,1.13636363636364,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0
0,0,0,0,0,2.18939393939394,0,0,0,0,0,0,0,0,0,0,0,0,3.45454545454545,0,0,-2.26666666666667,0,0,0,4.71111111111111,-4.95454545454545,4.96666666666667,0,0,0,-2.51818181818182,0,0,0,6.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,69.8333333333333,0,16.5,0,0,0,0,27.6666666666667,-4,0,0,0,0,15,0,0,0,0,53.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,22.5833333333333,0,0,15.5366666666667,0,-14.3236842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6266666666667,0.487012987012987,0,0,0,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9803921568627,-4.58333333333333,7.04347826086957,28.1071428571429,0,0,0,3.71428571428571,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.35,0,0,0,0
0,0,0,0,0,0,0,23.4166666666667,0,0,-13.095,0,1.95238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487012987012987,53.4646153846154,0,0,0,0,-46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02614379084967,-4.17307692307692,-0.0217391304347826,9.08333333333333,0,0,0,2.72222222222222,0,0,0,0,0,0,0,-25.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0
0,0,0,0,0,0,0,0,4.40350877192982,0,0,0,0,0,-7.22222222222222,0,0,0,0,13.9154411764706,0,0,0,0,0,0,0,0,0,-2.73809523809524,0,0,4.00980392156863,0,0,0,0,0,0,21.3684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18713450292398,0,0,0,0,0,-3.42105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790849673203,0,-3.47435897435897,0,0,0,0,0,0,0,72,0,12.5833333333333,0,0,0,0,0,0,0
-1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,-3.59047619047619,0,0,0,0,0,0,0,0,17.7802197802198,0,0,0,0,0,-1.43589743589744,0,0,0,0,0,0,0,0,0,0,0,35.9333333333333,0,0,0,0,16.7285714285714,2.65,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,7.08095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9120879120879,0,0,0,0,0,0,0,0,0,0,0
0,0,28.1,0,39.8409090909091,0,32.0909090909091,0,0,0,0,0,0,0,0,0,4.70454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,181.166666666667,0,0,0,0,0,31.5,0,16.7272727272727,0,0,0,0,0,0,0,35.8611111111111,0,0,0,0,0,0,37.7857142857143,-7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
