"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Charlie Blackmon",5700,"PIT@COL 08:10PM ET",10.928,"COL","PIT",12.16,12.6,11.3,NA,"1","1",17
"OF","Bryce Harper",5600,"WAS@ARI 08:10PM ET",11.345,"WAS","ARI",8.93,11.1,10.5,NA,"3","3",23
"3B","Nolan Arenado",5600,"PIT@COL 08:10PM ET",9.917,"COL","PIT",11.2,11.2,10.67,NA,"3","3",14
"1B","Paul Goldschmidt",5500,"WAS@ARI 08:10PM ET",10.853,"ARI","WAS",NA,NA,NA,NA,"4","x",NA
"3B","Jake Lamb",5300,"WAS@ARI 08:10PM ET",9.848,"ARI","WAS",9.41,10.2,9.83,NA,"3","3",6
"2B","Daniel Murphy",5000,"WAS@ARI 08:10PM ET",9.888,"WAS","ARI",7.57,8.9,9.54,NA,"5","5",3
"3B","Anthony Rendon",4900,"WAS@ARI 08:10PM ET",9.693,"WAS","ARI",9,10.4,8.46,NA,"6","6",5
"OF","JD Martinez",4700,"WAS@ARI 08:10PM ET",9.373,"ARI","WAS",NA,NA,NA,NA,"5","x",NA
"1B","Mark Reynolds",4700,"PIT@COL 08:10PM ET",8.707,"COL","PIT",9.19,10.4,8.66,NA,"4","4",5
"OF","Andrew McCutchen",4700,"PIT@COL 08:10PM ET",9.074,"PIT","COL",10.91,12.8,9.69,NA,"3","3",11
"OF","AJ Pollock",4600,"WAS@ARI 08:10PM ET",8.96,"ARI","WAS",8.81,9.4,11.02,NA,"2","2",15
"OF","Starling Marte",4600,"PIT@COL 08:10PM ET",8.176,"PIT","COL",9.13,13.3,10.29,NA,"1","1",16
"SS","Trea Turner",4500,"WAS@ARI 08:10PM ET",10.559,"WAS","ARI",NA,0,NA,NA,"x","x",NA
"1B/OF","Ian Desmond",4500,"PIT@COL 08:10PM ET",7.452,"COL","PIT",8.2,9.3,9.78,NA,"5","5",10
"OF","Gerardo Parra",4500,"PIT@COL 08:10PM ET",7.533,"COL","PIT",8.39,0,1.93,NA,"x","x",NA
"2B","DJ LeMahieu",4500,"PIT@COL 08:10PM ET",7.489,"COL","PIT",8.61,9.1,9.24,NA,"2","2",7
"SS","Trevor Story",4500,"PIT@COL 08:10PM ET",6.639,"COL","PIT",8.52,8.1,8.31,NA,"7","7",9
"OF","David Dahl",4300,"PIT@COL 08:10PM ET",0,"COL","PIT",NA,0,NA,NA,"x","x",NA
"1B","Ryan Zimmerman",4100,"WAS@ARI 08:10PM ET",9.105,"WAS","ARI",10.02,10.9,8.66,NA,"4","4",12
"OF","Brian Goodwin",4100,"WAS@ARI 08:10PM ET",6.296,"WAS","ARI",6.13,8.5,8.85,NA,"1","1",16
"OF","David Peralta",3900,"WAS@ARI 08:10PM ET",8,"ARI","WAS",8.47,10.4,10.55,NA,"1","1",0
"OF","Gregory Polanco",3800,"PIT@COL 08:10PM ET",6.704,"PIT","COL",NA,NA,NA,NA,"6","x",NA
"OF/SS","Chris Owings",3700,"WAS@ARI 08:10PM ET",7.67,"ARI","WAS",7.41,7.4,8.99,NA,"6","6",0
"OF","Michael Taylor",3700,"WAS@ARI 08:10PM ET",7.658,"WAS","ARI",NA,0,NA,NA,"x","x",NA
"2B/3B","Josh Harrison",3700,"PIT@COL 08:10PM ET",7.57,"PIT","COL",9.48,11.1,8.59,NA,"2","2",4
"OF","Raimel Tapia",3700,"PIT@COL 08:10PM ET",5.625,"COL","PIT",NA,0,NA,NA,"x","x",NA
"1B","Josh Bell",3700,"PIT@COL 08:10PM ET",7.385,"PIT","COL",9.98,11.3,8.73,NA,"4","4",14
"OF","Adam Frazier",3700,"PIT@COL 08:10PM ET",6.568,"PIT","COL",7.77,0,1.55,NA,"x","x",NA
"OF","Gregor Blanco",3600,"WAS@ARI 08:10PM ET",5.943,"ARI","WAS",6.06,0,1.96,NA,"x","x",NA
"2B/SS","Wilmer Difo",3600,"WAS@ARI 08:10PM ET",3.746,"WAS","ARI",4.94,9.3,1.78,NA,"2","8",3
"OF","Carlos Gonzalez",3600,"PIT@COL 08:10PM ET",5.625,"COL","PIT",9.62,10.6,8.27,NA,"6","6",12
"SS","Jordy Mercer",3600,"PIT@COL 08:10PM ET",6.457,"PIT","COL",7.07,8.4,6.28,NA,"8","8",2
"OF","Jayson Werth",3500,"WAS@ARI 08:10PM ET",7.894,"WAS","ARI",NA,0,NA,NA,"x","x",NA
"1B","Adam Lind",3500,"WAS@ARI 08:10PM ET",5.381,"WAS","ARI",6.23,0,1.8,NA,"x","x",NA
"2B/OF","Daniel Descalso",3500,"WAS@ARI 08:10PM ET",5.237,"ARI","WAS",5.94,7.6,6.98,NA,"x","5",2
