"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
34,11,6900,26.5942028985507,18.35,"Zach Davies","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,7,0,0,0,8,1,0
35,12,12600,14.4444444444444,18.2,"Jacob deGrom","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6.66666666666667,0,0,1,7,1,0
36,13,8400,21.5476190476191,18.1,"Jonathan Gray","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,6,0,0,4,7,2,0
37,24,2800,64.2857142857143,18,"Daniel Nava","PHI",NA,"OF",5,0,0,2,0,5,4,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,25,3000,60,18,"Maikel Franco","PHI",NA,"3B",4,1,0,3,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,26,3900,46.1538461538462,18,"Christian Yelich","MIA",NA,"OF",3,2,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,27,4100,43.9024390243902,18,"Miguel Sano","MIN",NA,"3B",3,1,1,3,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,14,5200,33.2692307692308,17.3,"Tim Adleman","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6,0,0,3,7,0,0
42,28,4100,41.4634146341463,17,"Ender Inciarte","ATL",NA,"OF",1,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,15,13400,12.4626865671642,16.7,"Carlos Carrasco","CLE",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,0,0,2,6,2,0
44,29,3500,45.7142857142857,16,"Ben Gamel","SEA",NA,"OF",2,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,30,4000,40,16,"Yoenis Cespedes","NYM",NA,"OF",4,2,0,2,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,31,3600,44.4444444444444,16,"Billy Hamilton","CIN",NA,"OF",1,2,0,0,1,6,3,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,32,4300,37.2093023255814,16,"Michael Brantley","CLE",NA,"OF",3,2,0,1,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,33,3300,48.4848484848485,16,"Mikie Mahtook","DET",NA,"OF",7,1,1,2,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,34,3300,48.4848484848485,16,"Matt Joyce","OAK",NA,"OF",1,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,35,4800,33.3333333333333,16,"Gerardo Parra","COL",NA,"OF",6,2,0,0,0,5,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,16,7800,20.0641025641026,15.65,"Kenta Maeda","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,0,0,1,5,1,0
52,36,4300,34.8837209302326,15,"Yasiel Puig","LAD",NA,"OF",8,1,0,0,1,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,37,3300,45.4545454545455,15,"Cesar Hernandez","PHI",NA,"2B",1,2,0,1,0,6,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,38,3800,39.4736842105263,15,"Alex Bregman","HOU",NA,"3B",8,1,0,0,1,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,17,6600,22.1969696969697,14.65,"Francis Martes","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2.33333333333333,0,0,0,0,1,0
56,18,7100,20.2816901408451,14.4,"Nick Pivetta","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5.33333333333333,0,0,3,5,1,0
57,39,2700,51.8518518518518,14,"Andrew Knapp","PHI",NA,"C",8,2,0,1,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,40,3100,45.1612903225806,14,"Tyler Flowers","ATL",NA,"C",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,41,4200,33.3333333333333,14,"Dustin Pedroia","BOS",NA,"2B",3,0,0,3,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,42,3700,37.8378378378378,14,"Melky Cabrera","CHW",NA,"OF",2,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,43,4700,29.7872340425532,14,"Giancarlo Stanton","MIA",NA,"OF",2,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,44,3500,40,14,"Joey Gallo","TEX",NA,"1B/3B",9,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,45,5200,26.9230769230769,14,"Mookie Betts","BOS",NA,"OF",1,2,0,0,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,19,7700,17.4025974025974,13.4,"Charlie Morton","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6.66666666666667,0,0,4,6,0,0
65,20,4800,27.7083333333333,13.3,"Matt Cain","SF",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,3,5,2,0
66,21,6400,20.703125,13.25,"Jason Hammel","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,6.33333333333333,0,0,1,4,1,0
67,46,4300,30.2325581395349,13,"Jean Segura","SEA",NA,"SS",1,1,0,0,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,47,2700,48.1481481481482,13,"Magneuris Sierra","STL",NA,"OF",8,0,0,2,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,48,3800,34.2105263157895,13,"Josh Harrison","PIT",NA,"2B/3B",2,1,0,0,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,49,3400,38.2352941176471,13,"Francisco Cervelli","PIT",NA,"C",7,0,0,1,0,3,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,50,3900,33.3333333333333,13,"Asdrubal Cabrera","NYM",NA,"2B/SS",2,2,0,0,0,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,22,6500,19,12.35,"R.A. Dickey","ATL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,7,0,0,4,7,2,0
73,23,4000,30.375,12.15,"John Brebbia","STL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,0,0,0,1,0,0
74,51,3400,35.2941176470588,12,"Brandon Crawford","SF",NA,"SS",4,1,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,52,3700,32.4324324324324,12,"Yonder Alonso","OAK",NA,"1B",3,0,0,1,0,2,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,53,4500,26.6666666666667,12,"Jose Ramirez","CLE",NA,"2B/3B",4,0,0,2,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,54,3200,37.5,12,"Yunel Escobar","LAA",NA,"3B",1,2,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,24,4500,26.4444444444444,11.9,"Michael Lorenzen","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,0,0,1,0
79,55,3600,30.5555555555556,11,"Shin-Soo Choo","TEX",NA,"OF",1,0,0,0,1,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,56,4600,23.9130434782609,11,"Brian Dozier","MIN",NA,"2B",1,1,0,0,0,2,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,57,3800,28.9473684210526,11,"Lucas Duda","NYM",NA,"1B",5,1,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,58,3100,35.4838709677419,11,"Trayce Thompson","LAD",NA,"OF",9,1,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,59,4600,23.9130434782609,11,"Manny Machado","BAL",NA,"3B",2,2,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,60,3600,30.5555555555556,11,"Jabari Blash","SD",NA,"OF",5,1,0,1,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,25,4200,24.4047619047619,10.25,"Tony Watson","PIT",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,0,0,0
86,26,9200,10.9239130434783,10.05,"Dan Straily","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,5,0,0,4,9,3,0
87,61,2800,35.7142857142857,10,"Ben Revere","LAA",NA,"OF",9,1,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,62,3400,29.4117647058824,10,"Jackie Bradley","BOS",NA,"OF",6,1,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,63,3800,26.3157894736842,10,"Carlos Santana","CLE",NA,"1B",5,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,64,3500,28.5714285714286,10,"Jose Reyes","NYM",NA,"SS/3B",7,0,0,2,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,65,2800,35.7142857142857,10,"Ehire Adrianza","MIN",NA,"2B/SS",7,1,0,0,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,66,4400,22.7272727272727,10,"Joey Votto","CIN",NA,"1B",3,0,0,0,0,4,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,67,2400,41.6666666666667,10,"Tucker Barnhart","CIN",NA,"C",8,0,0,1,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,68,2800,35.7142857142857,10,"Jed Lowrie","OAK",NA,"2B",5,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,69,2800,35.7142857142857,10,"Brad Miller","TB",NA,"2B",6,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,70,3400,29.4117647058824,10,"Daniel Santana","ATL",NA,"2B/OF",6,0,0,0,1,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,71,3700,27.027027027027,10,"Salvador Perez","KC",NA,"C",5,1,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,72,3400,29.4117647058824,10,"Caleb Joseph","BAL",NA,"C",7,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,73,3700,27.027027027027,10,"Rajai Davis","OAK",NA,"OF",9,1,0,1,0,4,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,74,4200,23.8095238095238,10,"Evan Longoria","TB",NA,"3B",3,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,75,4100,24.390243902439,10,"Logan Morrison","TB",NA,"1B",4,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,76,4600,21.7391304347826,10,"Justin Turner","LAD",NA,"3B",3,0,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,27,4000,24.375,9.75,"Juan Minaya","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,0,0,0
104,28,6700,13.6567164179104,9.15,"Raisel Iglesias","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,0,1,0
105,77,3000,30,9,"Zack Granite","MIN",NA,"OF",9,1,0,2,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,78,2800,32.1428571428571,9,"Sean Rodriguez","ATL",NA,"1B/2B",7,0,0,0,1,2,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,79,3000,30,9,"Miguel Montero","TOR",NA,"C",8,1,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,80,2800,32.1428571428571,9,"Tommy Joseph","PHI",NA,"1B",6,0,0,0,0,6,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,81,3600,25,9,"Buster Posey","SF",NA,"C/1B",7,0,0,2,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,82,3300,27.2727272727273,9,"Brock Holt","BOS",NA,"2B/OF",8,1,0,0,1,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,83,2000,45,9,"Jaycob Brugman","OAK",NA,"OF",8,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,84,4700,19.1489361702128,9,"Andrew McCutchen","PIT",NA,"OF",3,0,0,1,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,85,3400,26.4705882352941,9,"Deven Marrero","BOS",NA,"3B",9,1,0,2,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,86,4500,20,9,"DJ LeMahieu","COL",NA,"2B",2,2,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,87,4100,21.9512195121951,9,"Odubel Herrera","PHI",NA,"OF",7,0,0,1,0,5,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,88,3300,27.2727272727273,9,"Albert Pujols","LAA",NA,"1B",3,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,89,3400,26.4705882352941,9,"Marcus Semien","OAK",NA,"SS",2,2,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,29,4300,19.1860465116279,8.25,"Hector Rondon","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
119,90,3900,20.5128205128205,8,"Scooter Gennett","CIN",NA,"2B/OF",5,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,91,4200,19.047619047619,8,"Jesus Aguilar","MIL",NA,"1B",3,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,92,2500,32,8,"Bruce Maxwell","OAK",NA,"C",6,1,0,1,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,93,3200,25,8,"Hector Sanchez","SD",NA,"C",4,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,94,5100,15.6862745098039,8,"AJ Pollock","ARI",NA,"OF",2,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,95,5600,14.2857142857143,8,"Paul Goldschmidt","ARI",NA,"1B",4,0,0,0,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,96,3900,20.5128205128205,8,"Justin Upton","DET",NA,"OF",3,0,0,0,0,3,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,97,2800,28.5714285714286,8,"Chris Young","BOS",NA,"OF",5,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,98,4200,19.047619047619,8,"Kyle Schwarber","CHC",NA,"OF",5,2,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,99,3100,25.8064516129032,8,"Travis d'Arnaud","NYM",NA,"C",8,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,100,5200,15.3846153846154,8,"George Springer","HOU",NA,"OF",1,0,0,1,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,101,4000,20,8,"Clint Frazier","NYY",NA,"OF",6,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,30,4100,19.0243902439024,7.8,"Jake Barrett","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,1,1,0
132,102,2300,30.4347826086957,7,"Luke Voit","STL",NA,"1B",1,0,0,1,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,103,3200,21.875,7,"Mike Zunino","SEA",NA,"C",8,0,0,1,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,104,3900,17.9487179487179,7,"Adam Duvall","CIN",NA,"OF",4,0,0,1,0,5,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,105,4100,17.0731707317073,7,"Mike Napoli","TEX",NA,"1B",5,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,106,4400,15.9090909090909,7,"Jay Bruce","NYM",NA,"OF",3,1,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,107,3600,19.4444444444444,7,"Eduardo Escobar","MIN",NA,"SS/3B",2,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,108,4500,15.5555555555556,7,"Justin Smoak","TOR",NA,"1B",4,0,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,109,2600,26.9230769230769,7,"Jeff Mathis","ARI",NA,"C",8,1,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,110,2300,30.4347826086957,7,"Max Moroff","PIT",NA,"2B/SS",5,1,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,111,3300,21.2121212121212,7,"Lorenzo Cain","KC",NA,"OF",3,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,112,3900,17.9487179487179,7,"Andrew Romine","DET",NA,"2B/OF",6,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,113,2400,29.1666666666667,7,"Guillermo Heredia","SEA",NA,"OF",9,1,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,114,2300,30.4347826086957,7,"Conor Gillaspie","SF",NA,"3B",5,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,115,5100,13.7254901960784,7,"Jake Lamb","ARI",NA,"3B",3,0,0,1,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,31,5300,12.6415094339623,6.7,"Martin Perez","TEX",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,0,0,4,7,1,0
147,32,4000,16,6.4,"Heath Hembree","BOS",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,1,0,0
148,33,4400,14.5454545454545,6.4,"Addison Reed","NYM",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,1,0,0
149,34,4300,14.5348837209302,6.25,"Santiago Casilla","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
150,35,4200,14.8809523809524,6.25,"Jose Alvarez","LAA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
151,36,4200,14.8809523809524,6.25,"Tom Kahnle","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
152,116,4300,13.953488372093,6,"Brett Gardner","NYY",NA,"OF",1,0,0,1,0,5,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,117,3600,16.6666666666667,6,"Corey Dickerson","TB",NA,"OF",2,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,118,2800,21.4285714285714,6,"David Freese","PIT",NA,"3B",5,0,0,0,0,3,2,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
