"Jonathan Schoop_BAL","Adrian Beltre_TEX","Adam Jones_BAL","Elvis Andrus_TEX","Manny Machado_BAL","Starling Marte_PIT","Chris Davis_BAL","Josh Harrison_PIT","Andrew McCutchen_PIT","Gregory Polanco_PIT","Shin-Soo Choo_TEX","Josh Bell_PIT","Adam Frazier_PIT","David Freese_PIT","Hunter Renfroe_SD","Mike Napoli_TEX","Seth Smith_BAL","Mark Trumbo_BAL","Rougned Odor_TEX","Nomar Mazara_TEX","Jose Pirela_SD","Wil Myers_SD","Manuel Margot_SD","Carlos Gomez_TEX","Delino DeShields_TEX","Joey Gallo_TEX","Trey Mancini_BAL","Ryan Schimpf_SD","Welington Castillo_BAL","Yangervis Solarte_SD","Jordy Mercer_PIT","Jose Osuna_PIT","Robinson Chirinos_TEX","Caleb Joseph_BAL","Jurickson Profar_TEX","Alex Dickerson_SD","Carlos Asuaje_SD","JJ Hardy_BAL","Ronald Guzman_TEX","Jordan Luplow_PIT","Cory Spangenberg_SD","Jonathan Lucroy_TEX","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Travis Jankowski_SD","Ruben Tejada_BAL","Johnny Giavotella_BAL","Ryan Rua_TEX","Anthony Santander_BAL","Andy Ibanez_TEX","Matt Szczur_SD","Jabari Blash_SD","Danny Ortiz_PIT","Hector Sanchez_SD","Kevin Newman_PIT","Paul Janish_BAL","Craig Gentry_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Hyun Soo Kim_BAL","David Washington_BAL","Luis Sardinas_BAL","Joey Rickard_BAL","Chase d'Arnaud_SD","Hanser Alberto_TEX","Christian Bethancourt_SD","Austin Hedges_SD","Franchy Cordero_SD","Luis Urias_SD","Drew Stubbs_TEX","Erick Aybar_SD","Francisco Cervelli_PIT","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","John Jaso_PIT","Drew Robinson_TEX","Gift Ngoepe_PIT","Max Moroff_PIT","Dusty Coleman_SD","Jacob Stallings_PIT","Jose Rondon_SD","Allen Cordoba_SD","Luis Torrens_SD","John Bormann_PIT","Chris Stewart_PIT"
0,-14.4673311184939,0,8.36394357919483,0,0,0,0,0,0,54.4613739641807,0,0,0,0,-7.77611940298507,0,0,1.47906976744186,13.1590151795631,0,0,0,5.71186440677966,18.6893719806763,12.8980213089802,0,0,0,0,0,0,16.9204545454545,0,12.2058823529412,0,0,0,0,0,0,-5.56584699453552,1.11904761904762,0,19,0,0,0,32.7947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,50.7058823529412,0,-0.172827172827173,7.0834086118639,6.67636171337916,0,59.3517099863201,-1.51019607843137,-5.2771186440678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58795845504706,-18.2359307359307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51991614255765,20.030303030303,0,0,-1.73579545454545,0,0,-10.5178571428571,0,0,0,0,0,0,-4.02614379084967
0,0,0,0,0,19,0,11.265306122449,0.864430468204053,-2.11948790896159,0,-1.51019607843137,52.3370927318296,10.5845410628019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0079825834543,-18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2470588235294,33,0,0,-9.21014492753623,0,0,4.5,0,0,0,0,0,0,6.81818181818182
0,0,0,0,0,0.580882352941177,0,5.78110599078341,10.0242424242424,-9.53434343434343,0,-5.2771186440678,10.5845410628019,28.5785776997366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63864087301587,13.2549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73975636766334,1.31410256410256,0,0,2.59941520467836,0,0,10.0833333333333,0,0,0,0,0,0,3.70909090909091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1061388410786,0,0,0,0,0,-10.3561253561254,2.70833333333333,1.70909090909091,0,0,0,0,-8.48353658536585,0,-3.76318484383001,0,0,0,0,0,0,-2.75367647058824,0,0,0,1.07882352941176,0,0,0,0,-6.3974358974359,0,0,0,0,0,-2.825,2.63636363636364,0,-0.133333333333333,0,0,0,0,0,0,0,0,0,-9.71111111111111,0,0,-6.42786885245902,-8.40522875816993,0,0,0.764367816091954,0,0,0,0,0,0,0,0,0,0,0,-3.31008403361345,-4.21052631578947,0,0
0,-7.21590909090909,0,-6.65272121436505,0,0,0,0,0,0,-7.77611940298507,0,0,0,0,53.3752563226247,0,0,9.85122807017544,-1.62450396825397,0,0,0,1.35628415300546,-5.47009966777409,7.41089370703332,0,0,0,0,0,0,-12.3016666666667,0,-5.92307692307692,0,0,0,0,0,0,5.23813559322034,-5.63333333333333,0,-6.57142857142857,0,0,0,-6.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,0
2.93831168831169,0,9.32164404223228,0,21.533892382949,0,15.7589743589744,0,0,0,0,0,0,0,0,0,51.6697994987469,0.69016290726817,0,0,0,0,0,0,0,0,6.8003003003003,0,5.78151260504202,0,0,0,0,-15.1809523809524,0,0,0,8.17613636363636,0,0,0,0,0,0,0,0,17.6985294117647,0,0,0,0,0,0,0,0,0,-0.4,0,0,6.25,0,0,0,-14.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87949976624591,0,15.0168495297806,0,9.78217338217338,0,14.7832480818414,0,0,0,0,0,0,0,0,0,0.69016290726817,60.4058230683091,0,0,0,0,0,0,0,0,18.6275453535727,0,32.8207792207792,0,0,0,0,-1.28205128205128,0,0,0,13.7768361581921,0,0,0,0,0,0,0,0,6.01846153846154,0,0,0,0,0,0,0,0,0,-4,11.3791208791209,-7.5,-8.93333333333333,0,0,0,6.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.54756871035941,0,-4.47460317460317,0,0,0,0,0,0,1.47906976744186,0,0,0,0,9.85122807017544,0,0,54.5659574468085,13.2516896855716,0,0,0,22.1230769230769,7.53459119496855,6.71344936708861,0,0,0,0,0,0,-19.2063492063492,0,-0.00735294117647059,0,0,0,0,0,0,12.0491659350307,-0.880952380952381,0,3.43956043956044,0,0,0,13.2215384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0
0,24.0981507823613,0,8.72135670236936,0,0,0,0,0,0,13.1590151795631,0,0,0,0,-1.62450396825397,0,0,13.2516896855716,58.3755509844255,0,0,0,6.88001253132832,13.0052264808362,3.89421052631579,0,0,0,0,0,0,-11.7894088669951,0,4.82352941176471,0,0,0,0,0,0,13.4313267095266,-0.666666666666667,0,31.1602564102564,0,0,0,14.2578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1666666666667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.3561253561254,0,0,0,0,0,48.5344537815126,5.62973484848485,-10.2156862745098,0,0,0,0,0,0,-13.9777777777778,0,0,0,0,0,0,16.2943722943723,0,0,0,9.33118279569893,0,0,0,0,0,0,0,0,0,0,-23.2638888888889,4,0,33.5,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,7.30392156862745,10.3636363636364,0,0,4.57359307359307,0,0,0,0,0,0,0,0,0,0,0,-3.69230769230769,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70833333333333,0,0,0,0,0,5.62973484848485,54.977066411849,6.04389212057113,0,0,0,0,-5.49651567944251,0,13.8387896825397,0,0,0,0,0,0,5.93840579710145,0,0,0,-6.66182698124622,0,0,0,0,-8.87179487179487,0,0,0,0,0,11.8947368421053,-10.9181286549708,0,28.7555555555556,0,0,0,0,0,0,0,0,0,23.8444444444444,0,0,11.6456901110524,26.6368421052632,0,0,3.72271825396825,0,0,0,0,0,0,0,0,0,0,0,1.78095238095238,3.56709956709957,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70909090909091,0,0,0,0,0,-10.2156862745098,6.04389212057113,48.6441372247824,0,0,0,0,1.80208333333333,0,3.27743902439024,0,0,0,0,0,0,-17.1289473684211,0,0,0,-9.85960960960961,0,0,0,0,-5.04545454545455,0,0,0,0,0,-20.3928571428571,-15.6985294117647,0,-9.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,-8.17886178861789,0,0,0,4.24489795918367,0,0,0,0,0,0,0,0,0,0,0,12.0833333333333,19.8461538461538,0,0
0,13.0781609195402,0,2.13045634920635,0,0,0,0,0,0,5.71186440677966,0,0,0,0,1.35628415300546,0,0,22.1230769230769,6.88001253132832,0,0,0,72.9855269109,18.3225806451613,-6.08490566037736,0,0,0,0,0,0,24.76,0,12.2087912087912,0,0,0,0,0,0,-2.31111111111111,-5.36666666666667,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.5833333333333,0,0,0,0,0,0,0,0,0
0,7.26190476190476,0,8.31410256410256,0,0,0,0,0,0,18.6893719806763,0,0,0,0,-5.47009966777409,0,0,7.53459119496855,13.0052264808362,0,0,0,18.3225806451613,44.1434343434343,12.2307692307692,0,0,0,0,0,0,-7.87351778656126,0,-3.85,0,0,0,0,0,0,3.08719512195122,2,0,32.375,0,0,0,12.3918128654971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-6.9258064516129,0,1.1772043745728,0,0,0,0,0,0,12.8980213089802,0,0,0,0,7.41089370703332,0,0,6.71344936708861,3.89421052631579,0,0,0,-6.08490566037736,12.2307692307692,76.0935126582279,0,0,0,0,0,0,26.8518518518519,0,1.57083333333333,0,0,0,0,0,0,3.77564935064935,4.66666666666667,0,17.4395604395604,0,0,0,24.6753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0
11.8231611893584,0,9.14556692242114,0,9.44886128364389,0,13.1489361702128,0,0,0,0,0,0,0,0,0,6.8003003003003,18.6275453535727,0,0,0,0,0,0,0,0,70.3532025175861,0,18.7420289855072,0,0,0,0,9.6256157635468,0,0,0,17.468992248062,0,0,0,0,0,0,0,0,2.81230769230769,0,0,0,0,0,0,0,0,0,8.73333333333333,34.3186813186813,-27.5,30,0,0,0,3.87311827956989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48353658536585,0,0,0,0,0,0,-5.49651567944251,1.80208333333333,0,0,0,0,53.1572535991141,0,0.509291521486643,0,0,0,0,0,0,0,0,0,0,-2.52857142857143,0,0,0,0,-2.08333333333333,0,0,0,0,0,-15.8666666666667,-2.1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,-4.23440285204991,-2.25,0,0,-6.15165165165165,0,0,0,0,0,0,0,0,0,0,0,-0.520833333333333,-15.8571428571429,0,0
-0.468831168831169,0,4.89137254901961,0,3.33333333333333,0,15.1463963963964,0,0,0,0,0,0,0,0,0,5.78151260504202,32.8207792207792,0,0,0,0,0,0,0,0,18.7420289855072,0,52.4623376623377,0,0,0,0,3.45,0,0,0,3.63731060606061,0,0,0,0,0,0,0,0,2.125,0,0,0,0,0,0,0,0,0,4,0.0555555555555556,0,10.5,0,0,0,-1.24264705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76318484383001,0,0,0,0,0,-13.9777777777778,13.8387896825397,3.27743902439024,0,0,0,0,0.509291521486643,0,46.7657342657343,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0.83974358974359,0,0,0,0,0,1.98901098901099,7.53571428571429,0,0,0,0,0,0,0,0,0,0,0,-0.388888888888889,0,0,7.14658925979681,35.1208333333333,0,0,5.52358926919519,0,0,0,0,0,0,0,0,0,0,0,8.65886699507389,6.45454545454545,0,0
0,0,0,0,0,27.0321637426901,0,6.3906955736224,10.4227086183311,-1.53146853146853,0,5.58795845504706,10.0079825834543,9.63864087301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8912609238452,19.1253561253561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79730576441103,2.75,0,0,4.28739495798319,0,0,3.05,0,0,0,0,0,0,9.03921568627451
0,0,0,0,0,3,0,8.03418803418803,16.1969230769231,-4.41190476190476,0,-18.2359307359307,-18.15,13.2549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1253561253561,48.4753694581281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30147058823529,32.8666666666667,0,0,5.75,0,0,35.9333333333333,0,0,0,0,0,0,-12
0,5.05263157894737,0,16.8,0,0,0,0,0,0,16.9204545454545,0,0,0,0,-12.3016666666667,0,0,-19.2063492063492,-11.7894088669951,0,0,0,24.76,-7.87351778656126,26.8518518518519,0,0,0,0,0,0,73.3693693693694,0,26,0,0,0,0,0,0,0.288888888888889,-0.7,0,18.45,0,0,0,22.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.468286099865047,0,-4.6,0,-6.55761024182077,0,2.43245967741935,0,0,0,0,0,0,0,0,0,-15.1809523809524,-1.28205128205128,0,0,0,0,0,0,0,0,9.6256157635468,0,3.45,0,0,0,0,53.0230769230769,0,0,0,3.94444444444444,0,0,0,0,0,0,0,0,1.70833333333333,0,0,0,0,0,0,0,0,0,56,17.6666666666667,0,94,0,0,0,14.8014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.8333333333333,0,8.19230769230769,0,0,0,0,0,0,12.2058823529412,0,0,0,0,-5.92307692307692,0,0,-0.00735294117647059,4.82352941176471,0,0,0,12.2087912087912,-3.85,1.57083333333333,0,0,0,0,0,0,26,0,17.8897058823529,0,0,0,0,0,0,-6.37820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75367647058824,0,0,0,0,0,16.2943722943723,5.93840579710145,-17.1289473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,29.69,0,0,0,0.432806324110672,0,0,0,0,0,0,0,0,0,0,-18.6666666666667,24.3472222222222,0,30.2083333333333,0,0,0,0,0,0,0,0,0,0,0,0,5.5,23.3333333333333,0,0,-2.18382352941176,0,0,0,0,0,0,0,0,0,0,0,-1.95238095238095,-4.125,0,0
12.4609800362976,0,12.838961038961,0,5.76948051948052,0,13.2452830188679,0,0,0,0,0,0,0,0,0,8.17613636363636,13.7768361581921,0,0,0,0,0,0,0,0,17.468992248062,0,3.63731060606061,0,0,0,0,3.94444444444444,0,0,0,28.3827683615819,0,0,0,0,0,0,0,0,24.3333333333333,0,0,0,0,0,0,0,0,0,0,21.8333333333333,0,5,0,0,0,-6.09803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07882352941176,0,0,0,0,0,9.33118279569893,-6.66182698124622,-9.85960960960961,0,0,0,0,-2.52857142857143,0,13.3333333333333,0,0,0,0,0,0,0.432806324110672,0,0,0,38.9393442622951,0,0,0,0,0,0,0,0,0,0,-11.3285714285714,-11.0879120879121,0,-4.44444444444444,0,0,0,0,0,0,0,0,0,-6.25,0,0,7.45945945945946,-8.36666666666667,0,0,-5.11282051282051,0,0,0,0,0,0,0,0,0,0,0,-1.12666666666667,0.301470588235294,0,0
0,8.69602272727273,0,-0.560839160839161,0,0,0,0,0,0,-5.56584699453552,0,0,0,0,5.23813559322034,0,0,12.0491659350307,13.4313267095266,0,0,0,-2.31111111111111,3.08719512195122,3.77564935064935,0,0,0,0,0,0,0.288888888888889,0,-6.37820512820513,0,0,0,0,0,0,32.1726342710997,5,0,-10.6666666666667,0,0,0,-4.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.4166666666667,0,0,0,0,0,0,0,0,0
0,2.9,0,-1.33928571428571,0,0,0,0,0,0,1.11904761904762,0,0,0,0,-5.63333333333333,0,0,-0.880952380952381,-0.666666666666667,0,0,0,-5.36666666666667,2,4.66666666666667,0,0,0,0,0,0,-0.7,0,0,0,0,0,0,0,0,5,2.26785714285714,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.16666666666667,0,-2.95512820512821,0,0,0,0,0,0,19,0,0,0,0,-6.57142857142857,0,0,3.43956043956044,31.1602564102564,0,0,0,0,32.375,17.4395604395604,0,0,0,0,0,0,18.45,0,0,0,0,0,0,0,0,-10.6666666666667,0,0,26.2197802197802,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,0,0,-8.87179487179487,-5.04545454545455,0,0,0,0,-2.08333333333333,0,0.83974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.3181818181818,0,0,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8615384615385,0,6.69166666666667,0,5.20158102766798,0,19.9010989010989,0,0,0,0,0,0,0,0,0,17.6985294117647,6.01846153846154,0,0,0,0,0,0,0,0,2.81230769230769,0,2.125,0,0,0,0,1.70833333333333,0,0,0,24.3333333333333,0,0,0,0,0,0,0,0,18.1415384615385,0,0,0,0,0,0,0,0,0,0,-1.66666666666667,0,0,0,0,0,-8.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
