"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,3300,124.242424242424,41,"Kendrys Morales","TOR",NA,"1B",4,3,2,5,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,4700,85.1063829787234,40,"Billy Hamilton","CIN",NA,"OF",1,4,0,2,2,4,2,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,5500,70.9090909090909,39,"Paul Goldschmidt","ARI",NA,"1B",3,2,2,5,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,3600,97.2222222222222,35,"Cody Bellinger","LAD",NA,"1B/OF",5,2,2,4,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,8000,40,32,"Michael Fulmer","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8,0,0,1,8,2,0
6,5,3600,80.5555555555556,29,"Jose Peraza","CIN",NA,"2B/SS",7,1,0,4,1,4,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2,9600,27.6041666666667,26.5,"Chris Archer","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,6,0,0,3,4,1,0
8,3,7700,33.961038961039,26.15,"Zack Greinke","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,0,0,2,6,0,0
9,6,3900,66.6666666666667,26,"Matt Carpenter","STL",NA,"1B",3,3,1,2,0,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,4,7800,31.6666666666667,24.7,"Lance Lynn","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,0,0,0,4,2,2
11,5,7000,35,24.5,"Jason Hammel","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,0,0,1,3,2,0
12,7,3800,63.1578947368421,24,"Eric Hosmer","KC",NA,"1B",4,1,1,2,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,8,3700,64.8648648648649,24,"Aledmys Diaz","STL",NA,"SS",6,1,0,3,0,4,3,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,9,4100,58.5365853658537,24,"Chris Davis","BAL",NA,"1B",4,2,1,1,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,10,4100,58.5365853658537,24,"Anthony Rendon","WAS",NA,"3B",5,1,1,2,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,6,4000,59.75,23.9,"Gabriel Ynoa","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,0,0,0,6,0,0
17,11,4000,57.5,23,"Robinson Cano","SEA",NA,"2B",3,1,1,1,0,3,1,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,12,3700,62.1621621621622,23,"Joe Mauer","MIN",NA,"1B",2,2,1,2,0,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,13,2800,82.1428571428571,23,"T.J. Rivera","NYM",NA,"1B/3B",2,1,1,3,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,14,0,0,23,"Thomas Pham","STL",NA,"OF",8,1,1,2,0,4,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,15,3200,71.875,23,"Brian McCann","HOU",NA,"C",7,1,1,4,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,16,4700,46.8085106382979,22,"Ryan Zimmerman","WAS",NA,"1B",4,1,1,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,17,2100,104.761904761905,22,"Miguel Rojas","MIA",NA,"SS/3B",8,1,0,2,1,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,7,9800,22.0918367346939,21.65,"Kenta Maeda","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,5,0,0,1,3,3,0
25,8,10600,20.1415094339623,21.35,"Stephen Strasburg","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5.66666666666667,0,0,0,5,4,0
26,18,3700,56.7567567567568,21,"Zack Cozart","CIN",NA,"SS",2,2,0,1,1,5,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,19,3100,67.741935483871,21,"Josh Bell","PIT",NA,"1B",2,2,1,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
