"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Charlie Blackmon",5700,"PIT@COL 08:40PM ET",11,"COL","PIT",11.3,11.9,12.96,NA,"1","1",4
"3B","Nolan Arenado",5600,"PIT@COL 08:40PM ET",9.8,"COL","PIT",11.15,11.3,12.28,NA,"3","3",21
"OF","Bryce Harper",5500,"WAS@ARI 09:40PM ET",11.349,"WAS","ARI",10.24,12.3,10.8,NA,"3","3",11
"OF","Giancarlo Stanton",5300,"MIA@CIN 07:10PM ET",9.707,"MIA","CIN",9.81,12.9,12.09,NA,"2","2",9
"OF","Aaron Judge",5200,"NYY@SEA 10:10PM ET",11.154,"NYY","SEA",10.5,8.8,11.01,NA,"3","3",22
"2B","Jose Altuve",5100,"HOU@BAL 07:05PM ET",10.435,"HOU","BAL",10.59,10.8,12.02,NA,"2","2",14
"OF","George Springer",5100,"HOU@BAL 07:05PM ET",10.775,"HOU","BAL",10.55,10.4,11.44,NA,"1","1",16
"SS","Carlos Correa",5000,"HOU@BAL 07:05PM ET",10.143,"HOU","BAL",NA,0,NA,NA,"x","x",NA
"1B","Joey Votto",5000,"MIA@CIN 07:10PM ET",10.17,"CIN","MIA",10.65,10.8,11.53,NA,"3","3",0
"OF","Mookie Betts",4900,"BOS@LAA 10:07PM ET",9.882,"BOS","LAA",10.14,10.4,11.82,NA,"1","1",14
"2B","Daniel Murphy",4900,"WAS@ARI 09:40PM ET",9.807,"WAS","ARI",9.09,9.8,9.84,NA,"5","5",17
"3B","Anthony Rendon",4900,"WAS@ARI 09:40PM ET",9.759,"WAS","ARI",7.64,9.1,8.8,NA,"6","6",4
"1B/OF","Cody Bellinger",4900,"ATL@LAD 10:10PM ET",10.197,"LAD","ATL",10.41,8.3,11.65,NA,"4","4",5
"OF","Nelson Cruz",4800,"NYY@SEA 10:10PM ET",8.478,"SEA","NYY",10.06,9.8,9.17,NA,"4","4",5
