"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Bryce Harper",5500,"SF@WAS 07:05PM ET",10.83,"WAS","SF",NA,0,2.22,NA,"x","x",NA
"OF","Aaron Judge",4800,"BOS@NYY 08:08PM ET",10.523,"NYY","BOS",6.67,8.3,7.52,NA,"3","3",10
"OF","Andrew Benintendi",4800,"BOS@NYY 08:08PM ET",8.505,"BOS","NYY",5.98,7.7,7.47,NA,"2","3",7
"2B","Daniel Murphy",4800,"SF@WAS 07:05PM ET",9.302,"WAS","SF",9.33,0,2.34,NA,"x","x",0
"1B","Ryan Zimmerman",4700,"SF@WAS 07:05PM ET",9.269,"WAS","SF",7.96,7.8,8.59,NA,"4","4",0
"3B/OF","Eduardo Nunez",4600,"BOS@NYY 08:08PM ET",8.589,"BOS","NYY",8.99,8.3,7.95,NA,"1","1",2
"SS","Trea Turner",4600,"SF@WAS 07:05PM ET",10.559,"WAS","SF",NA,0,NA,NA,"x","x",NA
"3B","Anthony Rendon",4500,"SF@WAS 07:05PM ET",9.038,"WAS","SF",7.87,8.3,9.53,NA,"6","3",19
"3B","Rafael Devers",4400,"BOS@NYY 08:08PM ET",9.429,"BOS","NYY",5.72,0,5.83,NA,"x","x",NA
"OF","Brian Goodwin",4400,"SF@WAS 07:05PM ET",7.315,"WAS","SF",6.89,8,8.77,NA,"1","1",NA
"1B","Hanley Ramirez",4300,"BOS@NYY 08:08PM ET",7.296,"BOS","NYY",7.73,9.7,7.26,NA,"4","4",2
"OF","Chris Young",4300,"BOS@NYY 08:08PM ET",5.582,"BOS","NYY",6.37,7.3,6.61,NA,"6","5",0
"OF","Mookie Betts",4200,"BOS@NYY 08:08PM ET",9.541,"BOS","NYY",9.32,9.4,8.56,NA,"3","2",2
"C","Gary Sanchez",4000,"BOS@NYY 08:08PM ET",8.756,"NYY","BOS",5.29,7.4,7.17,NA,"5","4",5
