"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,774715777,"marcdasilvernblack (2/4)",0,191.85,"P Gio González P Jordan Montgomery 1B Edwin Encarnacion OF Brett Gardner OF Tommy Pham 2B Chris Taylor 3B Jedd Gyorko SS Elvis Andrus OF Shin-soo Choo C Roberto Pérez",NA,"Cody Bellinger","27.63%",2
2,774621357,"fek55 (2/3)",0,187.2,"P Rich Hill P Jeff Samardzija 2B José Ramírez OF Carlos Gómez OF Lonnie Chisenhall OF Michael A. Taylor SS Elvis Andrus 3B Adrián Béltre C Willson Contreras 1B Carlos Santana",NA,"Chris Sale","27.42%",30.65
3,774735317,"mgalvao95",0,176.8,"P Chris Sale P Jordan Montgomery OF Bryce Harper OF Andrew Benintendi SS Elvis Andrus OF Daniel Descalso 1B Mitch Moreland 3B Chase Headley C Matt Wieters 2B Cliff Pennington",NA,"Jordan Montgomery","26.09%",30.15
4,774670276,"ufowod",0,171.8,"P Zack Greinke P Jordan Montgomery 1B Joey Votto OF Stephen Piscotty 3B Adrián Béltre 2B Javier Báez C Willson Contreras OF Melky Cabrera OF Albert Almora Jr. SS Tim Anderson",NA,"Aaron Judge","24.44%",8
5,774715183,"smith24s",0,169.05,"P Jordan Montgomery P Michael Wacha OF Aaron Judge 1B Cody Bellinger OF Bryce Harper 2B Ian Happ SS Elvis Andrus 3B Adrián Béltre OF Kole Calhoun C Matt Wieters",NA,"German Márquez","21.15%",-3
6,774643140,"Barton416 (2/2)",0,168.7,"P Rich Hill P Jordan Montgomery OF Brett Gardner OF Carlos Gómez OF Tommy Pham 2B Chris Taylor 3B Jedd Gyorko SS Elvis Andrus C Buster Posey 1B Mark Reynolds",NA,"Rich Hill","19.29%",19.55
7,774640723,"sb214life (3/4)",0,167.7,"P Chris Sale P Ricky Nolasco OF Aaron Judge OF Cameron Maybin SS Elvis Andrus 3B Adrián Béltre C Buster Posey 1B Mark Reynolds 2B Brian Dozier OF Raimel Tapia",NA,"Bryce Harper","17.64%",9
8,774699452,"vader717 (5/5)",0,167.3,"P Chris Sale P Jeff Samardzija SS Elvis Andrus OF Randal Grichuk 2B Dustin Pedroia 1B Carlos Santana C Martín Maldonado 3B Eugenio Suárez OF Odúbel Herrera OF Melky Cabrera",NA,"Jeff Samardzija","17.32%",20.65
9,774703652,"lisaperko (4/4)",0,165.8,"P Chris Sale P Jordan Montgomery OF Scott Schebler 3B Jedd Gyorko OF Brian Goodwin SS Andrelton Simmons OF Randal Grichuk 2B Paul DeJong 1B Brandon Belt C Jeff Mathis",NA,"Matt Wieters","16.26%",12
10,774667523,"pacman201739 (2/3)",0,165.2,"P Jordan Montgomery P Ricky Nolasco OF Aaron Judge OF Cody Bellinger OF Bryce Harper C Gary Sánchez SS Elvis Andrus 3B Adrián Béltre 1B Buster Posey 2B Jason Kipnis",NA,"Zack Greinke","14.93%",19.65
