Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
QB,Tyrod Taylor (7975733),Tyrod Taylor,7975733,5400,Mia@Buf 01:00PM ET,Buf
RB,Doug Martin (7975805),Doug Martin,7975805,5400,TB@NO 04:25PM ET,TB
WR,Davante Adams (7975951),Davante Adams,7975951,5400,Min@GB 01:00PM ET,GB
WR,Donte Moncrief (7976001),Donte Moncrief,7976001,5400,Ind@Oak 04:05PM ET,Ind
RB,Matt Forte (7975813),Matt Forte,7975813,5300,NYJ@NE 01:00PM ET,NYJ
WR,Brandon Marshall (7975923),Brandon Marshall,7975923,5300,NYJ@NE 01:00PM ET,NYJ
QB,Andy Dalton (7975789),Andy Dalton,7975789,5300,Cin@Hou 08:25PM ET,Cin
RB,Jeremy Hill (7975898),Jeremy Hill,7975898,5300,Cin@Hou 08:25PM ET,Cin
QB,Matt Moore (7975730),Matt Moore,7975730,5200,Mia@Buf 01:00PM ET,Mia
WR,Malcolm Mitchell (7975932),Malcolm Mitchell,7975932,5200,NYJ@NE 01:00PM ET,NE
RB,Rob Kelley (7975853),Rob Kelley,7975853,5200,Was@Chi 01:00PM ET,Was
RB,Jonathan Stewart (7975858),Jonathan Stewart,7975858,5200,Atl@Car 01:00PM ET,Car
TE,Greg Olsen (7976089),Greg Olsen,7976089,5200,Atl@Car 01:00PM ET,Car
WR,DeAndre Hopkins (7976033),DeAndre Hopkins,7976033,5200,Cin@Hou 08:25PM ET,Hou
QB,Robert Griffin III (7975760),Robert Griffin III,7975760,5100,SD@Cle 01:00PM ET,Cle
WR,Mohamed Sanu (7975988),Mohamed Sanu,7975988,5100,Atl@Car 01:00PM ET,Atl
RB,Thomas Rawls (7975879),Thomas Rawls,7975879,5100,Ari@Sea 04:25PM ET,Sea
QB,T.J. Yates (7975731),T.J. Yates,7975731,5000,Mia@Buf 01:00PM ET,Mia
QB,Ryan Tannehill (7975732),Ryan Tannehill,7975732,5000,Mia@Buf 01:00PM ET,Mia
QB,EJ Manuel (7975734),EJ Manuel,7975734,5000,Mia@Buf 01:00PM ET,Buf
QB,Cardale Jones (7975735),Cardale Jones,7975735,5000,Mia@Buf 01:00PM ET,Buf
WR,Sammy Watkins (7975907),Sammy Watkins,7975907,5000,Mia@Buf 01:00PM ET,Buf
QB,Luke McCown (7975737),Luke McCown,7975737,5000,TB@NO 04:25PM ET,NO
QB,Mike Glennon (7975738),Mike Glennon,7975738,5000,TB@NO 04:25PM ET,TB
QB,Ryan Griffin (7975739),Ryan Griffin,7975739,5000,TB@NO 04:25PM ET,TB
QB,Ryan Fitzpatrick (7975742),Ryan Fitzpatrick,7975742,5000,NYJ@NE 01:00PM ET,NYJ
QB,Bryce Petty (7975743),Bryce Petty,7975743,5000,NYJ@NE 01:00PM ET,NYJ
QB,Jimmy Garoppolo (7975744),Jimmy Garoppolo,7975744,5000,NYJ@NE 01:00PM ET,NE
QB,Christian Hackenberg (7975745),Christian Hackenberg,7975745,5000,NYJ@NE 01:00PM ET,NYJ
QB,Matt Cassel (7975746),Matt Cassel,7975746,5000,Ten@Jax 01:00PM ET,Ten
QB,Chad Henne (7975747),Chad Henne,7975747,5000,Ten@Jax 01:00PM ET,Jax
QB,Blake Bortles (7975748),Blake Bortles,7975748,5000,Ten@Jax 01:00PM ET,Jax
QB,Brandon Allen (7975749),Brandon Allen,7975749,5000,Ten@Jax 01:00PM ET,Jax
QB,Shaun Hill (7975751),Shaun Hill,7975751,5000,Min@GB 01:00PM ET,Min
QB,Sam Bradford (7975753),Sam Bradford,7975753,5000,Min@GB 01:00PM ET,Min
QB,Brett Hundley (7975754),Brett Hundley,7975754,5000,Min@GB 01:00PM ET,GB
QB,Taylor Heinicke (7975755),Taylor Heinicke,7975755,5000,Min@GB 01:00PM ET,Min
QB,Joe Callahan (7975756),Joe Callahan,7975756,5000,Min@GB 01:00PM ET,GB
QB,Josh McCown (7975757),Josh McCown,7975757,5000,SD@Cle 01:00PM ET,Cle
QB,Kellen Clemens (7975758),Kellen Clemens,7975758,5000,SD@Cle 01:00PM ET,SD
QB,Cody Kessler (7975761),Cody Kessler,7975761,5000,SD@Cle 01:00PM ET,Cle
QB,Kevin Hogan (7975762),Kevin Hogan,7975762,5000,SD@Cle 01:00PM ET,Cle
RB,Kenneth Farrow (7975845),Kenneth Farrow,7975845,5000,SD@Cle 01:00PM ET,SD
QB,Colt McCoy (7975763),Colt McCoy,7975763,5000,Was@Chi 01:00PM ET,Was
QB,Matt Barkley (7975765),Matt Barkley,7975765,5000,Was@Chi 01:00PM ET,Chi
QB,David Fales (7975766),David Fales,7975766,5000,Was@Chi 01:00PM ET,Chi
QB,Nate Sudfeld (7975767),Nate Sudfeld,7975767,5000,Was@Chi 01:00PM ET,Was
QB,Derek Anderson (7975768),Derek Anderson,7975768,5000,Atl@Car 01:00PM ET,Car
QB,Matt Schaub (7975770),Matt Schaub,7975770,5000,Atl@Car 01:00PM ET,Atl
QB,Joe Webb (7975771),Joe Webb,7975771,5000,Atl@Car 01:00PM ET,Car
RB,Tevin Coleman (7975863),Tevin Coleman,7975863,5000,Atl@Car 01:00PM ET,Atl
QB,Scott Tolzien (7975773),Scott Tolzien,7975773,5000,Ind@Oak 04:05PM ET,Ind
QB,Matt McGloin (7975775),Matt McGloin,7975775,5000,Ind@Oak 04:05PM ET,Oak
QB,Connor Cook (7975777),Connor Cook,7975777,5000,Ind@Oak 04:05PM ET,Oak
QB,Drew Stanton (7975779),Drew Stanton,7975779,5000,Ari@Sea 04:25PM ET,Ari
QB,Zac Dysert (7975781),Zac Dysert,7975781,5000,Ari@Sea 04:25PM ET,Ari
QB,Trevone Boykin (7975782),Trevone Boykin,7975782,5000,Ari@Sea 04:25PM ET,Sea
QB,Christian Ponder (7975784),Christian Ponder,7975784,5000,SF@LA 04:25PM ET,SF
QB,Case Keenum (7975785),Case Keenum,7975785,5000,SF@LA 04:25PM ET,LA
QB,Blaine Gabbert (7975786),Blaine Gabbert,7975786,5000,SF@LA 04:25PM ET,SF
QB,Sean Mannion (7975787),Sean Mannion,7975787,5000,SF@LA 04:25PM ET,LA
QB,Jared Goff (7975788),Jared Goff,7975788,5000,SF@LA 04:25PM ET,LA
QB,Brandon Weeden (7975790),Brandon Weeden,7975790,5000,Cin@Hou 08:25PM ET,Hou
QB,Brock Osweiler (7975791),Brock Osweiler,7975791,5000,Cin@Hou 08:25PM ET,Hou
QB,AJ McCarron (7975792),AJ McCarron,7975792,5000,Cin@Hou 08:25PM ET,Cin
QB,Tom Savage (7975793),Tom Savage,7975793,5000,Cin@Hou 08:25PM ET,Hou
QB,Jeff Driskel (7975794),Jeff Driskel,7975794,5000,Cin@Hou 08:25PM ET,Cin
RB,Derrick Henry (7975831),Derrick Henry,7975831,4900,Ten@Jax 01:00PM ET,Ten
WR,Rishard Matthews (7975941),Rishard Matthews,7975941,4900,Ten@Jax 01:00PM ET,Ten
TE,Kyle Rudolph (7976070),Kyle Rudolph,7976070,4900,Min@GB 01:00PM ET,Min
WR,Terrelle Pryor Sr. (7975961),Terrelle Pryor Sr.,7975961,4900,SD@Cle 01:00PM ET,Cle
WR,Pierre Garcon (7975974),Pierre Garcon,7975974,4900,Was@Chi 01:00PM ET,Was
WR,Robby Anderson (7975933),Robby Anderson,7975933,4800,NYJ@NE 01:00PM ET,NYJ
WR,Travis Benjamin (7975962),Travis Benjamin,7975962,4800,SD@Cle 01:00PM ET,SD
RB,Frank Gore (7975865),Frank Gore,7975865,4800,Ind@Oak 04:05PM ET,Ind
WR,Tyler Lockett (7976014),Tyler Lockett,7976014,4800,Ari@Sea 04:25PM ET,Sea
WR,Brandon LaFell (7976029),Brandon LaFell,7976029,4800,Cin@Hou 08:25PM ET,Cin
TE,Tyler Eifert (7976117),Tyler Eifert,7976117,4800,Cin@Hou 08:25PM ET,Cin
WR,Cameron Meredith (7975978),Cameron Meredith,7975978,4700,Was@Chi 01:00PM ET,Chi
RB,C.J. Prosise (7975880),C.J. Prosise,7975880,4700,Ari@Sea 04:25PM ET,Sea
WR,Allen Robinson (7975945),Allen Robinson,7975945,4600,Ten@Jax 01:00PM ET,Jax
RB,Adrian Peterson (7975832),Adrian Peterson,7975832,4600,Min@GB 01:00PM ET,Min
WR,Adam Thielen (7975955),Adam Thielen,7975955,4600,Min@GB 01:00PM ET,Min
RB,Mike Gillislee (7975798),Mike Gillislee,7975798,4500,Mia@Buf 01:00PM ET,Buf
WR,Ted Ginn Jr. (7975984),Ted Ginn Jr.,7975984,4500,Atl@Car 01:00PM ET,Car
TE,Jimmy Graham (7976101),Jimmy Graham,7976101,4500,Ari@Sea 04:25PM ET,Sea
RB,Mark Ingram (7975807),Mark Ingram,7975807,4400,TB@NO 04:25PM ET,NO
TE,Antonio Gates (7976073),Antonio Gates,7976073,4400,SD@Cle 01:00PM ET,SD
WR,J.J. Nelson (7976011),J.J. Nelson,7976011,4400,Ari@Sea 04:25PM ET,Ari
WR,Marqise Lee (7975943),Marqise Lee,7975943,4300,Ten@Jax 01:00PM ET,Jax
TE,Delanie Walker (7976060),Delanie Walker,7976060,4300,Ten@Jax 01:00PM ET,Ten
RB,Alfred Blue (7975894),Alfred Blue,7975894,4300,Cin@Hou 08:25PM ET,Hou
WR,DeVante Parker (7975908),DeVante Parker,7975908,4200,Mia@Buf 01:00PM ET,Mia
RB,Jacquizz Rodgers (7975808),Jacquizz Rodgers,7975808,4200,TB@NO 04:25PM ET,TB
WR,Chris Hogan (7975929),Chris Hogan,7975929,4200,NYJ@NE 01:00PM ET,NE
RB,Dion Lewis (7975818),Dion Lewis,7975818,4100,NYJ@NE 01:00PM ET,NE
TE,Martellus Bennett (7976054),Martellus Bennett,7976054,4100,NYJ@NE 01:00PM ET,NE
RB,Isaiah Crowell (7975844),Isaiah Crowell,7975844,4100,SD@Cle 01:00PM ET,Cle
WR,Aldrick Robinson (7975985),Aldrick Robinson,7975985,4100,Atl@Car 01:00PM ET,Atl
WR,Tyler Boyd (7976036),Tyler Boyd,7976036,4100,Cin@Hou 08:25PM ET,Cin
RB,Tim Hightower (7975803),Tim Hightower,7975803,4000,TB@NO 04:25PM ET,NO
WR,Quincy Enunwa (7975928),Quincy Enunwa,7975928,4000,NYJ@NE 01:00PM ET,NYJ
RB,Jerick McKinnon (7975837),Jerick McKinnon,7975837,4000,Min@GB 01:00PM ET,Min
WR,Randall Cobb (7975950),Randall Cobb,7975950,4000,Min@GB 01:00PM ET,GB
RB,Jeremy Langford (7975851),Jeremy Langford,7975851,4000,Was@Chi 01:00PM ET,Chi
WR,Tavon Austin (7976021),Tavon Austin,7976021,4000,SF@LA 04:25PM ET,LA
RB,Damien Williams (7975800),Damien Williams,7975800,3900,Mia@Buf 01:00PM ET,Mia
WR,Kenny Stills (7975902),Kenny Stills,7975902,3900,Mia@Buf 01:00PM ET,Mia
TE,Cameron Brate (7976052),Cameron Brate,7976052,3900,TB@NO 04:25PM ET,TB
WR,Allen Hurns (7975940),Allen Hurns,7975940,3900,Ten@Jax 01:00PM ET,Jax
WR,Cordarrelle Patterson (7975953),Cordarrelle Patterson,7975953,3900,Min@GB 01:00PM ET,Min
WR,Corey Coleman (7975968),Corey Coleman,7975968,3900,SD@Cle 01:00PM ET,Cle
WR,Phillip Dorsett (7976000),Phillip Dorsett,7976000,3900,Ind@Oak 04:05PM ET,Ind
WR,John Brown (7976010),John Brown,7976010,3900,Ari@Sea 04:25PM ET,Ari
RB,DuJuan Harris (7975885),DuJuan Harris,7975885,3900,SF@LA 04:25PM ET,SF
WR,Will Fuller V (7976037),Will Fuller V,7976037,3900,Cin@Hou 08:25PM ET,Hou
RB,Charles Sims (7975809),Charles Sims,7975809,3800,TB@NO 04:25PM ET,TB
RB,James White (7975819),James White,7975819,3800,NYJ@NE 01:00PM ET,NE
RB,T.J. Yeldon (7975830),T.J. Yeldon,7975830,3800,Ten@Jax 01:00PM ET,Jax
RB,Cameron Artis-Payne (7975864),Cameron Artis-Payne,7975864,3800,Atl@Car 01:00PM ET,Car
WR,Adam Humphries (7975917),Adam Humphries,7975917,3700,TB@NO 04:25PM ET,TB
RB,Chris Thompson (7975849),Chris Thompson,7975849,3700,Was@Chi 01:00PM ET,Was
DST,Seahawks  (7976470),Seahawks ,7976470,3700,Ari@Sea 04:25PM ET,Sea
TE,C.J. Fiedorowicz (7976119),C.J. Fiedorowicz,7976119,3700,Cin@Hou 08:25PM ET,Hou
WR,Michael Floyd (7975927),Michael Floyd,7975927,3600,NYJ@NE 01:00PM ET,NE
DST,Patriots  (7976455),Patriots ,7976455,3600,NYJ@NE 01:00PM ET,NE
RB,Chris Ivory (7975824),Chris Ivory,7975824,3600,Ten@Jax 01:00PM ET,Jax
RB,Robert Turbin (7975867),Robert Turbin,7975867,3600,Ind@Oak 04:05PM ET,Ind
RB,Jalen Richard (7975873),Jalen Richard,7975873,3600,Ind@Oak 04:05PM ET,Oak
RB,Christine Michael (7975836),Christine Michael,7975836,3500,Min@GB 01:00PM ET,GB
RB,Duke Johnson Jr. (7975847),Duke Johnson Jr.,7975847,3500,SD@Cle 01:00PM ET,Cle
TE,Hunter Henry (7976080),Hunter Henry,7976080,3500,SD@Cle 01:00PM ET,SD
WR,Deonte Thompson (7975973),Deonte Thompson,7975973,3500,Was@Chi 01:00PM ET,Chi
RB,Andre Ellington (7975875),Andre Ellington,7975875,3500,Ari@Sea 04:25PM ET,Ari
WR,Jeremy Kerley (7976020),Jeremy Kerley,7976020,3500,SF@LA 04:25PM ET,SF
DST,Rams  (7976471),Rams ,7976471,3500,SF@LA 04:25PM ET,LA
RB,Rex Burkhead (7975892),Rex Burkhead,7975892,3500,Cin@Hou 08:25PM ET,Cin
WR,Robert Woods (7975903),Robert Woods,7975903,3400,Mia@Buf 01:00PM ET,Buf
WR,Russell Shepard (7975911),Russell Shepard,7975911,3400,TB@NO 04:25PM ET,TB
DST,Titans  (7976457),Titans ,7976457,3400,Ten@Jax 01:00PM ET,Ten
WR,Charles Johnson (7975948),Charles Johnson,7975948,3400,Min@GB 01:00PM ET,Min
RB,Ronnie Hillman (7975841),Ronnie Hillman,7975841,3400,SD@Cle 01:00PM ET,SD
DST,Chargers  (7976462),Chargers ,7976462,3400,SD@Cle 01:00PM ET,SD
WR,Devin Funchess (7975994),Devin Funchess,7975994,3400,Atl@Car 01:00PM ET,Car
WR,Torrey Smith (7976019),Torrey Smith,7976019,3400,SF@LA 04:25PM ET,SF
WR,Danny Amendola (7975925),Danny Amendola,7975925,3300,NYJ@NE 01:00PM ET,NE
DST,Packers  (7976459),Packers ,7976459,3300,Min@GB 01:00PM ET,GB
RB,DeAndre Washington (7975871),DeAndre Washington,7975871,3300,Ind@Oak 04:05PM ET,Oak
WR,Brian Quick (7976018),Brian Quick,7976018,3300,SF@LA 04:25PM ET,LA
TE,Ryan Griffin (7976115),Ryan Griffin,7976115,3300,Cin@Hou 08:25PM ET,Hou
TE,Charles Clay (7976039),Charles Clay,7976039,3200,Mia@Buf 01:00PM ET,Buf
WR,Tajae Sharpe (7975946),Tajae Sharpe,7975946,3200,Ten@Jax 01:00PM ET,Ten
RB,Matt Jones (7975855),Matt Jones,7975855,3200,Was@Chi 01:00PM ET,Was
WR,Joshua Bellamy (7975977),Joshua Bellamy,7975977,3200,Was@Chi 01:00PM ET,Chi
DST,Redskins  (7976464),Redskins ,7976464,3200,Was@Chi 01:00PM ET,Was
WR,Quinton Patton (7976023),Quinton Patton,7976023,3200,SF@LA 04:25PM ET,SF
DST,Bengals  (7976474),Bengals ,7976474,3200,Cin@Hou 08:25PM ET,Cin
WR,Marquise Goodwin (7975900),Marquise Goodwin,7975900,3100,Mia@Buf 01:00PM ET,Buf
DST,Bills  (7976451),Bills ,7976451,3100,Mia@Buf 01:00PM ET,Buf
RB,Travaris Cadet (7975806),Travaris Cadet,7975806,3100,TB@NO 04:25PM ET,NO
TE,Coby Fleener (7976051),Coby Fleener,7976051,3100,TB@NO 04:25PM ET,NO
WR,Kendall Wright (7975939),Kendall Wright,7975939,3100,Ten@Jax 01:00PM ET,Ten
RB,James Starks (7975833),James Starks,7975833,3100,Min@GB 01:00PM ET,GB
RB,Matt Asiata (7975834),Matt Asiata,7975834,3100,Min@GB 01:00PM ET,Min
WR,Justin Hardy (7975990),Justin Hardy,7975990,3100,Atl@Car 01:00PM ET,Atl
DST,Texans  (7976473),Texans ,7976473,3100,Cin@Hou 08:25PM ET,Hou
RB,Reggie Bush (7975795),Reggie Bush,7975795,3000,Mia@Buf 01:00PM ET,Buf
RB,Jerome Felton (7975796),Jerome Felton,7975796,3000,Mia@Buf 01:00PM ET,Buf
RB,Jonathan Williams (7975801),Jonathan Williams,7975801,3000,Mia@Buf 01:00PM ET,Buf
RB,Kenyan Drake (7975802),Kenyan Drake,7975802,3000,Mia@Buf 01:00PM ET,Mia
WR,Brandon Tate (7975899),Brandon Tate,7975899,3000,Mia@Buf 01:00PM ET,Buf
WR,Justin Hunter (7975901),Justin Hunter,7975901,3000,Mia@Buf 01:00PM ET,Buf
WR,Rashawn Scott (7975905),Rashawn Scott,7975905,3000,Mia@Buf 01:00PM ET,Mia
WR,Dezmin Lewis (7975906),Dezmin Lewis,7975906,3000,Mia@Buf 01:00PM ET,Buf
WR,Jakeem Grant (7975909),Jakeem Grant,7975909,3000,Mia@Buf 01:00PM ET,Mia
WR,Leonte Carroo (7975910),Leonte Carroo,7975910,3000,Mia@Buf 01:00PM ET,Mia
DST,Dolphins  (7976452),Dolphins ,7976452,3000,Mia@Buf 01:00PM ET,Mia
RB,John Kuhn (7975804),John Kuhn,7975804,3000,TB@NO 04:25PM ET,NO
RB,Marcus Murphy (7975810),Marcus Murphy,7975810,3000,TB@NO 04:25PM ET,NO
RB,Daniel Lasco (7975811),Daniel Lasco,7975811,3000,TB@NO 04:25PM ET,NO
RB,Peyton Barber (7975812),Peyton Barber,7975812,3000,TB@NO 04:25PM ET,TB
WR,Josh Huff (7975912),Josh Huff,7975912,3000,TB@NO 04:25PM ET,TB
WR,Brandon Coleman (7975913),Brandon Coleman,7975913,3000,TB@NO 04:25PM ET,NO
WR,Freddie Martino (7975914),Freddie Martino,7975914,3000,TB@NO 04:25PM ET,TB
WR,Tommylee Lewis (7975919),Tommylee Lewis,7975919,3000,TB@NO 04:25PM ET,NO
WR,Jake Lampman (7975921),Jake Lampman,7975921,3000,TB@NO 04:25PM ET,NO
WR,Donteea Dye (7975922),Donteea Dye,7975922,3000,TB@NO 04:25PM ET,TB
RB,James Develin (7975814),James Develin,7975814,3000,NYJ@NE 01:00PM ET,NE
RB,Brandon Bolden (7975817),Brandon Bolden,7975817,3000,NYJ@NE 01:00PM ET,NE
RB,Brandon Wilds (7975820),Brandon Wilds,7975820,3000,NYJ@NE 01:00PM ET,NYJ
RB,D.J. Foster (7975821),D.J. Foster,7975821,3000,NYJ@NE 01:00PM ET,NE
RB,Khiry Robinson (7975822),Khiry Robinson,7975822,3000,NYJ@NE 01:00PM ET,NYJ
WR,Matthew Slater (7975924),Matthew Slater,7975924,3000,NYJ@NE 01:00PM ET,NE
WR,Charone Peake (7975930),Charone Peake,7975930,3000,NYJ@NE 01:00PM ET,NYJ
WR,Devin Smith (7975931),Devin Smith,7975931,3000,NYJ@NE 01:00PM ET,NYJ
WR,Jalin Marshall (7975934),Jalin Marshall,7975934,3000,NYJ@NE 01:00PM ET,NYJ
RB,Denard Robinson (7975825),Denard Robinson,7975825,3000,Ten@Jax 01:00PM ET,Jax
RB,Jalston Fowler (7975826),Jalston Fowler,7975826,3000,Ten@Jax 01:00PM ET,Ten
RB,Corey Grant (7975827),Corey Grant,7975827,3000,Ten@Jax 01:00PM ET,Jax
RB,Antonio Andrews (7975828),Antonio Andrews,7975828,3000,Ten@Jax 01:00PM ET,Ten
RB,Bronson Hill (7975829),Bronson Hill,7975829,3000,Ten@Jax 01:00PM ET,Jax
WR,Harry Douglas (7975935),Harry Douglas,7975935,3000,Ten@Jax 01:00PM ET,Ten
WR,Marc Mariani (7975936),Marc Mariani,7975936,3000,Ten@Jax 01:00PM ET,Ten
WR,Bryan Walters (7975937),Bryan Walters,7975937,3000,Ten@Jax 01:00PM ET,Jax
WR,Arrelious Benn (7975938),Arrelious Benn,7975938,3000,Ten@Jax 01:00PM ET,Jax
WR,Tre McBride (7975942),Tre McBride,7975942,3000,Ten@Jax 01:00PM ET,Ten
WR,Shane Wynn (7975944),Shane Wynn,7975944,3000,Ten@Jax 01:00PM ET,Jax
RB,Zach Line (7975835),Zach Line,7975835,3000,Min@GB 01:00PM ET,Min
RB,Aaron Ripkowski (7975839),Aaron Ripkowski,7975839,3000,Min@GB 01:00PM ET,GB
RB,Joe Kerridge (7975840),Joe Kerridge,7975840,3000,Min@GB 01:00PM ET,GB
WR,Jarius Wright (7975949),Jarius Wright,7975949,3000,Min@GB 01:00PM ET,Min
WR,Trevor Davis (7975952),Trevor Davis,7975952,3000,Min@GB 01:00PM ET,GB
WR,Laquon Treadwell (7975956),Laquon Treadwell,7975956,3000,Min@GB 01:00PM ET,Min
WR,Jeff Janis (7975957),Jeff Janis,7975957,3000,Min@GB 01:00PM ET,GB
WR,Geronimo Allison (7975958),Geronimo Allison,7975958,3000,Min@GB 01:00PM ET,GB
TE,Jared Cook (7976067),Jared Cook,7976067,3000,Min@GB 01:00PM ET,GB
RB,Derek Watt (7975843),Derek Watt,7975843,3000,SD@Cle 01:00PM ET,SD
RB,George Atkinson III (7975846),George Atkinson III,7975846,3000,SD@Cle 01:00PM ET,Cle
RB,Darius Jackson (7975848),Darius Jackson,7975848,3000,SD@Cle 01:00PM ET,Cle
WR,Andrew Hawkins (7975959),Andrew Hawkins,7975959,3000,SD@Cle 01:00PM ET,Cle
WR,Geremy Davis (7975963),Geremy Davis,7975963,3000,SD@Cle 01:00PM ET,SD
WR,Isaiah Burse (7975964),Isaiah Burse,7975964,3000,SD@Cle 01:00PM ET,SD
WR,Jeremy Butler (7975965),Jeremy Butler,7975965,3000,SD@Cle 01:00PM ET,SD
WR,Ricardo Louis (7975967),Ricardo Louis,7975967,3000,SD@Cle 01:00PM ET,Cle
WR,Rashard Higgins (7975969),Rashard Higgins,7975969,3000,SD@Cle 01:00PM ET,Cle
WR,Mario Alford (7975970),Mario Alford,7975970,3000,SD@Cle 01:00PM ET,Cle
RB,Mack Brown (7975850),Mack Brown,7975850,3000,Was@Chi 01:00PM ET,Was
RB,Ka'Deem Carey (7975852),Ka'Deem Carey,7975852,3000,Was@Chi 01:00PM ET,Chi
