"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,839754525,"radthad (3/3)",0,206.52,"RB Dalvin Cook WR DeSean Jackson QB Tom Brady WR Brandin Cooks WR Odell Beckham Jr. RB Derrick Henry DST Titans  TE Jared Cook FLEX Chris Thompson",NA,"Ty Montgomery","26.78%",13
2,840004443,"snixo2337",0,192.02,"FLEX Jordan Matthews TE Coby Fleener RB Jordan Howard WR Golden Tate RB Dalvin Cook WR Stefon Diggs WR Mike Evans QB Tom Brady DST Eagles ",NA,"Zach Ertz","24.16%",18.5
3,840033124,"SpeakonitG",0,180.82,"RB Jordan Howard WR DeSean Jackson QB Tom Brady WR Chris Hogan WR Kenny Stills TE Zach Ertz FLEX Kareem Hunt RB Marshawn Lynch DST Raiders ",NA,"Eagles ","23.60%",4
4,840054332,"lolredskins",0,179.96,"WR Antonio Brown DST Colts  WR Stefon Diggs TE Rob Gronkowski QB Josh McCown FLEX Nelson Agholor RB Kareem Hunt WR Chris Conley RB Chris Thompson",NA,"Le'Veon Bell","23.41%",21.8
5,840067321,"Henrysrinkewichjr",0,177.42,"QB Tyrod Taylor TE Coby Fleener RB Jordan Howard RB Devonta Freeman DST Browns  WR Stefon Diggs FLEX Danny Amendola WR Jordy Nelson WR Tyreek Hill",NA,"Rashard Higgins","21.91%",3
6,840034031,"bigwilly43729 (1/2)",0,176.26,"DST Broncos  WR Antonio Brown RB Tevin Coleman QB Matthew Stafford RB Theo Riddick WR Stefon Diggs FLEX Brandin Cooks TE Evan Engram WR Geronimo Allison",NA,"Jack Doyle","21.16%",2.6
7,840026773,"willtolive",0,174.32,"FLEX Mike Tolbert DST Bills  RB Dalvin Cook WR Stefon Diggs TE Rob Gronkowski WR Sterling Shepard QB Russell Wilson RB Marshawn Lynch WR Michael Crabtree",NA,"Jay Ajayi","18.16%",4.5
8,840028332,"mcastellano79 (1/5)",0,174.3,"DST Broncos  FLEX Michael Thomas RB Christian McCaffrey WR Brandin Cooks WR Michael Crabtree TE Jared Cook QB Kirk Cousins RB Chris Thompson WR Jamison Crowder",NA,"Davante Adams","17.04%",9
9,840076574,"kreegore",0,171.22,"WR T.Y. Hilton RB Dalvin Cook WR Stefon Diggs TE Cameron Brate RB Mike Gillislee FLEX Jarvis Landry DST Jets  QB Aaron Rodgers WR Michael Crabtree",NA,"Kareem Hunt","16.29%",28.3
10,839979783,"RedsHotRodRoosters (3/3)",0,170.72,"WR Emmanuel Sanders WR Ted Ginn Jr. RB Devonta Freeman WR T.Y. Hilton TE Kyle Rudolph QB Tom Brady RB James White FLEX Kareem Hunt DST Chiefs ",NA,"Matthew Stafford","16.10%",16.46
