"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,735574672,"Awesemo (8/15)",0,164.6,"P Jesse Chávez P Zack Greinke C Buster Posey 1B Wil Myers 2B Chase Utley 3B Jake Lamb SS Chris Owings OF Mike Trout OF David Peralta OF A.J. Pollock",NA,"Zack Greinke","74.85%",33.9
2,736356564,"BomberFD (4/6)",0,162.6,"P Jesse Chávez P Hyun-Jin Ryu C Austin Hedges 1B Wil Myers 2B Yangervis Solarte 3B Jake Lamb SS Chris Owings OF Mike Trout OF David Peralta OF Yasmany Tomás",NA,"A.J. Pollock","69.79%",9
2,736480093,"youdacao (7/15)",0,162.6,"P Jesse Chávez P Zack Greinke C Yasmani Grandal 1B Wil Myers 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Mike Trout OF David Peralta OF A.J. Pollock",NA,"Corey Seager","66.28%",3
4,736318103,"dertonian",0,161.6,"P Jesse Chávez P Hyun-Jin Ryu C Austin Hedges 1B Wil Myers 2B Yangervis Solarte 3B Jake Lamb SS Chris Owings OF David Peralta OF A.J. Pollock OF Yasmany Tomás",NA,"Jake Lamb","64.91%",2
5,735874358,"Lunacy3 (11/15)",0,156.6,"P Jesse Chávez P Zack Greinke C Buster Posey 1B Brandon Belt 2B Brandon Drury 3B Justin Turner SS Chris Owings OF Mike Trout OF David Peralta OF A.J. Pollock",NA,"Mike Trout","54.97%",10
6,735946770,"blitz1016 (2/6)",0,155.6,"P Jesse Chávez P Zack Greinke C Buster Posey 1B Albert Pujols 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Mike Trout OF David Peralta OF A.J. Pollock",NA,"David Peralta","46.78%",27
6,736480096,"youdacao (10/15)",0,155.6,"P Jesse Chávez P Zack Greinke C Buster Posey 1B Albert Pujols 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Mike Trout OF David Peralta OF A.J. Pollock",NA,"Francisco Liriano","44.44%",6
6,736485404,"ijustmightwin (2/2)",0,155.6,"P Jesse Chávez P Zack Greinke C Yasmani Grandal 1B Wil Myers 2B Brandon Drury 3B Jake Lamb SS Corey Seager OF David Peralta OF A.J. Pollock OF Chris Owings",NA,"Yasmani Grandal","39.57%",0
9,736307450,"fewfew (7/15)",0,154.6,"P Jesse Chávez P Zack Greinke C Chris Herrmann 1B Albert Pujols 2B Brandon Drury 3B Jefry Marte SS Chris Owings OF Mike Trout OF David Peralta OF A.J. Pollock",NA,"Jesse Chávez","38.79%",24.7
10,736266386,"Blitz2187",0,152.8,"P Zack Greinke P Hyun-Jin Ryu C Russell Martin 1B Albert Pujols 2B Ryan Goins 3B Jake Lamb SS Chris Owings OF David Peralta OF A.J. Pollock OF Yasmany Tomás",NA,"Brandon Drury","29.63%",10
