"Jake Lamb_ARI","Paul Goldschmidt_ARI","Travis Shaw_MIL","Josh Donaldson_TOR","Eric Thames_MIL","Nelson Cruz_SEA","Justin Smoak_TOR","Domingo Santana_MIL","Joey Votto_CIN","Cody Bellinger_LAD","Ryan Braun_MIL","Chris Owings_ARI","Zack Cozart_CIN","Chris Taylor_LAD","David Peralta_ARI","AJ Pollock_ARI","Robinson Cano_SEA","Danny Valencia_SEA","Adam Duvall_CIN","Jean Segura_SEA","Hernan Perez_MIL","Jonathan Villar_MIL","Eugenio Suarez_CIN","Corey Seager_LAD","Yasmany Tomas_ARI","Scott Schebler_CIN","Eric Sogard_MIL","Jesus Aguilar_MIL","Nick Ahmed_ARI","Scooter Gennett_CIN","Mike Zunino_SEA","Kevin Pillar_TOR","Joc Pederson_LAD","Yasiel Puig_LAD","Russell Martin_TOR","Kyle Seager_SEA","Gregor Blanco_ARI","Brandon Drury_ARI","Justin Turner_LAD","Taylor Motter_SEA","Devon Travis_TOR","Chris Iannetta_ARI","Yasmani Grandal_LAD","Billy Hamilton_CIN","Jose Peraza_CIN","Jose Bautista_TOR","Jarrod Dyson_SEA","Mitch Haniger_SEA","Daniel Descalso_ARI","Nick Franklin_MIL","Jeremy Hazelbaker_ARI","Franklin Gutierrez_LAD","Steve Pearce_TOR","Keon Broxton_MIL","Rey Fuentes_ARI","Phillip Ervin_CIN","Troy Tulowitzki_TOR","Ben Gamel_SEA","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Socrates Brito_ARI","Adrian Gonzalez_LAD","Chase Utley_LAD","Trayce Thompson_LAD","Austin Barnes_LAD","Leonys Martin_SEA","Chris Herrmann_ARI","Jett Bandy_MIL","Andrew Toles_LAD","Kendrys Morales_TOR","Ezequiel Carrera_TOR","Logan Forsythe_LAD","Kike Hernandez_LAD","Arismendy Alcantara_CIN","Rob Segedin_LAD","Dalton Pompey_TOR","Rowdy Tellez_TOR","Orlando Arcia_MIL","Andre Ethier_LAD","Ryan Goins_TOR","Brett Phillips_MIL","Scott Van Slyke_LAD","Jesse Winker_CIN","Jarrod Saltalamacchia_TOR","Guillermo Heredia_SEA","Carlos Ruiz_SEA","Shawn O'Malley_SEA","Darrell Ceciliani_TOR","DJ Peterson_SEA","Anthony Alford_TOR","Boog Powell_SEA","Lewis Brinson_MIL","Devin Mesoraco_CIN","Nick Senzel_CIN","Tuffy Gosewisch_SEA","Chris Coghlan_TOR","Dwight Smith_TOR","Kyle Lewis_SEA","Ryan Cordell_MIL","Corey Ray_MIL","Tucker Barnhart_CIN","Patrick Kivlehan_CIN","Tyler Smith_SEA","Richard Urena_TOR","Jeff Mathis_ARI","Michael Reed_MIL","Mike Freeman_LAD","Willie Calhoun_LAD","Alex Verdugo_LAD","Luke Maile_TOR","Daniel Vogelbach_SEA","Harold Ramirez_TOR","Christian Walker_ARI","Domingo Leyba_ARI","Jacob Nottingham_MIL","Brett Eibner_LAD","Dawel Lugo_ARI","Darwin Barney_TOR","Mike Ohlman_TOR","Jack Reinheimer_ARI","Stuart Turner_CIN"
0,0,-16.8025362318841,0,24.875,0,0,8.83766233766234,0,0,67.4444444444444,0,0,0,0,0,0,0,0,0,-0.294117647058824,-24.9076923076923,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,-25.7761904761905,0,0,0,0,16.7857142857143,-12.0833333333333,0,0,0,0,0,0,0,0,44.2435897435897,0,0,0,0,0,0,0,0,0,13.4683333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.74930619796485,1.55102040816327,0,0,0,0,0,0,0,0,0,65.8564705882353,0,0,2.37058823529412,-5.20229885057471,0,0,0,0,0,0,0,0,20.1966966966967,0,0,0,-5.77619047619048,0,0,0,0,0,0,0,38.3589743589744,2.08232118758435,0,0,0,2.62857142857143,0,0,0,0,0,0,16.3006535947712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.28408163265306,0,0,0,77.1628571428571,0,0,0,0,0,-23.6115942028986,0,0,0,4.45454545454545,0,0,3.76955602536998,0,0,0,2.33660130718954,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4149758454106,5.17864693446089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.40659340659341,0,0,0,0,0,0,0,3.13104838709677,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6666666666667
0,0,0,0,0,0,0,0,0,3.71264367816092,0,0,0,89.0133689839572,0,0,0,0,0,0,0,0,0,-5.19540229885058,0,0,0,0,0,0,0,0,34.3909090909091,22.0859788359788,0,0,0,0,4.78571428571429,0,0,0,0.83201581027668,0,0,0,0,0,0,0,0,-8.85714285714286,0,0,0,0,0,0,0,0,0,0,0.290441176470588,3.8187134502924,0,-2.33333333333333,0,0,0,-1.16666666666667,0,0,18.7636363636364,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0
26.7441860465116,13.6788617886179,0,0,0,0,0,0,0,0,0,2.37058823529412,0,0,67.8816067653277,10.7687747035573,0,0,0,0,0,0,0,0,22.5897435897436,0,0,0,-3.91208791208791,0,0,0,0,0,0,0,12.1909090909091,26.0882352941176,0,0,0,4.45454545454545,0,0,0,0,0,0,-26.4333333333333,0,36.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.44155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.17241379310345,31.089247311828,0,0,0,0,0,0,0,0,0,-5.20229885057471,0,0,10.7687747035573,59.2540322580645,0,0,0,0,0,0,0,0,-12.52,0,0,0,18.5769230769231,0,0,0,0,0,0,0,0,15.9692307692308,0,0,0,-5.88181818181818,0,0,0,0,0,0,18.0416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.74031007751938,0,0,0,0,0,0,0,0,0,0,74.5204081632653,10.1589743589744,0,6.78735632183908,0,0,0,0,0,0,0,0,0,0,-20.2117647058824,0,0,0,0,11.5606060606061,0,0,0,15.7793103448276,0,0,0,0,0,0,7.01626016260163,6.69473684210526,0,0,0,0,0,0,0,0,0,18.7138461538462,0,0,0,0,0,0,0,0,3.03205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0499108734403,33.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.7822410147992,0,0,0,0,0,0,0,0,0,0,10.1589743589744,64.719387755102,0,-3.30965909090909,0,0,0,0,0,0,0,0,0,0,8.64285714285714,0,0,0,0,-1.60360777058279,0,0,0,30.9064516129032,0,0,0,0,0,0,3.03135888501742,1.73333333333333,0,0,0,0,0,0,0,0,0,21.7126436781609,0,0,0,0,0,0,0,0,-1.23636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76890756302521,12.7761904761905,0,0,0,0,0,0,0,0,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-3.51734539969834,0,0,0,-23.6115942028986,0,0,0,0,0,76.132730015083,0,0,0,6.57261794634598,0,0,0.178538390379278,0,0,0,13.3071895424837,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2187789084181,7.59661835748792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61397058823529,0,0,0,0,0,0,0,0.145161290322581,148.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667
0,0,0,0,0,14.752380952381,0,0,0,0,0,0,0,0,0,0,6.78735632183908,-3.30965909090909,0,53.8814102564103,0,0,0,0,0,0,0,0,0,0,9.80263157894737,0,0,0,0,4.59317211948791,0,0,0,8.90476190476191,0,0,0,0,0,0,18.8092691622103,9.92857142857143,0,0,0,0,0,0,0,0,0,13.5233990147783,0,0,0,0,0,0,0,0,8.43333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2827586206897,2.43956043956044,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.726436781609195,0,34.8333333333333,0,0,-8.46344086021505,0,0,-0.294117647058824,0,0,0,0,0,0,0,0,0,82.8205128205128,7.1546218487395,0,0,0,0,-15.3392857142857,30.0227272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61111111111111,0,0,0,8.99384236453202,0,0,0,0,30.8947368421053,-10.8333333333333,0,0,0,0,0,0,0,0,-1.22380952380952,0,0,0,0,0,0,0,0,0,15.3513257575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.198606271777,0,1.34030197444832,0,0,-6.02322880371661,0,0,-24.9076923076923,0,0,0,0,0,0,0,0,0,7.1546218487395,64.0925490196078,0,0,0,0,-29.8333333333333,-20.7285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.821428571428571,0,0,0,10.0692307692308,0,0,0,0,23.2716666666667,-19,0,0,0,0,0,0,0,0,5.90769230769231,0,0,0,0,0,0,0,0,0,3.88150609080842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.89328808446455,0,0,0,4.45454545454545,0,0,0,0,0,6.57261794634598,0,0,0,63.2560331825038,0,0,-5.00338164251208,0,0,0,52.6397058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2326549491212,14.8038647342995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6333333333333,0,0,0,0,0,0,0,-4.37298387096774,-34.9583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,10.1642857142857,0,0,0,-5.19540229885058,0,0,0,0,0,0,0,0,0,46.1191474493361,0,0,0,0,0,0,0,0,15.8181818181818,8.56938020351526,0,0,0,0,17.5028409090909,0,0,0,17.8954703832753,0,0,0,0,0,0,0,0,1.56944444444444,0,0,0,0,0,0,0,0,0,0,6.91031746031746,-2.79032258064516,0,8.07692307692308,0,0,0,1.18014705882353,0,0,19.8932806324111,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.35,0,0,0,0,0
5.16904761904762,2.48245614035088,0,0,0,0,0,0,0,0,0,20.1966966966967,0,0,22.5897435897436,-12.52,0,0,0,0,0,0,0,0,59.7019230769231,0,0,0,-15.8345588235294,0,0,0,0,0,0,0,30.4,17.2857142857143,0,0,0,-10.2727272727273,0,0,0,0,0,0,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.407058823529412,0,0,0,3.76955602536998,0,0,0,0,0,0.178538390379278,0,0,0,-5.00338164251208,0,0,71.7929411764706,0,0,0,-12.8856209150327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700797872340426,-1.9792270531401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0916666666667,0,0,0,0,0,0,0,-1.46370967741935,38.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5
0,0,38.3333333333333,0,24.2777777777778,0,0,8.57272727272727,0,0,0,0,0,0,0,0,0,0,0,0,-15.3392857142857,-29.8333333333333,0,0,0,0,49.3560606060606,21.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.3333333333333,0,0,0,-1.44444444444444,0,0,0,0,-20.15,0,0,0,0,0,0,0,0,0,-9.88095238095238,0,0,0,0,0,0,0,0,0,-19.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20.7833333333333,0,1.22222222222222,0,0,8.19485294117647,0,0,-5,0,0,0,0,0,0,0,0,0,30.0227272727273,-20.7285714285714,0,0,0,0,21.7142857142857,51.9236842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.49019607843137,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,-19.6964285714286,0,0,0,0,0,0,0,0,0,7.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.0626780626781,14.0073891625616,0,0,0,0,0,0,0,0,0,-5.77619047619048,0,0,-3.91208791208791,18.5769230769231,0,0,0,0,0,0,0,0,-15.8345588235294,0,0,0,61.9816091954023,0,0,0,0,0,0,0,-31.4,10.9047619047619,0,0,0,4.3030303030303,0,0,0,0,0,0,2.66025641025641,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-9.68398268398268,0,0,0,2.33660130718954,0,0,0,0,0,13.3071895424837,0,0,0,52.6397058823529,0,0,-12.8856209150327,0,0,0,225.707792207792,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61111111111111,-18.6102941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,-26.9416666666667,-106.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.0860215053763,0,0,0,0,0,0,0,0,0,0,-20.2117647058824,8.64285714285714,0,9.80263157894737,0,0,0,0,0,0,0,0,0,0,63.8705882352941,0,0,0,0,7.20752688172043,0,0,0,-4.0974025974026,0,0,0,0,0,0,-0.53125,10.3736263736264,0,0,0,0,0,0,0,0,0,-3.8562091503268,0,0,0,0,0,0,0,0,-1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5711462450593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14.8947368421053,0,0,3.16512488436633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2763801537386,0,0,-6.8030303030303,0,0,0,0,0,4.23717948717949,0,0,0,0,-8.21734397677794,0,0,0,0,0,0,-0.757575757575758,0,0,0,-3.71509971509971,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2897959183673,5.04545454545455,0,0,0,0,0,0,0,0,6.27935606060606,0,0,0,-5.8,0,0,0,0,0,0,0,0,0,0,0,-4.25490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43333333333333,0,0,0,0,0,0,0,15.4230769230769,-16,0,0
0,0,0,0,0,0,0,0,0,-12.5681818181818,0,0,0,34.3909090909091,0,0,0,0,0,0,0,0,0,15.8181818181818,0,0,0,0,0,0,0,0,35.6358695652174,8.68577075098814,0,0,0,0,6.73684210526316,0,0,0,19.8868421052632,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,14.7820512820513,8.67142857142857,0,-8.66666666666667,0,0,0,-1.46363636363636,0,0,13.952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
