"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Andrew Triggs",8500,"LAA@OAK 03:35PM ET",17.767,"OAK","LAA",NA,13.9,19.9,NA,19.9
"SP","Jesse Chavez",8300,"LAA@OAK 03:35PM ET",10.956,"LAA","OAK",NA,16.2,15.7575,NA,15.15
"SP","Yovani Gallardo",8000,"SEA@PHI 01:05PM ET",11.542,"SEA","PHI",NA,14.9,3.05,NA,3.05
"SP","Kyle Hendricks",7800,"CHC@COL 03:10PM ET",12.171,"CHC","COL",NA,12.4,20.6425,NA,20.65
"SP","Joe Musgrove",7700,"ATL@HOU 02:10PM ET",9.608,"HOU","ATL",NA,12.1,17.3,NA,17.3
"SP","Jaime Garcia",7600,"ATL@HOU 02:10PM ET",10.8,"ATL","HOU",NA,12.3,6.9,NA,6.9
"SP","Matt Cain",6300,"SF@NYM 01:10PM ET",10.7,"SF","NYM",NA,10.8,9.65,NA,9.65
"SP","Zach Eflin",5900,"SEA@PHI 01:05PM ET",13.375,"PHI","SEA",NA,11,11.5,NA,10.9
"SP","Tommy Milone",5800,"SF@NYM 01:10PM ET",5.775,"NYM","SF",NA,12.5,12.45,NA,12.45
"SP","German Marquez",4500,"CHC@COL 03:10PM ET",6.6,"COL","CHC",NA,13.2,35.6,NA,35.6
