"Mike Trout_LAA","Albert Pujols_LAA","Corey Seager_LAD","Kole Calhoun_LAA","Cameron Maybin_LAA","CJ Cron_LAA","Khris Davis_OAK","Luis Valbuena_LAA","Jefry Marte_LAA","Rajai Davis_OAK","Adrian Gonzalez_LAD","Hunter Pence_SF","Yasiel Puig_LAD","Buster Posey_SF","Logan Forsythe_LAD","Justin Turner_LAD","Joc Pederson_LAD","Trevor Plouffe_OAK","Yunel Escobar_LAA","Ben Revere_LAA","Brandon Belt_SF","Eduardo Nunez_SF","Ryon Healy_OAK","Marcus Semien_OAK","Andrelton Simmons_LAA","Yasmani Grandal_LAD","Chase Utley_LAD","Kike Hernandez_LAD","Franklin Gutierrez_LAD","Denard Span_SF","Danny Espinosa_LAA","Scott Van Slyke_LAD","Joe Panik_SF","Stephen Vogt_OAK","Cody Bellinger_LAD","Chris Taylor_LAD","Brandon Crawford_SF","Josh Phegley_OAK","Mark Canha_OAK","Trayce Thompson_LAD","Yonder Alonso_OAK","Austin Barnes_LAD","Jarrett Parker_SF","Andrew Toles_LAD","Jed Lowrie_OAK","Nick Hundley_SF","Rob Segedin_LAD","Jake Smolinski_OAK","Andre Ethier_LAD","Mac Williamson_SF","Martin Maldonado_LAA","Juan Graterol_LAA","Bruce Maxwell_OAK","Kelby Tomlinson_SF","Carlos Perez_LAA","Matt Joyce_OAK","Gorkys Hernandez_SF","Adam Rosales_OAK","Conor Gillaspie_SF","Cliff Pennington_LAA","Chad Pinder_OAK","Jaff Decker_OAK","Matt Olson_OAK","Tim Federowicz_SF","Aaron Hill_SF","Chris Marrero_SF","Brett Eibner_LAD"
23.6764705882353,8.34181665853826,0,-0.0672281289485053,1.90362139586112,-8.70775229082306,0,0,8.60189037011795,0,0,0,0,0,0,0,0,0,6.72304537064251,0,0,0,0,0,-8.18230075455078,0,0,0,0,0,13.3066616811575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6991923664286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.34181665853826,46.9926470588235,0,-4.76085346218864,-7.56455584945918,2.57603306762978,0,0,-7.2480345924362,0,0,0,0,0,0,0,0,0,25.4920842175615,0,0,0,0,0,13.7188332035446,0,0,0,0,0,-4.40801444890009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1247282966876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72.5,0,0,0,0,0,0,0,9.00977605422325,0,20.9942182990183,0,35.7901246382256,29.614857027433,49.8865708566934,0,0,0,0,0,0,0,0,40.9298094806703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82897429186096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0672281289485053,-4.76085346218864,0,28.8823529411765,15.8573237614223,1.61738394404839,0,0,-5.57296987644795,0,0,0,0,0,0,0,0,0,5.32744301737149,0,0,0,0,0,12.11309338413,0,0,0,0,0,-7.87579651773327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12585483045885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.90362139586112,-7.56455584945918,0,15.8573237614223,18.1410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.62648093826326,0,0,0,0,0,0.760762108845936,0,0,0,0,0,8.17700011361473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262355370705728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.70775229082306,2.57603306762978,0,1.61738394404839,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,-1.37486970691196,0,0,0,0,0,10.7645048790462,0,0,0,0,0,-4.0282867010043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74968401728127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,53.8,0,0,-12.8664425975013,0,0,0,0,0,0,0,19.7747696991383,0,0,0,0,-6.5751846052216,-10.5625762857635,0,0,0,0,0,0,0,0,0,14.2336030308179,0,0,0,0,0,0,8.29940178084314,0,0,0,-6.91739407923146,0,0,0,0,0,0,0,0,0,0,22.6267610773838,0,-16.5464488220063,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.60189037011795,-7.2480345924362,0,-5.57296987644795,0,0,0,0,24.5277777777778,0,0,0,0,0,0,0,0,0,27.716178017517,0,0,0,0,0,0.260582796195981,0,0,0,0,0,16.6271749400946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52570126048466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-12.8664425975013,0,0,44.75,0,0,0,0,0,0,0,18.6927226324973,0,0,0,0,29.5990967441887,20.1394518567788,0,0,0,0,0,0,0,0,0,-7.45584543545449,0,0,0,0,0,0,5.99155753429854,0,0,0,43.1227084437887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
