"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,738961932,"Lockjaw31 (2/2)",0,167.6,"P Chris Sale P Taijuan Walker C Chris Herrmann 1B Matt Carpenter 2B Kolten Wong 3B Greg Garcia SS Nick Ahmed OF Yasmany Tomás OF Matt Adams OF Chris Owings",NA,"Chris Sale","74.02%",28.6
2,738420461,"Hoonsclppp",0,159.45,"P Masahiro Tanaka P Taijuan Walker C Josh Phegley 1B Paul Goldschmidt 2B Jed Lowrie 3B Jake Lamb SS Chris Owings OF Matt Joyce OF A.J. Pollock OF Yasmany Tomás",NA,"Jake Lamb","54.02%",5
3,738406871,"tonybalony (2/6)",0,158.25,"P Taijuan Walker P Adam Wainwright C Eric Fryer 1B Paul Goldschmidt 2B Kolten Wong 3B Jake Lamb SS Chris Owings OF David Peralta OF Yasmany Tomás OF Dexter Fowler",NA,"David Peralta","46.90%",5
3,738412256,"tonybalony (5/6)",0,158.25,"P Taijuan Walker P Adam Wainwright C Eric Fryer 1B Paul Goldschmidt 2B Kolten Wong 3B Jake Lamb SS Chris Owings OF David Peralta OF Yasmany Tomás OF Dexter Fowler",NA,"Adam Wainwright","45.90%",12.25
5,738578168,"KnowsPickin",0,157.25,"P Taijuan Walker P Adam Wainwright C Chris Herrmann 1B Matt Holliday 2B Jed Lowrie 3B Jake Lamb SS Greg Garcia OF Mike Trout OF Dexter Fowler OF Chris Owings",NA,"Paul Goldschmidt","44.90%",14
6,738888980,"SamENole (5/5)",0,152.05,"P Chris Sale P Masahiro Tanaka C Jarrod Saltalamacchia 1B Matt Carpenter 2B Darwin Barney 3B Chris Coghlan SS Greg Garcia OF Dexter Fowler OF Randal Grichuk OF Stephen Piscotty",NA,"A.J. Pollock","42.76%",3
7,738795904,"underjones (21/35)",0,151.85,"P Chris Sale P Adam Wainwright C Eric Fryer 1B Paul Goldschmidt 2B Kolten Wong 3B Greg Garcia SS Nick Ahmed OF Dexter Fowler OF Matt Adams OF Chris Owings",NA,"Chris Herrmann","41.99%",0
8,738814104,"blknorman",0,150.6,"P Chris Sale P Taijuan Walker C Chris Herrmann 1B Mitch Moreland 2B Jed Lowrie 3B Yunel Escobar SS Marco Hernández OF Yasmany Tomás OF Stephen Piscotty OF Chris Owings",NA,"Khris Davis","33.26%",2
9,738717837,"papagates (24/35)",0,150.45,"P Masahiro Tanaka P Taijuan Walker C Josh Phegley 1B Paul Goldschmidt 2B Adam Rosales 3B Ryon Healy SS Chris Owings OF Khris Davis OF A.J. Pollock OF Yasmany Tomás",NA,"Jed Lowrie","30.80%",9
9,738877338,"rbkiddiii",0,150.45,"P Masahiro Tanaka P Taijuan Walker C Josh Phegley 1B Paul Goldschmidt 2B Jed Lowrie 3B Ryon Healy SS Greg Garcia OF Mike Trout OF David Peralta OF Dexter Fowler",NA,"Taijuan Walker","28.97%",37
11,738963396,"Fatdaddy949",0,150.25,"P Taijuan Walker P Adam Wainwright C Sandy León 1B C.J. Cron 2B Starlin Castro 3B Greg Garcia SS Chris Owings OF Mookie Betts OF Mike Trout OF Yasmany Tomás",NA,"Matt Joyce","25.98%",0
12,738717842,"papagates (29/35)",0,149.6,"P Chris Sale P Taijuan Walker C Josh Phegley 1B Yonder Alonso 2B Jed Lowrie 3B Ryon Healy SS Chris Owings OF Khris Davis OF David Peralta OF Yasmany Tomás",NA,"Chris Owings","25.36%",35
13,738802445,"slappy182",0,148.45,"P Masahiro Tanaka P Taijuan Walker C Austin Romine 1B Chris Carter 2B Starlin Castro 3B Chase Headley SS Chris Owings OF Jaff Decker OF Mike Trout OF Yasmany Tomás",NA,"Jaff Decker","22.38%",0
14,738803417,"buns11 (17/25)",0,147.6,"P Chris Sale P Taijuan Walker C Luis Torrens 1B Paul Goldschmidt 2B Marco Hernández 3B Yunel Escobar SS Chris Owings OF Jaff Decker OF David Peralta OF Yasmany Tomás",NA,"Kendall Graveman","21.92%",13.9
14,738817029,"PrimeTime420",0,147.6,"P Chris Sale P Taijuan Walker C Sandy León 1B Matt Carpenter 2B Jed Lowrie 3B Ryon Healy SS Chris Owings OF Jaff Decker OF David Peralta OF Dexter Fowler",NA,"Adam Rosales","19.31%",0
16,738873876,"REDCOAT85 (29/35)",0,147.35,"P Chris Sale P Ricky Nolasco C Chris Herrmann 1B Matt Carpenter 2B Cliff Pennington 3B Greg Garcia SS Andrelton Simmons OF Dexter Fowler OF Stephen Piscotty OF Chris Owings",NA,"Yasmany Tomás","18.93%",23
17,738736774,"it_saul_good (2/3)",0,145.85,"P Chris Sale P Adam Wainwright C Chris Herrmann 1B Matt Carpenter 2B Jed Lowrie 3B Greg Garcia SS Chris Owings OF Matt Joyce OF Dexter Fowler OF Stephen Piscotty",NA,"Yangervis Solarte","17.93%",10
18,738924335,"benstnick",0,145.75,"P Ricky Nolasco P Taijuan Walker C Eric Fryer 1B Paul Goldschmidt 2B Kolten Wong 3B Jake Lamb SS Chris Owings OF David Peralta OF A.J. Pollock OF Dexter Fowler",NA,"Josh Phegley","17.85%",0
19,738831923,"smyrell05",0,145.6,"P Chris Sale P Taijuan Walker C Luis Torrens 1B Matt Carpenter 2B Jed Lowrie 3B Ryon Healy SS Greg Garcia OF Dexter Fowler OF Randal Grichuk OF Stephen Piscotty",NA,"Greg Garcia","16.86%",18
20,738920357,"jordanh415 (3/4)",0,145.25,"P Taijuan Walker P Adam Wainwright C Chris Herrmann 1B Paul Goldschmidt 2B Cliff Pennington 3B Jake Lamb SS Chris Owings OF David Peralta OF Dexter Fowler OF Matt Holliday",NA,"Ryon Healy","16.40%",3
21,738840324,"JDUB1010 (19/35)",0,145.2,"P Masahiro Tanaka P Ricky Nolasco C Austin Romine 1B Paul Goldschmidt 2B Yangervis Solarte 3B Jake Lamb SS Erick Aybar OF Manuel Margot OF Yasmany Tomás OF Chris Owings",NA,"Erick Aybar","16.40%",5
22,738505190,"forrest_viv",0,144.25,"P Taijuan Walker P Adam Wainwright C Josh Phegley 1B Paul Goldschmidt 2B Starlin Castro 3B Ryon Healy SS Erick Aybar OF Mike Trout OF Yasmany Tomás OF Chris Owings",NA,"Mike Trout","15.02%",7
23,738375433,"1xtony",0,143.9,"P Kendall Graveman P Taijuan Walker C Josh Phegley 1B Paul Goldschmidt 2B Yangervis Solarte 3B Ryon Healy SS Chris Owings OF David Peralta OF A.J. Pollock OF Yasmany Tomás",NA,"Kolten Wong","14.56%",3
23,738794687,"DaBramahBull",0,143.9,"P Kendall Graveman P Taijuan Walker C Jarrod Saltalamacchia 1B Paul Goldschmidt 2B Jed Lowrie 3B Jake Lamb SS Chris Owings OF Khris Davis OF A.J. Pollock OF Yasmany Tomás",NA,"Andrew Benintendi","12.72%",0
25,738951993,"YoungVince (1/3)",0,141.6,"P Chris Sale P Taijuan Walker C Eric Fryer 1B Paul Goldschmidt 2B Cliff Pennington 3B Chris Coghlan SS Greg Garcia OF David Peralta OF A.J. Pollock OF Yasmany Tomás",NA,"Mitch Moreland","11.57%",0
26,738296007,"HoopLandis (1/2)",0,141.5,"P Chris Sale P Kendall Graveman C Chris Herrmann 1B Matt Carpenter 2B Kolten Wong 3B Greg Garcia SS Chris Owings OF Matt Joyce OF Dexter Fowler OF Stephen Piscotty",NA,"Sandy León","10.80%",0
27,738737496,"rmj11222 (2/3)",0,141.45,"P Masahiro Tanaka P Taijuan Walker C Eric Fryer 1B Paul Goldschmidt 2B Kolten Wong 3B Jake Lamb SS Greg Garcia OF David Peralta OF A.J. Pollock OF Yasmany Tomás",NA,"Nick Ahmed","10.34%",0
27,738889093,"rjb0026",0,141.45,"P Masahiro Tanaka P Taijuan Walker C Eric Fryer 1B Paul Goldschmidt 2B Jed Lowrie 3B Jake Lamb SS Adam Rosales OF David Peralta OF A.J. Pollock OF Chris Owings",NA,"Mookie Betts","9.81%",0
29,738916610,"foulky (1/3)",0,140.2,"P Masahiro Tanaka P Ricky Nolasco C Chris Herrmann 1B Paul Goldschmidt 2B Starlin Castro 3B Chase Headley SS Chris Owings OF Aaron Hicks OF David Peralta OF Matt Holliday",NA,"Luis Torrens","9.58%",0
30,738795893,"underjones (10/35)",0,139.85,"P Chris Sale P Adam Wainwright C Eric Fryer 1B Paul Goldschmidt 2B Kolten Wong 3B Greg Garcia SS Nick Ahmed OF Yasmany Tomás OF Dexter Fowler OF Matt Adams",NA,"Matt Carpenter","9.27%",6
31,738836034,"tomgreenjr2244 (1/3)",0,139.6,"P Chris Sale P Taijuan Walker C Chris Herrmann 1B Paul Goldschmidt 2B Yangervis Solarte 3B Chris Coghlan SS Chris Owings OF Matt Joyce OF Jaff Decker OF David Peralta",NA,"Wil Myers","9.04%",7
32,738901860,"jzervas23",0,138.9,"P Kendall Graveman P Taijuan Walker C Russell Martin 1B Paul Goldschmidt 2B Starlin Castro 3B Jake Lamb SS Chris Owings OF Jaff Decker OF A.J. Pollock OF Yasmany Tomás",NA,"Masahiro Tanaka","8.97%",33.45
33,738864969,"plord64 (2/3)",0,138.7,"P Masahiro Tanaka P Adam Wainwright C Josh Phegley 1B Paul Goldschmidt 2B Jed Lowrie 3B Jake Lamb SS Chris Owings OF Khris Davis OF David Peralta OF Yasmany Tomás",NA,"Ricky Nolasco","8.35%",19.75
33,738958694,"MissMiggy (4/4)",0,138.7,"P Masahiro Tanaka P Adam Wainwright C Chris Herrmann 1B Matt Carpenter 2B Kolten Wong 3B Jake Lamb SS Chris Owings OF Dexter Fowler OF Randal Grichuk OF Stephen Piscotty",NA,"Andrelton Simmons","8.20%",0
