"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,837645239,"makmatty (1/3)",0,197.32,"DST Bengals  TE Antonio Gates WR Doug Baldwin QB Russell Wilson FLEX A.J. Green WR Rishard Matthews RB Kareem Hunt WR Tyreek Hill RB Chris Carson",NA,"Ty Montgomery","71.90%",13
2,837117546,"metfan4life04 (2/4)",0,190.92,"DST Chiefs  TE Delanie Walker WR Jordy Nelson WR Doug Baldwin QB Russell Wilson RB Kareem Hunt RB Joe Mixon FLEX Geronimo Allison WR Tyreek Hill",NA,"Davante Adams","61.60%",9
3,840102435,"joshuaisbell34 (5/5)",0,188.32,"DST Chiefs  TE Delanie Walker WR Doug Baldwin QB Russell Wilson WR Rishard Matthews RB Ty Montgomery RB Kareem Hunt FLEX Geronimo Allison WR Tyreek Hill",NA,"Kareem Hunt","60.15%",28.3
4,837212146,"meholol (8/20)",0,187.12,"DST Chiefs  TE Jimmy Graham WR Eric Decker RB DeMarco Murray WR Doug Baldwin QB Russell Wilson FLEX A.J. Green WR Rishard Matthews RB Chris Carson",NA,"Tyreek Hill","51.11%",20
5,840086464,"nlowejr (1/3)",0,185.82,"DST Chiefs  TE Martellus Bennett WR Doug Baldwin QB Russell Wilson WR A.J. Green WR Paul Richardson RB Ty Montgomery RB Kareem Hunt FLEX Geronimo Allison",NA,"Travis Kelce","43.63%",1.1
6,834426385,"t_hammond17 (8/10)",0,185.42,"DST Chiefs  TE Delanie Walker WR Jordy Nelson WR Doug Baldwin QB Russell Wilson FLEX A.J. Green WR Rishard Matthews RB Joe Mixon RB Chris Carson",NA,"Keenan Allen","37.03%",11.1
7,839946566,"Foote44",0,184.62,"DST Chiefs  FLEX Delanie Walker TE Jimmy Graham RB DeMarco Murray WR Doug Baldwin QB Russell Wilson WR A.J. Green WR Tyreek Hill RB Chris Carson",NA,"Alex Smith","35.85%",15.1
7,840137758,"dpcollects",0,184.62,"DST Chiefs  QB Aaron Rodgers WR Jordy Nelson FLEX DeMarco Murray WR A.J. Green TE Tyler Kroft RB Kareem Hunt WR Geronimo Allison RB Chris Carson",NA,"Aaron Rodgers","35.47%",28.82
9,837109483,"Corinthian297 (16/20)",0,184.22,"DST Chiefs  QB Aaron Rodgers FLEX Jordy Nelson TE Jimmy Graham RB DeMarco Murray WR Doug Baldwin WR Tyler Lockett RB Kareem Hunt WR Geronimo Allison",NA,"Derrick Henry","32.88%",7.4
10,836657419,"innercube7 (9/10)",0,181.6,"DST Chiefs  TE Delanie Walker WR Doug Baldwin FLEX A.J. Green WR Rishard Matthews RB Ty Montgomery QB Marcus Mariota RB Kareem Hunt WR Geronimo Allison",NA,"Delanie Walker","32.04%",7.1
