Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,14005,TY Hilton,WR,6,IND,HOU,0,0,0,0,0,9,223,1,0,0,0,0,40.30
2,13320,Cam Newton,QB,6,CAR,CIN,284,2,1,107,1,0,0,0,0,0,0,0,38.06
3,2699,Matt Forte,RB,6,CHI,ATL,0,0,0,80,2,10,77,0,0,0,0,0,37.70
4,611,Joe Flacco,QB,6,BAL,TB,306,5,0,0,0,0,0,0,0,0,0,0,35.24
5,4314,Tom Brady,QB,6,NE,BUF,361,4,0,3,0,0,0,0,0,0,0,0,33.74
6,13443,Colin Kaepernick,QB,6,SF,LA,343,3,0,37,0,0,0,0,0,0,0,0,32.42
7,11792,Arian Foster,RB,6,HOU,IND,0,0,0,109,2,3,32,0,0,0,0,0,32.10
8,11197,Demaryius Thomas,WR,6,DEN,NYJ,0,0,0,0,0,10,124,1,0,0,0,0,31.40
9,13264,Andre Holmes,WR,6,OAK,SD,0,0,0,0,0,4,121,2,0,0,0,0,31.10
10,13878,Mohamed Sanu,WR,6,CIN,CAR,0,0,0,0,0,10,120,1,0,0,0,0,31
11,14008,Andrew Luck,QB,6,IND,HOU,370,3,1,18,0,0,0,0,0,0,0,0,29.60
12,13124,DeMarco Murray,RB,6,DAL,SEA,0,0,0,115,1,6,31,0,0,0,0,0,29.60
13,8244,Philip Rivers,QB,6,SD,OAK,313,3,0,13,0,0,0,0,0,0,0,0,28.82
14,14916,Giovani Bernard,RB,6,CIN,CAR,0,0,0,137,1,4,20,0,0,0,0,0,28.70
15,4556,Jordy Nelson,WR,6,GB,MIA,0,0,0,0,0,9,107,1,0,0,0,0,28.70
16,16311,Derek Carr,QB,6,OAK,SD,282,4,1,2,0,0,0,0,0,0,0,0,26.48
17,2593,Aaron Rodgers,QB,6,GB,MIA,264,3,0,34,0,0,0,0,0,0,0,0,25.96
18,11463,Brandon LaFell,WR,6,NE,BUF,0,0,0,0,0,4,97,2,0,0,0,0,25.70
19,16345,Branden Oliver,RB,6,SD,OAK,0,0,0,101,1,4,23,0,0,0,0,0,25.40
20,4358,Steve Smith,WR,6,BAL,TB,0,0,0,0,0,5,110,1,0,0,0,0,25
21,8972,Jay Cutler,QB,6,CHI,ATL,381,1,0,4,0,0,0,0,0,0,0,0,24.64
22,12841,Andy Dalton,QB,6,CIN,CAR,323,2,2,25,0,0,0,0,0,0,0,0,24.42
23,7711,Malcom Floyd,WR,6,SD,OAK,0,0,0,0,0,5,103,1,0,0,0,0,24.30
24,3943,DeSean Jackson,WR,6,WAS,ARI,0,0,0,5,0,3,115,1,0,0,0,0,24
25,16245,Blake Bortles,QB,6,JAX,TEN,336,1,1,38,0,0,0,0,0,0,0,0,23.24
26,14871,Robert Woods,WR,6,BUF,NE,0,0,0,0,0,7,78,1,0,0,0,0,22.80
27,16057,Jace Amaro,TE,6,NYJ,DEN,0,0,0,0,0,10,68,1,0,0,0,0,22.80
28,15201,Mike Glennon,QB,6,TB,BAL,314,2,1,0,0,0,0,0,0,0,0,0,22.56
29,11712,Anquan Boldin,WR,6,SF,LA,0,0,0,0,0,7,94,1,0,0,0,0,22.40
30,13002,Cecil Shorts,WR,6,JAX,TEN,0,0,0,0,0,10,103,0,0,0,0,0,22.30
31,12861,Jordan Cameron,TE,6,CLE,PIT,0,0,0,0,0,3,102,1,0,0,0,0,22.20
32,14252,Kirk Cousins,QB,6,WAS,ARI,354,2,3,0,0,0,0,0,0,0,0,0,22.16
33,2429,Andre Johnson,WR,6,HOU,IND,0,0,0,0,0,7,99,1,0,0,0,0,21.90
34,5571,Larry Fitzgerald,WR,6,ARI,WAS,0,0,0,0,0,6,98,1,0,0,0,0,21.80
35,14187,Alshon Jeffery,WR,6,CHI,ATL,0,0,0,0,0,5,136,0,0,0,0,0,21.60
36,11056,Antonio Brown,WR,6,PIT,CLE,0,0,0,-2,0,7,118,0,0,0,0,0,21.60
37,7328,Peyton Manning,QB,6,DEN,NYJ,237,3,0,0,0,0,0,0,0,0,0,0,21.48
38,12830,Torrey Smith,WR,6,BAL,TB,0,0,0,0,0,4,51,2,0,0,0,0,21.10
39,13027,Julius Thomas,TE,6,DEN,NYJ,0,0,0,0,0,4,51,2,0,0,0,0,21.10
40,11,Detroit Lions,DST,6,DET,MIN,0,0,0,0,0,0,0,0,8,3,1,0,21
41,13799,Ryan Tannehill,QB,6,MIA,GB,244,2,2,49,0,0,0,0,0,0,0,0,20.66
42,11932,LeSean McCoy,RB,6,PHI,NYG,0,0,0,149,0,2,5,0,0,0,0,0,20.40
43,11667,Brandon Marshall,WR,6,CHI,ATL,0,0,0,0,0,6,113,0,0,0,0,0,20.30
44,8777,Louis Murphy,WR,6,TB,BAL,0,0,0,0,0,7,72,1,0,0,0,0,20.20
45,26,Philadelphia Eagles,DST,6,PHI,NYG,0,0,0,0,0,0,0,0,8,0,3,1,20
46,8703,Kyle Orton,QB,6,BUF,NE,299,2,1,0,0,0,0,0,0,0,0,0,19.96
47,13557,Ben Tate,RB,6,CLE,PIT,0,0,0,78,2,0,0,0,0,0,0,0,19.80
48,16020,Jarvis Landry,WR,6,MIA,GB,0,0,0,0,0,6,75,1,0,0,0,0,19.50
49,12548,Scott Chandler,TE,6,BUF,NE,0,0,0,0,0,6,105,0,0,0,0,0,19.50
50,15126,Theo Riddick,RB,6,DET,MIN,0,0,0,6,0,5,75,1,0,0,0,0,19.10
51,8355,Julian Edelman,WR,6,NE,BUF,0,0,0,10,0,9,91,0,0,0,0,0,19.10
52,14828,Chris Hogan,WR,6,BUF,NE,0,0,0,0,0,5,72,1,0,0,0,0,18.20
53,1658,Greg Olsen,TE,6,CAR,CIN,0,0,0,0,0,6,62,1,0,0,0,0,18.20
54,11317,Clay Harbor,TE,6,JAX,TEN,0,0,0,0,0,3,91,1,0,0,0,0,18.10
55,16550,Kelvin Benjamin,WR,6,CAR,CIN,0,0,0,0,0,7,49,1,0,0,0,0,17.90
56,2428,Carson Palmer,QB,6,ARI,WAS,250,2,0,-3,0,0,0,0,0,0,0,0,17.70
57,12323,Joique Bell,RB,6,DET,MIN,0,0,0,74,1,2,23,0,0,0,0,0,17.70
58,8529,Mike Wallace,WR,6,MIA,GB,0,0,0,0,0,5,67,1,0,0,0,0,17.70
59,14046,Ronnie Hillman,RB,6,DEN,NYJ,0,0,0,100,0,3,16,0,0,0,0,0,17.60
60,11182,Eric Decker,WR,6,NYJ,DEN,0,0,0,0,0,6,54,1,0,0,0,0,17.40
61,13791,Lamar Miller,RB,6,MIA,GB,0,0,0,53,1,3,40,0,0,0,0,0,17.30
62,15100,Jordan Reed,TE,6,WAS,ARI,0,0,0,0,0,8,92,0,0,0,0,0,17.20
63,1,Arizona Cardinals,DST,6,ARI,WAS,0,0,0,0,0,0,0,0,2,3,1,1,17
64,3867,Tony Romo,QB,6,DAL,SEA,250,2,0,-1,0,0,0,0,0,0,0,0,16.90
65,11439,Antone Smith,RB,6,ATL,CHI,0,0,0,5,0,4,64,1,0,0,0,0,16.90
