Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
19,16550,Kelvin Benjamin,WR,15,CAR,TB,0,0,0,0,0,8,104,0,0,0,0,0,21.40
20,15045,Knile Davis,RB,15,KC,OAK,0,0,0,11,1,1,70,1,0,0,0,0,21.10
21,13799,Ryan Tannehill,QB,15,MIA,NE,346,1,2,21,0,0,0,0,0,0,0,0,20.94
22,16497,Teddy Bridgewater,QB,15,MIN,DET,315,1,2,30,0,0,0,0,0,0,0,0,20.60
23,4314,Tom Brady,QB,15,NE,MIA,287,2,1,18,0,0,0,0,0,0,0,0,20.28
24,21,New England Patriots,DST,15,NE,MIA,0,0,0,0,0,0,0,0,4,2,2,0,20
25,11182,Eric Decker,WR,15,NYJ,TEN,0,0,0,0,0,7,100,0,0,0,0,0,20
26,6302,James Jones,WR,15,OAK,KC,0,0,0,0,0,8,57,1,0,0,0,0,19.70
27,7082,Devin Hester,WR,15,ATL,PIT,0,0,0,0,0,5,85,1,0,0,0,0,19.50
28,8564,Nate Washington,WR,15,TEN,NYJ,0,0,0,0,0,6,102,0,0,0,0,0,19.20
29,37,Buffalo Bills,DST,15,BUF,GB,0,0,0,0,0,0,0,0,1,2,1,0,19
30,15138,Eddie Lacy,RB,15,GB,BUF,0,0,0,97,1,2,11,0,0,0,0,0,18.80
31,204,Roddy White,WR,15,ATL,PIT,0,0,0,0,0,7,58,1,0,0,0,0,18.80
32,10974,Rob Gronkowski,TE,15,NE,MIA,0,0,0,0,0,3,96,1,0,0,0,0,18.60
33,13227,Randall Cobb,WR,15,GB,BUF,0,0,0,15,0,7,96,0,0,0,0,0,18.10
34,16020,Jarvis Landry,WR,15,MIA,NE,0,0,0,0,0,8,99,0,0,0,0,0,17.90
35,14187,Alshon Jeffery,WR,15,CHI,NO,0,0,0,0,0,4,78,1,0,0,0,0,17.80
36,5094,Marques Colston,WR,15,NO,CHI,0,0,0,0,0,5,65,1,0,0,0,0,17.50
37,7884,Antonio Gates,TE,15,SD,DEN,0,0,0,0,0,6,54,1,0,0,0,0,17.40
38,11611,Golden Tate,WR,15,DET,MIN,0,0,0,5,0,7,38,1,0,0,0,0,17.30
39,3807,Ben Roethlisberger,QB,15,PIT,ATL,360,0,0,-2,0,0,0,0,0,0,0,0,17.20
40,14257,Robert Griffin III,QB,15,WAS,NYG,236,1,0,46,0,0,0,0,0,0,0,0,17.04
41,7,Cincinnati Bengals,DST,15,CIN,CLE,0,0,0,0,0,0,0,0,3,2,0,0,17
42,12386,Marshawn Lynch,RB,15,SEA,SF,0,0,0,91,1,1,7,0,0,0,0,0,16.80
43,8972,Jay Cutler,QB,15,CHI,NO,194,2,3,20,0,0,0,0,0,0,0,0,16.76
44,12083,Derek Anderson,QB,15,CAR,TB,277,1,0,14,0,0,0,0,0,0,0,0,16.48
45,14008,Andrew Luck,QB,15,IND,HOU,187,2,1,18,0,0,0,0,0,0,0,0,16.28
46,1810,Owen Daniels,TE,15,BAL,JAX,0,0,0,0,0,4,62,1,0,0,0,0,16.20
47,55,Kansas City Chiefs,DST,15,KC,OAK,0,0,0,0,0,0,0,0,4,0,0,1,16
48,15048,Travis Kelce,TE,15,KC,OAK,0,0,0,0,0,5,59,1,0,0,0,0,15.90
49,4104,Jerricho Cotchery,WR,15,CAR,TB,0,0,0,0,0,5,47,1,0,0,0,0,15.70
50,15866,Josh Hill,TE,15,NO,CHI,0,0,0,0,0,2,15,2,0,0,0,0,15.50
51,5282,Josh McCown,QB,15,TB,CAR,154,1,1,21,1,0,0,0,0,0,0,0,15.26
52,11792,Arian Foster,RB,15,HOU,IND,0,0,0,99,0,3,18,0,0,0,0,0,14.70
53,957,Pierre Thomas,RB,15,NO,CHI,0,0,0,11,0,5,83,0,0,0,0,0,14.40
54,12323,Joique Bell,RB,15,DET,MIN,0,0,0,62,0,4,41,0,0,0,0,0,14.30
55,69,New Orleans Saints,DST,15,NO,CHI,0,0,0,0,0,0,0,0,7,3,1,0,14
56,13275,Kyle Rudolph,TE,15,MIN,DET,0,0,0,0,0,7,69,0,0,0,0,0,13.90
57,722,Jason Witten,TE,15,DAL,PHI,0,0,0,0,0,7,69,0,0,0,0,0,13.90
58,8914,Jeremy Maclin,WR,15,PHI,DAL,0,0,0,0,0,4,98,0,0,0,0,0,13.80
59,15216,Stedman Bailey,WR,15,LA,ARI,0,0,0,13,0,5,74,0,0,0,0,0,13.70
60,11488,Jimmy Graham,TE,15,NO,CHI,0,0,0,0,0,5,87,0,0,0,0,0,13.70
61,611,Joe Flacco,QB,15,BAL,JAX,221,1,0,8,0,0,0,0,0,0,0,0,13.64
62,13002,Cecil Shorts,WR,15,JAX,BAL,0,0,0,0,0,6,76,0,0,0,0,0,13.60
63,14916,Giovani Bernard,RB,15,CIN,CLE,0,0,0,79,0,3,24,0,0,0,0,0,13.30
64,6597,Greg Jennings,WR,15,MIN,DET,0,0,0,0,0,3,43,1,0,0,0,0,13.30
65,7175,Delanie Walker,TE,15,TEN,NYJ,0,0,0,0,0,4,93,0,0,0,0,0,13.30
66,7328,Peyton Manning,QB,15,DEN,SD,233,1,0,-3,0,0,0,0,0,0,0,0,13.02
67,1,Arizona Cardinals,DST,15,ARI,LA,0,0,0,0,0,0,0,0,2,1,2,1,13
68,13,Houston Texans,DST,15,HOU,IND,0,0,0,0,0,0,0,0,2,1,1,1,13
69,16253,Allen Hurns,WR,15,JAX,BAL,0,0,0,0,0,6,70,0,0,0,0,0,13
70,3519,Vincent Jackson,WR,15,TB,CAR,0,0,0,0,0,6,70,0,0,0,0,0,13
71,5701,Fred Jackson,RB,15,BUF,GB,0,0,0,71,0,3,27,0,0,0,0,0,12.80
72,14749,Jermaine Kearse,WR,15,SEA,SF,0,0,0,0,0,5,78,0,0,0,0,0,12.80
73,14895,Geno Smith,QB,15,NYJ,TEN,179,1,0,16,0,0,0,0,0,0,0,0,12.76
74,14986,DeAndre Hopkins,WR,15,HOU,IND,0,0,0,0,0,5,77,0,0,0,0,0,12.70
75,13735,Chris Polk,RB,15,PHI,DAL,0,0,0,6,2,0,0,0,0,0,0,0,12.60
76,11463,Brandon LaFell,WR,15,NE,MIA,0,0,0,0,0,6,66,0,0,0,0,0,12.60
77,14536,Russell Wilson,QB,15,SEA,SF,168,1,1,27,0,0,0,0,0,0,0,0,12.42
78,9739,Hakeem Nicks,WR,15,IND,HOU,0,0,0,0,0,2,44,1,0,0,0,0,12.40
79,15102,Chris Thompson,RB,15,WAS,NYG,0,0,0,12,0,3,22,1,0,0,0,0,12.40
80,15141,Charles Johnson,WR,15,MIN,DET,0,0,0,0,0,5,72,0,0,0,0,0,12.20
81,14,Indianapolis Colts,DST,15,IND,HOU,0,0,0,0,0,0,0,0,1,1,0,1,12
82,16694,Paul Richardson,WR,15,SEA,SF,0,0,0,0,0,3,30,1,0,0,0,0,12
83,13264,Andre Holmes,WR,15,OAK,KC,0,0,0,0,0,5,70,0,0,0,0,0,12
84,13337,Mark Ingram,RB,15,NO,CHI,0,0,0,59,1,0,0,0,0,0,0,0,11.90
85,2699,Matt Forte,RB,15,CHI,NO,0,0,0,78,0,2,21,0,0,0,0,0,11.90
86,12751,Charles Clay,TE,15,MIA,NE,0,0,0,0,0,6,59,0,0,0,0,0,11.90
87,16311,Derek Carr,QB,15,OAK,KC,222,1,0,0,0,0,0,0,0,0,0,0,11.88
88,15196,Kenny Stills,WR,15,NO,CHI,0,0,0,0,0,5,67,0,0,0,0,0,11.70
89,15020,CJ Anderson,RB,15,DEN,SD,0,0,0,85,0,2,11,0,0,0,0,0,11.60
90,15479,Marlon Brown,WR,15,BAL,JAX,0,0,0,0,0,5,66,0,0,0,0,0,11.60
91,14973,Markus Wheaton,WR,15,PIT,ATL,0,0,0,0,0,5,66,0,0,0,0,0,11.60
92,8244,Philip Rivers,QB,15,SD,DEN,232,1,2,3,0,0,0,0,0,0,0,0,11.58
93,8532,Kenny Britt,WR,15,LA,ARI,0,0,0,0,0,5,65,0,0,0,0,0,11.50
94,75,New York Giants,DST,15,NYG,WAS,0,0,0,0,0,0,0,0,7,0,3,0,11
95,11,Detroit Lions,DST,15,DET,MIN,0,0,0,0,0,0,0,0,4,2,1,0,11
96,16345,Branden Oliver,RB,15,SD,DEN,0,0,0,26,0,4,44,0,0,0,0,0,11
97,14385,Doug Martin,RB,15,TB,CAR,0,0,0,96,0,1,3,0,0,0,0,0,10.90
98,16609,Charles Sims,RB,15,TB,CAR,0,0,0,34,0,3,45,0,0,0,0,0,10.90
99,15072,Mychal Rivera,TE,15,OAK,KC,0,0,0,0,0,7,39,0,0,0,0,0,10.90
100,7635,Heath Miller,TE,15,PIT,ATL,0,0,0,0,0,4,68,0,0,0,0,0,10.80
101,15010,Kerwynn Williams,RB,15,ARI,LA,0,0,0,75,0,2,11,0,0,0,0,0,10.60
102,15118,Marquess Wilson,WR,15,CHI,NO,0,0,0,0,0,3,16,1,0,0,0,0,10.60
103,4556,Jordy Nelson,WR,15,GB,BUF,0,0,0,0,0,5,55,0,0,0,0,0,10.50
104,12296,LeGarrette Blount,RB,15,NE,MIA,0,0,0,17,1,2,7,0,0,0,0,0,10.40
105,9038,Matthew Stafford,QB,15,DET,MIN,153,1,0,2,0,0,0,0,0,0,0,0,10.32
106,13443,Colin Kaepernick,QB,15,SF,SEA,141,0,0,46,0,0,0,0,0,0,0,0,10.24
107,11565,Andre Roberts,WR,15,WAS,NYG,0,0,0,0,0,2,81,0,0,0,0,0,10.10
108,12137,Charlie Whitehurst,QB,15,TEN,NYJ,203,0,0,9,0,0,10,0,0,0,0,0,10.02
109,5,Carolina Panthers,DST,15,CAR,TB,0,0,0,0,0,0,0,0,3,1,4,2,10
110,48,Dallas Cowboys,DST,15,DAL,PHI,0,0,0,0,0,0,0,0,4,2,1,1,10
111,90,Seattle Seahawks,DST,15,SEA,SF,0,0,0,0,0,0,0,0,6,0,0,0,10
112,49,Denver Broncos,DST,15,DEN,SD,0,0,0,0,0,0,0,0,0,2,0,0,10
113,13446,Bruce Miller,FB,15,SF,SEA,0,0,0,4,0,4,56,0,0,0,0,0,10
114,5571,Larry Fitzgerald,WR,15,ARI,LA,0,0,0,0,0,7,30,0,0,0,0,0,10
115,7203,Dwayne Bowe,WR,15,KC,OAK,0,0,0,0,0,3,69,0,0,0,0,0,9.90
116,16308,Albert Wilson,WR,15,KC,OAK,0,0,0,0,0,3,69,0,0,0,0,0,9.90
117,12845,AJ Green,WR,15,CIN,CLE,0,0,0,0,0,5,49,0,0,0,0,0,9.90
118,12239,Chris Ivory,RB,15,NYJ,TEN,0,0,0,25,1,1,1,0,0,0,0,0,9.60
119,13987,Dwayne Allen,TE,15,IND,HOU,0,0,0,0,0,2,16,1,0,0,0,0,9.60
120,15071,Latavius Murray,RB,15,OAK,KC,0,0,0,59,0,2,17,0,0,0,0,0,9.60
121,8604,Donald Brown,RB,15,SD,DEN,0,0,0,18,0,4,38,0,0,0,0,0,9.60
122,1181,Martellus Bennett,TE,15,CHI,NO,0,0,0,0,0,4,36,0,0,0,0,0,9.60
123,16597,Mike Evans,WR,15,TB,CAR,0,0,0,0,0,2,13,1,0,0,0,0,9.30
124,6198,Darren Sproles,RB,15,PHI,DAL,0,0,0,5,1,2,8,0,0,0,0,0,9.30
125,16421,Silas Redd,RB,15,WAS,NYG,0,0,0,1,0,3,62,0,0,0,0,0,9.30
126,6029,Calvin Johnson,WR,15,DET,MIN,0,0,0,0,0,4,53,0,0,0,0,0,9.30
127,11992,Shaun Hill,QB,15,LA,ARI,229,0,1,11,0,0,0,0,0,0,0,0,9.26
128,14788,Dan Herron,RB,15,IND,HOU,0,0,0,60,0,2,12,0,0,0,0,0,9.20
129,28,Pittsburgh Steelers,DST,15,PIT,ATL,0,0,0,0,0,0,0,0,0,1,1,0,9
130,14005,TY Hilton,WR,15,IND,HOU,0,0,0,0,0,4,50,0,0,0,0,0,9
131,5820,Frank Gore,RB,15,SF,SEA,0,0,0,29,1,0,0,0,0,0,0,0,8.90
132,14465,Jarius Wright,WR,15,MIN,DET,0,0,0,0,0,4,49,0,0,0,0,0,8.90
133,16305,De'Anthony Thomas,WR,15,KC,OAK,0,0,0,14,0,1,5,0,0,0,0,0,8.90
134,12780,Shane Vereen,RB,15,NE,MIA,0,0,0,5,1,1,12,0,0,0,0,0,8.70
135,4358,Steve Smith,WR,15,BAL,JAX,0,0,0,0,0,5,37,0,0,0,0,0,8.70
136,11413,Toby Gerhart,RB,15,JAX,BAL,0,0,0,54,0,2,9,0,0,0,0,0,8.30
137,13460,Doug Baldwin,WR,15,SEA,SF,0,0,0,0,0,3,53,0,0,0,0,0,8.30
138,11063,Emmanuel Sanders,WR,15,DEN,SD,0,0,0,0,0,3,53,0,0,0,0,0,8.30
139,14141,Cole Beasley,WR,15,DAL,PHI,0,0,0,0,0,4,42,0,0,0,0,0,8.20
140,5511,Brent Celek,TE,15,PHI,DAL,0,0,0,0,0,4,52,0,0,0,0,0,8.20
141,5451,Jonathan Stewart,RB,15,CAR,TB,0,0,0,75,0,1,6,0,0,0,0,0,8.10
142,2593,Aaron Rodgers,QB,15,GB,BUF,185,0,2,27,0,0,0,0,0,0,0,0,8.10
143,8415,Mark Sanchez,QB,15,PHI,DAL,252,0,2,0,0,0,0,0,0,0,0,0,8.08
144,93,San Francisco 49ers,DST,15,SF,SEA,0,0,0,0,0,0,0,0,5,1,0,0,8
145,15565,Jonas Gray,RB,15,NE,MIA,0,0,0,62,0,1,7,0,0,0,0,0,7.90
146,10991,John Conner,FB,15,NYJ,TEN,0,0,0,0,0,1,9,1,0,0,0,0,7.90
147,14587,Josh Gordon,WR,15,CLE,CIN,0,0,0,0,0,3,48,0,0,0,0,0,7.80
148,16245,Blake Bortles,QB,15,JAX,BAL,210,0,1,2,0,0,0,0,0,0,0,0,7.60
149,6767,Pierre Garcon,WR,15,WAS,NYG,0,0,0,0,0,4,36,0,0,0,0,0,7.60
150,11932,LeSean McCoy,RB,15,PHI,DAL,0,0,0,64,0,1,1,0,0,0,0,0,7.50
151,14478,Michael Floyd,WR,15,ARI,LA,0,0,0,0,0,2,55,0,0,0,0,0,7.50
152,14917,Rex Burkhead,RB,15,CIN,CLE,0,0,0,14,1,0,0,0,0,0,0,0,7.40
153,8399,Shonn Greene,RB,15,TEN,NYJ,0,0,0,50,0,1,13,0,0,0,0,0,7.30
154,16427,Ka'Deem Carey,RB,15,CHI,NO,0,0,0,4,0,3,39,0,0,0,0,0,7.30
155,14368,Nick Toon,WR,15,NO,CHI,0,0,0,0,0,4,43,0,0,0,0,0,7.30
156,82,New York Jets,DST,15,NYJ,TEN,0,0,0,0,0,0,0,0,1,0,0,1,7
157,13719,Bryce Brown,RB,15,BUF,GB,0,0,0,20,0,1,40,0,0,0,0,0,7
158,13791,Lamar Miller,RB,15,MIA,NE,0,0,0,47,0,1,10,0,0,0,0,0,6.70
159,1652,Steven Jackson,RB,15,ATL,PIT,0,0,0,46,0,1,11,0,0,0,0,0,6.70
160,16111,Ryan Hewitt,TE,15,CIN,CLE,0,0,0,0,0,3,34,0,0,0,0,0,6.40
161,7711,Malcom Floyd,WR,15,SD,DEN,0,0,0,0,0,3,34,0,0,0,0,0,6.40
162,16402,Andre Williams,RB,15,NYG,WAS,0,0,0,44,0,1,9,0,0,0,0,0,6.30
163,7969,Jamaal Charles,RB,15,KC,OAK,0,0,0,52,0,1,1,0,0,0,0,0,6.30
164,14856,Zach Ertz,TE,15,PHI,DAL,0,0,0,0,0,3,32,0,0,0,0,0,6.20
165,15230,Stepfan Taylor,RB,15,ARI,LA,0,0,0,61,0,0,0,0,0,0,0,0,6.10
166,13902,Trent Richardson,RB,15,IND,HOU,0,0,0,32,0,2,9,0,0,0,0,0,6.10
167,16146,Martavis Bryant,WR,15,PIT,ATL,0,0,0,0,0,3,31,0,0,0,0,0,6.10
168,95,Tampa Bay Buccaneers,DST,15,TB,CAR,0,0,0,0,0,0,0,0,3,0,2,1,6
169,34,Tennessee Titans,DST,15,TEN,NYJ,0,0,0,0,0,0,0,0,3,0,0,0,6
170,13800,Marcus Thigpen,WR,15,BUF,GB,0,0,0,0,0,0,0,0,0,0,0,0,6
171,10034,Brandon Gibson,WR,15,MIA,NE,0,0,0,0,0,3,29,0,0,0,0,0,5.90
172,9369,Justin Forsett,RB,15,BAL,JAX,0,0,0,48,0,1,-1,0,0,0,0,0,5.70
173,16083,Crockett Gillmore,TE,15,BAL,JAX,0,0,0,0,0,2,37,0,0,0,0,0,5.70
174,15207,Benjamin Cunningham,RB,15,LA,ARI,0,0,0,4,0,3,23,0,0,0,0,0,5.70
175,7389,Eddie Royal,WR,15,SD,DEN,0,0,0,0,0,3,27,0,0,0,0,0,5.70
176,6828,Chris Johnson,RB,15,NYJ,TEN,0,0,0,55,0,0,0,0,0,0,0,0,5.50
177,16668,Carlos Hyde,RB,15,SF,SEA,0,0,0,55,0,0,0,0,0,0,0,0,5.50
178,8846,Kevin Ogletree,WR,15,NYG,WAS,0,0,0,0,0,3,25,0,0,0,0,0,5.50
179,15971,Josh Huff,WR,15,PHI,DAL,0,0,0,0,0,1,44,0,0,0,0,0,5.40
180,3943,DeSean Jackson,WR,15,WAS,NYG,0,0,0,9,0,3,15,0,0,0,0,0,5.40
181,16258,Marqise Lee,WR,15,JAX,BAL,0,0,0,0,0,4,14,0,0,0,0,0,5.40
182,5002,Reggie Wayne,WR,15,IND,HOU,0,0,0,0,0,4,24,0,0,0,0,0,5.40
183,15066,Brice Butler,WR,15,OAK,KC,0,0,0,0,0,3,23,0,0,0,0,0,5.30
184,13997,Coby Fleener,TE,15,IND,HOU,0,0,0,0,0,2,32,0,0,0,0,0,5.20
185,8534,Jared Cook,TE,15,LA,ARI,0,0,0,0,0,3,22,0,0,0,0,0,5.20
186,12,Green Bay Packers,DST,15,GB,BUF,0,0,0,0,0,0,0,0,3,1,1,0,5
187,32,Los Angeles Rams,DST,15,LA,ARI,0,0,0,0,0,0,0,0,1,0,1,0,5
188,14242,Rueben Randle,WR,15,NYG,WAS,0,0,0,0,0,2,30,0,0,0,0,0,5
189,8703,Kyle Orton,QB,15,BUF,GB,158,0,1,-4,0,0,0,0,0,0,0,0,4.92
190,14269,Alfred Morris,RB,15,WAS,NYG,0,0,0,49,0,0,0,0,0,0,0,0,4.90
191,9331,Michael Crabtree,WR,15,SF,SEA,0,0,0,0,0,3,19,0,0,0,0,0,4.90
192,15076,Keenan Allen,WR,15,SD,DEN,0,0,0,0,0,3,18,0,0,0,0,0,4.80
193,16127,Isaiah Crowell,RB,15,CLE,CIN,0,0,0,17,0,2,10,0,0,0,0,0,4.70
194,4737,Drew Stanton,QB,15,ARI,LA,109,0,0,3,0,0,0,0,0,0,0,0,4.66
195,12762,Daniel Thomas,RB,15,MIA,NE,0,0,0,5,0,2,20,0,0,0,0,0,4.50
196,11220,Dexter McCluster,RB,15,TEN,NYJ,0,0,0,15,0,2,8,0,0,0,0,0,4.30
197,11712,Anquan Boldin,WR,15,SF,SEA,0,0,0,0,0,2,23,0,0,0,0,0,4.30
198,15100,Jordan Reed,TE,15,WAS,NYG,0,0,0,0,0,3,13,0,0,0,0,0,4.30
199,16640,John Brown,WR,15,ARI,LA,0,0,0,0,0,2,22,0,0,0,0,0,4.20
200,15215,Tavon Austin,WR,15,LA,ARI,0,0,0,8,0,2,14,0,0,0,0,0,4.20
201,3061,Marcedes Lewis,TE,15,JAX,BAL,0,0,0,0,0,2,22,0,0,0,0,0,4.20
202,14871,Robert Woods,WR,15,BUF,GB,0,0,0,0,0,2,22,0,0,0,0,0,4.20
203,12548,Scott Chandler,TE,15,BUF,GB,0,0,0,0,0,2,22,0,0,0,0,0,4.20
204,10992,Jeff Cumberland,TE,15,NYJ,TEN,0,0,0,0,0,2,22,0,0,0,0,0,4.20
205,12285,Anthony Dixon,RB,15,BUF,GB,0,0,0,26,0,1,5,0,0,0,0,0,4.10
206,14496,Garrett Celek,TE,15,SF,SEA,0,0,0,0,0,1,31,0,0,0,0,0,4.10
207,13729,Damaris Johnson,WR,15,HOU,IND,0,0,0,0,0,2,21,0,0,0,0,0,4.10
208,16524,Devonta Freeman,RB,15,ATL,PIT,0,0,0,21,0,1,9,0,0,0,0,0,4
209,13981,DeVier Posey,WR,15,HOU,IND,0,0,0,0,0,1,30,0,0,0,0,0,4
210,13027,Julius Thomas,TE,15,DEN,SD,0,0,0,0,0,1,30,0,0,0,0,0,4
211,15645,Khiry Robinson,RB,15,NO,CHI,0,0,0,10,0,2,10,0,0,0,0,0,4
212,12841,Andy Dalton,QB,15,CIN,CLE,117,0,1,3,0,0,0,0,0,0,0,0,3.98
213,11047,Colt McCoy,QB,15,WAS,NYG,39,0,0,24,0,0,0,0,0,0,0,0,3.96
214,12506,James Starks,RB,15,GB,BUF,0,0,0,19,0,1,10,0,0,0,0,0,3.90
215,13788,Rishard Matthews,WR,15,MIA,NE,0,0,0,3,0,2,16,0,0,0,0,0,3.90
216,15088,Terrance Williams,WR,15,DAL,PHI,0,0,0,0,0,2,19,0,0,0,0,0,3.90
217,16003,Sammy Watkins,WR,15,BUF,GB,0,0,0,0,0,1,28,0,0,0,0,0,3.80
218,14731,Lance Dunbar,RB,15,DAL,PHI,0,0,0,22,0,1,6,0,0,0,0,0,3.80
219,12800,Bilal Powell,RB,15,NYJ,TEN,0,0,0,8,0,2,10,0,0,0,0,0,3.80
220,14687,Bernard Pierce,RB,15,BAL,JAX,0,0,0,37,0,0,0,0,0,0,0,0,3.70
221,16553,Corey Brown,WR,15,CAR,TB,0,0,0,17,0,1,10,0,0,0,0,0,3.70
222,11313,Riley Cooper,WR,15,PHI,DAL,0,0,0,0,0,2,17,0,0,0,0,0,3.70
223,13102,Jordan Todman,RB,15,JAX,BAL,0,0,0,7,0,1,19,0,0,0,0,0,3.60
224,16178,Bishop Sankey,RB,15,TEN,NYJ,0,0,0,8,0,1,18,0,0,0,0,0,3.60
225,12830,Torrey Smith,WR,15,BAL,JAX,0,0,0,0,0,2,16,0,0,0,0,0,3.60
226,13078,Vincent Brown,WR,15,OAK,KC,0,0,0,0,0,2,16,0,0,0,0,0,3.60
227,4631,Wes Welker,WR,15,DEN,SD,0,0,0,0,0,2,16,0,0,0,0,0,3.60
228,15150,Cordarrelle Patterson,WR,15,MIN,DET,0,0,0,0,0,2,16,0,0,0,0,0,3.60
229,14533,Robert Turbin,RB,15,SEA,SF,0,0,0,33,0,0,0,0,0,0,0,0,3.30
230,14850,Russell Shepard,WR,15,TB,CAR,0,0,0,0,0,1,23,0,0,0,0,0,3.30
231,14764,Cory Harkey,TE,15,LA,ARI,0,0,0,0,0,1,21,0,0,0,0,0,3.10
232,15782,Larry Donnell,TE,15,NYG,WAS,0,0,0,0,0,2,11,0,0,0,0,0,3.10
233,14985,Ryan Griffin,TE,15,HOU,IND,0,0,0,0,0,2,11,0,0,0,0,0,3.10
234,38,Chicago Bears,DST,15,CHI,NO,0,0,0,0,0,0,0,0,2,0,1,1,3
235,8,Cleveland Browns,DST,15,CLE,CIN,0,0,0,0,0,0,0,0,2,1,2,0,3
236,52,Jacksonville Jaguars,DST,15,JAX,BAL,0,0,0,0,0,0,0,0,0,0,1,1,3
237,97,Washington Redskins,DST,15,WAS,NYG,0,0,0,0,0,0,0,0,1,0,0,1,3
238,16057,Jace Amaro,TE,15,NYJ,TEN,0,0,0,0,0,1,20,0,0,0,0,0,3
239,12925,Jake Locker,QB,15,TEN,NYJ,57,0,0,7,0,0,0,0,0,0,0,0,2.98
240,14753,Will Ta'ufo'ou,FB,15,JAX,BAL,0,0,0,0,0,1,19,0,0,0,0,0,2.90
241,16031,Damien Williams,RB,15,MIA,NE,0,0,0,0,0,2,9,0,0,0,0,0,2.90
242,14445,Rhett Ellison,TE,15,MIN,DET,0,0,0,0,0,2,9,0,0,0,0,0,2.90
243,8283,Ryan Fitzpatrick,QB,15,HOU,IND,30,0,0,16,0,0,0,0,0,0,0,0,2.80
244,1944,Santana Moss,WR,15,WAS,NYG,0,0,0,0,0,1,18,0,0,0,0,0,2.80
245,13170,Niles Paul,TE,15,WAS,NYG,0,0,0,0,0,1,17,0,0,0,0,0,2.70
246,11243,Seyi Ajirotutu,WR,15,SD,DEN,0,0,0,0,0,1,17,0,0,0,0,0,2.70
247,4640,Reggie Bush,RB,15,DET,MIN,0,0,0,7,0,1,10,0,0,0,0,0,2.70
248,12847,Andrew Hawkins,WR,15,CLE,CIN,0,0,0,0,0,2,7,0,0,0,0,0,2.70
249,16211,Tom Savage,QB,15,HOU,IND,127,0,1,-4,0,0,0,0,0,0,0,0,2.68
250,16189,Alfred Blue,RB,15,HOU,IND,0,0,0,26,0,0,0,0,0,0,0,0,2.60
251,7007,Daniel Fells,TE,15,NYG,WAS,0,0,0,0,0,1,16,0,0,0,0,0,2.60
252,13299,Jacquizz Rodgers,RB,15,ATL,PIT,0,0,0,3,0,1,12,0,0,0,0,0,2.50
253,16135,Johnny Manziel,QB,15,CLE,CIN,80,0,2,13,0,0,0,0,0,0,0,0,2.50
254,1986,Jason Avant,WR,15,KC,OAK,0,0,0,0,0,1,14,0,0,0,0,0,2.40
255,13463,Kris Durham,WR,15,TEN,NYJ,0,0,0,0,0,1,14,0,0,0,0,0,2.40
256,16142,Terrance West,RB,15,CLE,CIN,0,0,0,23,0,0,0,0,0,0,0,0,2.30
257,16626,Tre Mason,RB,15,LA,ARI,0,0,0,33,0,0,0,0,0,0,0,0,2.30
258,11517,Preston Parker,WR,15,NYG,WAS,0,0,0,0,0,1,12,0,0,0,0,0,2.20
