Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,13027,Julius Thomas,TE,1,DEN,IND,0,0,0,0,0,7,104,3,0,0,0,0,38.40
2,6029,Calvin Johnson,WR,1,DET,NYG,0,0,0,0,0,7,164,2,0,0,0,0,38.40
3,14967,Le'Veon Bell,RB,1,PIT,CLE,0,0,0,109,1,6,88,0,0,0,0,0,34.70
4,732,Matt Ryan,QB,1,ATL,NO,448,3,0,15,0,0,0,0,0,0,0,0,34.42
5,9038,Matthew Stafford,QB,1,DET,NYG,346,2,0,2,1,0,0,0,0,0,0,0,33.04
6,14008,Andrew Luck,QB,1,IND,DEN,370,2,2,19,1,0,0,0,0,0,0,0,31.70
7,16253,Allen Hurns,WR,1,JAX,PHI,0,0,0,0,0,4,110,2,0,0,0,0,30
8,12845,AJ Green,WR,1,CIN,BAL,0,0,0,5,0,6,131,1,0,0,0,0,28.60
9,12386,Marshawn Lynch,RB,1,SEA,GB,0,0,0,110,2,1,14,0,0,0,0,0,28.40
10,4358,Steve Smith,WR,1,BAL,CIN,0,0,0,0,0,7,118,1,0,0,0,0,27.80
11,11056,Antonio Brown,WR,1,PIT,CLE,0,0,0,0,0,5,116,1,0,0,0,0,25.60
12,13124,DeMarco Murray,RB,1,DAL,SF,0,0,0,118,1,3,25,0,0,0,0,0,25.30
13,2428,Carson Palmer,QB,1,ARI,SD,304,2,0,29,0,0,0,0,0,0,0,0,25.06
14,2699,Matt Forte,RB,1,CHI,BUF,0,0,0,82,0,8,87,0,0,0,0,0,24.90
15,15150,Cordarrelle Patterson,WR,1,MIN,LA,0,0,0,102,1,3,26,0,0,0,0,0,24.80
16,13,Houston Texans,DST,1,HOU,WAS,0,0,0,0,0,0,0,0,3,0,1,2,24
17,8972,Jay Cutler,QB,1,CHI,BUF,349,2,2,0,0,0,0,0,0,0,0,0,22.96
18,16568,Brandin Cooks,WR,1,NO,ATL,0,0,0,18,0,7,77,1,0,0,0,0,22.50
19,7328,Peyton Manning,QB,1,DEN,IND,269,3,0,-3,0,0,0,0,0,0,0,0,22.46
20,8699,Knowshon Moreno,RB,1,MIA,NE,0,0,0,134,1,0,0,0,0,0,0,0,22.40
21,1658,Greg Olsen,TE,1,CAR,TB,0,0,0,0,0,8,83,1,0,0,0,0,22.30
22,67,Minnesota Vikings,DST,1,MIN,LA,0,0,0,0,0,0,0,0,5,2,1,0,22
23,3807,Ben Roethlisberger,QB,1,PIT,CLE,365,1,1,8,0,0,0,0,0,0,0,0,21.40
24,12841,Andy Dalton,QB,1,CIN,BAL,301,1,0,3,0,0,0,0,0,0,0,0,21.34
25,16550,Kelvin Benjamin,WR,1,CAR,TB,0,0,0,0,0,6,92,1,0,0,0,0,21.20
26,1181,Martellus Bennett,TE,1,CHI,BUF,0,0,0,0,0,8,70,1,0,0,0,0,21
27,13723,Nick Foles,QB,1,PHI,JAX,322,2,1,0,0,0,0,0,0,0,0,0,20.88
28,13291,Julio Jones,WR,1,ATL,NO,0,0,0,0,0,7,116,0,0,0,0,0,20.60
29,611,Joe Flacco,QB,1,BAL,CIN,345,1,1,7,0,0,0,0,0,0,0,0,20.50
30,5084,Vernon Davis,TE,1,SF,DAL,0,0,0,0,0,4,44,2,0,0,0,0,20.40
31,6828,Chris Johnson,RB,1,NYJ,OAK,0,0,0,68,0,5,23,1,0,0,0,0,20.10
32,8529,Mike Wallace,WR,1,MIA,NE,0,0,0,0,0,7,81,1,0,0,0,0,20.10
33,14478,Michael Floyd,WR,1,ARI,SD,0,0,0,2,0,5,119,0,0,0,0,0,20.10
34,11667,Brandon Marshall,WR,1,CHI,BUF,0,0,0,0,0,8,71,1,0,0,0,0,20.10
35,12925,Jake Locker,QB,1,TEN,KC,266,2,0,14,0,0,0,0,0,0,0,0,20.04
36,8914,Jeremy Maclin,WR,1,PHI,JAX,0,0,0,0,0,4,97,1,0,0,0,0,19.70
37,8649,Rashad Jennings,RB,1,NYG,DET,0,0,0,46,1,4,50,0,0,0,0,0,19.60
38,7242,Drew Brees,QB,1,NO,ATL,333,1,1,2,0,0,0,0,0,0,0,0,19.52
39,9369,Justin Forsett,RB,1,BAL,CIN,0,0,0,70,1,5,14,0,0,0,0,0,19.40
40,12239,Chris Ivory,RB,1,NYJ,OAK,0,0,0,102,1,0,0,0,0,0,0,0,19.20
41,13337,Mark Ingram,RB,1,NO,ATL,0,0,0,60,2,1,1,0,0,0,0,0,19.10
42,14986,DeAndre Hopkins,WR,1,HOU,WAS,0,0,0,0,0,4,89,1,0,0,0,0,18.90
43,5002,Reggie Wayne,WR,1,IND,DEN,0,0,0,0,0,9,98,0,0,0,0,0,18.80
44,14536,Russell Wilson,QB,1,SEA,GB,191,2,0,29,0,0,0,0,0,0,0,0,18.54
45,6198,Darren Sproles,RB,1,PHI,JAX,0,0,0,71,1,4,14,0,0,0,0,0,18.50
