Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,16389,Odell Beckham Jr,WR,12,NYG,DAL,0,0,0,-2,0,10,146,2,0,0,0,0,39.40
2,11197,Demaryius Thomas,WR,12,DEN,MIA,0,0,0,0,0,10,87,3,0,0,0,0,36.70
3,9369,Justin Forsett,RB,12,BAL,NO,0,0,0,182,2,2,8,0,0,0,0,0,36
4,15020,CJ Anderson,RB,12,DEN,MIA,0,0,0,167,1,4,28,0,0,0,0,0,32.50
5,7242,Drew Brees,QB,12,NO,BAL,420,3,1,15,0,0,0,0,0,0,0,0,32.30
6,11712,Anquan Boldin,WR,12,SF,WAS,0,0,0,0,0,9,137,1,0,0,0,0,31.70
7,15138,Eddie Lacy,RB,12,GB,MIN,0,0,0,125,1,2,13,1,0,0,0,0,30.80
8,14871,Robert Woods,WR,12,BUF,NYJ,0,0,0,0,0,9,118,1,0,0,0,0,29.80
9,2699,Matt Forte,RB,12,CHI,TB,0,0,0,89,2,5,23,0,0,0,0,0,28.20
10,7328,Peyton Manning,QB,12,DEN,MIA,257,4,0,-2,0,0,0,0,0,0,0,0,28.08
11,13799,Ryan Tannehill,QB,12,MIA,DEN,228,3,1,15,1,0,0,0,0,0,0,0,27.62
12,11270,Dez Bryant,WR,12,DAL,NYG,0,0,0,0,0,7,86,2,0,0,0,0,27.60
13,4932,Eli Manning,QB,12,NYG,DAL,338,3,1,0,0,0,0,0,0,0,0,0,27.52
14,12845,AJ Green,WR,12,CIN,HOU,0,0,0,0,0,12,121,0,0,0,0,0,27.10
15,11063,Emmanuel Sanders,WR,12,DEN,MIA,0,0,0,3,0,9,125,0,0,0,0,0,26.80
16,14005,TY Hilton,WR,12,IND,JAX,0,0,0,15,0,4,122,1,0,0,0,0,26.70
17,15071,Latavius Murray,RB,12,OAK,KC,0,0,0,112,2,0,0,0,0,0,0,0,26.20
18,3867,Tony Romo,QB,12,DAL,NYG,275,4,0,-2,0,0,0,0,0,0,0,0,25.80
19,37,Buffalo Bills,DST,12,BUF,NYJ,0,0,0,0,0,0,0,0,7,1,0,0,24
20,16020,Jarvis Landry,WR,12,MIA,DEN,0,0,0,0,0,7,50,2,0,0,0,0,24
21,4314,Tom Brady,QB,12,NE,DET,349,2,1,0,0,0,0,0,0,0,0,0,23.96
22,16175,Zach Mettenberger,QB,12,TEN,PHI,345,2,1,-2,0,0,0,0,0,0,0,0,23.60
23,7175,Delanie Walker,TE,12,TEN,PHI,0,0,0,0,0,5,155,0,0,0,0,0,23.50
24,15076,Keenan Allen,WR,12,SD,LA,0,0,0,0,0,6,104,1,0,0,0,0,23.40
25,11932,LeSean McCoy,RB,12,PHI,TEN,0,0,0,130,1,1,1,0,0,0,0,0,23.10
26,14269,Alfred Morris,RB,12,WAS,SF,0,0,0,125,1,1,5,0,0,0,0,0,23
27,14587,Josh Gordon,WR,12,CLE,ATL,0,0,0,0,0,8,120,0,0,0,0,0,23
28,11488,Jimmy Graham,TE,12,NO,BAL,0,0,0,0,0,6,47,2,0,0,0,0,22.70
29,11256,Ryan Mathews,RB,12,SD,LA,0,0,0,105,1,2,8,0,0,0,0,0,22.30
30,7969,Jamaal Charles,RB,12,KC,OAK,0,0,0,80,0,4,42,1,0,0,0,0,22.20
31,15216,Stedman Bailey,WR,12,LA,SD,0,0,0,0,0,7,89,1,0,0,1,0,21.90
32,16127,Isaiah Crowell,RB,12,CLE,ATL,0,0,0,88,2,0,0,0,0,0,0,0,20.80
33,16497,Teddy Bridgewater,QB,12,MIN,GB,210,2,1,32,0,0,0,0,0,0,0,0,20.60
34,15367,Tim Wright,TE,12,NE,DET,0,0,0,0,0,5,36,2,0,0,0,0,20.60
