Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,13291,Julio Jones,WR,3,ATL,TB,0,0,0,0,0,9,161,2,0,0,0,0,40.10
2,14008,Andrew Luck,QB,3,IND,JAX,370,4,0,15,0,0,0,0,0,0,0,0,35.30
3,6767,Pierre Garcon,WR,3,WAS,PHI,0,0,0,0,0,11,138,1,0,0,0,0,33.80
4,8914,Jeremy Maclin,WR,3,PHI,WAS,0,0,0,0,0,8,154,1,0,0,0,0,32.40
5,14252,Kirk Cousins,QB,3,WAS,PHI,427,3,1,5,0,0,0,0,0,0,0,0,31.58
6,11056,Antonio Brown,WR,3,PIT,CAR,0,0,0,0,0,10,90,2,0,0,0,0,31
7,13723,Nick Foles,QB,3,PHI,WAS,325,3,0,12,0,0,0,0,0,0,0,0,29.20
8,2,Atlanta Falcons,DST,3,ATL,TB,0,0,0,0,0,0,0,0,3,1,3,4,29
9,11063,Emmanuel Sanders,WR,3,DEN,SEA,0,0,0,0,0,11,149,0,0,0,0,0,28.90
10,16550,Kelvin Benjamin,WR,3,CAR,PIT,0,0,0,0,0,8,115,1,0,0,0,0,28.50
11,12386,Marshawn Lynch,RB,3,SEA,DEN,0,0,0,88,1,3,40,1,0,0,0,0,27.80
12,8649,Rashad Jennings,RB,3,NYG,HOU,0,0,0,176,1,0,0,0,0,0,0,0,26.60
13,14404,Austin Davis,QB,3,LA,DAL,327,3,2,-1,0,0,0,0,0,0,0,0,25.98
14,15974,Jordan Matthews,WR,3,PHI,WAS,0,0,0,0,0,8,59,2,0,0,0,0,25.90
15,3943,DeSean Jackson,WR,3,WAS,PHI,0,0,0,0,0,5,117,1,0,0,0,0,25.70
16,5701,Fred Jackson,RB,3,BUF,SD,0,0,0,34,0,8,78,1,0,0,0,0,25.20
17,13124,DeMarco Murray,RB,3,DAL,LA,0,0,0,100,1,4,31,0,0,0,0,0,25.10
18,10999,Joe McKnight,RB,3,KC,MIA,0,0,0,3,0,6,64,2,0,0,0,0,24.70
19,12246,Victor Cruz,WR,3,NYG,HOU,0,0,0,0,0,5,107,1,0,0,0,0,24.70
20,9331,Michael Crabtree,WR,3,SF,ARI,0,0,0,4,0,10,80,1,0,0,0,0,24.40
21,14536,Russell Wilson,QB,3,SEA,DEN,258,2,1,40,0,1,17,0,0,0,0,0,24.02
22,7328,Peyton Manning,QB,3,DEN,SEA,303,2,1,-1,0,0,0,0,0,0,0,0,24.02
23,732,Matt Ryan,QB,3,ATL,TB,286,3,0,2,0,0,0,0,0,0,0,0,23.64
24,14187,Alshon Jeffery,WR,3,CHI,NYJ,0,0,0,13,0,8,105,0,0,0,0,0,22.80
25,1181,Martellus Bennett,TE,3,CHI,NYJ,0,0,0,0,0,5,54,2,0,0,0,0,22.40
26,2950,Steve Johnson,WR,3,SF,ARI,0,0,0,0,0,9,103,0,0,0,0,0,22.30
27,8283,Ryan Fitzpatrick,QB,3,HOU,NYG,289,1,3,34,1,0,0,0,0,0,0,0,21.96
28,4640,Reggie Bush,RB,3,DET,GB,0,0,0,61,1,6,38,0,0,0,0,0,21.90
29,15045,Knile Davis,RB,3,KC,MIA,0,0,0,132,1,0,0,0,0,0,0,0,21.20
30,16640,John Brown,WR,3,ARI,SF,0,0,0,0,0,4,52,2,0,0,0,0,21.20
31,12794,Jeremy Kerley,WR,3,NYJ,CHI,0,0,0,0,0,7,81,1,0,0,0,0,21.10
32,11270,Dez Bryant,WR,3,DAL,LA,0,0,0,0,0,6,89,1,0,0,0,0,20.90
33,12296,LeGarrette Blount,RB,3,PIT,CAR,0,0,0,118,1,0,0,0,0,0,0,0,20.80
34,14967,Le'Veon Bell,RB,3,PIT,CAR,0,0,0,147,0,2,10,0,0,0,0,0,20.70
35,14986,DeAndre Hopkins,WR,3,HOU,NYG,0,0,0,0,0,6,116,0,0,0,0,0,20.60
36,7389,Eddie Royal,WR,3,SD,BUF,0,0,0,0,0,4,42,2,0,0,0,0,20.20
37,13791,Lamar Miller,RB,3,MIA,KC,0,0,0,108,0,4,24,0,0,0,0,0,20.20
38,6739,Alex Smith,QB,3,KC,MIA,186,3,0,17,0,0,0,0,0,0,0,0,20.14
39,14895,Geno Smith,QB,3,NYJ,CHI,316,1,2,20,0,0,0,0,0,0,0,0,19.64
40,7242,Drew Brees,QB,3,NO,MIN,293,2,0,-2,0,0,0,0,0,0,0,0,19.52
41,14478,Michael Floyd,WR,3,ARI,SF,0,0,0,0,0,5,114,0,0,0,0,0,19.40
42,4737,Drew Stanton,QB,3,ARI,SF,244,2,0,16,0,0,0,0,0,0,0,0,19.36
43,8244,Philip Rivers,QB,3,SD,BUF,256,2,0,11,0,0,0,0,0,0,0,0,19.34
44,13443,Colin Kaepernick,QB,3,SF,ARI,245,1,0,54,0,0,0,0,0,0,0,0,19.20
45,12845,AJ Green,WR,3,CIN,TEN,0,0,0,0,0,6,102,0,0,0,0,0,19.20
46,8355,Julian Edelman,WR,3,NE,OAK,0,0,0,5,0,10,84,0,0,0,0,0,18.90
47,14916,Giovani Bernard,RB,3,CIN,TEN,0,0,0,47,2,1,7,0,0,0,0,0,18.40
48,4358,Steve Smith,WR,3,BAL,CLE,0,0,0,0,0,5,101,0,0,0,0,0,18.10
49,16245,Blake Bortles,QB,3,JAX,IND,223,2,2,30,0,0,0,0,0,0,0,0,17.92
50,1658,Greg Olsen,TE,3,CAR,PIT,0,0,0,0,0,5,69,1,0,0,0,0,17.90
51,7082,Devin Hester,WR,3,ATL,TB,0,0,0,20,1,1,25,0,0,0,1,1,17.50
52,8972,Jay Cutler,QB,3,CHI,NYJ,225,2,0,14,0,0,0,0,0,0,0,0,17.40
