Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,14536,Russell Wilson,QB,16,SEA,ARI,339,2,0,88,1,0,0,0,0,0,0,0,39.36
2,16389,Odell Beckham Jr,WR,16,NYG,LA,0,0,0,0,0,8,148,2,0,0,0,0,37.80
3,13799,Ryan Tannehill,QB,16,MIA,MIN,396,4,1,-5,0,0,0,0,0,0,0,0,33.34
4,15263,Luke Willson,TE,16,SEA,ARI,0,0,0,0,0,3,139,2,0,0,0,0,31.90
5,13443,Colin Kaepernick,QB,16,SF,SD,114,1,0,151,1,0,0,0,0,0,0,0,31.66
6,4932,Eli Manning,QB,16,NYG,LA,391,3,0,-3,0,0,0,0,0,0,0,0,30.34
7,8244,Philip Rivers,QB,16,SD,SF,356,4,3,0,0,0,0,0,0,0,0,0,30.24
8,14856,Zach Ertz,TE,16,PHI,WAS,0,0,0,0,0,15,115,0,0,0,0,0,29.50
9,4556,Jordy Nelson,WR,16,GB,TB,0,0,0,0,0,9,113,1,0,0,0,0,29.30
10,7884,Antonio Gates,TE,16,SD,SF,0,0,0,0,0,7,92,2,0,0,0,0,28.20
11,14242,Rueben Randle,WR,16,NYG,LA,0,0,0,0,0,6,132,1,0,0,0,0,28.20
12,15020,CJ Anderson,RB,16,DEN,CIN,0,0,0,83,1,8,55,0,0,0,0,0,27.80
13,3867,Tony Romo,QB,16,DAL,IND,218,4,0,28,0,0,0,0,0,0,0,0,27.52
14,13227,Randall Cobb,WR,16,GB,TB,0,0,0,0,0,11,131,0,0,0,0,0,27.10
15,12386,Marshawn Lynch,RB,16,SEA,ARI,0,0,0,113,2,0,0,0,0,0,0,0,26.30
16,8415,Mark Sanchez,QB,16,PHI,WAS,374,2,1,22,0,0,0,0,0,0,0,0,26.16
17,8703,Kyle Orton,QB,16,BUF,OAK,329,3,2,0,0,0,0,0,0,0,0,0,26.16
18,13791,Lamar Miller,RB,16,MIA,MIN,0,0,0,92,1,5,58,0,0,0,0,0,26
19,7389,Eddie Royal,WR,16,SD,SF,0,0,0,0,0,10,94,1,0,0,0,0,25.40
20,11063,Emmanuel Sanders,WR,16,DEN,CIN,0,0,0,0,0,6,70,2,0,0,0,0,25
21,5820,Frank Gore,RB,16,SF,SD,0,0,0,158,1,0,0,0,0,0,0,0,24.80
22,13255,Matt Asiata,RB,16,MIN,MIA,0,0,0,58,2,3,19,0,0,0,0,0,24.70
23,5451,Jonathan Stewart,RB,16,CAR,CLE,0,0,0,122,0,2,7,1,0,0,0,0,23.90
24,13320,Cam Newton,QB,16,CAR,CLE,201,1,1,63,1,0,0,0,0,0,0,0,23.34
25,12830,Torrey Smith,WR,16,BAL,HOU,0,0,0,0,0,5,59,2,0,0,0,0,22.90
26,8529,Mike Wallace,WR,16,MIA,MIN,0,0,0,0,0,5,58,2,0,0,0,0,22.80
27,16112,Jeremy Hill,RB,16,CIN,DEN,0,0,0,147,1,0,0,0,0,0,0,0,22.70
28,11313,Riley Cooper,WR,16,PHI,WAS,0,0,0,0,0,5,53,2,0,0,0,0,22.30
29,8532,Kenny Britt,WR,16,LA,NYG,0,0,0,0,0,9,103,0,0,0,0,0,22.30
30,722,Jason Witten,TE,16,DAL,IND,0,0,0,0,0,7,90,1,0,0,0,0,22
31,4640,Reggie Bush,RB,16,DET,CHI,0,0,0,54,1,6,44,0,0,0,0,0,21.80
32,2699,Matt Forte,RB,16,CHI,DET,0,0,0,55,0,6,40,1,0,0,0,0,21.50
33,11197,Demaryius Thomas,WR,16,DEN,CIN,0,0,0,0,0,7,115,0,0,0,0,0,21.50
34,13460,Doug Baldwin,WR,16,SEA,ARI,0,0,0,0,0,7,113,0,0,0,0,0,21.30
35,11026,Jermaine Gresham,TE,16,CIN,DEN,0,0,0,0,0,9,62,1,0,0,0,0,21.20
36,13291,Julio Jones,WR,16,ATL,NO,0,0,0,0,0,7,107,0,0,0,0,0,20.70
37,11932,LeSean McCoy,RB,16,PHI,WAS,0,0,0,88,1,3,28,0,0,0,0,0,20.60
38,732,Matt Ryan,QB,16,ATL,NO,322,1,0,7,0,0,0,0,0,0,0,0,20.58
39,12751,Charles Clay,TE,16,MIA,MIN,0,0,0,0,0,6,114,0,0,0,0,0,20.40
40,12136,Leon Washington,RB,16,TEN,JAX,0,0,0,11,0,7,62,1,0,0,0,0,20.30
41,11056,Antonio Brown,WR,16,PIT,KC,0,0,0,0,0,7,72,1,0,0,0,0,20.20
42,2,Atlanta Falcons,DST,16,ATL,NO,0,0,0,0,0,0,0,0,5,2,3,2,20
43,3943,DeSean Jackson,WR,16,WAS,PHI,0,0,0,0,0,4,126,0,0,0,0,0,19.60
44,7328,Peyton Manning,QB,16,DEN,CIN,311,2,4,0,0,0,0,0,0,0,0,0,19.44
45,6029,Calvin Johnson,WR,16,DET,CHI,0,0,0,0,0,6,103,0,0,0,0,0,19.30
46,5701,Fred Jackson,RB,16,BUF,OAK,0,0,0,10,0,9,93,0,0,0,0,0,19.30
