"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Ervin Santana",11000,"MIN@SF 10:15PM ET",20.504,"MIN","SF",21.52,16.6,14.0115,NA,36.25
"SP","Rich Hill",8100,"CIN@LAD 10:10PM ET",11.55,"LAD","CIN",17.67,16.3,16.434,NA,20.25
"SP","Matt Moore",6900,"MIN@SF 10:15PM ET",10.854,"SF","MIN",16.25,19.3,17.581,NA,5.5
"SP","Eric Skoglund",6700,"KC@SD 10:10PM ET",11.675,"KC","SD",15.04,14.5,10.318,NA,-4.4
"SP","Jhoulys Chacin",6400,"KC@SD 10:10PM ET",9.589,"SD","KC",16.34,13.8,14.288,NA,24.75
"SP","Zach Davies",6200,"MIL@ARI 09:40PM ET",10.992,"MIL","ARI",11.42,11.9,11.375,NA,13.05
"SP","Joe Biagini",6000,"TOR@SEA 10:10PM ET",6.653,"TOR","SEA",NA,13.4,12.091,NA,15.55
"RP","Randall Delgado",5400,"MIL@ARI 09:40PM ET",6.531,"ARI","MIL",10.79,14,13.264,NA,7.85
"RP","Sam Gaviglio",5000,"TOR@SEA 10:10PM ET",11.11,"SEA","TOR",15.06,11.6,10.486,NA,NA
"SP","Amir Garrett",4300,"CIN@LAD 10:10PM ET",8.006,"CIN","LAD",14.81,14.1,13.389,NA,0.45
