"Paul Goldschmidt_ARI","Jake Lamb_ARI","Nelson Cruz_SEA","Zack Cozart_CIN","Miguel Sano_MIN","Joey Votto_CIN","Josh Donaldson_TOR","Eric Thames_MIL","Domingo Santana_MIL","Cody Bellinger_LAD","Justin Smoak_TOR","Ryan Braun_MIL","Travis Shaw_MIL","Robinson Cano_SEA","Jean Segura_SEA","Chris Taylor_LAD","Eduardo Nunez_SF","Buster Posey_SF","Danny Valencia_SEA","AJ Pollock_ARI","Hernan Perez_MIL","Corey Seager_LAD","Mike Moustakas_KC","David Peralta_ARI","Adam Duvall_CIN","Max Kepler_MIN","Kyle Seager_SEA","Eugenio Suarez_CIN","Brandon Belt_SF","Chris Owings_ARI","Billy Hamilton_CIN","Scooter Gennett_CIN","Lorenzo Cain_KC","Jonathan Villar_MIL","Yasmany Tomas_ARI","Scott Schebler_CIN","Jose Peraza_CIN","Joe Mauer_MIN","Russell Martin_TOR","Taylor Motter_SEA","Nick Ahmed_ARI","Whit Merrifield_KC","Hunter Renfroe_SD","Austin Hedges_SD","Brian Dozier_MIN","Mike Zunino_SEA","Mitch Haniger_SEA","Devon Travis_TOR","Jesus Aguilar_MIL","Yasmani Grandal_LAD","Joc Pederson_LAD","Yasiel Puig_LAD","Eric Hosmer_KC","Wil Myers_SD","Brandon Crawford_SF","Jarrod Dyson_SEA","Kevin Pillar_TOR","Eric Sogard_MIL","Adrian Gonzalez_LAD","Justin Turner_LAD","Salvador Perez_KC","Yangervis Solarte_SD","Ryan Schimpf_SD","Jorge Bonifacio_KC","Jorge Soler_KC","Robbie Grossman_MIN","Jose Bautista_TOR","Keon Broxton_MIL","Nick Franklin_MIL","Brandon Drury_ARI","Logan Forsythe_LAD","Manuel Margot_SD","Denard Span_SF","Hunter Pence_SF","Kendrys Morales_TOR","Gregor Blanco_ARI","Chase Utley_LAD","Phillip Ervin_CIN","Alex Dickerson_SD","Eddie Rosario_MIN","Troy Tulowitzki_TOR","Steve Pearce_TOR","Leonys Martin_SEA","Ben Gamel_SEA","Daniel Descalso_ARI","Jeremy Hazelbaker_ARI","Franklin Gutierrez_LAD","Kike Hernandez_LAD","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Rey Fuentes_ARI","Andrew Susac_MIL","Paulo Orlando_KC","Billy Burns_KC","Jason Castro_MIN","Kennys Vargas_MIN","Jarrett Parker_SF","Joe Panik_SF","Christian Arroyo_SF","Ezequiel Carrera_TOR","Chris Iannetta_ARI","Chris Herrmann_ARI","Socrates Brito_ARI","Jett Bandy_MIL","Trayce Thompson_LAD","Austin Barnes_LAD","Cheslor Cuthbert_KC","Travis Jankowski_SD","Orlando Arcia_MIL","Andrew Toles_LAD","Brandon Moss_KC","Matt Szczur_SD","Jorge Polanco_MIN","Mac Williamson_SF","Dalton Pompey_TOR","Rowdy Tellez_TOR","Arismendy Alcantara_CIN","Rob Segedin_LAD","Chase d'Arnaud_SD","Ryan O'Hearn_KC","Nick Hundley_SF","Carlos Ruiz_SEA","Ryan Goins_TOR","Guillermo Heredia_SEA","Andre Ethier_LAD","Jesse Winker_CIN","Alex Gordon_KC","Christian Bethancourt_SD","Terrance Gore_KC","Kelby Tomlinson_SF","Jarrod Saltalamacchia_TOR","Shawn O'Malley_SEA","Brett Phillips_MIL","Scott Van Slyke_LAD","Patrick Kivlehan_CIN","Cory Spangenberg_SD","Allen Cordoba_SD","Byron Buxton_MIN","Darrell Ceciliani_TOR","Boog Powell_SEA","Devin Mesoraco_CIN","Erick Aybar_SD","Aaron Hill_SF","Eduardo Escobar_MIN","Tuffy Gosewisch_SEA","Chris Coghlan_TOR","Anthony Alford_TOR","Jabari Blash_SD","Franchy Cordero_SD","Raul Mondesi_KC","Gorkys Hernandez_SF","Conor Gillaspie_SF","Dwight Smith_TOR","Tucker Barnhart_CIN","Jose Pirela_SD","Hector Sanchez_SD","Ramon Torres_KC","Chris Gimenez_MIN","Justin Ruggiano_SF","Austin Slater_SF","Daniel Vogelbach_SEA","Tyler Smith_SEA","Mike Freeman_LAD","Michael Morse_SF","Orlando Calixte_SF","Luke Maile_TOR","Alcides Escobar_KC","Drew Butera_KC","Tim Federowicz_SF","Ehire Adrianza_MIN","Brett Eibner_LAD","Luis Torrens_SD","Darwin Barney_TOR","Mike Ohlman_TOR","Jeff Mathis_ARI","Stuart Turner_CIN","Chris Marrero_SF"
64.4197994987469,8.07402031930334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.089247311828,0,0,0,13.9829268292683,0,0,0,0,0,1.58333333333333,0,0,0,0,2.48245614035088,0,0,0,0,0,14.6058201058201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2304347826087,0,0,0,0,0,3.53846153846154,0,0,0,0,0,0,0,0,16.4894736842105,-0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.4509803921569,7.43464052287582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41025641025641,0,0
8.07402031930334,68.4760942760943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17241379310345,0,0,0,25.1335656213705,0,0,0,0,0,-4.26280193236715,0,0,0,0,5.16904761904762,0,0,0,0,0,-16.2092307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0449260042283,0,0,0,0,0,29.4102564102564,0,0,0,0,0,0,0,0,-32.9375,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.85294117647059,42.6631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25538461538462,0,0
0,0,64.1432880844646,0,0,0,0,0,0,0,0,0,0,3.59756097560976,14.752380952381,0,0,0,13.8421926910299,0,0,0,0,0,0,0,6.53058510638298,0,0,0,0,0,0,0,0,0,0,0,0,25.2912698412698,0,0,0,0,0,12.3724137931034,4.31052631578947,0,0,0,0,0,0,0,0,7.12373737373737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3653846153846,5.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69117647058824,0,5.60084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,77.4166666666667,0,4.89583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.6115942028986,0,0,3.71247357293869,0,0,10.2,2.33660130718954,0,0,0,2.43798449612403,6.11738648947951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.3333333333333,0,0,0,0,0,-5.40659340659341,0,0,0,0,0,0,0,0,0,0,0,0,1.7989247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6666666666667,0
0,0,0,0,80.8432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7857142857143,0,0,0,0,0,0,0,0,0,0,0,17.281746031746,0,0,0,0,0,0,-0.542307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6221590909091,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57671957671958,10.452380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7837837837838,0,0,0,0,0,27.3725490196078,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93333333333333,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0
0,0,0,4.89583333333333,0,59.3038961038961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51734539969834,0,0,-1.58705882352941,0,0,-5.85176470588235,-9.68398268398268,0,0,0,0.940408163265306,13.6375510204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0,0.371323529411765,0,0,0,0,0,0,0,0,0,0,0,0,6.95126050420168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0
0,0,0,0,0,0,61.1169590643275,0,0,0,33.8916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46794871794872,0,0,0,0,0,0,0,0,-8.58241758241758,0,0,0,0,0,0,0,0,15.4649122807018,0,0,0,0,0,0,0,0,0,12.812865497076,0,0,0,0,0,0,0,4.68713450292398,0,0,0,0,0,18.2865497076023,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,-1.23333333333333,0,0,0,0
0,0,0,0,0,0,0,90.0101757631822,-2.27936507936508,0,0,24.875,20.7653846153846,0,0,0,0,0,0,0,37.7080459770115,0,0,0,0,0,0,0,0,0,0,0,0,1.66951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0,0,0,0,0,0,23.4107142857143,0,0,0,0,0,0,0,0,0,1.50525525525526,-16.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7142857142857,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49076923076923,0,0,0,0,4.98974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-2.27936507936508,52.4850241545894,0,0,8.83766233766234,5.07207207207207,0,0,0,0,0,0,0,-9.50114942528736,0,0,0,0,0,0,0,0,0,0,0,0,-6.39512195121951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19485294117647,0,0,0,0,0,0,0,0,10.7777777777778,0,0,0,0,0,0,0,0,0,-1.09561482693272e-18,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3595238095238,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.18666666666667,0,0,0,0,-1.41963015647226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,61.048048048048,0,0,0,0,0,5.08497536945813,0,0,0,0,0,10.4806722689076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47586206896552,-12.5681818181818,29.3655913978495,0,0,0,0,0,0,1.06126482213439,-6.31372549019608,0,0,0,0,0,0,0,0,0,0,-5.94545454545455,0,0,0,0,0,-10.9373219373219,0,0,0,0,0,0,0,0,0,20.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1964285714286,0,0,0,13.7361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.5833333333333,0,0,0,0,0,0
0,0,0,0,0,0,33.8916666666667,0,0,0,91.1063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0299145299145,0,0,0,0,0,0,0,0,24.1315789473684,0,0,0,0,0,0,0,0,2.62608695652174,0,0,0,0,0,0,0,0,0,-2.82978723404255,0,0,0,0,0,0,0,12.5914376321353,0,0,0,0,0,18.7792207792208,8.29411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.9344827586207,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.52941176470588,0,0,0,0,0,0,-13.7771739130435,17,0,0,0
0,0,0,0,0,0,0,24.875,8.83766233766234,0,0,67.4444444444444,-16.8025362318841,0,0,0,0,0,0,0,-0.294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,-24.9076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.7761904761905,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7857142857143,-12.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2435897435897,0,0,0,0,13.4683333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20.7653846153846,5.07207207207207,0,0,-16.8025362318841,74.3825354609929,0,0,0,0,0,0,0,-0.726436781609195,0,0,0,0,0,0,0,0,0,0,0,0,-1.198606271777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7833333333333,0,0,0,0,0,0,0,0,38.3333333333333,0,0,0,0,0,0,0,0,0,7.47795163584637,-19.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1038961038961,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.1615384615385,0,0,0,0,4.83042973286876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.59756097560976,0,0,0,0,0,0,0,0,0,0,76.0208333333333,6.78735632183908,0,0,0,10.2867746288799,0,0,0,0,0,0,0,12.073467230444,0,0,0,0,0,0,0,0,0,0,0,0,16.1428571428571,0,0,0,0,0,-20.9777183600713,6.69473684210526,0,0,0,0,0,0,0,0,7.64085365853659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03205128205128,19.7083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6923076923077,0,12.0568181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14.752380952381,0,0,0,0,0,0,0,0,0,0,6.78735632183908,53.8814102564103,0,0,0,-3.30965909090909,0,0,0,0,0,0,0,4.59317211948791,0,0,0,0,0,0,0,0,0,0,0,0,8.90476190476191,0,0,0,0,0,9.80263157894737,9.92857142857143,0,0,0,0,0,0,0,0,18.8092691622103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43333333333333,13.5233990147783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43956043956044,0,11.2827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.08497536945813,0,0,0,0,0,91.0909090909091,0,0,0,0,0,-5.23645320197044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83201581027668,34.3909090909091,22.0859788359788,0,0,0,0,0,0,0.290441176470588,1.08791208791209,0,0,0,0,0,0,0,0,0,0,20.3888888888889,0,0,0,0,0,3.8187134502924,0,0,0,0,0,0,0,0,0,-12.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73636363636364,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0989898989899,1.45990338164251,0,0,0,0,0,0,0,0,0,0,7.07918367346939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6437246963563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5634408602151,7.85416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,15.0582482993197,0.329230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26785714285714,0,0,0,0,0,0,8.89705882352941,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,-17.4666666666667,0,0,0,0,0,0,0,7.64833333333333,20.2,0,0,0,0,0,0,-6.4,76.5,0,0,0,-9,3.8,0,0,0,0,0,0,0,0,0,0,0,17.375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45990338164251,31.4822695035461,0,0,0,0,0,0,0,0,0,0,1.75264270613108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62210338680927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31833333333333,10.6353276353276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,-0.616724738675958,8.67076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8.13888888888889,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-6.04940711462451,-36.6666666666667,0,0,0,0,0,0,3.16666666666667,0,0,0,0,7.75,-13.3,0,0,0,0,0,0,0,0,0,0,0,2.8
0,0,13.8421926910299,0,0,0,0,0,0,0,0,0,0,10.2867746288799,-3.30965909090909,0,0,0,66.0279255319149,0,0,0,0,0,0,0,-1.35942028985507,0,0,0,0,0,0,0,0,0,0,0,0,31.6620689655172,0,0,0,0,0,8.4973544973545,1.73333333333333,0,0,0,0,0,0,0,0,3.54268292682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23636363636364,22.8928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7761904761905,0,9.71657754010695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.089247311828,-3.17241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2540322580645,0,0,0,10.7687747035573,0,0,0,0,0,-5.20229885057471,0,0,0,0,-12.52,0,0,0,0,0,18.5769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.88181818181818,19.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32083333333333,0,0
0,0,0,0,0,0,0,37.7080459770115,-9.50114942528736,0,0,-0.294117647058824,-0.726436781609195,0,0,0,0,0,0,0,79.7098515519568,0,0,0,0,0,0,0,0,0,0,0,0,5.64438502673797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0227272727273,0,0,0,0,0,0,0,0,6.64285714285714,0,0,0,0,0,0,0,0,0,8.99384236453202,3.61111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7058823529412,-10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22380952380952,0,0,0,0,8.96774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.4806722689076,0,0,0,0,0,-5.23645320197044,0,0,0,0,0,47.0036284470247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8954703832753,15.8181818181818,8.56938020351526,0,0,0,0,0,0,6.91031746031746,18.4133064516129,0,0,0,0,0,0,0,0,0,0,20.8398268398268,0,0,0,0,0,-2.79032258064516,0,0,0,0,0,0,0,0,0,2.96428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75757575757576,0,0,0,1.18014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.35,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8187056737589,0,0,0,0,0,0,0,0,0,4.71304347826087,0,0,0,0,0,0,0,0,7.48888888888889,0,0,0,0,0,0,0,0,0,0,2.66001773049645,0,0,0,0,0,0,0,10.6666666666667,0,0,6.82459677419355,4.43589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73333333333333,0,0,0,15.0900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1234772978959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9822695035461,27.6071428571429,0,0,0,0,0,0,0,0,0
13.9829268292683,25.1335656213705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7687747035573,0,0,0,67.7563676633444,0,0,0,0,0,3.96969696969697,0,0,0,0,22.5897435897436,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0882352941176,0,0,0,0,0,9.28888888888889,0,0,0,0,0,0,0,0,-26.3571428571429,36.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45454545454545,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.96666666666667,0,0
0,0,0,-23.6115942028986,0,-3.51734539969834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.132730015083,0,0,6.57261794634598,0,0,12.2187789084181,13.3071895424837,0,0,0,0.178538390379278,7.59661835748792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.4,0,0,0,0,0,7.61397058823529,0,0,0,0,0,0,0,0,0,0,0,0,0.145161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0
