"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Clayton Kershaw",14000,"LAD@CWS 08:10PM ET",28.48,"LAD"
"SP","Chris Sale",13000,"TOR@BOS 07:10PM ET",30.558,"BOS"
"SP","Jacob deGrom",12600,"STL@NYM 07:08PM ET",19.793,"NYM"
"SP","Rich Hill",11900,"LAD@CWS 08:10PM ET",17.454,"LAD"
"SP","Noah Syndergaard",11900,"STL@NYM 07:08PM ET",18.18,"NYM"
"SP","Alex Wood",11800,"LAD@CWS 08:10PM ET",22.688,"LAD"
"SP","Zack Greinke",11700,"ARI@CIN 07:10PM ET",22.455,"ARI"
"SP","Yu Darvish",11300,"TEX@BAL 07:05PM ET",19.16,"TEX"
"SP","Robbie Ray",11200,"ARI@CIN 07:10PM ET",23.644,"ARI"
"SP","Carlos Martinez",10800,"STL@NYM 07:08PM ET",20.711,"STL"
"SP","Chase Anderson",9700,"MIL@PIT 07:05PM ET",17.303,"MIL"
"SP","Jimmy Nelson",9700,"MIL@PIT 07:05PM ET",19.745,"MIL"
"SP","David Price",9600,"TOR@BOS 07:10PM ET",18.105,"BOS"
"SP","Michael Wacha",9500,"STL@NYM 07:08PM ET",16.424,"STL"
"SP","Michael Fulmer",9400,"DET@KC 08:15PM ET",18.286,"DET"
"SP","Adam Wainwright",9100,"STL@NYM 07:08PM ET",12.41,"STL"
"SP","Cole Hamels",9000,"TEX@BAL 07:05PM ET",13.575,"TEX"
"SP","Marcus Stroman",8900,"TOR@BOS 07:10PM ET",16.518,"TOR"
"SP","Gerrit Cole",8900,"MIL@PIT 07:05PM ET",14.138,"PIT"
"SP","Jason Vargas",8800,"DET@KC 08:15PM ET",17.069,"KC"
"SP","Zack Godley",8700,"ARI@CIN 07:10PM ET",17.758,"ARI"
"SP","Ian Kennedy",8400,"DET@KC 08:15PM ET",13.574,"KC"
"SP","Jameson Taillon",8300,"MIL@PIT 07:05PM ET",15.173,"PIT"
"SP","Julio Urias",8200,"LAD@CWS 08:10PM ET",4.74,"LAD"
"SP","Eduardo Rodriguez",8200,"TOR@BOS 07:10PM ET",17.338,"BOS"
"SP","Justin Verlander",7900,"DET@KC 08:15PM ET",13.647,"DET"
"SP","Steven Matz",7900,"STL@NYM 07:08PM ET",9.338,"NYM"
"SP","Danny Duffy",7800,"DET@KC 08:15PM ET",16.011,"KC"
"SP","Kenta Maeda",7800,"LAD@CWS 08:10PM ET",13.956,"LAD"
"SP","J.A. Happ",7800,"TOR@BOS 07:10PM ET",15.225,"TOR"
"SP","Ivan Nova",7600,"MIL@PIT 07:05PM ET",15.7,"PIT"
"SP","Cody Reed",7500,"ARI@CIN 07:10PM ET",4.529,"CIN"
"SP","Lucas Giolito",7400,"LAD@CWS 08:10PM ET",0,"CWS"
"SP","Hyun-Jin Ryu",7400,"LAD@CWS 08:10PM ET",12.993,"LAD"
"SP","Rick Porcello",7400,"TOR@BOS 07:10PM ET",14.605,"BOS"
"SP","Anthony DeSclafani",7300,"ARI@CIN 07:10PM ET",0,"CIN"
"SP","Steven Wright",7200,"TOR@BOS 07:10PM ET",2.36,"BOS"
"SP","Drew Pomeranz",7200,"TOR@BOS 07:10PM ET",16.889,"BOS"
"SP","Daniel Norris",7000,"DET@KC 08:15PM ET",11.141,"DET"
"SP","Carlos Rodon",7000,"LAD@CWS 08:10PM ET",14.567,"CWS"
"SP","Matt Garza",7000,"MIL@PIT 07:05PM ET",12.086,"MIL"
"SP","Archie Bradley",7000,"ARI@CIN 07:10PM ET",4.938,"ARI"
"SP","Brandon McCarthy",6900,"LAD@CWS 08:10PM ET",13.484,"LAD"
"SP","Marco Estrada",6900,"TOR@BOS 07:10PM ET",13.921,"TOR"
"SP","Zach Davies",6900,"MIL@PIT 07:05PM ET",10.579,"MIL"
"SP","Robert Stephenson",6900,"ARI@CIN 07:10PM ET",2.777,"CIN"
"SP","Zack Wheeler",6900,"STL@NYM 07:08PM ET",10.447,"NYM"
"SP","Aaron Sanchez",6800,"TOR@BOS 07:10PM ET",8.686,"TOR"
"SP","Anibal Sanchez",6700,"DET@KC 08:15PM ET",6.141,"DET"
"SP","A.J. Griffin",6700,"TEX@BAL 07:05PM ET",12.269,"TEX"
"SP","Francisco Liriano",6700,"TOR@BOS 07:10PM ET",9.34,"TOR"
"SP","Raisel Iglesias",6700,"ARI@CIN 07:10PM ET",4.666,"CIN"
"SP","Marcos Molina",6700,"STL@NYM 07:08PM ET",0,"NYM"
"SP","Scott Kazmir",6600,"LAD@CWS 08:10PM ET",0,"LAD"
"SP","Scott Feldman",6600,"ARI@CIN 07:10PM ET",13.318,"CIN"
"SP","Patrick Corbin",6600,"ARI@CIN 07:10PM ET",12.26,"ARI"
"SP","Mike Leake",6600,"STL@NYM 07:08PM ET",15.111,"STL"
"SP","Josh Hader",6500,"MIL@PIT 07:05PM ET",5.13,"MIL"
"SP","Taijuan Walker",6500,"ARI@CIN 07:10PM ET",15.367,"ARI"
"SP","Lance Lynn",6500,"STL@NYM 07:08PM ET",16.205,"STL"
"SP","Jason Hammel",6400,"DET@KC 08:15PM ET",11.075,"KC"
"SP","Kyle Zimmer",6400,"DET@KC 08:15PM ET",0,"KC"
"SP","Tyson Ross",6400,"TEX@BAL 07:05PM ET",7.25,"TEX"
"RP","Luis Castillo",6400,"ARI@CIN 07:10PM ET",19.17,"CIN"
"SP","Dylan Bundy",6300,"TEX@BAL 07:05PM ET",14.468,"BAL"
"SP","Anthony Banda",6300,"ARI@CIN 07:10PM ET",0,"ARI"
"SP","Nate Karns",6200,"DET@KC 08:15PM ET",15.156,"KC"
"SP","Brent Suter",6200,"MIL@PIT 07:05PM ET",6.85,"MIL"
"RP","Trevor Williams",6200,"MIL@PIT 07:05PM ET",8.468,"PIT"
"SP","James Shields",6100,"LAD@CWS 08:10PM ET",9.706,"CWS"
"SP","Reynaldo Lopez",6100,"LAD@CWS 08:10PM ET",0,"CWS"
