"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Stephen Strasburg",12100,"SD@WAS 04:05PM ET",20.994,"WAS","SD",NA,25.8,47.35,NA,47.35
"SP","Zack Greinke",11900,"ARI@MIL 04:10PM ET",22.932,"ARI","MIL",NA,24.3,9.7925,NA,9.8
"SP","Danny Salazar",10200,"KC@CLE 04:10PM ET",17.039,"CLE","KC",NA,16.4,7.3925,NA,7.4
"SP","JC Ramirez",7100,"LAA@MIA 04:10PM ET",11.946,"LAA","MIA",NA,16.3,20.95,NA,20.95
"SP","Jason Vargas",6600,"KC@CLE 04:10PM ET",19.8,"KC","CLE",NA,12.1,10.1575,NA,10.15
"SP","Jerad Eickhoff",6400,"CIN@PHI 04:05PM ET",12.428,"PHI","CIN",NA,13.9,8.5925,NA,8
"SP","Rob Whalen",5500,"SEA@BOS 04:05PM ET",0,"SEA","BOS",NA,11,-3.4075,NA,-4.6
"SP","Clayton Richard",5500,"SD@WAS 04:05PM ET",13.27,"SD","WAS",NA,11.9,10.9,NA,10.9
"SP","Brian Johnson",5300,"SEA@BOS 04:05PM ET",13.25,"BOS","SEA",NA,10,39.75,NA,42.25
"SP","Bronson Arroyo",4900,"CIN@PHI 04:05PM ET",7.222,"CIN","PHI",NA,11.1,9.65,NA,9.65
"SP","Vance Worley",4800,"LAA@MIA 04:10PM ET",2.8,"MIA","LAA",NA,13.1,10.05,NA,9.45
"SP","Chase Anderson",4700,"ARI@MIL 04:10PM ET",12.189,"MIL","ARI",NA,12.6,39.35,NA,39.35
