"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Clayton Kershaw",13500,"COL@LAD 10:10PM ET",25.66,"LAD"
"SP","Dallas Keuchel",12500,"HOU@SEA 10:10PM ET",23.213,"HOU"
"SP","Madison Bumgarner",12200,"NYM@SF 10:15PM ET",20.813,"SF"
"SP","Noah Syndergaard",11900,"NYM@SF 10:15PM ET",18.18,"NYM"
"SP","Lance McCullers Jr.",11200,"HOU@SEA 10:10PM ET",21.454,"HOU"
"SP","Jacob deGrom",10600,"NYM@SF 10:15PM ET",19.29,"NYM"
"SP","Alex Wood",9600,"COL@LAD 10:10PM ET",20.679,"LAD"
"SP","Jeff Samardzija",9400,"NYM@SF 10:15PM ET",16.424,"SF"
"SP","Johnny Cueto",9100,"NYM@SF 10:15PM ET",16.29,"SF"
"SP","Rich Hill",8900,"COL@LAD 10:10PM ET",12.267,"LAD"
"SP","Charlie Morton",8700,"HOU@SEA 10:10PM ET",17.675,"HOU"
"SP","Jon Gray",8400,"COL@LAD 10:10PM ET",7.65,"COL"
"SP","Michael Fulmer",8300,"DET@SD 10:10PM ET",16.646,"DET"
"SP","Drew Smyly",8200,"HOU@SEA 10:10PM ET",0,"SEA"
"SP","Julio Urias",8200,"COL@LAD 10:10PM ET",4.74,"LAD"
"SP","Brad Peacock",8100,"HOU@SEA 10:10PM ET",10.417,"HOU"
"SP","Mike Fiers",8100,"HOU@SEA 10:10PM ET",13.113,"HOU"
"SP","Hisashi Iwakuma",8100,"HOU@SEA 10:10PM ET",7.858,"SEA"
"SP","Collin McHugh",8000,"HOU@SEA 10:10PM ET",0,"HOU"
"SP","Justin Verlander",8000,"DET@SD 10:10PM ET",14.657,"DET"
"SP","James Paxton",7700,"HOU@SEA 10:10PM ET",18.477,"SEA"
"SP","Tyler Anderson",7700,"COL@LAD 10:10PM ET",12.036,"COL"
"SP","Seth Lugo",7700,"NYM@SF 10:15PM ET",18.975,"NYM"
"SP","Daniel Norris",7600,"DET@SD 10:10PM ET",13.408,"DET"
"SP","Tyler Chatwood",7400,"COL@LAD 10:10PM ET",15.123,"COL"
"SP","Joe Musgrove",7300,"HOU@SEA 10:10PM ET",11.388,"HOU"
"SP","Kenta Maeda",7200,"COL@LAD 10:10PM ET",14.65,"LAD"
"SP","Hyun-Jin Ryu",7100,"COL@LAD 10:10PM ET",12.742,"LAD"
"SP","Jhoulys Chacin",7000,"DET@SD 10:10PM ET",11.45,"SD"
"SP","Zack Wheeler",7000,"NYM@SF 10:15PM ET",10.204,"NYM"
"SP","Steven Matz",6900,"NYM@SF 10:15PM ET",9.7,"NYM"
"SP","Marcos Molina",6700,"NYM@SF 10:15PM ET",0,"NYM"
"SP","Scott Kazmir",6600,"COL@LAD 10:10PM ET",0,"LAD"
"SP","Chad Bettis",6600,"COL@LAD 10:10PM ET",0,"COL"
"SP","Jeff Hoffman",6600,"COL@LAD 10:10PM ET",16.236,"COL"
"SP","Clayton Richard",6600,"DET@SD 10:10PM ET",13.277,"SD"
"SP","Chase De Jong",6500,"HOU@SEA 10:10PM ET",3.336,"SEA"
"SP","Antonio Senzatela",6500,"COL@LAD 10:10PM ET",13.633,"COL"
"SP","Anibal Sanchez",6500,"DET@SD 10:10PM ET",2.942,"DET"
"SP","Yovani Gallardo",6400,"HOU@SEA 10:10PM ET",8.446,"SEA"
"SP","Brandon McCarthy",6400,"COL@LAD 10:10PM ET",15.8,"LAD"
"SP","Kyle Freeland",6400,"COL@LAD 10:10PM ET",13.082,"COL"
"SP","David Paulino",6300,"HOU@SEA 10:10PM ET",12.513,"HOU"
"RP","Sam Gaviglio",6200,"HOU@SEA 10:10PM ET",11.463,"SEA"
"SP","Dinelson Lamet",6200,"DET@SD 10:10PM ET",15.12,"SD"
"SP","Ariel Miranda",6100,"HOU@SEA 10:10PM ET",13.375,"SEA"
"SP","Matthew Boyd",6100,"DET@SD 10:10PM ET",7.064,"DET"
"SP","German Marquez",6000,"COL@LAD 10:10PM ET",14.477,"COL"
"SP","Jered Weaver",6000,"DET@SD 10:10PM ET",3.45,"SD"
"SP","Matt Harvey",6000,"NYM@SF 10:15PM ET",9.804,"NYM"
"SP","Felix Hernandez",5900,"HOU@SEA 10:10PM ET",11.52,"SEA"
"SP","Jordan Zimmermann",5900,"DET@SD 10:10PM ET",10.346,"DET"
"RP","Francis Martes",5800,"HOU@SEA 10:10PM ET",12.35,"HOU"
"RP","Buck Farmer",5800,"DET@SD 10:10PM ET",12.688,"DET"
"SP","Robert Gsellman",5700,"NYM@SF 10:15PM ET",6.234,"NYM"
"SP","Ty Blach",5700,"NYM@SF 10:15PM ET",6.725,"SF"
"SP","Christian Bergman",5600,"HOU@SEA 10:10PM ET",9.206,"SEA"
"1B/OF","Cody Bellinger",5600,"COL@LAD 10:10PM ET",10.907,"LAD"
"SP","Luis Perdomo",5600,"DET@SD 10:10PM ET",10.579,"SD"
"SP","Tommy Milone",5600,"NYM@SF 10:15PM ET",4.672,"NYM"
"SP","Rob Whalen",5500,"HOU@SEA 10:10PM ET",1.95,"SEA"
"OF","Charlie Blackmon",5500,"COL@LAD 10:10PM ET",10.74,"COL"
"RP","Tyler Pill",5500,"NYM@SF 10:15PM ET",6.22,"NYM"
"3B","Nolan Arenado",5300,"COL@LAD 10:10PM ET",9.554,"COL"
"SP","Matt Moore",5300,"NYM@SF 10:15PM ET",10.243,"SF"
"RP","Chris Stratton",5100,"NYM@SF 10:15PM ET",-0.05,"SF"
"OF","George Springer",5000,"HOU@SEA 10:10PM ET",9.866,"HOU"
"SS","Corey Seager",5000,"COL@LAD 10:10PM ET",9.083,"LAD"
"SP","Anderson Espinoza",5000,"DET@SD 10:10PM ET",0,"SD"
"SP","Albert Suarez",5000,"NYM@SF 10:15PM ET",0,"SF"
"SP","Zach Lee",4900,"DET@SD 10:10PM ET",4.8,"SD"
"RP","Joe Jimenez",4900,"DET@SD 10:10PM ET",0.71,"DET"
"RP","Ryan Weber",4800,"HOU@SEA 10:10PM ET",4.45,"SEA"
"2B","Jose Altuve",4800,"HOU@SEA 10:10PM ET",9.403,"HOU"
"SS","Carlos Correa",4700,"HOU@SEA 10:10PM ET",9.394,"HOU"
"SP","Andrew Moore",4700,"HOU@SEA 10:10PM ET",0,"SEA"
"OF","J.D. Martinez",4700,"DET@SD 10:10PM ET",10,"DET"
"2B","DJ LeMahieu",4600,"COL@LAD 10:10PM ET",7.44,"COL"
"SP","Rafael Montero",4600,"NYM@SF 10:15PM ET",2.91,"NYM"
"SP","Casey Lawrence",4500,"HOU@SEA 10:10PM ET",3.22,"SEA"
"SP","Walker Buehler",4500,"COL@LAD 10:10PM ET",0,"LAD"
"RP","Francisco Rodriguez",4500,"DET@SD 10:10PM ET",1.828,"DET"
"RP","Chad Bell",4500,"DET@SD 10:10PM ET",6.779,"DET"
"RP","Justin Wilson",4500,"DET@SD 10:10PM ET",3.983,"DET"
"RP","Blaine Hardy",4500,"DET@SD 10:10PM ET",1.84,"DET"
"RP","Alex Wilson",4500,"DET@SD 10:10PM ET",1.908,"DET"
"SP","Shane Greene",4500,"DET@SD 10:10PM ET",3.163,"DET"
"RP","Bruce Rondon",4500,"DET@SD 10:10PM ET",-3.733,"DET"
"RP","Kyle Ryan",4500,"DET@SD 10:10PM ET",-0.606,"DET"
"RP","Warwick Saupold",4500,"DET@SD 10:10PM ET",4.431,"DET"
