"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
25,13,3900,51.2820512820513,20,"Marcell Ozuna","MIA",NA,"OF",4,1,1,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,14,4500,44.4444444444444,20,"Brian Dozier","MIN",NA,"2B",1,1,1,2,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,15,3800,50,19,"Tommy Joseph","PHI",NA,"1B",4,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,16,3800,50,19,"Lucas Duda","NYM",NA,"1B",5,1,1,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,17,5500,34.5454545454545,19,"Mike Trout","LAA",NA,"OF",3,1,1,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,18,3500,54.2857142857143,19,"Michael Taylor","WAS",NA,"OF",7,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,19,3600,50,18,"Matt Holliday","NYY",NA,"1B",3,1,1,2,0,3,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,20,3300,54.5454545454545,18,"Jesus Aguilar","MIL",NA,"1B",3,2,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,21,4500,40,18,"Jackie Bradley","BOS",NA,"OF",7,1,1,2,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,22,4600,39.1304347826087,18,"Jose Bautista","TOR",NA,"OF",3,1,1,3,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,23,2900,62.0689655172414,18,"Yolmer Sanchez","CHW",NA,"2B",9,0,0,2,0,7,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,13,4200,42.5,17.85,"Tyler Danish","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,0,0,0,3,6,0
37,24,2900,58.6206896551724,17,"Josh Phegley","OAK",NA,"C",8,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,25,2800,60.7142857142857,17,"Eddie Rosario","MIN",NA,"OF",8,1,1,1,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,26,4700,36.1702127659574,17,"Anthony Rendon","WAS",NA,"3B",5,1,0,0,1,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,14,8600,19.1860465116279,16.5,"Michael Fulmer","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,8,1,0,3,9,1,0
41,27,3900,41.025641025641,16,"Andrelton Simmons","LAA",NA,"SS",2,1,0,2,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,28,3700,43.2432432432432,16,"Chris Taylor","LAD",NA,"2B/OF",1,1,1,2,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,29,3900,38.4615384615385,15,"Cesar Hernandez","PHI",NA,"2B",1,1,1,1,0,4,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,30,4700,31.9148936170213,15,"Hanley Ramirez","BOS",NA,"1B",5,1,0,0,1,3,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,31,3700,40.5405405405405,15,"Tim Anderson","CHW",NA,"SS",6,2,0,1,0,7,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,32,3100,48.3870967741936,15,"Andrew Romine","DET",NA,"2B/OF",1,1,0,0,0,8,3,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15,4600,31.4130434782609,14.45,"Adalberto Mejia","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,0,0,2,6,2,0
48,33,3500,40,14,"Shin-Soo Choo","TEX",NA,"OF",1,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,34,4400,31.8181818181818,14,"Jay Bruce","NYM",NA,"OF",3,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,35,3500,40,14,"Michael Saunders","PHI",NA,"OF",5,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,36,2800,50,14,"John Hicks","DET",NA,"C/1B",7,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,37,4800,29.1666666666667,14,"Dexter Fowler","STL",NA,"OF",1,2,0,0,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,38,2900,48.2758620689655,14,"Kike Hernandez","LAD",NA,"SS/OF",5,2,0,0,1,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,39,3500,40,14,"Colby Rasmus","TB",NA,"OF",9,1,1,1,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,16,8200,16.0365853658537,13.15,"Jharel Cotton","OAK",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5.66666666666667,0,0,3,2,3,1
56,40,3600,36.1111111111111,13,"Matt Davidson","CHW",NA,"1B/3B",7,1,0,0,0,6,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,17,7600,15.9210526315789,12.1,"Zack Wheeler","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,3,7,2,0
58,41,4500,26.6666666666667,12,"Jose Abreu","CHW",NA,"1B",3,1,0,1,0,8,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,42,3400,35.2941176470588,12,"Curtis Granderson","NYM",NA,"OF",7,1,0,0,0,3,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,43,3600,33.3333333333333,12,"Leury Garcia","CHW",NA,"OF",1,1,0,1,0,8,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,44,3100,38.7096774193548,12,"Eric Sogard","MIL",NA,"2B/SS",1,1,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,45,3000,40,12,"Chase Utley","LAD",NA,"1B/2B",7,0,0,3,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,46,3500,34.2857142857143,12,"Ryon Healy","OAK",NA,"1B/3B",5,0,0,1,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,47,2400,45.8333333333333,11,"Alcides Escobar","KC",NA,"SS",1,1,0,2,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,48,3200,34.375,11,"Jett Bandy","MIL",NA,"C",6,0,0,3,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,49,3100,35.4838709677419,11,"Jarrod Dyson","SEA",NA,"OF",9,0,0,0,1,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,18,5500,19.8181818181818,10.9,"Clayton Richard","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,3,10,1,0
68,19,6600,15.3787878787879,10.15,"Jason Vargas","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5.66666666666667,0,0,2,9,2,0
69,20,4100,24.7560975609756,10.15,"Ross Stripling","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,0,0,0,1,0,0
70,21,7600,13.3552631578947,10.15,"Jake Odorizzi","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5.66666666666667,0,0,2,7,4,0
71,50,2900,34.4827586206897,10,"Daniel Santana","ATL",NA,"2B/OF",8,0,0,1,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,51,4600,21.7391304347826,10,"Mitch Moreland","BOS",NA,"1B",6,1,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,52,3000,33.3333333333333,10,"John Jaso","PIT",NA,"1B/OF",9,0,0,2,0,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,53,2500,40,10,"Daniel Robertson","CLE",NA,"OF",9,1,0,0,0,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,54,3300,30.3030303030303,10,"Byron Buxton","MIN",NA,"OF",3,0,0,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,55,3700,27.027027027027,10,"Jordy Mercer","PIT",NA,"SS",8,0,0,0,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,56,3700,27.027027027027,10,"Scooter Gennett","CIN",NA,"2B/OF",7,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,57,3500,28.5714285714286,10,"Nick Castellanos","DET",NA,"3B",6,1,0,0,0,8,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,58,4500,22.2222222222222,10,"Eugenio Suarez","CIN",NA,"3B",5,1,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,59,5000,20,10,"Billy Hamilton","CIN",NA,"OF",1,1,0,0,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,60,4000,25,10,"Chris Davis","BAL",NA,"1B",5,1,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,22,4200,23.5714285714286,9.9,"Craig Stammen","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,0,1,0
83,23,11900,8.23529411764706,9.8,"Zack Greinke","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5.33333333333333,0,0,5,5,2,0
84,24,4000,24.375,9.75,"Dellin Betances","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,0,0,0
85,25,4200,22.9761904761905,9.65,"Hector Neris","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,0,1,0
86,26,4900,19.6938775510204,9.65,"Bronson Arroyo","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,3,5,1,0
87,27,6000,15.8333333333333,9.5,"Kyle Freeland","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,3,8,2,0
88,28,11600,8.18965517241379,9.5,"Yu Darvish","TEX",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,3,5,3,2
89,29,4800,19.6875,9.45,"Vance Worley","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,0,0,2,2,0,1
90,61,2800,32.1428571428571,9,"Dixon Machado","DET",NA,"2B/SS",9,0,0,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,62,5100,17.6470588235294,9,"Mookie Betts","BOS",NA,"OF",1,1,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,63,3400,26.4705882352941,9,"David Freese","PIT",NA,"3B",5,2,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,64,4200,21.4285714285714,9,"Ender Inciarte","ATL",NA,"OF",1,1,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,65,3800,23.6842105263158,9,"Travis Shaw","MIL",NA,"3B",4,2,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,66,3400,26.4705882352941,9,"Whit Merrifield","KC",NA,"2B",8,1,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,30,4500,19.5555555555556,8.8,"Casey Lawrence","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2.66666666666667,0,0,1,2,0,0
97,31,4000,21.375,8.55,"Nick Goody","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,1,1,0
98,32,5400,15.7407407407407,8.5,"Wade LeBlanc","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,0,0
99,33,4200,19.6428571428571,8.25,"Juan Nicasio","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
100,34,4300,19.1860465116279,8.25,"Hector Rondon","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
101,35,4100,20.1219512195122,8.25,"Darren O'Day","BAL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
102,67,3200,25,8,"Francisco Cervelli","PIT",NA,"C",7,0,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,68,2800,28.5714285714286,8,"Tim Beckham","TB",NA,"SS",1,0,0,0,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,69,2900,27.5862068965517,8,"Rickie Weeks","TB",NA,"1B",7,0,0,0,0,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,70,3900,20.5128205128205,8,"Justin Upton","DET",NA,"OF",5,0,0,0,0,8,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,71,4500,17.7777777777778,8,"Khris Davis","OAK",NA,"OF",4,1,0,0,0,1,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,72,4700,17.0212765957447,8,"Carlos Correa","HOU",NA,"SS",3,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,73,3800,21.0526315789474,8,"Marwin Gonzalez","HOU",NA,"3B/OF",5,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,36,6400,12.5,8,"Jerad Eickhoff","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5.33333333333333,0,0,3,8,1,1
110,74,4600,17.3913043478261,8,"Gary Sanchez","NYY",NA,"C",2,2,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,75,4200,19.047619047619,8,"Max Kepler","MIN",NA,"OF",4,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,76,4500,17.7777777777778,8,"Aledmys Diaz","STL",NA,"SS",6,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,37,4000,19.5,7.8,"Michael Ynoa","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,1,1,0
114,38,4000,19.125,7.65,"Tom Kahnle","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,1,0
115,39,10200,7.25490196078431,7.4,"Danny Salazar","CLE",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5.33333333333333,0,0,3,6,5,0
116,40,5700,12.8070175438597,7.3,"Tyler Duffey","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,1,0
117,41,4100,17.1951219512195,7.05,"Tony Watson","PIT",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,2,0,0
118,77,2600,26.9230769230769,7,"Daniel Robertson","TB",NA,"2B/3B",2,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,78,3600,19.4444444444444,7,"Denard Span","SF",NA,"OF",1,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,79,3100,22.5806451612903,7,"Jose Iglesias","DET",NA,"SS",9,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,80,3600,19.4444444444444,7,"Joe Mauer","MIN",NA,"1B",2,1,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,81,3500,20,7,"Jorge Bonifacio","KC",NA,"OF",6,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,82,4900,14.2857142857143,7,"Xander Bogaerts","BOS",NA,"SS",3,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,83,4700,14.8936170212766,7,"Andrew Benintendi","BOS",NA,"OF",4,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,84,3700,18.9189189189189,7,"Melky Cabrera","CHW",NA,"OF",2,0,0,0,0,6,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,85,3100,22.5806451612903,7,"Luis Valbuena","LAA",NA,"1B/3B",5,0,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,86,3700,18.9189189189189,7,"Robbie Grossman","MIN",NA,"OF",3,0,0,0,0,2,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,87,3000,23.3333333333333,7,"Jacob Marisnick","HOU",NA,"OF",9,0,0,0,1,3,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,88,2700,25.9259259259259,7,"Derek Norris","TB",NA,"C",8,0,0,2,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,89,3700,18.9189189189189,7,"Kevin Pillar","TOR",NA,"OF",1,0,0,0,1,4,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,90,3900,17.9487179487179,7,"Josh Harrison","PIT",NA,"2B/3B",2,0,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,91,2700,25.9259259259259,7,"Rio Ruiz","ATL",NA,"3B",9,1,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,92,3200,21.875,7,"Russell Martin","TOR",NA,"C",6,0,0,0,0,2,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,93,4400,15.9090909090909,7,"Logan Morrison","TB",NA,"1B",4,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,94,3600,19.4444444444444,7,"Kendrys Morales","TOR",NA,"1B",4,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,42,4500,14.4444444444444,6.5,"Austin Brice","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,0,0,0,0,0
137,43,4000,16.125,6.45,"Anthony Swarzak","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,1,2,0
138,44,4000,16,6.4,"James Hoyt","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,1,0,0
139,45,4200,14.8809523809524,6.25,"Jose Alvarez","LAA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
140,46,4400,14.2045454545455,6.25,"David Robertson","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
141,47,4000,15.625,6.25,"Will Harris","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
142,48,4000,15.625,6.25,"Taylor Rogers","MIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0
143,49,4400,14.2045454545455,6.25,"Joakim Soria","KC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
144,50,4100,15.2439024390244,6.25,"Andrew Chafin","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
145,51,4000,15.625,6.25,"Dan Otero","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
146,52,4300,14.5348837209302,6.25,"John Axford","OAK",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
147,95,3200,18.75,6,"Gregor Blanco","ARI",NA,"OF",1,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,96,2600,23.0769230769231,6,"Chris Gimenez","MIN",NA,"C",7,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,97,4400,13.6363636363636,6,"Edwin Encarnacion","CLE",NA,"1B",5,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,98,3300,18.1818181818182,6,"Tyler Flowers","ATL",NA,"C",6,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,99,4600,13.0434782608696,6,"Ian Desmond","COL",NA,"1B/OF",6,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,100,2400,25,6,"Omar Narvaez","CHW",NA,"C",8,0,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,101,3200,18.75,6,"Cheslor Cuthbert","KC",NA,"3B",4,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,102,3600,16.6666666666667,6,"Brandon Moss","KC",NA,"OF",7,1,0,0,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
