"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jesse Chavez","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","David Peralta","Andrew Toles"
"2","Jesse Chavez","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Daniel Murphy","Justin Turner","Trea Turner","Jayson Werth","Kyle Schwarber","AJ Pollock"
"3","Chris Archer","Amir Garrett","Yasmani Grandal","Adrian Gonzalez","DJ LeMahieu","Justin Turner","Trea Turner","Jayson Werth","David Peralta","Yasiel Puig"
"4","Chris Archer","Amir Garrett","Chris Gimenez","Ryan Zimmerman","Daniel Murphy","Chris Coghlan","Trea Turner","Jayson Werth","David Peralta","Andrew Toles"
"5","Chris Archer","Jesse Chavez","Jose Lobaton","Ryan Zimmerman","DJ LeMahieu","Justin Turner","Corey Seager","Jayson Werth","David Peralta","Andrew Toles"
"6","Jesse Chavez","Amir Garrett","Miguel Montero","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Billy Hamilton","David Peralta","Yasiel Puig"
"7","Jesse Chavez","Amir Garrett","Salvador Perez","Ryan Zimmerman","Josh Harrison","Nolan Arenado","Trea Turner","Jayson Werth","Michael Taylor","Yasiel Puig"
"8","Chris Archer","Jesse Chavez","Yasmani Grandal","Ryan Zimmerman","Tyler Saladino","Mike Moustakas","Trea Turner","Jayson Werth","Michael Taylor","Andrew Toles"
"9","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","Nolan Arenado","Trea Turner","Kyle Schwarber","Yasiel Puig","Jason Heyward"
"10","Chris Archer","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Josh Harrison","Justin Turner","Corey Seager","Carlos Gonzalez","Kyle Schwarber","David Peralta"
"11","Jesse Chavez","Amir Garrett","Buster Posey","Ryan Zimmerman","Daniel Murphy","Nolan Arenado","Corey Seager","Jayson Werth","David Peralta","Jason Heyward"
"12","Jesse Chavez","Amir Garrett","Stuart Turner","Ryan Zimmerman","DJ LeMahieu","Anthony Rendon","Trea Turner","Adam Eaton","Jayson Werth","Jason Heyward"
"13","Jesse Chavez","Amir Garrett","Jose Lobaton","Anthony Rizzo","DJ LeMahieu","Mike Moustakas","Trea Turner","Jayson Werth","Michael Taylor","David Peralta"
"14","Jesse Chavez","Amir Garrett","Jose Lobaton","Mark Reynolds","Tyler Saladino","Nolan Arenado","Trea Turner","Carlos Gonzalez","Kyle Schwarber","Yasiel Puig"
"15","Chris Archer","Amir Garrett","Austin Hedges","Ryan Zimmerman","DJ LeMahieu","Ryan Schimpf","Trea Turner","AJ Pollock","David Peralta","Jabari Blash"
"16","Amir Garrett","Jhoulys Chacin","Chris Gimenez","Ryan Zimmerman","DJ LeMahieu","Nolan Arenado","Trea Turner","Charlie Blackmon","Kyle Schwarber","Yasiel Puig"
"17","Chris Archer","Jesse Chavez","Yasmani Grandal","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jorge Polanco","David Peralta","Jason Heyward","Andrew Toles"
"18","Jesse Chavez","Jhoulys Chacin","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Nolan Arenado","Trea Turner","Jayson Werth","Gerardo Parra","Andrew Toles"
"19","Chris Archer","Jesse Chavez","Yasmani Grandal","Adrian Gonzalez","Brian Dozier","Justin Turner","Trea Turner","Billy Hamilton","AJ Pollock","Andrew Toles"
"20","Jesse Chavez","Amir Garrett","Yasmani Grandal","Mark Reynolds","Josh Harrison","Anthony Rendon","Trea Turner","Adam Eaton","Kyle Schwarber","David Peralta"
"21","Chris Archer","Amir Garrett","Yasmani Grandal","Ryan Zimmerman","Chase Utley","Anthony Rendon","Trea Turner","Adam Eaton","Andrew Toles","Jabari Blash"
"22","Chris Archer","Amir Garrett","Jose Lobaton","Ryan Zimmerman","Ryan Goins","Justin Turner","Trea Turner","Jayson Werth","Michael Taylor","Jason Heyward"
"23","Jesse Chavez","Amir Garrett","Geovany Soto","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Charlie Blackmon","Jayson Werth","Jabari Blash"
"24","Chris Archer","Jesse Chavez","Jose Lobaton","Adrian Gonzalez","Chase Utley","Anthony Rendon","Trea Turner","Jayson Werth","Yasiel Puig","Andrew Toles"
