"Place_lo","Place_hi","Payout"
"1","1","4000"
"2","2","2500"
"3","3","1500"
"4","4","1000"
"5","5","500"
"6","6","350"
"7","8","250"
"9","10","200"
"11","15","150"
"16","20","125"
"21","30","100"
"31","45","80"
"46","70","70"
"71","100","60"
"101","150","50"
"151","200","40"
"201","275","30"
"276","400","25"
"401","600","20"
"601","1000","15"
"1001","1600","12"
"1601","2500","10"
"2501","3900","8"
"3901","6375","6"
