"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Michael Pineda","Matt Shoemaker","Tucker Barnhart","Joey Votto","Gift Ngoepe","Kyle Seager","Zack Cozart","Bryce Harper","Billy Hamilton","Adam Duvall"
"Michael Pineda","German Marquez","Gary Sanchez","Matt Holliday","Gift Ngoepe","Kyle Seager","Didi Gregorius","Bryce Harper","Aaron Judge","Aaron Hicks"
"Mike Foltynewicz","Miguel Gonzalez","Jose Lobaton","Joey Votto","Daniel Murphy","Kyle Seager","Trea Turner","Bryce Harper","Jayson Werth","Odubel Herrera"
"Michael Pineda","Rick Porcello","Francisco Cervelli","Josh Bell","Gift Ngoepe","Kyle Seager","Jordy Mercer","Bryce Harper","Adam Duvall","Andrew McCutchen"
"Michael Pineda","Rick Porcello","Miguel Montero","Anthony Rizzo","Gift Ngoepe","Kyle Seager","Addison Russell","Bryce Harper","Kyle Schwarber","Jon Jay"
"Rick Porcello","Mike Foltynewicz","Tucker Barnhart","Joey Votto","Daniel Murphy","Eugenio Suarez","Zack Cozart","Bryce Harper","Adam Duvall","Odubel Herrera"
"Michael Pineda","Jhoulys Chacin","Jose Lobaton","Ryan Zimmerman","Gift Ngoepe","Kyle Seager","Trea Turner","Bryce Harper","Jayson Werth","Adam Duvall"
"Rick Porcello","Miguel Gonzalez","Gary Sanchez","Joey Votto","Jose Peraza","Kyle Seager","Zack Cozart","Bryce Harper","Adam Duvall","Scott Schebler"
"Jhoulys Chacin","German Marquez","Gary Sanchez","Ryan Zimmerman","Daniel Murphy","Kyle Seager","Trea Turner","Bryce Harper","Odubel Herrera","Brian Goodwin"
"Michael Pineda","Rick Porcello","Tuffy Gosewisch","Joey Votto","Gift Ngoepe","Kyle Seager","Jean Segura","Bryce Harper","Ben Gamel","Guillermo Heredia"
"Matt Shoemaker","German Marquez","Miguel Montero","Anthony Rizzo","Daniel Murphy","Kris Bryant","Addison Russell","Bryce Harper","Kyle Schwarber","Odubel Herrera"
"Michael Pineda","Mike Foltynewicz","Jonathan Lucroy","Mike Napoli","Gift Ngoepe","Kyle Seager","Elvis Andrus","Bryce Harper","Shin-Soo Choo","Delino DeShields"
"Michael Pineda","Mike Foltynewicz","Gary Sanchez","Danny Valencia","Gift Ngoepe","Kyle Seager","Jean Segura","Bryce Harper","Nelson Cruz","Boog Powell"
"Michael Pineda","Mike Foltynewicz","Sandy Leon","Mitch Moreland","Gift Ngoepe","Kyle Seager","Xander Bogaerts","Bryce Harper","Mookie Betts","Jackie Bradley"
