P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Sale,Joe Biagini,Salvador Perez,Eric Hosmer,Whit Merrifield,Mike Moustakas,Trea Turner,Giancarlo Stanton,Michael Conforto,Lorenzo Cain
Chris Sale,Joe Biagini,Yan Gomes,Carlos Santana,Jose Ramirez,Mike Moustakas,Francisco Lindor,Mookie Betts,Giancarlo Stanton,Abraham Almonte
Chris Sale,Tyler Glasnow,Salvador Perez,Carlos Santana,Whit Merrifield,Mike Moustakas,Francisco Lindor,Lorenzo Cain,Jorge Soler,Marcell Ozuna
Chris Sale,Joe Biagini,Salvador Perez,Eric Hosmer,Kolten Wong,Mike Moustakas,Francisco Lindor,Mookie Betts,Alex Gordon,Jorge Soler
Chris Sale,Michael Wacha,Salvador Perez,Eric Hosmer,Jose Ramirez,Mike Moustakas,Aledmys Diaz,Lorenzo Cain,Jorge Soler,Randal Grichuk
Chris Sale,Jose Quintana,Yan Gomes,Eric Hosmer,Whit Merrifield,Mike Moustakas,Aledmys Diaz,Lorenzo Cain,Marcell Ozuna,Jorge Bonifacio
Chris Sale,Joe Biagini,AJ Ellis,Carlos Santana,Dee Gordon,Mike Moustakas,Trea Turner,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Chris Sale,Tanner Roark,Salvador Perez,Eric Hosmer,Brad Miller,Mike Moustakas,Alcides Escobar,Giancarlo Stanton,Jorge Soler,Marcell Ozuna
Chris Sale,Michael Wacha,Russell Martin,Eric Hosmer,Whit Merrifield,Mike Moustakas,Francisco Lindor,Giancarlo Stanton,Jorge Soler,Jorge Bonifacio
Chris Sale,Joe Biagini,Yadier Molina,Matt Carpenter,Kolten Wong,Mike Moustakas,Aledmys Diaz,Mookie Betts,Giancarlo Stanton,Randal Grichuk
Chris Sale,Jose Quintana,Salvador Perez,Logan Morrison,Whit Merrifield,Mike Moustakas,Alcides Escobar,Giancarlo Stanton,Randal Grichuk,Jorge Bonifacio
Chris Sale,Jose Quintana,Salvador Perez,Eric Hosmer,Whit Merrifield,Mike Moustakas,Jordy Mercer,Corey Dickerson,Jorge Soler,Kevin Pillar
Chris Sale,Joe Biagini,Salvador Perez,Edwin Encarnacion,Jose Ramirez,Mike Moustakas,Francisco Lindor,Michael Brantley,Michael Conforto,Brandon Guyer
Chris Sale,Tyler Glasnow,Salvador Perez,Eric Hosmer,Jose Ramirez,Mike Moustakas,Trea Turner,Alex Gordon,Marcell Ozuna,Jorge Bonifacio
Chris Sale,Joe Biagini,Salvador Perez,Hanley Ramirez,Dustin Pedroia,Mike Moustakas,Xander Bogaerts,Mookie Betts,Giancarlo Stanton,Chris Young
Chris Sale,RA Dickey,Salvador Perez,Eric Hosmer,Brad Miller,Mike Moustakas,Francisco Lindor,Lorenzo Cain,Corey Dickerson,Jorge Bonifacio
Chris Sale,Tanner Roark,AJ Ellis,Eric Hosmer,Kolten Wong,Mike Moustakas,Trea Turner,Lorenzo Cain,Jorge Soler,Jorge Bonifacio
Chris Sale,Michael Wacha,Salvador Perez,Carlos Santana,Kolten Wong,Mike Moustakas,Alcides Escobar,Giancarlo Stanton,Lorenzo Cain,Alex Gordon
Chris Sale,Jose Quintana,Salvador Perez,Eric Hosmer,Dee Gordon,Derek Dietrich,Adeiny Hechavarria,Giancarlo Stanton,Lorenzo Cain,Marcell Ozuna
Chris Sale,Joe Biagini,Salvador Perez,Carlos Santana,Whit Merrifield,Manny Machado,Trea Turner,Alex Gordon,Jorge Soler,Jorge Bonifacio
Chris Sale,Mike Clevinger,Yan Gomes,Carlos Santana,Jose Ramirez,Manny Machado,Francisco Lindor,Michael Conforto,Marcell Ozuna,Brandon Guyer
Chris Sale,Joe Biagini,Salvador Perez,Jay Bruce,Neil Walker,Jose Reyes,Francisco Lindor,Giancarlo Stanton,Michael Conforto,Curtis Granderson
Chris Sale,Joe Biagini,Salvador Perez,Jose Abreu,Daniel Murphy,Mike Moustakas,Xander Bogaerts,Lorenzo Cain,Jorge Soler,Jorge Bonifacio
Chris Sale,RA Dickey,Salvador Perez,Logan Morrison,Jonathan Villar,Mike Moustakas,Trea Turner,Lorenzo Cain,Alex Gordon,Jorge Soler
Chris Sale,Tanner Roark,Salvador Perez,Matt Carpenter,Whit Merrifield,Mike Moustakas,Aledmys Diaz,Michael Conforto,Jorge Soler,Jorge Bonifacio
Chris Sale,Tyler Glasnow,Russell Martin,Eric Hosmer,Whit Merrifield,Mike Moustakas,Alcides Escobar,Mookie Betts,Lorenzo Cain,Randal Grichuk
Chris Sale,Jose Quintana,AJ Ellis,Eric Hosmer,Whit Merrifield,Hernan Perez,Alcides Escobar,Giancarlo Stanton,Lorenzo Cain,Jorge Soler
Chris Sale,Joe Biagini,Jose Lobaton,Adam Lind,Daniel Murphy,Mike Moustakas,Trea Turner,Mookie Betts,Giancarlo Stanton,Jayson Werth
Chris Sale,Jose Quintana,Salvador Perez,Eric Hosmer,Neil Walker,Mike Moustakas,Alcides Escobar,Lorenzo Cain,Leury Garcia,Chris Young
Chris Sale,Joe Biagini,Salvador Perez,Eric Hosmer,Jose Ramirez,Manny Machado,Alcides Escobar,Mookie Betts,Lorenzo Cain,Jorge Bonifacio
Chris Sale,Joe Biagini,Russell Martin,Kendrys Morales,Devon Travis,Mike Moustakas,Trea Turner,Jose Bautista,Giancarlo Stanton,Kevin Pillar
Chris Sale,Tanner Roark,Salvador Perez,Eric Hosmer,Whit Merrifield,Mike Moustakas,Xander Bogaerts,Alex Gordon,Randal Grichuk,Joey Rickard
Chris Sale,Tyler Glasnow,Salvador Perez,Eric Hosmer,Whit Merrifield,Evan Longoria,Aledmys Diaz,Giancarlo Stanton,Alex Gordon,Jorge Soler
Chris Sale,Jose Quintana,Yadier Molina,Eric Hosmer,Jedd Gyorko,Mike Moustakas,Aledmys Diaz,Randal Grichuk,Chris Young,Tommy Pham
Chris Sale,Joe Biagini,Russell Martin,Eric Thames,Whit Merrifield,Mike Moustakas,Aledmys Diaz,Lorenzo Cain,Alex Gordon,Jorge Soler
Chris Sale,Joe Biagini,Geovany Soto,Jose Abreu,Tyler Saladino,Mike Moustakas,Trea Turner,Melky Cabrera,Giancarlo Stanton,Leury Garcia
Chris Sale,Mike Clevinger,Yan Gomes,Edwin Encarnacion,Jose Ramirez,Evan Longoria,Francisco Lindor,Michael Brantley,Giancarlo Stanton,Randal Grichuk
Chris Sale,Jose Quintana,AJ Ellis,Eric Hosmer,Kolten Wong,Miguel Rojas,Aledmys Diaz,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Chris Sale,Jose Quintana,Salvador Perez,Kendrys Morales,Whit Merrifield,Mike Moustakas,Dansby Swanson,Lorenzo Cain,Alex Gordon,Abraham Almonte
Chris Sale,Joe Biagini,Yan Gomes,Carlos Santana,Jose Ramirez,Todd Frazier,Trea Turner,Michael Brantley,Lorenzo Cain,Brandon Guyer
Chris Sale,Jose Quintana,Salvador Perez,Matt Carpenter,Kolten Wong,Hernan Perez,Aledmys Diaz,Randal Grichuk,Marcell Ozuna,Tommy Pham
Chris Sale,Jose Quintana,Kurt Suzuki,Carlos Santana,Brad Miller,Mike Moustakas,Alcides Escobar,Lorenzo Cain,Jorge Soler,Jorge Bonifacio
Chris Sale,Michael Wacha,Yan Gomes,Carlos Santana,Whit Merrifield,Mike Moustakas,Francisco Lindor,Michael Brantley,Randal Grichuk,Brandon Guyer
Chris Sale,Joe Biagini,Salvador Perez,Trey Mancini,Jose Ramirez,Manny Machado,Trea Turner,Mark Trumbo,Adam Jones,Joey Rickard
Chris Sale,Michael Wacha,Yan Gomes,Edwin Encarnacion,Jose Ramirez,Mike Moustakas,Trea Turner,Marcell Ozuna,Abraham Almonte,Brandon Guyer
Chris Sale,Tyler Glasnow,Salvador Perez,Eric Hosmer,Kolten Wong,Todd Frazier,Alcides Escobar,Michael Conforto,Lorenzo Cain,Jorge Soler
Chris Sale,Tyler Glasnow,Yan Gomes,Eric Hosmer,Brad Miller,Mike Moustakas,Xander Bogaerts,Lorenzo Cain,Alex Gordon,Jorge Soler
Chris Sale,Joe Biagini,Yan Gomes,Edwin Encarnacion,Jason Kipnis,Manny Machado,Francisco Lindor,Giancarlo Stanton,Lorenzo Cain,Brandon Guyer
Chris Sale,Michael Wacha,Salvador Perez,Edwin Encarnacion,Whit Merrifield,Mike Moustakas,Alcides Escobar,Mookie Betts,Jorge Soler,Joey Rickard
Chris Sale,RA Dickey,Salvador Perez,Eric Hosmer,Whit Merrifield,Manny Machado,Xander Bogaerts,Lorenzo Cain,Jorge Soler,Leury Garcia
Chris Sale,Mike Clevinger,Yadier Molina,Matt Carpenter,Jedd Gyorko,Manny Machado,Trea Turner,Giancarlo Stanton,Randal Grichuk,Tommy Pham
Chris Sale,Michael Wacha,Salvador Perez,Eric Hosmer,Whit Merrifield,Anthony Rendon,Francisco Lindor,Lorenzo Cain,Alex Gordon,Kevin Pillar
Chris Sale,Joe Biagini,Salvador Perez,Carlos Santana,Daniel Murphy,Anthony Rendon,Trea Turner,Michael Conforto,Jayson Werth,Chris Heisey
Chris Sale,Mike Clevinger,AJ Ellis,Eric Thames,Dee Gordon,Derek Dietrich,Francisco Lindor,Mookie Betts,Giancarlo Stanton,Marcell Ozuna
Chris Sale,Michael Wacha,Salvador Perez,Carlos Santana,Jose Ramirez,Hernan Perez,Francisco Lindor,Lorenzo Cain,Abraham Almonte,Brandon Guyer
Chris Sale,Michael Wacha,Salvador Perez,Logan Morrison,Brad Miller,Mike Moustakas,Trea Turner,Corey Dickerson,Steven Souza,Colby Rasmus
Chris Sale,Joe Biagini,Sandy Leon,Mitch Moreland,Dustin Pedroia,Mike Moustakas,Trea Turner,Mookie Betts,Andrew Benintendi,Marcell Ozuna
Chris Sale,Joe Biagini,Salvador Perez,Eric Thames,Jonathan Villar,Hernan Perez,Trea Turner,Giancarlo Stanton,Keon Broxton,Domingo Santana
Chris Sale,Joe Biagini,Yadier Molina,Eric Hosmer,Jonathan Villar,Mike Moustakas,Alcides Escobar,Melky Cabrera,Lorenzo Cain,Jorge Soler
Chris Sale,Joe Biagini,Salvador Perez,Carlos Santana,Jason Kipnis,Manny Machado,Francisco Lindor,Michael Brantley,Marcell Ozuna,Abraham Almonte
Chris Sale,Tanner Roark,Salvador Perez,John Jaso,Whit Merrifield,Mike Moustakas,Alcides Escobar,Melky Cabrera,Lorenzo Cain,Corey Dickerson
Chris Sale,Jose Quintana,Yan Gomes,John Jaso,Whit Merrifield,Mike Moustakas,Alcides Escobar,Michael Conforto,Alex Gordon,Jorge Soler
Chris Sale,Michael Wacha,Salvador Perez,Eric Hosmer,Jedd Gyorko,Mike Moustakas,Alcides Escobar,Melky Cabrera,Michael Conforto,Jorge Bonifacio
Chris Sale,Michael Wacha,Salvador Perez,Logan Morrison,Dee Gordon,Miguel Rojas,Francisco Lindor,Giancarlo Stanton,Christian Yelich,Marcell Ozuna
Chris Sale,Tanner Roark,Yadier Molina,Logan Morrison,Whit Merrifield,Mike Moustakas,Francisco Lindor,Lorenzo Cain,Alex Gordon,Jorge Bonifacio
Chris Sale,Tanner Roark,Kurt Suzuki,Eric Hosmer,Jose Ramirez,Mike Moustakas,Alcides Escobar,Michael Conforto,Lorenzo Cain,Alex Gordon
Chris Sale,Chris Tillman,Yadier Molina,Eric Hosmer,Whit Merrifield,Mike Moustakas,Trea Turner,Alex Gordon,Jorge Soler,Chris Young
Chris Sale,Joe Biagini,Kurt Suzuki,Freddie Freeman,Jose Ramirez,Adonis Garcia,Trea Turner,Giancarlo Stanton,Matt Kemp,Ender Inciarte
Chris Sale,Jose Quintana,Yan Gomes,Carlos Santana,Kolten Wong,Derek Dietrich,Francisco Lindor,Jorge Soler,Abraham Almonte,Brandon Guyer
Chris Sale,Mike Clevinger,Jesus Sucre,Carlos Santana,Brad Miller,Evan Longoria,Trea Turner,Giancarlo Stanton,Corey Dickerson,Colby Rasmus
Chris Sale,RA Dickey,Salvador Perez,Eric Hosmer,Whit Merrifield,Mike Moustakas,Alcides Escobar,Mark Trumbo,Jose Bautista,Matt Kemp
Chris Sale,Jose Quintana,AJ Ellis,Carlos Santana,Dee Gordon,Miguel Rojas,Adeiny Hechavarria,Giancarlo Stanton,Michael Conforto,Randal Grichuk
Chris Sale,Jose Quintana,Salvador Perez,Jay Bruce,Jedd Gyorko,Mike Moustakas,Adeiny Hechavarria,Alex Gordon,Jorge Soler,Jorge Bonifacio
Chris Sale,Jose Quintana,Salvador Perez,Eric Hosmer,Kolten Wong,Hernan Perez,Jordy Mercer,Lorenzo Cain,Alex Gordon,Jorge Bonifacio
Chris Sale,Joe Biagini,Francisco Pena,Chris Davis,Whit Merrifield,Manny Machado,Francisco Lindor,Mark Trumbo,Giancarlo Stanton,Joey Rickard
Chris Sale,Joe Biagini,Salvador Perez,Jose Abreu,Whit Merrifield,Mike Moustakas,Alcides Escobar,Andrew Benintendi,Alex Gordon,Marcell Ozuna
Chris Sale,Mike Clevinger,Russell Martin,Carlos Santana,Jose Ramirez,Anthony Rendon,Francisco Lindor,Michael Brantley,Gregory Polanco,Abraham Almonte
Chris Sale,Michael Wacha,Salvador Perez,Eric Thames,Whit Merrifield,Mike Moustakas,Jordy Mercer,Jose Bautista,Lorenzo Cain,Jorge Bonifacio
Chris Sale,Joe Biagini,Salvador Perez,Eric Hosmer,Whit Merrifield,Anthony Rendon,Alcides Escobar,Gregory Polanco,Jorge Soler,Randal Grichuk
Chris Sale,Joe Biagini,Salvador Perez,Jose Abreu,Whit Merrifield,Todd Frazier,Francisco Lindor,Melky Cabrera,Avisail Garcia,Leury Garcia
Chris Sale,Tyler Glasnow,Yadier Molina,Carlos Santana,Kolten Wong,Manny Machado,Aledmys Diaz,Michael Conforto,Randal Grichuk,Tommy Pham
Chris Sale,Michael Wacha,Rene Rivera,Jay Bruce,Neil Walker,Mike Moustakas,Trea Turner,Michael Conforto,Curtis Granderson,Marcell Ozuna
Chris Sale,Joe Biagini,Yan Gomes,Eric Hosmer,Daniel Murphy,Mike Moustakas,Alcides Escobar,Giancarlo Stanton,Alex Gordon,Jorge Bonifacio
Chris Sale,Chris Tillman,Salvador Perez,Eric Hosmer,Whit Merrifield,Mike Moustakas,Adeiny Hechavarria,Mookie Betts,Andrew Benintendi,Jorge Bonifacio
Chris Sale,Tyler Glasnow,Russell Martin,Carlos Santana,Jason Kipnis,Mike Moustakas,Francisco Lindor,Michael Conforto,Abraham Almonte,Brandon Guyer
Chris Sale,Tyler Glasnow,Yan Gomes,Edwin Encarnacion,Jose Ramirez,Adonis Garcia,Francisco Lindor,Michael Conforto,Jorge Soler,Abraham Almonte
Chris Sale,Jose Quintana,Salvador Perez,John Jaso,Whit Merrifield,Evan Longoria,Freddy Galvis,Lorenzo Cain,Jorge Soler,Jorge Bonifacio
Chris Sale,Tyler Glasnow,Jose Lobaton,Eric Hosmer,Daniel Murphy,Anthony Rendon,Trea Turner,Giancarlo Stanton,Marcell Ozuna,Chris Heisey
Chris Sale,Mike Clevinger,Geovany Soto,Cody Asche,Jose Ramirez,Todd Frazier,Trea Turner,Melky Cabrera,Giancarlo Stanton,Avisail Garcia
Chris Sale,Joe Biagini,Yan Gomes,Edwin Encarnacion,Jose Ramirez,Manny Machado,Aledmys Diaz,Michael Brantley,Gregory Polanco,Abraham Almonte
Chris Sale,Chris Tillman,Salvador Perez,Kendrys Morales,Dee Gordon,Mike Moustakas,Alcides Escobar,Adam Jones,Lorenzo Cain,Jorge Soler
Chris Sale,Joe Biagini,Jett Bandy,Eric Thames,Jonathan Villar,Travis Shaw,Francisco Lindor,Mookie Betts,Michael Conforto,Domingo Santana
Chris Sale,Jose Quintana,Salvador Perez,Eric Hosmer,Dee Gordon,Maikel Franco,Alcides Escobar,Jorge Soler,Abraham Almonte,Jorge Bonifacio
Chris Sale,Jose Quintana,Russell Martin,Justin Smoak,Ryan Goins,Mike Moustakas,Aledmys Diaz,Jose Bautista,Michael Conforto,Kevin Pillar
Chris Sale,RA Dickey,Russell Martin,Eric Hosmer,Whit Merrifield,Evan Longoria,Trea Turner,Lorenzo Cain,Alex Gordon,Jorge Bonifacio
Chris Sale,Mike Clevinger,Russell Martin,Adam Lind,Daniel Murphy,Anthony Rendon,Trea Turner,Giancarlo Stanton,Michael Conforto,Michael Taylor
