"Anthony Rizzo_CHC","Steven Souza_TB","Willson Contreras_CHC","Corey Dickerson_TB","Cody Bellinger_LAD","Ryan Zimmerman_WAS","Kris Bryant_CHC","Anthony Rendon_WAS","Bryce Harper_WAS","Logan Morrison_TB","Chris Taylor_LAD","Daniel Murphy_WAS","Lucas Duda_TB","Corey Seager_LAD","Trea Turner_WAS","Evan Longoria_TB","Javier Baez_CHC","Ian Happ_CHC","Kyle Schwarber_CHC","Michael Conforto_NYM","Austin Barnes_LAD","Brian Goodwin_WAS","Ryan Braun_MIL","Yasiel Puig_LAD","Howie Kendrick_WAS","Eric Thames_MIL","Adam Eaton_WAS","Domingo Santana_MIL","Justin Turner_LAD","Curtis Granderson_NYM","Jay Bruce_NYM","Travis Shaw_MIL","Adrian Gonzalez_LAD","Yoenis Cespedes_NYM","Asdrubal Cabrera_NYM","Adam Lind_WAS","Wilmer Difo_WAS","Kike Hernandez_LAD","Joc Pederson_LAD","Jayson Werth_WAS","Jesus Aguilar_MIL","Jonathan Villar_MIL","Hernan Perez_MIL","Michael Taylor_WAS","Kevin Kiermaier_TB","Colby Rasmus_TB","Chase Utley_LAD","Peter O'Brien_LAD","Franklin Gutierrez_LAD","David Wright_NYM","Victor Caratini_CHC","Ben Zobrist_CHC","Matt Duffy_TB","Mallex Smith_TB","Addison Russell_CHC","Jason Heyward_CHC","Mark Zagunis_CHC","Albert Almora_CHC","Ryan Raburn_WAS","Keon Broxton_MIL","Stephen Vogt_MIL","Manny Pina_MIL","Trevor Plouffe_TB","Yasmani Grandal_LAD","Trayce Thompson_LAD","Wilmer Flores_NYM","Alex Avila_CHC","Jon Jay_CHC","Jake Bauers_TB","Peter Bourjos_TB","Logan Forsythe_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Tommy La Stella_CHC","Michael Reed_MIL","Wilson Ramos_TB","Alex Verdugo_LAD","Rob Segedin_LAD","Jose Reyes_NYM","Travis d'Arnaud_NYM","Andrew Susac_MIL","Kirk Nieuwenhuis_MIL","Eric Sogard_MIL","Derek Norris_TB","Brad Miller_TB","Andre Ethier_LAD","Amed Rosario_NYM","Jose Lobaton_WAS","Stephen Drew_WAS","Orlando Arcia_MIL","Jesus Sucre_TB","Rickie Weeks_TB","Brandon Nimmo_NYM","TJ Rivera_NYM","Neil Walker_NYM","Jacob Nottingham_MIL","Lewis Brinson_MIL","Curt Casali_TB","Adeiny Hechavarria_TB","Chris Heisey_WAS","Corey Ray_MIL","Daniel Robertson_TB","Gavin Cecchini_NYM","Juan Lagares_NYM","Pedro Severino_WAS","Adrian Sanchez_WAS","Rafael Bautista_WAS","Matt Wieters_WAS","Yadiel Rivera_MIL","Brett Phillips_MIL","Matt Reynolds_NYM","Kevin Plawecki_NYM","Jett Bandy_MIL","Ryan Cordell_MIL","Mike Freeman_LAD","Shane Peterson_TB","Kyle Farmer_LAD","Chad Huffman_WAS","Andrew Stevenson_WAS","Taylor Featherston_TB","Willy Adames_TB","Brett Eibner_LAD","Rene Rivera_NYM"
0,0,0,0,4.18525021949078,0,0,0,0,0,76.867199391172,0,0,-4.58035714285714,0,0,0,0,0,0,-7.01833333333333,0,0,7.1718293395675,0,0,0,0,15.5292553191489,0,0,0,3.66959064327485,0,0,0,0,0,6.62162162162162,0,0,0,0,0,0,0,-5.47597597597598,0,0.377777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92530612244898,24.7,0,0,0,0,0,20.0896341463415,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0
0,0,0,0,0,15.4320776255708,0,15.494019138756,5.98378378378378,0,0,63.1681009753299,0,0,17.261355695318,0,0,0,0,0,0,24.7761904761905,0,0,80.5,0,8.59803921568627,0,0,0,0,0,0,0,0,25.8586956521739,6.10671936758893,0,0,15.7871794871795,0,0,0,20.7549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26406926406926,6.44505494505495,0,0,0,0,0,0,0,0,0,0,-5.18055555555556,0,0,0,0,0,7,0,20.0491803278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-20.5833333333333,0,-11.8,0,0,0,0,0,18.3333333333333,0,0,36.2,0,0,-10.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,49.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.73317683881064,0,0,0,0,0,-4.58035714285714,0,0,74.4749694749695,0,0,0,0,0,0,-3.5296442687747,0,0,13.8811188811189,0,0,0,0,2.06076388888889,0,0,0,3.24466571834993,0,0,0,0,0,11.2739361702128,0,0,0,0,0,0,0,3.90122448979592,0,0.154545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1954390451833,13.8571428571429,0,0,0,0,0,12.5855957767722,-0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.35,0
0,0,0,0,0,6.42383107088989,0,-7.77009084556254,19.065233785822,0,0,17.261355695318,0,0,99.7107344632768,0,0,0,0,0,0,20.9912280701754,0,0,0,0,28.9444444444444,0,0,0,0,0,0,0,0,-15.7692307692308,-3.46428571428571,0,0,0.410924369747899,0,0,0,31.843537414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88602941176471,104.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,-0.740863787375415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.03162393162393,0,9.94206880076445,0,0,0,0,0,18.1399358460305,0,0,-10.45,0,0,60.2619801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06704260651629,-11.1296296296296,0,0,0,0,0,0,0,-13.7796234772979,0,0,0,0,0,0,0,0,-4.3974358974359,0,0,0,0,0,0,5.22,0,0,0,0,0,4.57894736842105,0,0,0,0,0,0,0,9.40425531914894,-2.10941176470588,0,0,0,0,0,-8.15435606060606,14.8201581027668,0,0,0,0,0,0,-0.1,0,0,-2.60979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34502923976608,0,0,0,16.7380952380952,0,0,0
6.1112676056338,0,-0.766604010025063,0,0,0,5.59520578923564,0,0,0,0,0,0,0,0,0,71.6754185692542,3.11282051282051,8.45071982281285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97435897435897,0,0,-7.05387755102041,-3.42801771871539,-15.8333333333333,2.31428571428571,0,0,0,0,0,0,0,0,0,-1.38620689655172,0,0,0,0,0,-4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6019607843137,0,-1.71996996996997,0,0,0,14.2154589371981,0,0,0,0,0,0,0,0,0,3.11282051282051,78.7315233785822,20.4150537634409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83333333333333,5.3804347826087,0,0,15.5974789915966,1.81481481481481,27.5,2.02813852813853,0,0,0,0,0,0,0,0,0,-4.02857142857143,0,0,0,0,0,-14.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5771561771562,0,-3.95072463768116,0,0,0,-1.36866359447005,0,0,0,0,0,0,0,0,0,8.45071982281285,20.4150537634409,61.0180913613749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-5.01711378353377,0,0,6.49768732654949,3.93710691823899,0,7.94155844155844,0,0,0,0,0,0,0,0,0,2.54166666666667,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0561424100157,0,0,0,0,0,0,0,0,0,-13.4164705882353,-6.33647936786655,0,0,11.4384236453202,5.61609620721554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11336032388664,0,0,0,0,0,0,0,0,0,0,0,0,-2.2843315184513,-5.41176470588235,0,0,0,0,0,0,-9.5,0,0,0,0,0,0,32.8484848484849,3.46345975948196,0,0,0,0,0,0,0,-26,-9.31818181818182,0,0,0,0,0,0,4.65,-15,0,0,0,0,0,0,0,0,0,0,-8.4280303030303
0,0,0,0,5.27922077922078,0,0,0,0,0,-7.01833333333333,0,0,-3.5296442687747,0,0,0,0,0,0,77.1871921182266,0,0,4.16374269005848,0,0,0,0,23.5533596837945,0,0,0,12.1,0,0,0,0,0,-19.625,0,0,0,0,0,0,0,31.1666666666667,0,-9.89090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5,17.0666666666667,0,0,0,0,0,26.9894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7,0
0,0,0,0,0,25.7156862745098,0,39.8783783783784,25.472268907563,0,0,24.7761904761905,0,0,20.9912280701754,0,0,0,0,0,0,82.5487804878049,0,0,0.5,0,0,0,0,0,0,0,0,0,0,18.7894736842105,24.2205882352941,0,0,138,0,0,0,38.8404761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5555555555556,1.00641025641026,0,0,0,0,0,0,0,0,0,0,31.3333333333333,0,0,0,0,0,9,0,3.85161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4583333333333,0,0,18.1560975609756,0,14.0859756097561,0,0,0,-0.017718715393134,0,0,0,0,0,0,0,0,44.6222222222222,-8.08036984352774,-0.231666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.35685483870968,8,11.4252873563218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0833333333333,-14.1190476190476,0,0,0,0,0,0,5.743961352657,0,0,0,0,0,0,-25.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-28.8,0,0,29.952380952381,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22.4300480769231,0,0,0,0,0,7.1718293395675,0,0,13.8811188811189,0,0,0,0,0,0,4.16374269005848,0,0,62.4891928864569,0,0,0,0,1.47646747752512,0,0,0,2.06349206349206,0,0,0,0,0,14.2395929694727,0,0,0,0,0,0,0,2.63297872340426,0,30.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6763907734057,-3.38095238095238,0,0,0,0,0,-5.58603145235893,-1.43014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0
0,0,0,0,0,0,0,60,37.5,0,0,80.5,0,0,0,0,0,0,0,0,0,0.5,0,0,193,0,0,0,0,0,0,0,0,0,0,16,-50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1560975609756,0,0,80.4372612400823,0,-2.28708439897698,0,0,0,18.1455399061033,0,0,0,0,0,0,0,0,-5.65934065934066,1.90705800139762,20.3933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336338797814208,54.55,19.4843205574913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,12.2364532019704,0,0,0,0,0,0,0.837837837837838,0,0,0,0,0,0,9.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,-14.3214285714286,0,0,1.32698412698413,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.58571428571429,0,7.1625,53.8235294117647,0,0,8.59803921568627,0,0,28.9444444444444,0,0,0,0,0,0,0,0,0,0,0,61.2573099415205,0,0,0,0,0,0,0,0,55.8333333333333,38.75,0,0,19.1625,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1666666666667,89.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0859756097561,0,0,-2.28708439897698,0,55.6698014629049,0,0,0,0.633839318770826,0,0,0,0,0,0,0,0,9.10229885057471,4.177089421391,-2.04545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23790140208051,-53.4,5.04122340425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,8.97204301075269,0,0,0,0,0,0,-0.766746411483254,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-3.08487394957983,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.39622641509434,0,0,0,0,0,15.5292553191489,0,0,2.06076388888889,0,0,0,0,0,0,23.5533596837945,0,0,1.47646747752512,0,0,0,0,40.9663536776213,0,0,0,9.87619047619048,0,0,0,0,0,4.60359408033827,0,0,0,0,0,0,0,9.75402298850575,0,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93673469387755,11.6190476190476,0,0,0,0,0,16.9587482219061,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4164705882353,0,0,0,0,0,0,0,0,0,49.8084210526316,0.856539235412475,0,0,18.9289772727273,16.0708898944193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12073170731707,0,0,0,0,0,0,0,0,0,0,0,0,-1.04781420765027,9.60365853658537,0,0,0,0,0,0,11,0,0,0,0,0,0,0.570967741935484,-4.81111111111111,0,0,0,0,0,0,0,0,45.6666666666667,0,0,0,0,0,0,15.9,-9.5,0,0,0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33647936786655,0,0,0,0,0,0,0,0,0,0.856539235412475,78.8929451287794,0,0,-9.16705882352941,9.746875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88901960784314,0,0,0,0,0,0,0,0,0,0,0,0,9.27442388834794,-11.2089447938505,0,0,0,0,0,0,-26.6666666666667,0,0,0,0,0,0,0.159090909090909,-11.3107344632768,0,0,0,0,0,0,0,40.0833333333333,-19.3717948717949,0,0,0,0,0,0,1.16666666666667,-10.8,0,0,0,0,0,0,0,0,0,0,9.41176470588235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017718715393134,0,0,18.1455399061033,0,0.633839318770826,0,0,0,72.8326802507837,0,0,0,0,0,0,0,0,22.5997150997151,-0.38135593220339,-0.798043326345213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97023809523809,-25.2,15.2155411655874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75,9.02,0,0,0,0,0,0,1.38948393378773,0,0,0,0,0,0,25.1777777777778,0,0,0,0,0,0,0,0,0,0,0,0,-45.5476190476191,0,0,-11.8890756302521,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-4.06833333333333,0,0,0,0,0,3.66959064327485,0,0,3.24466571834993,0,0,0,0,0,0,12.1,0,0,2.06349206349206,0,0,0,0,9.87619047619048,0,0,0,17.9737179487179,0,0,0,0,0,14.7820512820513,0,0,0,0,0,0,0,5.13756613756614,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75238095238095,0,0,0,0,0,0,0.278947368421053,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
