"Ryan Braun_MIL","Eric Thames_MIL","Keon Broxton_MIL","Starling Marte_PIT","Matt Kemp_ATL","Adam Frazier_PIT","Eduardo Nunez_SF","Travis Shaw_MIL","Freddie Freeman_ATL","Matt Adams_ATL","Andrew McCutchen_PIT","Jonathan Villar_MIL","Brandon Phillips_ATL","Ender Inciarte_ATL","Josh Harrison_PIT","Josh Bell_PIT","Domingo Santana_MIL","Nick Markakis_ATL","Joe Panik_SF","Hernan Perez_MIL","Buster Posey_SF","Tyler Flowers_ATL","Denard Span_SF","Eric Sogard_MIL","Hunter Pence_SF","David Freese_PIT","Jordy Mercer_PIT","Brandon Belt_SF","Austin Slater_SF","Adonis Garcia_ATL","Dansby Swanson_ATL","Jesus Aguilar_MIL","Gregory Polanco_PIT","Manny Pina_MIL","Brett Phillips_MIL","Nick Hundley_SF","Brandon Crawford_SF","Danny Santana_ATL","Jarrett Parker_SF","Jace Peterson_ATL","Christian Arroyo_SF","Orlando Calixte_SF","John Jaso_PIT","Nick Franklin_MIL","Jose Osuna_PIT","Orlando Arcia_MIL","Kurt Suzuki_ATL","Francisco Cervelli_PIT","Elias Diaz_PIT","Michael Reed_MIL","Kelby Tomlinson_SF","Kirk Nieuwenhuis_MIL","Danny Ortiz_PIT","Andrew Susac_MIL","Lewis Brinson_MIL","Kevin Newman_PIT","Micah Johnson_ATL","Rio Ruiz_ATL","Ryan Cordell_MIL","Gorkys Hernandez_SF","Travis Demeritte_ATL","Jacob Stallings_PIT","Jacob Nottingham_MIL","Phil Gosselin_PIT","Chris Bostick_PIT","Corey Ray_MIL","Conor Gillaspie_SF","Aaron Hill_SF","Justin Ruggiano_SF","Gift Ngoepe_PIT","Jett Bandy_MIL","Michael Morse_SF","Mac Williamson_SF","Max Moroff_PIT","Anthony Recker_ATL","Tim Federowicz_SF","Chris Stewart_PIT","John Bormann_PIT","Johan Camargo_ATL","Emilio Bonifacio_ATL","Chris Marrero_SF","Ronald Acuna_ATL","Lane Adams_ATL"
0,0,0,10.8272727272727,0,8.36031746031746,0,0,0,0,62.7406134320465,0,0,0,0.994360902255639,2.03214535290007,0,0,0,0,0,0,0,0,0,14.2903600464576,9.5329703569268,0,0,0,0,0,-4.65603864734299,0,0,0,0,0,0,0,0,0,2.70553359683794,0,16.5672514619883,0,0,8.5640243902439,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,16.3055555555556,0,0,0,0,0,0
-24.9076923076923,1.34030197444832,10.0692307692308,0,0,0,0,-1.198606271777,0,0,0,64.0925490196078,0,0,0,0,-6.02322880371661,0,0,7.1546218487395,0,0,0,-29.8333333333333,0,0,0,0,0,0,0,-20.7285714285714,0,23.2716666666667,0,0,0,0,0,0,0,0,0,-0.821428571428571,0,3.88150609080842,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90769230769231,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7.62378048780488,0,0,0,-11.0135467980296,41.4342105263158,0,0,44.7830188679245,2.60631349782293,0,0,0,2.40820029027576,0,0,0,10.0126050420168,0,0,0,0,0,0,0,-0.767195767195767,5.55102040816327,0,0,0,0,0,0,-0.0476190476190476,0,0.39766081871345,0,0,0,0,0,0,18.3040935672515,0,0,0,0,0,0,0,0,0,0,11.467032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6333333333333,24,0,0,0
0,0,0,0,1.26696832579186,0,0,0,6.03949579831933,13.8079710144928,0,0,2.60631349782293,60.6626984126984,0,0,0,6.72785458269329,0,0,0,9.7275641025641,0,0,0,0,0,0,0,-9.24453781512605,3.07814207650273,0,0,0,0,0,0,91.1818181818182,0,-3.66666666666667,0,0,0,0,0,0,26.8016666666667,0,0,0,0,0,0,0,0,0,0,-0.823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6904761904762,6,0,0,0
0,0,0,22.5833333333333,0,18.6590909090909,0,0,0,0,0.994360902255639,0,0,0,45.5225014611338,2.53725490196078,0,0,0,0,0,0,0,0,0,7.37435897435897,4.01649831649832,0,0,0,0,0,-6.698606271777,0,0,0,0,0,0,0,0,0,2.65,0,7.92105263157895,0,0,13.0341394025605,44.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,-12.4166666666667,0,0,0,0,0,0
0,0,0,23.4166666666667,0,-4.84491978609626,0,0,0,0,2.03214535290007,0,0,0,2.53725490196078,54.8521303258145,0,0,0,0,0,0,0,0,0,-11.2712550607287,1.01088534107402,0,0,0,0,0,-3.1719512195122,0,0,0,0,0,0,0,0,0,5.80238095238095,0,-14.9833333333333,0,0,-1.15990990990991,42.8214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-4.91111111111111,0,0,0,0,0,0
8.83766233766234,-1.74086378737542,-6.29646464646465,0,0,0,0,4.8130081300813,0,0,0,-6.02322880371661,0,0,0,0,48.3396226415094,0,0,-6.17867867867868,0,0,0,18.8419117647059,0,0,0,0,0,0,0,6.13157894736842,0,7.12923076923077,17.5,0,0,0,0,0,0,0,0,-3.33333333333333,0,-3.33526570048309,0,0,0,0,0,-38.5,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62962962962963,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.2952941176471,0,0,0,-1.10168067226891,46.2233201581028,0,0,2.40820029027576,6.72785458269329,0,0,0,30.1571940604199,0,0,0,15.1153846153846,0,0,0,0,0,0,0,1.76470588235294,9.87118644067797,0,0,0,0,0,0,-3.05555555555556,0,4.72222222222222,0,0,0,0,0,0,15.9383333333333,0,0,0,0,0,0,0,0,0,0,-0.764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36666666666667,12,0,0,0
0,0,0,0,0,0,14.8987755102041,0,0,0,0,0,0,0,0,0,0,0,45.2416817906836,0,-1.32171717171717,0,9.43529411764706,0,9.67058823529412,0,0,8.43853695324283,41,0,0,0,0,0,0,-1.89210526315789,-8.18815331010453,0,2.21428571428571,0,-9.19666666666667,2.05,0,0,0,0,0,0,0,0,-6.16666666666667,0,0,0,0,0,0,0,0,25.2789855072464,0,0,0,0,0,0,1.17857142857143,-11.0666666666667,38.4777777777778,0,0,7.66666666666667,-0.972222222222222,0,0,0,0,0,0,0,-33.4761904761905,0,0
-0.294117647058824,23.2702702702703,3.21428571428571,0,0,0,0,-0.826890756302521,0,0,0,7.1546218487395,0,0,0,0,-6.17867867867868,0,0,73.1914893617021,0,0,0,-11.6373626373626,0,0,0,0,0,0,0,21.0934065934066,0,25.2134387351779,17.5,0,0,0,0,0,0,0,0,3.61111111111111,0,9.79551282051282,0,0,0,0,0,-10.8333333333333,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27173913043478,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.00627450980392,0,0,0,0,0,0,0,0,0,0,0,-1.32171717171717,0,37.8801346801347,0,0.46551724137931,0,18.8352272727273,0,0,2.33460884353741,67,0,0,0,0,0,0,12.2727272727273,10.3704453441296,0,-6.41666666666667,0,8.67076923076923,-13.3,0,0,0,0,0,0,0,0,20.6666666666667,0,0,0,0,0,0,0,0,-6.59692307692308,0,0,0,0,0,0,-36.6666666666667,5.78888888888889,3.16666666666667,0,0,7.75,2,0,0,0,0,0,0,0,2.8,0,0
0,0,0,0,16.5151515151515,0,0,0,4.62105263157895,47.9595588235294,0,0,10.0126050420168,9.7275641025641,0,0,0,15.1153846153846,0,0,0,41.3429487179487,0,0,0,0,0,0,0,-12.5263157894737,3.08463726884779,0,0,0,0,0,0,43.6666666666667,0,-7.09047619047619,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,2.90384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,0
0,0,0,0,0,0,11.172268907563,0,0,0,0,0,0,0,0,0,0,0,9.43529411764706,0,0.46551724137931,0,49.7548780487805,0,7.11315789473684,0,0,3.84679487179487,10.7857142857143,0,0,0,0,0,0,-2.25,14.2217948717949,0,23.8,0,-7.90151515151515,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,9.16666666666667,-16.8333333333333,-7.05357142857143,0,0,0,16.8194444444444,0,0,0,0,0,0,0,19.6,0,0
0,28.85,-21.947619047619,0,0,0,0,19.6363636363636,0,0,0,-29.8333333333333,0,0,0,0,18.8419117647059,0,0,-11.6373626373626,0,0,0,50.4269005847953,0,0,0,0,0,0,0,28.1666666666667,0,-13.0138888888889,0,0,0,0,0,0,0,0,0,-25.3333333333333,0,-17.5952380952381,0,0,0,0,0,0,0,0,-16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16.7752489331437,0,0,0,0,0,0,0,0,0,0,0,9.67058823529412,0,18.8352272727273,0,7.11315789473684,0,33.6126596980256,0,0,1.42539682539683,62.3928571428571,0,0,0,0,0,0,15.3272058823529,16.3169230769231,0,2.97619047619048,0,-7.46794871794872,2,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3.58187134502924,0,0,0,0,0,0,2.78571428571429,-1.88888888888889,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,14.8392857142857,0,0
0,0,0,-21.5416666666667,0,15.6448863636364,0,0,0,0,14.2903600464576,0,0,0,7.37435897435897,-11.2712550607287,0,0,0,0,0,0,0,0,0,32.4883720930233,10.0592334494774,0,0,0,0,0,-5.82539682539683,0,0,0,0,0,0,0,0,0,3.48717948717949,0,17.1181818181818,0,0,7.20634920634921,9.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,1.4,0,0,0,0,0,0
0,0,0,0.8,0,18.8680672268908,0,0,0,0,9.5329703569268,0,0,0,4.01649831649832,1.01088534107402,0,0,0,0,0,0,0,0,0,10.0592334494774,36.0633879781421,0,0,0,0,0,-1.25,0,0,0,0,0,0,0,0,0,1.56709956709957,0,21.3619047619048,0,0,10.4358974358974,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8333333333333,0,0,11.1333333333333,0,0,0,0,0,0
0,0,0,0,0,0,6.9706498951782,0,0,0,0,0,0,0,0,0,0,0,8.43853695324283,0,2.33460884353741,0,3.84679487179487,0,1.42539682539683,0,0,40.020218579235,7.64285714285714,0,0,0,0,0,0,7.71895424836601,-4.44172062904718,0,-10.8,0,-2.12307692307692,1.2,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,5.86758893280632,0,0,0,0,0,0,13.7380952380952,0.254545454545455,31.4636363636364,0,0,-2.3,5.95833333333333,0,0,0,0,0,0,0,-0.583333333333333,0,0
0,0,0,0,0,0,65.1666666666667,0,0,0,0,0,0,0,0,0,0,0,41,0,67,0,10.7857142857143,0,62.3928571428571,0,0,7.64285714285714,75.4333333333333,0,0,0,0,0,0,20.5,5.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,-8.08333333333333,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.17166666666667,0,0,0,6.87956989247312,147.5,0,0,-0.767195767195767,-9.24453781512605,0,0,0,1.76470588235294,0,0,0,-12.5263157894737,0,0,0,0,0,0,0,45.6924369747899,9.65151515151515,0,0,0,0,0,0,-52.5,0,5.14285714285714,0,0,0,0,0,0,-4.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0
0,0,0,0,15.6994047619048,0,0,0,24.1016042780749,8.74891774891775,0,0,5.55102040816327,3.07814207650273,0,0,0,9.87118644067797,0,0,0,3.08463726884779,0,0,0,0,0,0,0,9.65151515151515,40.7387978142077,0,0,0,0,0,0,-0.0727272727272727,0,4.08923076923077,0,0,0,0,0,0,7.14673913043478,0,0,0,0,0,0,0,0,0,0,34.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,-3,0,0,0
-5,1.79090909090909,8.4327485380117,0,0,0,0,26.7977941176471,0,0,0,-20.7285714285714,0,0,0,0,6.13157894736842,0,0,21.0934065934066,0,0,0,28.1666666666667,0,0,0,0,0,0,0,54.9458874458874,0,9.8021978021978,0,0,0,0,0,0,0,0,0,0,0,9.09473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.6964285714286,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2.97619047619048,0,-5.88142292490119,0,0,0,0,-4.65603864734299,0,0,0,-6.698606271777,-3.1719512195122,0,0,0,0,0,0,0,0,0,-5.82539682539683,-1.25,0,0,0,0,0,39.168362627197,0,0,0,0,0,0,0,0,0,-3.24285714285714,0,4.44761904761905,0,0,-11.5185185185185,19.5972222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6.08333333333333,0,0,0,0,0,0
16.7857142857143,16.4307692307692,9.3,0,0,0,0,4.79076923076923,0,0,0,23.2716666666667,0,0,0,0,7.12923076923077,0,0,25.2134387351779,0,0,0,-13.0138888888889,0,0,0,0,0,0,0,9.8021978021978,0,49.6268939393939,52.5,0,0,0,0,0,0,0,0,-26.25,0,8.11505376344086,0,0,0,0,0,7,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,12.5,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10.6830065359477,0,0,0,0,0,0,0,0,0,0,0,-1.89210526315789,0,12.2727272727273,0,-2.25,0,15.3272058823529,0,0,7.71895424836601,20.5,0,0,0,0,0,0,40.7193675889328,-0.333333333333333,0,76.5,0,5.5,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,7.5,5.5,-1.33333333333333,0,0,0,9,0,0,0,0,0,0,0,-22.1666666666667,0,0
0,0,0,0,0,0,14.3671096345515,0,0,0,0,0,0,0,0,0,0,0,-8.18815331010453,0,10.3704453441296,0,14.2217948717949,0,16.3169230769231,0,0,-4.44172062904718,5.14285714285714,0,0,0,0,0,0,-0.333333333333333,47.2083333333333,0,-1.8,0,8.3956043956044,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4318181818182,0,0,0,0,0,0,10,1.83333333333333,-23.8444444444444,0,0,0,7.23611111111111,0,0,0,0,0,0,0,20.2678571428571,0,0
0,0,0,0,-37.8888888888889,0,0,0,0,51.9285714285714,0,0,-0.0476190476190476,91.1818181818182,0,0,0,-3.05555555555556,0,0,0,43.6666666666667,0,0,0,0,0,0,0,-52.5,-0.0727272727272727,0,0,0,0,0,0,109.654545454545,0,-1.5,0,0,0,0,0,0,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0
0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,2.21428571428571,0,-6.41666666666667,0,23.8,0,2.97619047619048,0,0,-10.8,0,0,0,0,0,0,0,76.5,-1.8,0,42.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.68947368421053,0,0,0,-0.792397660818713,4.75,0,0,0.39766081871345,-3.66666666666667,0,0,0,4.72222222222222,0,0,0,-7.09047619047619,0,0,0,0,0,0,0,5.14285714285714,4.08923076923077,0,0,0,0,0,0,-1.5,0,13.8888888888889,0,0,0,0,0,0,1.07692307692308,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.329230769230769,0,0,0,0,0,0,0,0,0,0,0,-9.19666666666667,0,8.67076923076923,0,-7.90151515151515,0,-7.46794871794872,0,0,-2.12307692307692,0,0,0,0,0,0,0,5.5,8.3956043956044,0,0,0,27.3226600985222,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1.05714285714286,0,0,0,0,0,0,-6.65,0,2.87272727272727,0,0,-0.2,7.70833333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,2.05,0,-13.3,0,19.9,0,2,0,0,1.2,0,0,0,0,0,0,0,0,-2.3,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-13.8904761904762,0,0,0,0,2.70553359683794,0,0,0,2.65,5.80238095238095,0,0,0,0,0,0,0,0,0,3.48717948717949,1.56709956709957,0,0,0,0,0,-3.24285714285714,0,0,0,0,0,0,0,0,0,30.1566666666667,0,12.1666666666667,0,0,3.98333333333333,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0
-6,-16.7142857142857,-4.25,0,0,0,0,-19.7857142857143,0,0,0,-0.821428571428571,0,0,0,0,-3.33333333333333,0,0,3.61111111111111,0,0,0,-25.3333333333333,0,0,0,0,0,0,0,0,0,-26.25,0,0,0,0,0,0,0,0,0,20.3611111111111,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-12.8333333333333,0,0,0,0,16.5672514619883,0,0,0,7.92105263157895,-14.9833333333333,0,0,0,0,0,0,0,0,0,17.1181818181818,21.3619047619048,0,0,0,0,0,4.44761904761905,0,0,0,0,0,0,0,0,0,12.1666666666667,0,55.5904761904762,0,0,9.53205128205128,48.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,-13,0,0,0,0,0,0
13.4683333333333,1.7415780141844,8.48670212765957,0,0,0,0,2.44769503546099,0,0,0,3.88150609080842,0,0,0,0,-3.33526570048309,0,0,9.79551282051282,0,0,0,-17.5952380952381,0,0,0,0,0,0,0,9.09473684210526,0,8.11505376344086,42.5,0,0,0,0,0,0,0,0,-3,0,33.2078039927405,0,0,0,0,0,-3.16666666666667,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09116809116809,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.18809523809524,0,0,0,-4.91208791208791,28.2321428571429,0,0,18.3040935672515,26.8016666666667,0,0,0,15.9383333333333,0,0,0,4.5,0,0,0,0,0,0,0,-4.23076923076923,7.14673913043478,0,0,0,0,0,0,-8.33333333333333,0,1.07692307692308,0,0,0,0,0,0,61.81,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.5,0,0,0,0
0,0,0,24.25,0,15.2307692307692,0,0,0,0,8.5640243902439,0,0,0,13.0341394025605,-1.15990990990991,0,0,0,0,0,0,0,0,0,7.20634920634921,10.4358974358974,0,0,0,0,0,-11.5185185185185,0,0,0,0,0,0,0,0,0,3.98333333333333,0,9.53205128205128,0,0,32.924506387921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0
0,0,0,0,0,38.9523809523809,0,0,0,0,5.55555555555556,0,0,0,44.2222222222222,42.8214285714286,0,0,0,0,0,0,0,0,0,9.94444444444444,-3.33333333333333,0,0,0,0,0,19.5972222222222,0,0,0,0,0,0,0,0,0,-6,0,48.8333333333333,0,0,0,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
