"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Ryan Braun",4800,"PIT@MIL 07:40PM ET",8.581,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"1B/OF","Eric Thames",4700,"PIT@MIL 07:40PM ET",9.828,"MIL","PIT",8.83,10.6,8.58,NA,"2","2",0
"OF","Keon Broxton",4700,"PIT@MIL 07:40PM ET",7.455,"MIL","PIT",6.43,6.3,1.87,NA,"7","7",5
"OF","Starling Marte",4700,"PIT@MIL 07:40PM ET",7.769,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"OF","Matt Kemp",4700,"SF@ATL 07:35PM ET",8.561,"ATL","SF",5.87,7.3,8.09,NA,"4","4",4
"OF","Adam Frazier",4600,"PIT@MIL 07:40PM ET",7.417,"PIT","MIL",7.85,9.2,7.74,NA,"1","1",11
"3B/OF","Eduardo Nunez",4600,"SF@ATL 07:35PM ET",7.938,"SF","ATL",7.57,9.3,10,NA,"x","2",3
"3B","Travis Shaw",4500,"PIT@MIL 07:40PM ET",9.433,"MIL","PIT",8.79,8.4,8.06,NA,"4","4",14
"1B","Freddie Freeman",4500,"SF@ATL 07:35PM ET",12.514,"ATL","SF",NA,0,NA,NA,"x","x",NA
"1B/OF","Matt Adams",4500,"SF@ATL 07:35PM ET",6.362,"ATL","SF",6.44,7.2,7.39,NA,"5","5",21
"OF","Andrew McCutchen",4400,"PIT@MIL 07:40PM ET",8.179,"PIT","MIL",8.27,8.3,7.35,NA,"6","6",21
"2B","Jonathan Villar",4400,"PIT@MIL 07:40PM ET",7.305,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"2B","Brandon Phillips",4400,"SF@ATL 07:35PM ET",7.41,"ATL","SF",5.66,7,7.55,NA,"2","2",7
"OF","Ender Inciarte",4400,"SF@ATL 07:35PM ET",8.412,"ATL","SF",5.98,7.1,8.06,NA,"1","1",15
"2B/3B","Josh Harrison",4300,"PIT@MIL 07:40PM ET",7.561,"PIT","MIL",7.1,7.7,8.1,NA,"2","2",11
"1B","Josh Bell",4300,"PIT@MIL 07:40PM ET",6.797,"PIT","MIL",6.57,9.6,7.26,NA,"5","5",0
"OF","Domingo Santana",4200,"PIT@MIL 07:40PM ET",8,"MIL","PIT",6.99,7.1,8.32,NA,"3","3",0
"OF","Nick Markakis",4200,"SF@ATL 07:35PM ET",7.162,"ATL","SF",5.67,6.4,7.32,NA,"3","3",2
"2B","Joe Panik",4200,"SF@ATL 07:35PM ET",6.492,"SF","ATL",7.03,6.9,6.74,NA,"2","6",0
"3B/OF","Hernan Perez",4100,"PIT@MIL 07:40PM ET",7.125,"MIL","PIT",6.09,6.7,7.3,NA,"5","5",2
"1B/C","Buster Posey",4100,"SF@ATL 07:35PM ET",8.305,"SF","ATL",7.79,8.8,9.3,NA,"4","4",2
"C","Tyler Flowers",4000,"SF@ATL 07:35PM ET",6.816,"ATL","SF",4.59,6.3,6.52,NA,"6","6",4
"OF","Denard Span",3900,"SF@ATL 07:35PM ET",6.851,"SF","ATL",7.58,8.2,8.36,NA,"1","1",5
"2B/SS","Eric Sogard",3700,"PIT@MIL 07:40PM ET",8.29,"MIL","PIT",7,7.2,7.29,NA,"1","1",5
"OF","Hunter Pence",3700,"SF@ATL 07:35PM ET",5.745,"SF","ATL",6.85,7.6,7.97,NA,"6","5",0
"3B","David Freese",3600,"PIT@MIL 07:40PM ET",6.412,"PIT","MIL",6.08,7,7.43,NA,"4","4",10
"SS","Jordy Mercer",3600,"PIT@MIL 07:40PM ET",6.5,"PIT","MIL",5.45,5.9,6.02,NA,"8","8",5
"1B/OF","Brandon Belt",3600,"SF@ATL 07:35PM ET",7.279,"SF","ATL",8.49,7.4,9.74,NA,"3","7",3
"OF","Austin Slater",3600,"SF@ATL 07:35PM ET",7.923,"SF","ATL",5.97,0,6.72,NA,"x","x",NA
"3B","Adonis Garcia",3600,"SF@ATL 07:35PM ET",6.632,"ATL","SF",NA,0,NA,NA,"x","x",NA
"SS","Dansby Swanson",3600,"SF@ATL 07:35PM ET",5.955,"ATL","SF",4.57,5.5,5.77,NA,"7","7",12
"1B","Jesus Aguilar",3400,"PIT@MIL 07:40PM ET",4.615,"MIL","PIT",NA,0,1.73,NA,"x","x",NA
"OF","Gregory Polanco",3400,"PIT@MIL 07:40PM ET",6.396,"PIT","MIL",6.85,9.8,1.82,NA,"3","3",10
"C","Manny Pina",3300,"PIT@MIL 07:40PM ET",7,"MIL","PIT",NA,6,NA,NA,"6","6",0
"OF","Brett Phillips",3300,"PIT@MIL 07:40PM ET",1.6,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"C","Nick Hundley",3300,"SF@ATL 07:35PM ET",4.119,"SF","ATL",NA,0,1.74,NA,"x","x",NA
"SS","Brandon Crawford",3300,"SF@ATL 07:35PM ET",6.873,"SF","ATL",7.6,7.2,7.72,NA,"5","3",0
"2B/OF","Danny Santana",3300,"SF@ATL 07:35PM ET",3.61,"ATL","SF",NA,0,NA,NA,"x","x",NA
"OF","Jarrett Parker",3300,"SF@ATL 07:35PM ET",2.667,"SF","ATL",NA,0,NA,NA,"x","x",NA
"2B/OF","Jace Peterson",3300,"SF@ATL 07:35PM ET",3.429,"ATL","SF",NA,0,NA,NA,"x","x",NA
"3B/SS","Christian Arroyo",3300,"SF@ATL 07:35PM ET",5.059,"SF","ATL",NA,0,NA,NA,"x","x",NA
"OF","Orlando Calixte",3300,"SF@ATL 07:35PM ET",3.25,"SF","ATL",NA,0,NA,NA,"x","x",NA
"1B/OF","John Jaso",3200,"PIT@MIL 07:40PM ET",4.186,"PIT","MIL",NA,0,7.78,NA,"x","x",NA
"OF","Nick Franklin",3200,"PIT@MIL 07:40PM ET",2.102,"MIL","PIT",NA,0,1.78,NA,"x","x",NA
"1B/OF","Jose Osuna",3200,"PIT@MIL 07:40PM ET",4.347,"PIT","MIL",NA,0,1.66,NA,"x","x",NA
"SS","Orlando Arcia",3200,"PIT@MIL 07:40PM ET",5.636,"MIL","PIT",4.77,5.4,5.73,NA,"8","8",5
"C","Kurt Suzuki",3200,"SF@ATL 07:35PM ET",6.188,"ATL","SF",NA,0,1.39,NA,"x","x",NA
"C","Francisco Cervelli",3100,"PIT@MIL 07:40PM ET",5.863,"PIT","MIL",5.59,6.2,1.49,NA,"7","7",7
"C","Elias Diaz",3100,"PIT@MIL 07:40PM ET",5.737,"PIT","MIL",NA,0,5.76,NA,"x","x",NA
"OF","Michael Reed",3100,"PIT@MIL 07:40PM ET",0,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"2B/SS","Kelby Tomlinson",3100,"SF@ATL 07:35PM ET",2.063,"SF","ATL",NA,0,1.8,NA,"x","x",NA
"OF","Kirk Nieuwenhuis",3000,"PIT@MIL 07:40PM ET",2.2,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"OF","Danny Ortiz",3000,"PIT@MIL 07:40PM ET",0.778,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"C","Andrew Susac",3000,"PIT@MIL 07:40PM ET",0,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"OF","Lewis Brinson",3000,"PIT@MIL 07:40PM ET",2.875,"MIL","PIT",NA,0,7.84,NA,"x","x",NA
"SS","Kevin Newman",3000,"PIT@MIL 07:40PM ET",0,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"2B","Micah Johnson",3000,"SF@ATL 07:35PM ET",0,"ATL","SF",NA,0,NA,NA,"x","x",NA
"3B","Rio Ruiz",3000,"SF@ATL 07:35PM ET",4.414,"ATL","SF",4.41,0,5.68,NA,"x","x",NA
"OF","Ryan Cordell",2900,"PIT@MIL 07:40PM ET",0,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"OF","Gorkys Hernandez",2900,"SF@ATL 07:35PM ET",3.375,"SF","ATL",NA,6,1.77,NA,"x","8",2
"2B/SS","Travis Demeritte",2900,"SF@ATL 07:35PM ET",0,"ATL","SF",NA,0,NA,NA,"x","x",NA
"C","Jacob Stallings",2800,"PIT@MIL 07:40PM ET",6,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"C","Jacob Nottingham",2800,"PIT@MIL 07:40PM ET",0,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"2B","Phil Gosselin",2700,"PIT@MIL 07:40PM ET",1.208,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"2B","Chris Bostick",2700,"PIT@MIL 07:40PM ET",0.667,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"OF","Corey Ray",2700,"PIT@MIL 07:40PM ET",0,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"3B","Conor Gillaspie",2700,"SF@ATL 07:35PM ET",1.692,"SF","ATL",NA,0,NA,NA,"x","x",NA
"2B/OF","Aaron Hill",2600,"SF@ATL 07:35PM ET",2.935,"SF","ATL",5.66,0,1.63,NA,"x","x",NA
"OF","Justin Ruggiano",2600,"SF@ATL 07:35PM ET",4,"SF","ATL",NA,0,NA,NA,"x","x",NA
"2B","Gift Ngoepe",2500,"PIT@MIL 07:40PM ET",3.321,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"C","Jett Bandy",2500,"PIT@MIL 07:40PM ET",5.95,"MIL","PIT",4.48,0,1.72,NA,"x","x",NA
"1B/OF","Michael Morse",2500,"SF@ATL 07:35PM ET",1.833,"SF","ATL",NA,0,NA,NA,"x","x",NA
"OF","Mac Williamson",2500,"SF@ATL 07:35PM ET",4.9,"SF","ATL",NA,0,NA,NA,"x","x",NA
"SS","Max Moroff",2400,"PIT@MIL 07:40PM ET",2.692,"PIT","MIL",NA,0,1.53,NA,"x","x",NA
"C","Anthony Recker",2400,"SF@ATL 07:35PM ET",0.833,"ATL","SF",NA,0,NA,NA,"x","x",NA
