"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Stephen Strasburg",11300,"WAS@ATL 01:35PM ET",19.163,"WAS","ATL",26.27,20.1,21.5175,NA,35.65
"SP","Chris Archer",10800,"NYY@TB 01:10PM ET",20.161,"TB","NYY",24.8,21.2,21.981,NA,27.45
"SP","Jake Arrieta",9400,"MIL@CHC 02:20PM ET",12.03,"CHC","MIL",24.68,15.9,23.0255,NA,25.3
"SP","Danny Salazar",9300,"CLE@HOU 02:10PM ET",16.6,"CLE","HOU",20.93,13.9,15.78,NA,20.55
"SP","Marco Estrada",8600,"TOR@BAL 01:35PM ET",18.239,"TOR","BAL",18.25,17.5,15.251,NA,39.65
"SP","Jesse Chavez",8400,"LAA@NYM 01:10PM ET",12.295,"LAA","NYM",18.07,18.4,15.141,NA,10.55
"SP","Aaron Nola",8300,"PHI@PIT 01:35PM ET",14.133,"PHI","PIT",15.44,18.1,15.37,NA,20.15
"SP","Joe Musgrove",8200,"CLE@HOU 02:10PM ET",11.788,"HOU","CLE",NA,12.6,14.198,NA,-5.85
"SP","CC Sabathia",7600,"NYY@TB 01:10PM ET",10.669,"NYY","TB",15.08,14.9,16.517,NA,22.25
"SP","Kyle Freeland",7500,"COL@CIN 01:10PM ET",13.388,"COL","CIN",12.09,13,9.921,NA,11.95
"SP","Wade Miley",7200,"TOR@BAL 01:35PM ET",15.419,"BAL","TOR",18.13,11,16.519,NA,17.55
"SP","Adam Wainwright",7100,"SF@STL 02:15PM ET",9.361,"STL","SF",17.83,15.8,14.596,NA,23.45
"SP","Matt Cain",7000,"SF@STL 02:15PM ET",12.006,"SF","STL",15.89,10.9,10.366,NA,-7.2
"SP","Jaime Garcia",6600,"WAS@ATL 01:35PM ET",9.814,"ATL","WAS",13.11,13.9,14.563,NA,27.8
"SP","Chase Anderson",6400,"MIL@CHC 02:20PM ET",14.413,"MIL","CHC",15.9,11.5,10.408,NA,-5.6
"SP","Phil Hughes",5800,"KC@MIN 02:10PM ET",9.544,"MIN","KC",13.44,12.2,13.794,NA,2.2
"SP","Jake Junis",5700,"KC@MIN 02:10PM ET",4.75,"KC","MIN",NA,11.7,11.685,NA,9.7
"SP","Tommy Milone",5600,"LAA@NYM 01:10PM ET",6.556,"NYM","LAA",15.11,14.8,12.472,NA,-9.8
"SP","Chad Kuhl",5500,"PHI@PIT 01:35PM ET",5.439,"PIT","PHI",15.42,9.3,12.679,NA,19.45
"SP","Bronson Arroyo",5200,"COL@CIN 01:10PM ET",8.025,"CIN","COL",6.43,9.2,12.863,NA,1.4
