P,P,C,1B,2B,3B,SS,OF,OF,OF
Jesse Chavez,Amir Garrett,Geovany Soto,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Adam Eaton,David Peralta,Andrew Toles
Jesse Chavez,Amir Garrett,Stuart Turner,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Trea Turner,Carlos Gonzalez,Gerardo Parra,David Peralta
Jesse Chavez,Amir Garrett,Stuart Turner,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Corey Seager,Jayson Werth,Michael Taylor,Kyle Schwarber
Chris Archer,Tyler Anderson,Geovany Soto,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Corey Seager,Carlos Gonzalez,Gerardo Parra,Andrew Toles
Chris Archer,Amir Garrett,Geovany Soto,Ryan Zimmerman,DJ LeMahieu,Jake Lamb,Chris Owings,AJ Pollock,Yasmany Tomas,David Peralta
Amir Garrett,Jhoulys Chacin,Geovany Soto,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Jorge Polanco,Charlie Blackmon,Carlos Gonzalez,Jayson Werth
Chris Archer,Matt Garza,Geovany Soto,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jordy Mercer,Jayson Werth,Michael Taylor,Andrew Toles
Jason Vargas,Jhoulys Chacin,Stuart Turner,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Adam Eaton,Kyle Schwarber,Jabari Blash
Jason Vargas,Amir Garrett,Jeff Mathis,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jordy Mercer,Adam Eaton,Jayson Werth,Jason Heyward
Chris Archer,Amir Garrett,Martin Maldonado,Ryan Zimmerman,Danny Espinosa,Yunel Escobar,Trea Turner,Mike Trout,Jayson Werth,Kole Calhoun
Chad Kuhl,Jesse Chavez,Martin Maldonado,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jorge Polanco,Adam Eaton,Jayson Werth,Yasiel Puig
Jason Vargas,Jesse Chavez,Jeff Mathis,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Jordy Mercer,Charlie Blackmon,Carlos Gonzalez,Yasiel Puig
Chris Archer,Amir Garrett,Stuart Turner,Joe Mauer,Brian Dozier,Miguel Sano,Jorge Polanco,Kyle Schwarber,Robbie Grossman,David Peralta
Chris Archer,Amir Garrett,Geovany Soto,Anthony Rizzo,Ben Zobrist,Kris Bryant,Addison Russell,Kyle Schwarber,David Peralta,Yasiel Puig
Chris Archer,Amir Garrett,Jeff Mathis,Mark Reynolds,Ryan Goins,Nolan Arenado,Trevor Story,Carlos Gonzalez,Gerardo Parra,Jason Heyward
Jesse Chavez,Jhoulys Chacin,Geovany Soto,Mark Reynolds,Brian Dozier,Nolan Arenado,Trevor Story,Carlos Gonzalez,Kyle Schwarber,Gerardo Parra
Chris Archer,Amir Garrett,Stuart Turner,Mike Napoli,Rougned Odor,Justin Turner,Trea Turner,Shin-Soo Choo,Carlos Gomez,Nomar Mazara
Chris Archer,Amir Garrett,Geovany Soto,Ryan Zimmerman,Tyler Saladino,Nolan Arenado,Tim Anderson,Jayson Werth,Melky Cabrera,Leury Garcia
Ubaldo Jimenez,Matt Garza,Jeff Mathis,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Adam Eaton,AJ Pollock,Yasiel Puig
Chad Kuhl,Matt Garza,Martin Maldonado,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Trea Turner,Charlie Blackmon,Carlos Gonzalez,Andrew Toles
Chris Archer,Amir Garrett,Geovany Soto,Joey Votto,Jose Peraza,Eugenio Suarez,Trea Turner,Adam Duvall,Scott Schebler,Andrew Toles
Jesse Chavez,Amir Garrett,Geovany Soto,Joe Mauer,Brian Dozier,Miguel Sano,Trea Turner,Jayson Werth,Robbie Grossman,Byron Buxton
Chris Archer,Phil Hughes,Stuart Turner,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Erick Aybar,Charlie Blackmon,Carlos Gonzalez,Jason Heyward
Chris Archer,Jesse Chavez,Stuart Turner,Anthony Rizzo,Brandon Drury,Jake Lamb,Chris Owings,Jayson Werth,Yasmany Tomas,David Peralta
Ubaldo Jimenez,Jhoulys Chacin,Geovany Soto,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Corey Seager,Adam Eaton,Jayson Werth,Gerardo Parra
Chris Archer,Phil Hughes,Stuart Turner,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Erick Aybar,Adam Eaton,Jayson Werth,Ezequiel Carrera
Chris Archer,Jesse Chavez,Stuart Turner,Anthony Rizzo,Ben Zobrist,Kris Bryant,Addison Russell,Jayson Werth,Gerardo Parra,Jason Heyward
Jason Vargas,Ubaldo Jimenez,Martin Maldonado,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Jorge Polanco,Carlos Gonzalez,AJ Pollock,Gerardo Parra
Jason Vargas,Ubaldo Jimenez,Martin Maldonado,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Erick Aybar,Jayson Werth,Michael Taylor,David Peralta
Jesse Chavez,Amir Garrett,Geovany Soto,Ryan Zimmerman,Brad Miller,Evan Longoria,Trea Turner,Steven Souza,Kevin Kiermaier,Corey Dickerson
Zack Greinke,Tyler Anderson,Martin Maldonado,Mark Reynolds,Josh Harrison,Nolan Arenado,Trevor Story,Carlos Gonzalez,Gerardo Parra,David Peralta
Chris Archer,Amir Garrett,Geovany Soto,Mike Napoli,Rougned Odor,Joey Gallo,Elvis Andrus,Jayson Werth,Nomar Mazara,David Peralta
Chris Archer,Amir Garrett,Geovany Soto,Ryan Zimmerman,Josh Harrison,David Freese,Jordy Mercer,Jayson Werth,Andrew McCutchen,Gregory Polanco
Chris Archer,Amir Garrett,Stuart Turner,Ryan Zimmerman,DJ LeMahieu,Eugenio Suarez,Zack Cozart,Adam Duvall,Kyle Schwarber,Scott Schebler
Chris Archer,Jesse Chavez,Jeff Mathis,Joey Votto,Jose Peraza,Eugenio Suarez,Corey Seager,Adam Duvall,Billy Hamilton,David Peralta
Brett Anderson,Phil Hughes,Martin Maldonado,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Trea Turner,Adam Eaton,Billy Hamilton,Jason Heyward
Chris Archer,Amir Garrett,Geovany Soto,Eric Hosmer,Whit Merrifield,Mike Moustakas,Trea Turner,Jayson Werth,Lorenzo Cain,Jorge Bonifacio
Chris Archer,Jesse Chavez,Jeff Mathis,Mike Napoli,Rougned Odor,Nolan Arenado,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,Jason Heyward
Jason Vargas,Chad Kuhl,Stuart Turner,Mark Reynolds,Rougned Odor,Nolan Arenado,Trevor Story,Carlos Gonzalez,Gerardo Parra,Andrew Toles
Chris Archer,Zack Greinke,Geovany Soto,Kendrys Morales,Ryan Goins,Nolan Arenado,Trea Turner,Jose Bautista,Kevin Pillar,Ezequiel Carrera
Zack Greinke,Matt Garza,Jeff Mathis,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Andrelton Simmons,Carlos Gonzalez,Jayson Werth,Gerardo Parra
Chris Archer,Amir Garrett,Stuart Turner,Jose Abreu,Tyler Saladino,Todd Frazier,Trea Turner,Jayson Werth,Melky Cabrera,Avisail Garcia
Zack Greinke,Phil Hughes,Jeff Mathis,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jorge Polanco,Jayson Werth,Michael Taylor,Kevin Pillar
Jason Vargas,Jesse Chavez,Jeff Mathis,Anthony Rizzo,Ben Zobrist,Kris Bryant,Addison Russell,Carlos Gonzalez,Kyle Schwarber,AJ Pollock
Zack Greinke,Jesse Chavez,Martin Maldonado,Joey Votto,Daniel Murphy,Jake Lamb,Chris Owings,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Jesse Chavez,Martin Maldonado,Albert Pujols,DJ LeMahieu,Yunel Escobar,Corey Seager,Mike Trout,Carlos Gonzalez,Kole Calhoun
Chris Archer,Tyler Anderson,Jeff Mathis,Joe Mauer,Brian Dozier,Miguel Sano,Corey Seager,Carlos Gonzalez,Robbie Grossman,Byron Buxton
Chris Archer,Zack Greinke,Geovany Soto,Ryan Zimmerman,DJ LeMahieu,Matt Davidson,Tim Anderson,Kyle Schwarber,Avisail Garcia,Leury Garcia
Chris Archer,Amir Garrett,Geovany Soto,Logan Morrison,Brad Miller,Nolan Arenado,Tim Beckham,Jayson Werth,Steven Souza,Shane Peterson
Zack Greinke,Jesse Chavez,Jeff Mathis,Joe Mauer,Brian Dozier,Miguel Sano,Jorge Polanco,Billy Hamilton,AJ Pollock,Robbie Grossman
Chris Archer,Jesse Chavez,Geovany Soto,Anthony Rizzo,Tyler Saladino,Matt Davidson,Tim Anderson,Charlie Blackmon,Carlos Gonzalez,Leury Garcia
Chris Archer,Amir Garrett,Stuart Turner,Logan Morrison,Brad Miller,Evan Longoria,Corey Seager,Steven Souza,Kevin Kiermaier,David Peralta
Chris Archer,Amir Garrett,Martin Maldonado,Jefry Marte,Danny Espinosa,Nolan Arenado,Andrelton Simmons,Carlos Gonzalez,Jayson Werth,Cameron Maybin
Chris Archer,Jhoulys Chacin,Stuart Turner,Joe Mauer,Brian Dozier,Miguel Sano,Trea Turner,Eddie Rosario,Byron Buxton,Yasiel Puig
Zack Greinke,Jesse Chavez,Geovany Soto,Mike Napoli,Rougned Odor,Anthony Rendon,Jorge Polanco,Shin-Soo Choo,Carlos Gomez,Nomar Mazara
Francisco Liriano,Jason Vargas,Stuart Turner,Mark Reynolds,Jonathan Villar,Jake Lamb,Chris Owings,AJ Pollock,Yasmany Tomas,David Peralta
Chris Archer,Jesse Chavez,Martin Maldonado,Joey Votto,Josh Harrison,Eugenio Suarez,Zack Cozart,Jayson Werth,Adam Duvall,Scott Schebler
Chris Archer,Zack Greinke,Martin Maldonado,Ryan Zimmerman,Danny Espinosa,Yunel Escobar,Andrelton Simmons,Charlie Blackmon,Kyle Schwarber,Cameron Maybin
Jason Vargas,Jhoulys Chacin,Martin Maldonado,Joey Votto,Jose Peraza,Eugenio Suarez,Trea Turner,Jayson Werth,Adam Duvall,Billy Hamilton
Jason Vargas,Ubaldo Jimenez,Martin Maldonado,Joe Mauer,Brian Dozier,Miguel Sano,Jorge Polanco,Carlos Gonzalez,Jayson Werth,Robbie Grossman
Jason Vargas,Amir Garrett,Martin Maldonado,Anthony Rizzo,Ben Zobrist,Kris Bryant,Addison Russell,Charlie Blackmon,Adam Eaton,Jason Heyward
Zack Greinke,Tyler Anderson,Stuart Turner,Anthony Rizzo,Ben Zobrist,Kris Bryant,Addison Russell,Charlie Blackmon,Billy Hamilton,Kyle Schwarber
Francisco Liriano,Tyler Anderson,Geovany Soto,Joe Mauer,Brian Dozier,Miguel Sano,Jorge Polanco,Charlie Blackmon,Robbie Grossman,Yasiel Puig
Jesse Chavez,Amir Garrett,Geovany Soto,Chris Davis,DJ LeMahieu,Manny Machado,Trea Turner,Mark Trumbo,Adam Jones,Seth Smith
Chris Archer,Tyler Anderson,Jeff Mathis,Anthony Rizzo,Brad Miller,Evan Longoria,Jorge Polanco,Steven Souza,Kevin Kiermaier,Corey Dickerson
Jason Vargas,Amir Garrett,Martin Maldonado,Mike Napoli,Rougned Odor,Anthony Rendon,Elvis Andrus,Carlos Gonzalez,Shin-Soo Choo,Nomar Mazara
Hyun-Jin Ryu,Jason Vargas,Martin Maldonado,Ryan Zimmerman,Brandon Drury,Jake Lamb,Chris Owings,Kyle Schwarber,Yasmany Tomas,David Peralta
