"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"TE","Travis Kelce (8009631)","Travis Kelce",8009631,5000,"KC@SD 04:25PM ET","KC","Travis","Kelce","SD",17.05,14.7,84,119,4,1,2,1,0.229287090558767
"QB","Christian Ponder (8009202)","Christian Ponder",8009202,5000,"Sea@SF 04:25PM ET","SF","Christian","Ponder","Sea",0,0,NA,NA,NA,NA,NA,NA,NA
"QB","Blaine Gabbert (8009204)","Blaine Gabbert",8009204,5000,"Sea@SF 04:25PM ET","SF","Blaine","Gabbert","Sea",0,0,1,1,0,15,9,15,0.00211864406779661
"QB","Trevone Boykin (8009205)","Trevone Boykin",8009205,5000,"Sea@SF 04:25PM ET","Sea","Trevone","Boykin","SF",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Steve Smith Sr. (8009363)","Steve Smith Sr.",8009363,4900,"Bal@Cin 01:00PM ET","Bal","Steve","Smith","Cin",12.58,13.9,69,100,5,2,1,3,0.160513643659711
"WR","Sterling Shepard (8009384)","Sterling Shepard",8009384,4900,"NYG@Was 04:25PM ET","NYG","Sterling","Shepard","Was",11.53,7.1,65,101,8,2,2,2,0.172649572649573
"RB","Derrick Henry (8009241)","Derrick Henry",8009241,4900,"Hou@Ten 01:00PM ET","Ten","Derrick","Henry","Hou",7.41,5.2,12,14,0,7,10,9,0.0286885245901639
"RB","Doug Martin (8009245)","Doug Martin",8009245,4900,"Car@TB 01:00PM ET","TB","Doug","Martin","Car",0,0,14,16,0,7,9,9,0.0294117647058824
"RB","Jacquizz Rodgers (8009246)","Jacquizz Rodgers",8009246,4900,"Car@TB 01:00PM ET","TB","Jacquizz","Rodgers","Car",12.49,15.9,13,16,0,8,9,9,0.0294117647058824
"RB","Jeremy Hill (8009221)","Jeremy Hill",8009221,4800,"Bal@Cin 01:00PM ET","Cin","Jeremy","Hill","Bal",0,0,22,28,0,6,6,7,0.0520446096654275
"TE","Zach Ertz (8009606)","Zach Ertz",8009606,4800,"Dal@Phi 01:00PM ET","Phi","Zach","Ertz","Dal",12.89,12.5,69,93,3,2,1,2,0.16726618705036
"WR","Tyler Lockett (8009530)","Tyler Lockett",8009530,4800,"Sea@SF 04:25PM ET","Sea","Tyler","Lockett","SF",0,0,46,74,2,3,3,4,0.149193548387097
"RB","Frank Gore (8009261)","Frank Gore",8009261,4700,"Jax@Ind 01:00PM ET","Ind","Frank","Gore","Jax",11.79,14.3,38,50,4,3,4,6,0.0894454382826476
"WR","Malcolm Mitchell (8009440)","Malcolm Mitchell",8009440,4700,"NE@Mia 01:00PM ET","NE","Malcolm","Mitchell","Mia",0,12.1,33,53,4,5,3,5,0.0970695970695971
"WR","Cole Beasley (8009468)","Cole Beasley",8009468,4700,"Dal@Phi 01:00PM ET","Dal","Cole","Beasley","Phi",11.6,6.8,73,100,5,1,2,1,0.214132762312634
"WR","Jordan Matthews (8009469)","Jordan Matthews",8009469,4700,"Dal@Phi 01:00PM ET","Phi","Jordan","Matthews","Dal",0,15.5,73,119,3,1,1,1,0.214028776978417
"WR","Jeremy Maclin (8009512)","Jeremy Maclin",8009512,4700,"KC@SD 04:25PM ET","KC","Jeremy","Maclin","SD",11.26,12.8,40,69,2,3,3,3,0.132947976878613
"RB","C.J. Prosise (8009347)","C.J. Prosise",8009347,4700,"Sea@SF 04:25PM ET","Sea","C.J.","Prosise","SF",0,0,18,20,0,5,9,6,0.0403225806451613
"WR","Mohamed Sanu (8009352)","Mohamed Sanu",8009352,4600,"NO@Atl 04:25PM ET","Atl","Mohamed","Sanu","NO",11.02,12,57,82,3,2,3,2,0.160469667318982
"WR","Mike Wallace (8009365)","Mike Wallace",8009365,4600,"Bal@Cin 01:00PM ET","Bal","Mike","Wallace","Cin",11.42,12,69,114,4,2,2,1,0.182985553772071
"WR","Marqise Lee (8009425)","Marqise Lee",8009425,4600,"Jax@Ind 01:00PM ET","Jax","Marqise","Lee","Ind",11.57,12.3,60,101,3,2,3,2,0.166666666666667
"TE","Kyle Rudolph (8009592)","Kyle Rudolph",8009592,4600,"Chi@Min 01:00PM ET","Min","Kyle","Rudolph","Chi",12.64,10.7,73,124,7,2,1,1,0.219858156028369
"WR","Brandon Marshall (8009453)","Brandon Marshall",8009453,4600,"Buf@NYJ 01:00PM ET","NYJ","Brandon","Marshall","Buf",13.02,12.6,62,132,4,1,1,1,0.254335260115607
"WR","J.J. Nelson (8009494)","J.J. Nelson",8009494,4600,"Ari@LA 04:25PM ET","Ari","J.J.","Nelson","LA",10.76,13.4,31,64,6,5,1,4,0.117001828153565
"RB","Alex Collins (8009348)","Alex Collins",8009348,4600,"Sea@SF 04:25PM ET","Sea","Alex","Collins","SF",4.81,9.3,10,10,0,9,9,9,0.0201612903225806
"WR","Brandon LaFell (8009364)","Brandon LaFell",8009364,4500,"Bal@Cin 01:00PM ET","Cin","Brandon","LaFell","Bal",11.76,14.6,57,101,6,2,1,2,0.187732342007435
"WR","Will Fuller V (8009394)","Will Fuller V",8009394,4500,"Hou@Ten 01:00PM ET","Hou","Will","Fuller V","Ten",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Ted Ginn Jr. (8009396)","Ted Ginn Jr.",8009396,4500,"Car@TB 01:00PM ET","Car","Ted","Ginn","TB",11.21,9.1,51,88,5,3,2,3,0.164179104477612
"RB","Mike Gillislee (8009294)","Mike Gillislee",8009294,4500,"Buf@NYJ 01:00PM ET","Buf","Mike","Gillislee","NYJ",6.66,5,9,11,1,7,5,10,0.0244988864142539
"TE","Jimmy Graham (8009638)","Jimmy Graham",8009638,4500,"Sea@SF 04:25PM ET","Sea","Jimmy","Graham","SF",14.74,10.1,62,90,6,2,2,2,0.181451612903226
"RB","Terrance West (8009219)","Terrance West",8009219,4400,"Bal@Cin 01:00PM ET","Bal","Terrance","West","Cin",10.69,8,31,42,1,5,6,7,0.0674157303370786
"RB","Rob Kelley (8009229)","Rob Kelley",8009229,4400,"NYG@Was 04:25PM ET","Was","Rob","Kelley","NYG",0,12.6,12,19,1,7,7,8,0.0327022375215146
"RB","Adrian Peterson (8009279)","Adrian Peterson",8009279,4400,"Chi@Min 01:00PM ET","Min","Adrian","Peterson","Chi",0,0,3,6,0,10,6,10,0.0106382978723404
"WR","Robby Anderson (8009463)","Robby Anderson",8009463,4400,"Buf@NYJ 01:00PM ET","NYJ","Robby","Anderson","Buf",7.32,9,40,68,3,4,3,4,0.13102119460501
"RB","Isaiah Crowell (8009310)","Isaiah Crowell",8009310,4400,"Cle@Pit 01:00PM ET","Cle","Isaiah","Crowell","Pit",11.66,11.7,39,51,0,4,8,6,0.0964083175803403
"WR","Travis Benjamin (8009514)","Travis Benjamin",8009514,4400,"KC@SD 04:25PM ET","SD","Travis","Benjamin","KC",6.12,7.9,47,77,4,4,4,4,0.145283018867925
"RB","Alfred Blue (8009235)","Alfred Blue",8009235,4300,"Hou@Ten 01:00PM ET","Hou","Alfred","Blue","Ten",12.1,14.7,9,13,0,10,8,10,0.0236794171220401
"WR","DeVante Parker (8009438)","DeVante Parker",8009438,4300,"NE@Mia 01:00PM ET","Mia","DeVante","Parker","NE",12.47,10.8,52,80,5,2,2,2,0.182648401826484
"RB","Darren McFadden (8009299)","Darren McFadden",8009299,4300,"Dal@Phi 01:00PM ET","Dal","Darren","McFadden","Phi",7.06,12.5,1,2,0,13,9,13,0.00428265524625268
"RB","Fitzgerald Toussaint (8009307)","Fitzgerald Toussaint",8009307,4300,"Cle@Pit 01:00PM ET","Pit","Fitzgerald","Toussaint","Cle",9.8,10.7,1,1,0,13,12,13,0.00175438596491228
"TE","Ladarius Green (8009611)","Ladarius Green",8009611,4300,"Cle@Pit 01:00PM ET","Pit","Ladarius","Green","Cle",0,0,18,33,1,6,8,6,0.0578947368421053
"WR","Tavon Austin (8009493)","Tavon Austin",8009493,4300,"Ari@LA 04:25PM ET","LA","Tavon","Austin","Ari",10.03,10.2,57,102,3,2,2,2,0.199608610567515
"RB","Kenneth Dixon (8009222)","Kenneth Dixon",8009222,4200,"Bal@Cin 01:00PM ET","Bal","Kenneth","Dixon","Cin",10.32,13.3,27,36,1,8,6,8,0.057784911717496
"TE","Tyler Eifert (8009543)","Tyler Eifert",8009543,4200,"Bal@Cin 01:00PM ET","Cin","Tyler","Eifert","Bal",0,0,30,47,5,5,2,5,0.087360594795539
"RB","Rashad Jennings (8009223)","Rashad Jennings",8009223,4200,"NYG@Was 04:25PM ET","NYG","Rashad","Jennings","Was",9.7,1.2,34,41,1,5,4,5,0.0700854700854701
"WR","Marvin Jones Jr. (8009411)","Marvin Jones Jr.",8009411,4200,"GB@Det 08:30PM ET","Det","Marvin","Jones","GB",10.07,10.7,50,107,4,5,3,2,0.190391459074733
"WR","Terrelle Pryor Sr. (8009479)","Terrelle Pryor Sr.",8009479,4200,"Cle@Pit 01:00PM ET","Cle","Terrelle","Pryor","Pit",11.82,12.2,73,133,4,1,1,1,0.251417769376181
"RB","Kenneth Farrow (8009337)","Kenneth Farrow",8009337,4200,"KC@SD 04:25PM ET","SD","Kenneth","Farrow","KC",0,0,13,16,0,7,8,7,0.030188679245283
"WR","Rishard Matthews (8009390)","Rishard Matthews",8009390,4100,"Hou@Ten 01:00PM ET","Ten","Rishard","Matthews","Hou",11.03,10.5,58,96,9,2,1,1,0.19672131147541
"TE","Cameron Brate (8009568)","Cameron Brate",8009568,4100,"Car@TB 01:00PM ET","TB","Cameron","Brate","Car",0,0,59,86,10,2,2,2,0.158088235294118
"WR","Anquan Boldin (8009407)","Anquan Boldin",8009407,4100,"GB@Det 08:30PM ET","Det","Anquan","Boldin","GB",9.54,12.6,66,93,8,2,1,3,0.165480427046263
"WR","Randall Cobb (8009412)","Randall Cobb",8009412,4100,"GB@Det 08:30PM ET","GB","Randall","Cobb","Det",8.74,10.2,62,89,5,3,3,3,0.150337837837838
"RB","Chris Ivory (8009262)","Chris Ivory",8009262,4100,"Jax@Ind 01:00PM ET","Jax","Chris","Ivory","Ind",10.66,14.7,20,28,0,6,11,7,0.0462046204620462
"RB","Charcandrick West (8009338)","Charcandrick West",8009338,4100,"KC@SD 04:25PM ET","KC","Charcandrick","West","SD",6.06,4.4,24,31,0,7,7,7,0.0597302504816956
"RB","Tim Hightower (8009206)","Tim Hightower",8009206,4000,"NO@Atl 04:25PM ET","NO","Tim","Hightower","Atl",7.64,5.5,22,26,1,8,8,8,0.0414673046251994
"WR","Tyler Boyd (8009374)","Tyler Boyd",8009374,4000,"Bal@Cin 01:00PM ET","Cin","Tyler","Boyd","Bal",10.33,13.1,53,77,1,3,4,3,0.143122676579926
"TE","Delanie Walker (8009556)","Delanie Walker",8009556,4000,"Hou@Ten 01:00PM ET","Ten","Delanie","Walker","Hou",11.54,10,63,96,7,1,2,1,0.19672131147541
"RB","Charles Sims (8009247)","Charles Sims",8009247,4000,"Car@TB 01:00PM ET","TB","Charles","Sims","Car",0,0,25,32,1,4,5,6,0.0588235294117647
"RB","Dion Lewis (8009273)","Dion Lewis",8009273,4000,"NE@Mia 01:00PM ET","NE","Dion","Lewis","Mia",9.95,12.9,15,22,0,8,9,8,0.0402930402930403
"RB","Jeremy Langford (8009282)","Jeremy Langford",8009282,4000,"Chi@Min 01:00PM ET","Chi","Jeremy","Langford","Min",3.97,3.5,17,25,0,9,10,9,0.0455373406193078
"RB","Jerick McKinnon (8009283)","Jerick McKinnon",8009283,4000,"Chi@Min 01:00PM ET","Min","Jerick","McKinnon","Chi",11.18,13.7,42,51,1,5,5,5,0.0904255319148936
"RB","Darren Sproles (8009298)","Darren Sproles",8009298,4000,"Dal@Phi 01:00PM ET","Phi","Darren","Sproles","Dal",11.78,14.8,50,67,2,3,3,5,0.120503597122302
"WR","Eli Rogers (8009482)","Eli Rogers",8009482,4000,"Cle@Pit 01:00PM ET","Pit","Eli","Rogers","Cle",12.46,11.6,43,61,3,3,2,3,0.107017543859649
"WR","Jermaine Kearse (8009526)","Jermaine Kearse",8009526,4000,"Sea@SF 04:25PM ET","Sea","Jermaine","Kearse","SF",10.37,9.5,42,83,1,4,5,3,0.167338709677419
"TE","C.J. Fiedorowicz (8009559)","C.J. Fiedorowicz",8009559,3900,"Hou@Ten 01:00PM ET","Hou","C.J.","Fiedorowicz","Ten",10.53,9.6,53,82,3,2,2,3,0.14936247723133
"RB","Damien Williams (8009277)","Damien Williams",8009277,3900,"NE@Mia 01:00PM ET","Mia","Damien","Williams","NE",3.33,3.3,21,28,3,6,4,6,0.0639269406392694
"WR","Kenny Stills (8009434)","Kenny Stills",8009434,3900,"NE@Mia 01:00PM ET","Mia","Kenny","Stills","NE",10.85,8.3,40,72,8,3,1,3,0.164383561643836
"WR","Chris Hogan (8009435)","Chris Hogan",8009435,3900,"NE@Mia 01:00PM ET","NE","Chris","Hogan","Mia",10.19,9.3,34,58,4,4,3,4,0.106227106227106
"TE","Martellus Bennett (8009582)","Martellus Bennett",8009582,3900,"NE@Mia 01:00PM ET","NE","Martellus","Bennett","Mia",10.43,8.8,53,74,6,3,1,3,0.135531135531136
"RB","Ryan Mathews (8009301)","Ryan Mathews",8009301,3900,"Dal@Phi 01:00PM ET","Phi","Ryan","Mathews","Dal",0,0,13,14,1,8,6,8,0.0251798561151079
"RB","Jalen Richard (8009329)","Jalen Richard",8009329,3900,"Oak@Den 04:25PM ET","Oak","Jalen","Richard","Den",5.51,7.7,28,39,2,6,6,6,0.066213921901528
"RB","DuJuan Harris (8009341)","DuJuan Harris",8009341,3900,"Sea@SF 04:25PM ET","SF","DuJuan","Harris","Sea",5.6,6.3,8,10,1,10,8,11,0.0211864406779661
"WR","Victor Cruz (8009375)","Victor Cruz",8009375,3800,"NYG@Was 04:25PM ET","NYG","Victor","Cruz","Was",7.38,3.8,37,69,1,4,4,3,0.117948717948718
"RB","Cameron Artis-Payne (8009248)","Cameron Artis-Payne",8009248,3800,"Car@TB 01:00PM ET","Car","Cameron","Artis-Payne","TB",0,0,1,1,0,10,9,12,0.00186567164179104
"RB","James White (8009274)","James White",8009274,3800,"NE@Mia 01:00PM ET","NE","James","White","Mia",8.23,8.1,61,90,5,2,2,2,0.164835164835165
"WR","Quincy Enunwa (8009456)","Quincy Enunwa",8009456,3800,"Buf@NYJ 01:00PM ET","NYJ","Quincy","Enunwa","Buf",9.41,9.1,52,98,4,3,1,2,0.188824662813102
"RB","Alfred Morris (8009300)","Alfred Morris",8009300,3800,"Dal@Phi 01:00PM ET","Dal","Alfred","Morris","Phi",7.98,0,2,4,0,12,9,9,0.00856531049250535
"RB","Justin Forsett (8009323)","Justin Forsett",8009323,3800,"Oak@Den 04:25PM ET","Den","Justin","Forsett","Oak",7.56,8.8,7,10,0,10,8,11,0.0185185185185185
"RB","DeAndre Washington (8009328)","DeAndre Washington",8009328,3800,"Oak@Den 04:25PM ET","Oak","DeAndre","Washington","Den",8.23,4.5,15,21,0,8,11,9,0.0356536502546689
"TE","Antonio Gates (8009629)","Antonio Gates",8009629,3800,"KC@SD 04:25PM ET","SD","Antonio","Gates","KC",10.15,11.4,48,84,6,3,3,3,0.158490566037736
"RB","Chris Thompson (8009227)","Chris Thompson",8009227,3700,"NYG@Was 04:25PM ET","Was","Chris","Thompson","NYG",8.77,9.1,43,54,2,6,5,6,0.0929432013769363
"WR","Adam Humphries (8009404)","Adam Humphries",8009404,3700,"Car@TB 01:00PM ET","TB","Adam","Humphries","Car",9.26,10.8,50,77,2,3,3,3,0.141544117647059
"WR","Phillip Dorsett (8009424)","Phillip Dorsett",8009424,3700,"Jax@Ind 01:00PM ET","Ind","Phillip","Dorsett","Jax",10.34,7.5,29,56,2,6,6,3,0.100178890876565
"WR","Brice Butler (8009466)","Brice Butler",8009466,3700,"Dal@Phi 01:00PM ET","Dal","Brice","Butler","Phi",3.96,8.2,16,30,4,6,3,6,0.0642398286937901
"WR","Corey Coleman (8009484)","Corey Coleman",8009484,3700,"Cle@Pit 01:00PM ET","Cle","Corey","Coleman","Pit",8.96,10.6,28,65,3,5,2,4,0.122873345935728
"RB","Ronnie Hillman (8009333)","Ronnie Hillman",8009333,3700,"KC@SD 04:25PM ET","SD","Ronnie","Hillman","KC",10.64,18.3,0,2,0,14,8,12,0.00377358490566038
"TE","Eric Ebron (8009574)","Eric Ebron",8009574,3600,"GB@Det 08:30PM ET","Det","Eric","Ebron","GB",9.83,12,57,81,2,3,5,4,0.144128113879004
"RB","Robert Turbin (8009263)","Robert Turbin",8009263,3600,"Jax@Ind 01:00PM ET","Ind","Robert","Turbin","Jax",4.56,6,24,31,1,7,7,7,0.0554561717352415
"RB","T.J. Yeldon (8009269)","T.J. Yeldon",8009269,3600,"Jax@Ind 01:00PM ET","Jax","T.J.","Yeldon","Ind",0,0,52,71,1,3,6,4,0.117161716171617
"WR","Allen Hurns (8009423)","Allen Hurns",8009423,3600,"Jax@Ind 01:00PM ET","Jax","Allen","Hurns","Ind",0,0,35,78,3,4,3,3,0.128712871287129
"WR","Deonte Thompson (8009443)","Deonte Thompson",8009443,3600,"Chi@Min 01:00PM ET","Chi","Deonte","Thompson","Min",6.34,9.7,23,38,2,6,3,6,0.0692167577413479
"WR","Robert Woods (8009458)","Robert Woods",8009458,3600,"Buf@NYJ 01:00PM ET","Buf","Robert","Woods","NYJ",8.49,6.4,49,77,1,3,5,2,0.171492204899777
"WR","Brian Quick (8009491)","Brian Quick",8009491,3600,"Ari@LA 04:25PM ET","LA","Brian","Quick","Ari",7.31,6.6,40,72,3,5,2,4,0.140900195694716
"WR","John Brown (8009492)","John Brown",8009492,3600,"Ari@LA 04:25PM ET","Ari","John","Brown","LA",6.45,9.8,38,71,2,3,4,3,0.129798903107861
"RB","Rex Burkhead (8009217)","Rex Burkhead",8009217,3500,"Bal@Cin 01:00PM ET","Cin","Rex","Burkhead","Bal",13.56,14.1,15,19,0,8,6,10,0.0353159851301115
"RB","Christine Michael (8009253)","Christine Michael",8009253,3500,"GB@Det 08:30PM ET","GB","Christine","Michael","Det",5.82,4.8,1,1,0,13,11,15,0.00168918918918919
"WR","Michael Floyd (8009433)","Michael Floyd",8009433,3500,"NE@Mia 01:00PM ET","NE","Michael","Floyd","Mia",8.7,0,1,3,0,12,9,12,0.00549450549450549
"RB","Khiry Robinson (8009297)","Khiry Robinson",8009297,3500,"Buf@NYJ 01:00PM ET","NYJ","Khiry","Robinson","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Charles Clay (8009597)","Charles Clay",8009597,3500,"Buf@NYJ 01:00PM ET","Buf","Charles","Clay","NYJ",10.42,9.4,57,86,4,1,1,1,0.191536748329621
"WR","Terrance Williams (8009467)","Terrance Williams",8009467,3500,"Dal@Phi 01:00PM ET","Dal","Terrance","Williams","Phi",8.43,7.2,41,59,3,4,4,4,0.126338329764454
"RB","Duke Johnson Jr. (8009313)","Duke Johnson Jr.",8009313,3500,"Cle@Pit 01:00PM ET","Cle","Duke","Johnson","Pit",8.71,8.4,55,77,1,2,4,3,0.145557655954631
"RB","Andre Ellington (8009316)","Andre Ellington",8009316,3500,"Ari@LA 04:25PM ET","Ari","Andre","Ellington","LA",1.66,3,11,17,0,7,8,8,0.0310786106032907
"RB","Devontae Booker (8009330)","Devontae Booker",8009330,3500,"Oak@Den 04:25PM ET","Den","Devontae","Booker","Oak",8.95,12.4,29,43,0,3,8,3,0.0796296296296296
"WR","Aldrick Robinson (8009350)","Aldrick Robinson",8009350,3400,"NO@Atl 04:25PM ET","Atl","Aldrick","Robinson","NO",5.22,8.1,19,31,2,8,7,6,0.060665362035225
"TE","Dennis Pitta (8009541)","Dennis Pitta",8009541,3400,"Bal@Cin 01:00PM ET","Bal","Dennis","Pitta","Cin",9.54,10,77,107,2,1,4,2,0.171749598715891
"RB","Paul Perkins (8009230)","Paul Perkins",8009230,3400,"NYG@Was 04:25PM ET","NYG","Paul","Perkins","Was",10.34,8.3,16,23,0,7,11,7,0.0393162393162393
"RB","Matt Jones (8009231)","Matt Jones",8009231,3400,"NYG@Was 04:25PM ET","Was","Matt","Jones","NYG",0,0,9,11,0,9,8,9,0.0189328743545611
"RB","Akeem Hunt (8009240)","Akeem Hunt",8009240,3400,"Hou@Ten 01:00PM ET","Hou","Akeem","Hunt","Ten",4.65,4.3,3,4,0,12,8,13,0.00728597449908925
"WR","Russell Shepard (8009398)","Russell Shepard",8009398,3400,"Car@TB 01:00PM ET","TB","Russell","Shepard","Car",5.89,4.7,22,34,2,5,3,4,0.0625
"RB","Dwayne Washington (8009260)","Dwayne Washington",8009260,3400,"GB@Det 08:30PM ET","Det","Dwayne","Washington","GB",6.98,5.8,10,15,0,8,8,8,0.0266903914590747
"WR","Cordarrelle Patterson (8009449)","Cordarrelle Patterson",8009449,3400,"Chi@Min 01:00PM ET","Min","Cordarrelle","Patterson","Chi",8.22,6.3,52,71,2,4,4,4,0.125886524822695
"WR","Paul Richardson (8009528)","Paul Richardson",8009528,3400,"Sea@SF 04:25PM ET","Sea","Paul","Richardson","SF",8.13,12.1,17,30,1,6,5,5,0.0604838709677419
"TE","Vernon Davis (8009549)","Vernon Davis",8009549,3300,"NYG@Was 04:25PM ET","Was","Vernon","Davis","NYG",6.71,10.4,44,58,2,5,5,5,0.0998278829604131
"WR","Devin Funchess (8009406)","Devin Funchess",8009406,3300,"Car@TB 01:00PM ET","Car","Devin","Funchess","TB",0,0,23,63,4,6,3,4,0.117537313432836
"WR","Danny Amendola (8009431)","Danny Amendola",8009431,3300,"NE@Mia 01:00PM ET","NE","Danny","Amendola","Mia",0,0,23,30,4,7,3,7,0.0549450549450549
"WR","Nelson Agholor (8009473)","Nelson Agholor",8009473,3300,"Dal@Phi 01:00PM ET","Phi","Nelson","Agholor","Dal",9.01,5,35,73,2,5,3,3,0.131294964028777
"RB","Mike Davis (8009346)","Mike Davis",8009346,3300,"Sea@SF 04:25PM ET","SF","Mike","Davis","Sea",0,1.5,3,5,0,13,9,13,0.0105932203389831
"RB","Zach Zenner (8009255)","Zach Zenner",8009255,3200,"GB@Det 08:30PM ET","Det","Zach","Zenner","GB",8.77,14.2,NA,NA,NA,NA,NA,NA,NA
"TE","Jack Doyle (8009577)","Jack Doyle",8009577,3200,"Jax@Ind 01:00PM ET","Ind","Jack","Doyle","Jax",8.46,7.7,60,72,4,2,4,2,0.128801431127013
"WR","Charles Johnson (8009442)","Charles Johnson",8009442,3200,"Chi@Min 01:00PM ET","Min","Charles","Johnson","Chi",4.25,1.7,19,37,0,7,6,6,0.0656028368794326
"WR","Marquise Goodwin (8009455)","Marquise Goodwin",8009455,3200,"Buf@NYJ 01:00PM ET","Buf","Marquise","Goodwin","NYJ",6.29,5,30,63,3,4,3,3,0.140311804008909
"WR","Dorial Green-Beckham (8009471)","Dorial Green-Beckham",8009471,3200,"Dal@Phi 01:00PM ET","Phi","Dorial","Green-Beckham","Dal",11.19,8.4,37,72,2,4,3,4,0.129496402877698
"RB","Shaun Draughn (8009339)","Shaun Draughn",8009339,3200,"Sea@SF 04:25PM ET","SF","Shaun","Draughn","Sea",10.37,10.8,26,34,2,4,5,6,0.0720338983050847
"WR","Jeremy Kerley (8009525)","Jeremy Kerley",8009525,3200,"Sea@SF 04:25PM ET","SF","Jeremy","Kerley","Sea",9.48,9.9,58,108,3,1,2,1,0.228813559322034
"TE","Coby Fleener (8009535)","Coby Fleener",8009535,3100,"NO@Atl 04:25PM ET","NO","Coby","Fleener","Atl",7.01,8.5,47,76,3,4,5,4,0.121212121212121
"WR","Tajae Sharpe (8009393)","Tajae Sharpe",8009393,3100,"Hou@Ten 01:00PM ET","Ten","Tajae","Sharpe","Hou",6.7,7.2,42,91,2,4,6,3,0.186475409836066
"TE","Jared Cook (8009572)","Jared Cook",8009572,3100,"GB@Det 08:30PM ET","GB","Jared","Cook","Det",8.43,7,26,45,1,6,6,6,0.0760135135135135
"RB","Matt Asiata (8009280)","Matt Asiata",8009280,3100,"Chi@Min 01:00PM ET","Min","Matt","Asiata","Chi",9.69,9.2,31,37,0,6,6,6,0.0656028368794326
"WR","Joshua Bellamy (8009446)","Joshua Bellamy",8009446,3100,"Chi@Min 01:00PM ET","Chi","Joshua","Bellamy","Min",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Jason Witten (8009604)","Jason Witten",8009604,3100,"Dal@Phi 01:00PM ET","Dal","Jason","Witten","Phi",9.1,7.9,69,96,3,2,4,3,0.205567451820128
"RB","John Kuhn (8009207)","John Kuhn",8009207,3000,"NO@Atl 04:25PM ET","NO","John","Kuhn","Atl",2.54,2,NA,NA,NA,NA,NA,NA,NA
"RB","Travaris Cadet (8009208)","Travaris Cadet",8009208,3000,"NO@Atl 04:25PM ET","NO","Travaris","Cadet","Atl",6.22,5.5,40,53,3,5,5,5,0.0845295055821372
"RB","Patrick DiMarco (8009209)","Patrick DiMarco",8009209,3000,"NO@Atl 04:25PM ET","Atl","Patrick","DiMarco","NO",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Marcus Murphy (8009211)","Marcus Murphy",8009211,3000,"NO@Atl 04:25PM ET","NO","Marcus","Murphy","Atl",0,0,1,1,0,14,11,14,0.00159489633173844
"RB","Terron Ward (8009212)","Terron Ward",8009212,3000,"NO@Atl 04:25PM ET","Atl","Terron","Ward","NO",0,0,1,2,0,14,14,14,0.00391389432485323
"RB","Daniel Lasco (8009214)","Daniel Lasco",8009214,3000,"NO@Atl 04:25PM ET","NO","Daniel","Lasco","Atl",0,0,2,4,0,13,11,13,0.00637958532695375
"WR","Eric Weems (8009349)","Eric Weems",8009349,3000,"NO@Atl 04:25PM ET","Atl","Eric","Weems","NO",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Nick Williams (8009353)","Nick Williams",8009353,3000,"NO@Atl 04:25PM ET","Atl","Nick","Williams","NO",0,0,4,5,0,12,14,12,0.00978473581213307
"WR","Brandon Coleman (8009354)","Brandon Coleman",8009354,3000,"NO@Atl 04:25PM ET","NO","Brandon","Coleman","Atl",4.26,1.4,25,34,3,7,5,7,0.0542264752791069
"WR","Justin Hardy (8009355)","Justin Hardy",8009355,3000,"NO@Atl 04:25PM ET","Atl","Justin","Hardy","NO",4.83,7.4,18,25,3,9,3,9,0.0489236790606654
"WR","Corey Fuller (8009356)","Corey Fuller",8009356,3000,"NO@Atl 04:25PM ET","NO","Corey","Fuller","Atl",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Tommylee Lewis (8009359)","Tommylee Lewis",8009359,3000,"NO@Atl 04:25PM ET","NO","Tommylee","Lewis","Atl",0,0,7,11,0,11,11,11,0.0175438596491228
"WR","Jake Lampman (8009362)","Jake Lampman",8009362,3000,"NO@Atl 04:25PM ET","NO","Jake","Lampman","Atl",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Cedric Peerman (8009216)","Cedric Peerman",8009216,3000,"Bal@Cin 01:00PM ET","Cin","Cedric","Peerman","Bal",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Kyle Juszczyk (8009218)","Kyle Juszczyk",8009218,3000,"Bal@Cin 01:00PM ET","Bal","Kyle","Juszczyk","Cin",3.95,3.7,NA,NA,NA,NA,NA,NA,NA
"RB","Javorius Allen (8009220)","Javorius Allen",8009220,3000,"Bal@Cin 01:00PM ET","Bal","Javorius","Allen","Cin",0,0,4,6,0,13,10,12,0.00963081861958266
"WR","Kamar Aiken (8009366)","Kamar Aiken",8009366,3000,"Bal@Cin 01:00PM ET","Bal","Kamar","Aiken","Cin",4.53,5.3,29,51,1,7,6,5,0.0818619582664527
"WR","Michael Campanaro (8009368)","Michael Campanaro",8009368,3000,"Bal@Cin 01:00PM ET","Bal","Michael","Campanaro","Cin",0,0,NA,NA,NA,NA,NA,NA,NA
