"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Chris Sale",11500,"CHC@BOS 04:05PM ET",32.95,"BOS"
"SP","Corey Kluber",10400,"SEA@CLE 04:10PM ET",22.09,"CLE"
"SP","Danny Salazar",9800,"SEA@CLE 04:10PM ET",20.85,"CLE"
"SP","David Price",9800,"CHC@BOS 04:05PM ET",0,"BOS"
"SP","Jon Lester",9600,"CHC@BOS 04:05PM ET",13.64,"CHC"
"SP","Rick Porcello",9600,"CHC@BOS 04:05PM ET",15.45,"BOS"
"SP","Carlos Martinez",9100,"CIN@STL 02:15PM ET",17.22,"STL"
"SP","Jake Arrieta",9100,"CHC@BOS 04:05PM ET",22.475,"CHC"
"SP","Carlos Carrasco",8700,"SEA@CLE 04:10PM ET",24.925,"CLE"
"SP","Anthony DeSclafani",8600,"CIN@STL 02:15PM ET",0,"CIN"
"SP","Kyle Hendricks",8300,"CHC@BOS 04:05PM ET",12.675,"CHC"
"SP","John Lackey",8100,"CHC@BOS 04:05PM ET",16.35,"CHC"
"SP","Mike Leake",7800,"CIN@STL 02:15PM ET",22.775,"STL"
"SP","Drew Pomeranz",7500,"CHC@BOS 04:05PM ET",17.283,"BOS"
"SP","Adam Wainwright",7300,"CIN@STL 02:15PM ET",9.108,"STL"
"SP","Felix Hernandez",7200,"SEA@CLE 04:10PM ET",11.52,"SEA"
"SP","Brandon Finnegan",7200,"CIN@STL 02:15PM ET",9.875,"CIN"
"SP","Cody Reed",6900,"CIN@STL 02:15PM ET",5.7,"CIN"
"SP","Trevor Bauer",6600,"SEA@CLE 04:10PM ET",16.288,"CLE"
"SP","Michael Wacha",6600,"CIN@STL 02:15PM ET",19.675,"STL"
"SP","Lance Lynn",6400,"CIN@STL 02:15PM ET",17.725,"STL"
"SP","Robert Stephenson",6400,"CIN@STL 02:15PM ET",3.708,"CIN"
"SP","Steven Wright",6300,"CHC@BOS 04:05PM ET",1.088,"BOS"
"SP","Eduardo Rodriguez",6300,"CHC@BOS 04:05PM ET",15.45,"BOS"
"SP","James Paxton",6200,"SEA@CLE 04:10PM ET",27.31,"SEA"
"SP","Scott Feldman",6200,"CIN@STL 02:15PM ET",14.41,"CIN"
"SP","Raisel Iglesias",6200,"CIN@STL 02:15PM ET",6.871,"CIN"
"SP","Drew Smyly",6000,"SEA@CLE 04:10PM ET",0,"SEA"
"SP","Luke Weaver",6000,"CIN@STL 02:15PM ET",0,"STL"
"SP","Josh Tomlin",5900,"SEA@CLE 04:10PM ET",3.863,"CLE"
"SP","Hisashi Iwakuma",5900,"SEA@CLE 04:10PM ET",7.62,"SEA"
"SP","Brian Johnson",5900,"CHC@BOS 04:05PM ET",13.25,"BOS"
"SP","Yovani Gallardo",5800,"SEA@CLE 04:10PM ET",10.313,"SEA"
"SP","Sal Romano",5700,"CIN@STL 02:15PM ET",1.95,"CIN"
"SP","Brett Anderson",5400,"CHC@BOS 04:05PM ET",11.638,"CHC"
"SP","Roenis Elias",5400,"CHC@BOS 04:05PM ET",0,"BOS"
"1B","Anthony Rizzo",5300,"CHC@BOS 04:05PM ET",10.667,"CHC"
"SP","Amir Garrett",5200,"CIN@STL 02:15PM ET",14.938,"CIN"
"OF","Mookie Betts",5200,"CHC@BOS 04:05PM ET",8.833,"BOS"
"SP","Chase De Jong",5100,"SEA@CLE 04:10PM ET",2.45,"SEA"
"3B","Kris Bryant",5100,"CHC@BOS 04:05PM ET",9.714,"CHC"
"SP","Bronson Arroyo",5000,"CIN@STL 02:15PM ET",9.913,"CIN"
"SP","Tim Adleman",5000,"CIN@STL 02:15PM ET",17.55,"CIN"
"SP","John Gant",5000,"CIN@STL 02:15PM ET",0,"STL"
"1B","Joey Votto",4900,"CIN@STL 02:15PM ET",9.5,"CIN"
"OF","Nelson Cruz",4800,"SEA@CLE 04:10PM ET",9.522,"SEA"
"1B","Edwin Encarnacion",4700,"SEA@CLE 04:10PM ET",7.095,"CLE"
"OF","Kyle Schwarber",4700,"CHC@BOS 04:05PM ET",7.333,"CHC"
"SP","Ariel Miranda",4600,"SEA@CLE 04:10PM ET",11.775,"SEA"
"2B","Robinson Cano",4600,"SEA@CLE 04:10PM ET",7.565,"SEA"
"SS","Francisco Lindor",4600,"SEA@CLE 04:10PM ET",10.524,"CLE"
"OF","Michael Brantley",4600,"SEA@CLE 04:10PM ET",10,"CLE"
"SP","Rookie Davis",4600,"CIN@STL 02:15PM ET",0.25,"CIN"
"1B/OF","Carlos Santana",4500,"SEA@CLE 04:10PM ET",8.714,"CLE"
"2B/3B","Jose Ramirez",4500,"SEA@CLE 04:10PM ET",10,"CLE"
"SS","Jean Segura",4500,"SEA@CLE 04:10PM ET",11.091,"SEA"
"RP","Mike Montgomery",4500,"CHC@BOS 04:05PM ET",4.313,"CHC"
"1B/OF","Hanley Ramirez",4500,"CHC@BOS 04:05PM ET",5.706,"BOS"
"SP","Chris Heston",4400,"SEA@CLE 04:10PM ET",-8.3,"SEA"
"SP","Mike Clevinger",4400,"SEA@CLE 04:10PM ET",0,"CLE"
"2B","Jason Kipnis",4400,"SEA@CLE 04:10PM ET",3.333,"CLE"
"3B","Kyle Seager",4400,"SEA@CLE 04:10PM ET",6.3,"SEA"
"OF","Mitch Haniger",4300,"SEA@CLE 04:10PM ET",11.429,"SEA"
"OF","Dexter Fowler",4300,"CIN@STL 02:15PM ET",7.238,"STL"
"2B/OF","Ben Zobrist",4300,"CHC@BOS 04:05PM ET",6.333,"CHC"
"1B","Matt Carpenter",4200,"CIN@STL 02:15PM ET",6.571,"STL"
"2B/3B","Jedd Gyorko",4200,"CIN@STL 02:15PM ET",7.706,"STL"
"SS","Xander Bogaerts",4200,"CHC@BOS 04:05PM ET",6.118,"BOS"
"OF","Jackie Bradley Jr.",4200,"CHC@BOS 04:05PM ET",6.889,"BOS"
"1B","Danny Valencia",4100,"SEA@CLE 04:10PM ET",5,"SEA"
"RP","Jonathan Broxton",4100,"CIN@STL 02:15PM ET",0.175,"STL"
"RP","Seung Hwan Oh",4100,"CIN@STL 02:15PM ET",2.32,"STL"
"RP","Blake Wood",4100,"CIN@STL 02:15PM ET",2.177,"CIN"
"RP","Miguel Socolovich",4100,"CIN@STL 02:15PM ET",1.65,"STL"
"RP","Brett Cecil",4100,"CIN@STL 02:15PM ET",1.758,"STL"
"RP","Kevin Siegrist",4100,"CIN@STL 02:15PM ET",0.883,"STL"
"RP","Drew Storen",4100,"CIN@STL 02:15PM ET",4.495,"CIN"
"RP","Tyler Lyons",4100,"CIN@STL 02:15PM ET",4.7,"STL"
"RP","Trevor Rosenthal",4100,"CIN@STL 02:15PM ET",4.579,"STL"
"RP","Ariel Hernandez",4100,"CIN@STL 02:15PM ET",16,"CIN"
"RP","Lisalverto Bonilla",4100,"CIN@STL 02:15PM ET",11.05,"CIN"
"RP","Sam Tuivailala",4100,"CIN@STL 02:15PM ET",2.117,"STL"
"RP","Michael Lorenzen",4100,"CIN@STL 02:15PM ET",2.579,"CIN"
"RP","Austin Brice",4100,"CIN@STL 02:15PM ET",0,"CIN"
"RP","Wandy Peralta",4100,"CIN@STL 02:15PM ET",4.535,"CIN"
"RP","Nefi Ogando",4100,"CIN@STL 02:15PM ET",0,"CIN"
"RP","Tony Cingrani",4100,"CIN@STL 02:15PM ET",3.1,"CIN"
"RP","Barrett Astin",4100,"CIN@STL 02:15PM ET",1.85,"CIN"
"RP","Matt Bowman",4100,"CIN@STL 02:15PM ET",3.188,"STL"
"OF","Adam Duvall",4100,"CIN@STL 02:15PM ET",9.095,"CIN"
"2B","Dustin Pedroia",4100,"CHC@BOS 04:05PM ET",4.941,"BOS"
"SP","Dillon Overton",4000,"SEA@CLE 04:10PM ET",-0.7,"SEA"
"SP","Rob Whalen",4000,"SEA@CLE 04:10PM ET",0,"SEA"
"RP","Boone Logan",4000,"SEA@CLE 04:10PM ET",1.49,"CLE"
"RP","Andrew Miller",4000,"SEA@CLE 04:10PM ET",4.878,"CLE"
"RP","Zach McAllister",4000,"SEA@CLE 04:10PM ET",4.175,"CLE"
"RP","Casey Fien",4000,"SEA@CLE 04:10PM ET",0.55,"SEA"
"RP","Dan Otero",4000,"SEA@CLE 04:10PM ET",1.338,"CLE"
"RP","Marc Rzepczynski",4000,"SEA@CLE 04:10PM ET",2.05,"SEA"
"RP","Steve Cishek",4000,"SEA@CLE 04:10PM ET",0,"SEA"
