"Ryan Braun_Mil","Dexter Fowler_StL","Matt Carpenter_StL","Lorenzo Cain_KC","Jonathan Villar_Mil","Aledmys Diaz_StL","Stephen Piscotty_StL","Eric Hosmer_KC","Rougned Odor_Tex","Shin-Soo Choo_Tex","Adrian Beltre_Tex","Randal Grichuk_StL","Jonathan Lucroy_Tex","Alex Gordon_KC","Mike Napoli_Tex","Brandon Moss_KC","Carlos Gomez_Tex","Jorge Soler_KC","Jedd Gyorko_StL","Whit Merrifield_KC","Elvis Andrus_Tex","Peter O'Brien_KC","Yadier Molina_StL","Keon Broxton_Mil","Salvador Perez_KC","Nomar Mazara_Tex","Eric Thames_Mil","Domingo Santana_Mil","Cheslor Cuthbert_KC","Joey Gallo_Tex","Alcides Escobar_KC","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Jhonny Peralta_StL","Travis Shaw_Mil","Hernan Perez_Mil","Delino DeShields_Tex","Orlando Arcia_Mil","Matt Adams_StL","Kolten Wong_StL","Nick Franklin_Mil","Jurickson Profar_Tex","Jesus Aguilar_Mil","Harrison Bader_StL","Ryan O'Hearn_KC","Jose Martinez_StL","Robinson Chirinos_Tex","Terrance Gore_KC","Andrew Susac_Mil","Greg Garcia_StL","Kirk Nieuwenhuis_Mil","Brett Nicholas_Tex","Christian Colon_KC","Ryan Rua_Tex","Manny Pina_Mil","Carson Kelly_StL","Raul Mondesi_KC","Eric Fryer_StL","Jett Bandy_Mil","Hanser Alberto_Tex","Drew Butera_KC","Drew Robinson_Tex"
0,-1.61818181818182,12.9821428571429,0,0,37.5909090909091,-5.47777777777778,0,0,0,0,61.5636363636364,0,0,0,0,0,0,-60.7,0,0,0,10.4222222222222,0,0,0,0,0,0,0,0,0,0,0,-1.92857142857143,0,0,0,0,1.5,9.52380952380952,0,0,0,0,0,6.91666666666667,0,0,0,-29.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.06666666666667,21.8611111111111,0,0,56.4555555555556,0,10.3,0,-16.7777777777778,0,0,0,26.7444444444444,0,0,0,0,3.33333333333333,0,0,0,-0.555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.172727272727273,0,0,0,8.3,0,0,0,0,0,19.1636363636364,0,13.75,0,0,0,42,0,0,0,0,15.9727272727273,0,0,0,39.6666666666667,0,3.25454545454545,2.88888888888889,-1.95833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,5.23214285714286,0,0,0,0,0
0,0,0,0,0,0,0,0,7.69871794871795,-6.87878787878788,0,0,10.3,0,42.9230769230769,0,5.42307692307692,0,0,0,-1.57051282051282,0,0,0,0,-14.0705128205128,0,0,0,10.7051282051282,0,0,0,0,0,0,0,0,0,0,0,0,1.57142857142857,0,0,0,0,-36,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0
0,0,0,-14.0357142857143,0,0,0,8.25,0,0,0,0,0,13.75,0,27.6428571428571,0,0,0,0,0,0,0,0,-0.357142857142857,0,0,0,0,0,-1.17857142857143,3,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.4642857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,25.6153846153846,11.0909090909091,0,0,-16.7777777777778,0,5.42307692307692,0,62.2564102564103,0,0,0,7.34615384615385,0,0,0,0,52.8461538461538,0,0,0,8.03846153846154,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,78,0,0,0,0,0,0,-0.333333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-22.047619047619,-2,0,0,28.05,29.6,0,0,0,0,-60.7,0,0,0,0,0,0,43.2857142857143,0,0,0,-3.06666666666667,0,0,0,0,0,0,0,0,0,0,0,-0.166666666666667,0,0,0,0,21,26,0,0,0,0,0,-9.33333333333333,0,0,0,19.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-42,0,0,0,-21,0,0,0,0,0,42,0,0,0,0,0,220.5,0,0,0,0,-73.5,0,0,0,0,0,-52.5,-52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.98076923076923,-11.9090909090909,0,0,26.7444444444444,0,-1.57051282051282,0,7.34615384615385,0,0,0,72.025641025641,0,0,0,0,8.19230769230769,0,0,0,-4.33974358974359,0,0,0,0,0,0,0,0,0,0,0,0,6.28571428571429,0,0,0,0,96,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6,1.125,0,0,19.4,4.57777777777778,0,0,0,0,10.4222222222222,0,0,0,0,0,0,-3.06666666666667,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5.14285714285714,0,0,0,0,-7.5,8.78571428571429,0,0,0,0,0,1.91666666666667,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0
-24.4722222222222,0,0,0,0.411111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5666666666667,0,0,-14.5178571428571,28.0416666666667,0,0,0,0,0,0,0,-9.97222222222222,-100,0,-13.7555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58333333333333,0,0,0,-12.4,0,0,0
0,0,0,4.15454545454545,0,0,0,8.5,0,0,0,0,0,15.9727272727273,0,-0.357142857142857,0,0,0,-73.5,0,0,0,0,38.4545454545455,0,0,0,29.75,0,12.5909090909091,10.6388888888889,8.59722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,14.3214285714286,0,0,0,0,0
0,0,0,0,0,0,0,0,33.7307692307692,53.5151515151515,0,0,3.33333333333333,0,-14.0705128205128,0,52.8461538461538,0,0,0,8.19230769230769,0,0,0,0,112.358974358974,0,0,0,-10.5064102564103,0,0,0,0,0,0,0,0,0,0,0,0,13.2857142857143,0,0,0,0,66,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0
44.7916666666667,0,0,0,-38.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.5178571428571,0,0,74.3636363636364,-6.47619047619048,0,0,0,0,0,0,0,-8.07777777777778,92.3333333333333,0,6.11818181818182,0,0,0,0,0,0,0,0,0,0,0,0,-3.83333333333333,0,0,0,9.6,0,0,0,-15.8666666666667,0,0,0
6.42222222222222,0,0,0,-1.62222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0416666666667,0,0,-6.47619047619048,24.7111111111111,0,0,0,0,0,0,0,-8.79166666666667,-26.8333333333333,0,-12.0666666666667,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,12.45,0,0,0,7.85,0,0,0
0,0,0,2.83333333333333,0,0,0,46.75,0,0,0,0,0,39.6666666666667,0,0,0,0,0,0,0,0,0,0,29.75,0,0,0,72.25,0,-9.91666666666667,0,-36.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.724358974358974,-15.2424242424242,0,0,-0.555555555555556,0,10.7051282051282,0,8.03846153846154,0,0,0,-4.33974358974359,0,0,0,0,-10.5064102564103,0,0,0,44.7307692307692,0,0,0,0,0,0,0,0,0,0,0,0,-1.64285714285714,0,0,0,0,-33,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0
0,0,0,-2.20909090909091,0,0,0,-0.6,0,0,0,0,0,3.25454545454545,0,-1.17857142857143,0,0,0,-52.5,0,0,0,0,12.5909090909091,0,0,0,-9.91666666666667,0,15.8181818181818,-2.26388888888889,1.98611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15.1964285714286,0,0,0,0,0
0,0,0,-2.05555555555556,0,0,0,2.375,0,0,0,0,0,2.88888888888889,0,3,0,0,0,-52.5,0,0,0,0,10.6388888888889,0,0,0,0,0,-2.26388888888889,37.6111111111111,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8571428571429,0,0,0,0,0
0,0,0,4.83333333333333,0,0,0,1.625,0,0,0,0,0,-1.95833333333333,0,-0.933333333333333,0,0,0,0,0,0,0,0,8.59722222222222,0,0,0,-36.8333333333333,0,1.98611111111111,1.5,18.5277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.5,1.4,0,0,-3.73809523809524,5.47619047619048,0,0,0,0,-1.92857142857143,0,0,0,0,0,0,-0.166666666666667,0,0,0,5.14285714285714,0,0,0,0,0,0,0,0,0,0,0,3.14285714285714,0,0,0,0,0,5.5,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.1181818181818,0,0,0,-19.4848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.97222222222222,0,0,-8.07777777777778,-8.79166666666667,0,0,0,0,0,0,0,88.4102564102564,4.25,0,20.9807692307692,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,1.83333333333333,0,0,0,-14.8333333333333,0,0,0,-12.4666666666667,0,0,0
-17.1,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,92.3333333333333,-26.8333333333333,0,0,0,0,0,0,0,4.25,83.8666666666667,0,-6.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,-8.08333333333333,0,0,0,-168,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.90909090909091,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.7555555555556,0,0,6.11818181818182,-12.0666666666667,0,0,0,0,0,0,0,20.9807692307692,-6.46666666666667,0,25.0769230769231,0,0,0,0,5,0,0,0,0,0,0,0,-3.16666666666667,0,0,0,7.38095238095238,0,0,0,-1.16666666666667,0,0,0
0,6.25,-1.75,0,0,55.5,-15.5,0,0,0,0,1.5,0,0,0,0,0,0,21,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-13.9166666666667,-5.5,0,0,-7.76190476190476,-11.1428571428571,0,0,0,0,9.52380952380952,0,0,0,0,0,0,26,0,0,0,8.78571428571429,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,9,22.2777777777778,0,0,0,0,0,0,0,0,0,-18.4166666666667,0,0,0,0,0,0,0,-14,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.21428571428571,14.2857142857143,0,0,5.9,0,1.57142857142857,0,7.14285714285714,0,0,0,6.28571428571429,0,0,0,0,13.2857142857143,0,0,0,-1.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,7.71428571428571,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.5,0,0,0,-36.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,-3.33333333333333,0,0,5,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,-25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.25,0,0,0,7.08333333333333,-6.8,0,0,0,0,6.91666666666667,0,0,0,0,0,0,-9.33333333333333,0,0,0,1.91666666666667,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,45,0,0,0,0,-36,0,78,0,0,0,96,0,0,0,0,66,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-23.55,20,0,0,0,45.45,0,0,0,0,-29.5,0,0,0,0,0,0,19.3333333333333,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.4166666666667,0,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,12,0,0,0,0
9,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83333333333333,0,0,0,0,0,0,0,0,1.83333333333333,-5,0,-3.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,7,0,0,0,22,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-7,0,0,0,-13,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,-17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.833333333333333,0,-0.333333333333333,0,0,0,-2.5,0,0,0,0,3.66666666666667,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.2142857142857,0,0,0,51.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58333333333333,0,0,9.6,12.45,0,0,0,0,0,0,0,-14.8333333333333,-8.08333333333333,0,7.38095238095238,0,0,0,0,-15,0,0,0,0,0,0,0,7,0,0,0,57.9523809523809,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.76785714285714,0,0,0,0.910714285714286,0,0,0,0,0,5.23214285714286,0,-10.4642857142857,0,0,0,0,0,0,0,0,14.3214285714286,0,0,0,0,0,15.1964285714286,-15.8571428571429,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8392857142857,0,0,0,0,0
0,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0
94.7,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4,0,0,-15.8666666666667,7.85,0,0,0,0,0,0,0,-12.4666666666667,-168,0,-1.16666666666667,0,0,0,0,-25,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,63.6666666666667,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
