"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Noah Syndergaard",12200,"Atl@NYM 07:10PM ET",22.006,"NYM",NA,NA,NA,NA,NA
"SP","Madison Bumgarner",11300,"SF@Ari 09:40PM ET",21.728,"SF",NA,NA,NA,NA,NA
"SP","Lance McCullers",10800,"Sea@Hou 08:10PM ET",20.375,"Hou",NA,NA,NA,NA,NA
"SP","Johnny Cueto",10600,"SF@Ari 09:40PM ET",22.171,"SF",NA,NA,NA,NA,NA
"SP","Jacob deGrom",10300,"Atl@NYM 07:10PM ET",16.422,"NYM",NA,NA,NA,NA,NA
"SP","Chris Archer",10200,"Tor@TB 07:10PM ET",18.885,"TB",NA,NA,NA,NA,NA
"SP","Felix Hernandez",10100,"Sea@Hou 08:10PM ET",15.008,"Sea",NA,NA,NA,NA,NA
"SP","Dallas Keuchel",9900,"Sea@Hou 08:10PM ET",15.623,"Hou",NA,NA,NA,NA,NA
"SP","Steven Matz",9700,"Atl@NYM 07:10PM ET",16.365,"NYM",NA,NA,NA,NA,NA
"SP","Aaron Sanchez",9500,"Tor@TB 07:10PM ET",18.07,"Tor",NA,NA,NA,NA,NA
"SP","Julio Teheran",9500,"Atl@NYM 07:10PM ET",17.155,"Atl",NA,NA,NA,NA,NA
"SP","Jeff Samardzija",9200,"SF@Ari 09:40PM ET",14.78,"SF",12.3,16.6,15.163,NA,11.3
"SP","Marco Estrada",9000,"Tor@TB 07:10PM ET",17.592,"Tor",NA,NA,NA,NA,NA
"SP","Collin McHugh",8900,"Sea@Hou 08:10PM ET",14.758,"Hou",NA,NA,NA,NA,NA
"SP","James Paxton",8800,"Sea@Hou 08:10PM ET",16.643,"Sea",NA,NA,NA,NA,NA
"SP","JA. Happ",8700,"Tor@TB 07:10PM ET",17.525,"Tor",NA,NA,NA,NA,NA
"SP","Marcus Stroman",8700,"Tor@TB 07:10PM ET",14.656,"Tor",16.54,17.6,18.9735,NA,20.7
"SP","Francisco Liriano",8400,"Tor@TB 07:10PM ET",11.967,"Tor",NA,NA,NA,NA,NA
"SP","Drew Smyly",8400,"Sea@Hou 08:10PM ET",14.383,"Sea",NA,NA,NA,NA,NA
"SP","Jake Odorizzi",8300,"Tor@TB 07:10PM ET",15.256,"TB",NA,NA,NA,NA,NA
"SP","Hisashi Iwakuma",8300,"Sea@Hou 08:10PM ET",14.011,"Sea",NA,NA,NA,NA,NA
"SP","Robbie Ray",8300,"SF@Ari 09:40PM ET",16.033,"Ari",13.99,17.8,14.973,NA,14.4
"SP","Mike Foltynewicz",8200,"Atl@NYM 07:10PM ET",14.45,"Atl",NA,NA,NA,NA,NA
"SP","Zack Greinke",8200,"SF@Ari 09:40PM ET",15.067,"Ari",NA,NA,NA,NA,NA
"SP","Matt Harvey",8100,"Atl@NYM 07:10PM ET",11.429,"NYM",18.14,17.5,18.869,NA,20.4
"SP","Zack Wheeler",7900,"Atl@NYM 07:10PM ET",0,"NYM",NA,NA,NA,NA,NA
"SP","Alex Cobb",7800,"Tor@TB 07:10PM ET",4.02,"TB",NA,NA,NA,NA,NA
"SP","Taijuan Walker",7800,"SF@Ari 09:40PM ET",13.874,"Ari",NA,NA,NA,NA,NA
"SP","Bartolo Colon",7400,"Atl@NYM 07:10PM ET",13.537,"Atl",NA,NA,NA,NA,NA
"SP","Matt Moore",7400,"SF@Ari 09:40PM ET",16.196,"SF",NA,NA,NA,NA,NA
"SP","Mike Fiers",7300,"Sea@Hou 08:10PM ET",12.319,"Hou",NA,NA,NA,NA,NA
"SP","Jaime Garcia",7200,"Atl@NYM 07:10PM ET",12.733,"Atl",12.63,16.8,13.87,NA,0.7
"SP","Chase De Jong",7200,"Sea@Hou 08:10PM ET",0,"Sea",NA,NA,NA,NA,NA
"SP","Blake Snell",7100,"Tor@TB 07:10PM ET",13.887,"TB",16.47,12.8,15.469,NA,8.8
"RP","Robert Gsellman",7000,"Atl@NYM 07:10PM ET",15.744,"NYM",NA,NA,NA,NA,NA
"SP","Joe Musgrove",7000,"Sea@Hou 08:10PM ET",14.791,"Hou",NA,12.9,16.094,NA,6.5
"SP","Archie Bradley",7000,"SF@Ari 09:40PM ET",13.221,"Ari",NA,NA,0.773,NA,NA
"SP","RA. Dickey",6800,"Atl@NYM 07:10PM ET",11.342,"Atl",NA,NA,NA,NA,NA
"SP","Marcos Molina",6600,"Atl@NYM 07:10PM ET",0,"NYM",NA,NA,NA,NA,NA
"SP","Charlie Morton",6600,"Sea@Hou 08:10PM ET",12.8,"Hou",NA,NA,NA,NA,NA
"SP","Yovani Gallardo",6500,"Sea@Hou 08:10PM ET",8.529,"Sea",NA,NA,NA,NA,NA
