Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
RB,Devontae Booker (7642445),Devontae Booker,7642445,3700,SD@Den 04:05PM ET,Den
TE,Hunter Henry (7642630),Hunter Henry,7642630,3700,SD@Den 04:05PM ET,SD
DST,Broncos  (7642929),Broncos ,7642929,3700,SD@Den 04:05PM ET,Den
RB,Darren Sproles (7642454),Darren Sproles,7642454,3700,Phi@Dal 08:30PM ET,Phi
WR,Terrance Williams (7642565),Terrance Williams,7642565,3700,Phi@Dal 08:30PM ET,Dal
WR,Marquise Goodwin (7642536),Marquise Goodwin,7642536,3600,NE@Buf 01:00PM ET,Buf
RB,Fozzy Whittaker (7642448),Fozzy Whittaker,7642448,3600,Ari@Car 01:00PM ET,Car
TE,Jason Witten (7642639),Jason Witten,7642639,3600,Phi@Dal 08:30PM ET,Dal
TE,Zach Ertz (7642641),Zach Ertz,7642641,3600,Phi@Dal 08:30PM ET,Phi
TE,Jack Doyle (7642577),Jack Doyle,7642577,3500,KC@Ind 01:00PM ET,Ind
RB,Bilal Powell (7642414),Bilal Powell,7642414,3500,NYJ@Cle 01:00PM ET,NYJ
WR,Chris Conley (7642469),Chris Conley,7642469,3400,KC@Ind 01:00PM ET,KC
RB,DeAndre Washington (7642389),DeAndre Washington,7642389,3400,Oak@TB 01:00PM ET,Oak
TE,Coby Fleener (7642591),Coby Fleener,7642591,3400,Sea@NO 01:00PM ET,NO
DST,Jets  (7642924),Jets ,7642924,3400,NYJ@Cle 01:00PM ET,NYJ
RB,Knile Davis (7642422),Knile Davis,7642422,3400,GB@Atl 04:25PM ET,GB
WR,Russell Shepard (7642478),Russell Shepard,7642478,3300,Oak@TB 01:00PM ET,TB
RB,Justin Forsett (7642403),Justin Forsett,7642403,3300,Det@Hou 01:00PM ET,Det
TE,Gary Barnidge (7642604),Gary Barnidge,7642604,3300,NYJ@Cle 01:00PM ET,Cle
RB,Don Jackson (7642426),Don Jackson,7642426,3300,GB@Atl 04:25PM ET,GB
RB,Reggie Bush (7642427),Reggie Bush,7642427,3300,NE@Buf 01:00PM ET,Buf
WR,Danny Amendola (7642533),Danny Amendola,7642533,3300,NE@Buf 01:00PM ET,NE
DST,Patriots  (7642928),Patriots ,7642928,3300,NE@Buf 01:00PM ET,NE
WR,Corey Brown (7642559),Corey Brown,7642559,3300,Ari@Car 01:00PM ET,Car
WR,Chester Rogers (7642474),Chester Rogers,7642474,3200,KC@Ind 01:00PM ET,Ind
TE,Cameron Brate (7642586),Cameron Brate,7642586,3200,Oak@TB 01:00PM ET,TB
WR,Dontrelle Inman (7642545),Dontrelle Inman,7642545,3200,SD@Den 04:05PM ET,SD
RB,Alfred Morris (7642456),Alfred Morris,7642456,3200,Phi@Dal 08:30PM ET,Dal
DST,Eagles  (7642934),Eagles ,7642934,3200,Phi@Dal 08:30PM ET,Phi
RB,Jalen Richard (7642390),Jalen Richard,7642390,3100,Oak@TB 01:00PM ET,Oak
WR,Jermaine Kearse (7642488),Jermaine Kearse,7642488,3100,Sea@NO 01:00PM ET,Sea
DST,Texans  (7642921),Texans ,7642921,3100,Det@Hou 01:00PM ET,Hou
WR,Justin Hunter (7642537),Justin Hunter,7642537,3100,NE@Buf 01:00PM ET,Buf
WR,Jaron Brown (7642556),Jaron Brown,7642556,3100,Ari@Car 01:00PM ET,Ari
WR,Nelson Agholor (7642571),Nelson Agholor,7642571,3100,Phi@Dal 08:30PM ET,Phi
RB,Anthony Sherman (7642377),Anthony Sherman,7642377,3000,KC@Ind 01:00PM ET,KC
RB,Robert Turbin (7642378),Robert Turbin,7642378,3000,KC@Ind 01:00PM ET,Ind
RB,Jordan Todman (7642379),Jordan Todman,7642379,3000,KC@Ind 01:00PM ET,Ind
RB,Josh Ferguson (7642381),Josh Ferguson,7642381,3000,KC@Ind 01:00PM ET,Ind
RB,Charcandrick West (7642382),Charcandrick West,7642382,3000,KC@Ind 01:00PM ET,KC
WR,Devin Street (7642467),Devin Street,7642467,3000,KC@Ind 01:00PM ET,Ind
WR,Albert Wilson (7642468),Albert Wilson,7642468,3000,KC@Ind 01:00PM ET,KC
WR,De'Anthony Thomas (7642472),De'Anthony Thomas,7642472,3000,KC@Ind 01:00PM ET,KC
WR,Tevaun Smith (7642473),Tevaun Smith,7642473,3000,KC@Ind 01:00PM ET,Ind
WR,Demarcus Robinson (7642475),Demarcus Robinson,7642475,3000,KC@Ind 01:00PM ET,KC
WR,Tyreek Hill (7642476),Tyreek Hill,7642476,3000,KC@Ind 01:00PM ET,KC
RB,Antone Smith (7642383),Antone Smith,7642383,3000,Oak@TB 01:00PM ET,TB
RB,Taiwan Jones (7642385),Taiwan Jones,7642385,3000,Oak@TB 01:00PM ET,Oak
RB,Jamize Olawale (7642388),Jamize Olawale,7642388,3000,Oak@TB 01:00PM ET,Oak
RB,Peyton Barber (7642391),Peyton Barber,7642391,3000,Oak@TB 01:00PM ET,TB
WR,Cecil Shorts III (7642479),Cecil Shorts III,7642479,3000,Oak@TB 01:00PM ET,TB
WR,Andre Holmes (7642480),Andre Holmes,7642480,3000,Oak@TB 01:00PM ET,Oak
WR,Freddie Martino (7642481),Freddie Martino,7642481,3000,Oak@TB 01:00PM ET,TB
WR,Adam Humphries (7642483),Adam Humphries,7642483,3000,Oak@TB 01:00PM ET,TB
WR,Seth Roberts (7642485),Seth Roberts,7642485,3000,Oak@TB 01:00PM ET,Oak
WR,Johnny Holton (7642486),Johnny Holton,7642486,3000,Oak@TB 01:00PM ET,Oak
RB,Tim Hightower (7642392),Tim Hightower,7642392,3000,Sea@NO 01:00PM ET,NO
RB,John Kuhn (7642393),John Kuhn,7642393,3000,Sea@NO 01:00PM ET,NO
RB,Travaris Cadet (7642395),Travaris Cadet,7642395,3000,Sea@NO 01:00PM ET,NO
RB,Marcus Murphy (7642398),Marcus Murphy,7642398,3000,Sea@NO 01:00PM ET,NO
RB,Daniel Lasco (7642400),Daniel Lasco,7642400,3000,Sea@NO 01:00PM ET,NO
RB,C.J. Prosise (7642401),C.J. Prosise,7642401,3000,Sea@NO 01:00PM ET,Sea
RB,Alex Collins (7642402),Alex Collins,7642402,3000,Sea@NO 01:00PM ET,Sea
WR,Brandon Coleman (7642489),Brandon Coleman,7642489,3000,Sea@NO 01:00PM ET,NO
WR,Paul Richardson (7642490),Paul Richardson,7642490,3000,Sea@NO 01:00PM ET,Sea
WR,Tanner McEvoy (7642492),Tanner McEvoy,7642492,3000,Sea@NO 01:00PM ET,Sea
WR,Tommylee Lewis (7642495),Tommylee Lewis,7642495,3000,Sea@NO 01:00PM ET,NO
WR,Jake Lampman (7642497),Jake Lampman,7642497,3000,Sea@NO 01:00PM ET,NO
DST,Seahawks  (7642920),Seahawks ,7642920,3000,Sea@NO 01:00PM ET,Sea
RB,Jonathan Grimes (7642404),Jonathan Grimes,7642404,3000,Det@Hou 01:00PM ET,Hou
RB,Alfred Blue (7642407),Alfred Blue,7642407,3000,Det@Hou 01:00PM ET,Hou
RB,Jay Prosch (7642408),Jay Prosch,7642408,3000,Det@Hou 01:00PM ET,Hou
RB,Michael Burton (7642409),Michael Burton,7642409,3000,Det@Hou 01:00PM ET,Det
RB,Tyler Ervin (7642411),Tyler Ervin,7642411,3000,Det@Hou 01:00PM ET,Hou
WR,Andre Roberts (7642499),Andre Roberts,7642499,3000,Det@Hou 01:00PM ET,Det
WR,Keith Mumphery (7642502),Keith Mumphery,7642502,3000,Det@Hou 01:00PM ET,Hou
WR,Braxton Miller (7642504),Braxton Miller,7642504,3000,Det@Hou 01:00PM ET,Hou
WR,Jaelen Strong (7642505),Jaelen Strong,7642505,3000,Det@Hou 01:00PM ET,Hou
TE,Eric Ebron (7642599),Eric Ebron,7642599,3000,Det@Hou 01:00PM ET,Det
RB,Malcolm Johnson (7642415),Malcolm Johnson,7642415,3000,NYJ@Cle 01:00PM ET,Cle
RB,George Atkinson III (7642417),George Atkinson III,7642417,3000,NYJ@Cle 01:00PM ET,Cle
RB,Troymaine Pope (7642419),Troymaine Pope,7642419,3000,NYJ@Cle 01:00PM ET,NYJ
WR,Andrew Hawkins (7642508),Andrew Hawkins,7642508,3000,NYJ@Cle 01:00PM ET,Cle
WR,Charone Peake (7642511),Charone Peake,7642511,3000,NYJ@Cle 01:00PM ET,NYJ
WR,Jeremy Butler (7642512),Jeremy Butler,7642512,3000,NYJ@Cle 01:00PM ET,NYJ
WR,Robby Anderson (7642513),Robby Anderson,7642513,3000,NYJ@Cle 01:00PM ET,NYJ
WR,Jordan Payton (7642514),Jordan Payton,7642514,3000,NYJ@Cle 01:00PM ET,Cle
WR,Ricardo Louis (7642515),Ricardo Louis,7642515,3000,NYJ@Cle 01:00PM ET,Cle
WR,Jalin Marshall (7642517),Jalin Marshall,7642517,3000,NYJ@Cle 01:00PM ET,NYJ
WR,Rashard Higgins (7642518),Rashard Higgins,7642518,3000,NYJ@Cle 01:00PM ET,Cle
RB,Patrick DiMarco (7642421),Patrick DiMarco,7642421,3000,GB@Atl 04:25PM ET,Atl
RB,Aaron Ripkowski (7642424),Aaron Ripkowski,7642424,3000,GB@Atl 04:25PM ET,GB
WR,Eric Weems (7642520),Eric Weems,7642520,3000,GB@Atl 04:25PM ET,Atl
WR,Aldrick Robinson (7642521),Aldrick Robinson,7642521,3000,GB@Atl 04:25PM ET,Atl
WR,Jared Abbrederis (7642525),Jared Abbrederis,7642525,3000,GB@Atl 04:25PM ET,GB
WR,Justin Hardy (7642526),Justin Hardy,7642526,3000,GB@Atl 04:25PM ET,Atl
WR,Trevor Davis (7642529),Trevor Davis,7642529,3000,GB@Atl 04:25PM ET,GB
WR,Taylor Gabriel (7642530),Taylor Gabriel,7642530,3000,GB@Atl 04:25PM ET,Atl
WR,Jeff Janis (7642531),Jeff Janis,7642531,3000,GB@Atl 04:25PM ET,GB
RB,Jerome Felton (7642428),Jerome Felton,7642428,3000,NE@Buf 01:00PM ET,Buf
RB,James Develin (7642429),James Develin,7642429,3000,NE@Buf 01:00PM ET,NE
RB,Brandon Bolden (7642432),Brandon Bolden,7642432,3000,NE@Buf 01:00PM ET,NE
RB,Dion Lewis (7642433),Dion Lewis,7642433,3000,NE@Buf 01:00PM ET,NE
RB,D.J. Foster (7642436),D.J. Foster,7642436,3000,NE@Buf 01:00PM ET,NE
RB,Jonathan Williams (7642437),Jonathan Williams,7642437,3000,NE@Buf 01:00PM ET,Buf
WR,Matthew Slater (7642532),Matthew Slater,7642532,3000,NE@Buf 01:00PM ET,NE
WR,Brandon Tate (7642534),Brandon Tate,7642534,3000,NE@Buf 01:00PM ET,Buf
WR,Walt Powell (7642538),Walt Powell,7642538,3000,NE@Buf 01:00PM ET,Buf
WR,Malcolm Mitchell (7642541),Malcolm Mitchell,7642541,3000,NE@Buf 01:00PM ET,NE
RB,Dexter McCluster (7642438),Dexter McCluster,7642438,3000,SD@Den 04:05PM ET,SD
RB,Kapri Bibbs (7642439),Kapri Bibbs,7642439,3000,SD@Den 04:05PM ET,Den
RB,Derek Watt (7642441),Derek Watt,7642441,3000,SD@Den 04:05PM ET,SD
RB,Kenneth Farrow (7642443),Kenneth Farrow,7642443,3000,SD@Den 04:05PM ET,SD
RB,Andy Janovich (7642444),Andy Janovich,7642444,3000,SD@Den 04:05PM ET,Den
WR,Jordan Norwood (7642542),Jordan Norwood,7642542,3000,SD@Den 04:05PM ET,Den
WR,Griff Whalen (7642546),Griff Whalen,7642546,3000,SD@Den 04:05PM ET,SD
WR,Bennie Fowler (7642548),Bennie Fowler,7642548,3000,SD@Den 04:05PM ET,Den
WR,Jordan Taylor (7642549),Jordan Taylor,7642549,3000,SD@Den 04:05PM ET,Den
WR,Cody Latimer (7642550),Cody Latimer,7642550,3000,SD@Den 04:05PM ET,Den
RB,Mike Tolbert (7642446),Mike Tolbert,7642446,3000,Ari@Car 01:00PM ET,Car
RB,Andre Ellington (7642449),Andre Ellington,7642449,3000,Ari@Car 01:00PM ET,Ari
RB,Stepfan Taylor (7642450),Stepfan Taylor,7642450,3000,Ari@Car 01:00PM ET,Ari
RB,Kerwynn Williams (7642451),Kerwynn Williams,7642451,3000,Ari@Car 01:00PM ET,Ari
RB,Cameron Artis-Payne (7642453),Cameron Artis-Payne,7642453,3000,Ari@Car 01:00PM ET,Car
WR,Brenton Bersin (7642555),Brenton Bersin,7642555,3000,Ari@Car 01:00PM ET,Car
WR,J.J. Nelson (7642558),J.J. Nelson,7642558,3000,Ari@Car 01:00PM ET,Ari
WR,Brittan Golden (7642561),Brittan Golden,7642561,3000,Ari@Car 01:00PM ET,Ari
RB,Darren McFadden (7642455),Darren McFadden,7642455,3000,Phi@Dal 08:30PM ET,Dal
RB,Kenjon Barner (7642458),Kenjon Barner,7642458,3000,Phi@Dal 08:30PM ET,Phi
RB,Lance Dunbar (7642459),Lance Dunbar,7642459,3000,Phi@Dal 08:30PM ET,Dal
RB,Rod Smith (7642460),Rod Smith,7642460,3000,Phi@Dal 08:30PM ET,Dal
RB,Keith Smith (7642461),Keith Smith,7642461,3000,Phi@Dal 08:30PM ET,Dal
RB,Darius Jackson (7642462),Darius Jackson,7642462,3000,Phi@Dal 08:30PM ET,Dal
RB,Wendell Smallwood (7642463),Wendell Smallwood,7642463,3000,Phi@Dal 08:30PM ET,Phi
WR,Josh Huff (7642568),Josh Huff,7642568,3000,Phi@Dal 08:30PM ET,Phi
WR,Dorial Green-Beckham (7642569),Dorial Green-Beckham,7642569,3000,Phi@Dal 08:30PM ET,Phi
WR,Bryce Treggs (7642570),Bryce Treggs,7642570,3000,Phi@Dal 08:30PM ET,Phi
WR,Lucky Whitehead (7642572),Lucky Whitehead,7642572,3000,Phi@Dal 08:30PM ET,Dal
DST,Cowboys  (7642933),Cowboys ,7642933,3000,Phi@Dal 08:30PM ET,Dal
TE,Dwayne Allen (7642575),Dwayne Allen,7642575,2900,KC@Ind 01:00PM ET,Ind
TE,Charles Clay (7642620),Charles Clay,7642620,2900,NE@Buf 01:00PM ET,Buf
DST,Panthers  (7642932),Panthers ,7642932,2900,Ari@Car 01:00PM ET,Car
DST,Chiefs  (7642916),Chiefs ,7642916,2800,KC@Ind 01:00PM ET,KC
TE,C.J. Fiedorowicz (7642598),C.J. Fiedorowicz,7642598,2800,Det@Hou 01:00PM ET,Hou
TE,Jacob Tamme (7642611),Jacob Tamme,7642611,2800,GB@Atl 04:25PM ET,Atl
DST,Bills  (7642927),Bills ,7642927,2800,NE@Buf 01:00PM ET,Buf
TE,Richard Rodgers (7642615),Richard Rodgers,7642615,2700,GB@Atl 04:25PM ET,GB
TE,Antonio Gates (7642624),Antonio Gates,7642624,2700,SD@Den 04:05PM ET,SD
TE,Virgil Green (7642625),Virgil Green,7642625,2700,SD@Den 04:05PM ET,Den
DST,Cardinals  (7642931),Cardinals ,7642931,2700,Ari@Car 01:00PM ET,Ari
DST,Raiders  (7642917),Raiders ,7642917,2600,Oak@TB 01:00PM ET,Oak
TE,Levine Toilolo (7642614),Levine Toilolo,7642614,2600,GB@Atl 04:25PM ET,Atl
