"Matt Kemp_ATL","Eric Thames_MIL","Travis Shaw_MIL","Ryan Braun_MIL","Eduardo Nunez_SF","Domingo Santana_MIL","Freddie Freeman_ATL","Hunter Pence_SF","Adonis Garcia_ATL","Brandon Belt_SF","Buster Posey_SF","Ender Inciarte_ATL","Denard Span_SF","Hernan Perez_MIL","Keon Broxton_MIL","Joe Panik_SF","Tyler Flowers_ATL","Aaron Altherr_PHI","Matt Adams_ATL","Brandon Crawford_SF","Howie Kendrick_PHI","Jonathan Villar_MIL","Cesar Hernandez_PHI","Andrew Knapp_PHI","Nick Hundley_SF","Jesus Aguilar_MIL","Jarrett Parker_SF","Brandon Phillips_ATL","Daniel Nava_PHI","Tommy Joseph_PHI","Rhys Hoskins_PHI","Jace Peterson_ATL","Nick Franklin_MIL","Mac Williamson_SF","Maikel Franco_PHI","Eric Sogard_MIL","Kelby Tomlinson_SF","Nick Markakis_ATL","Kurt Suzuki_ATL","Danny Santana_ATL","Jett Bandy_MIL","Micah Johnson_ATL","Dansby Swanson_ATL","Aaron Hill_SF","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Orlando Arcia_MIL","Michael Saunders_PHI","Odubel Herrera_PHI","Brock Stassi_PHI","Gorkys Hernandez_SF","Conor Gillaspie_SF","Christian Arroyo_SF","Andres Blanco_PHI","Rio Ruiz_ATL","Justin Ruggiano_SF","Freddy Galvis_PHI","Cameron Rupp_PHI","Michael Morse_SF","Austin Slater_SF","Orlando Calixte_SF","Tim Federowicz_SF","Ty Kelly_PHI","Chris Marrero_SF","Anthony Recker_ATL","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL"
11.8723076923077,0,0,0,0,0,4.62105263157895,0,-12.5263157894737,0,0,15.6516129032258,0,0,0,0,39.2064516129032,0,13.9642857142857,0,0,0,0,0,0,0,0,7.72307692307692,0,0,0,-7.09047619047619,0,0,0,0,0,8.68965517241379,0,49.6,0,0,7.13103448275862,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.503003003003,0,0,-1.8,0,11.2404761904762,1.94545454545455,0,0,0,0,3.21428571428571,35.0085227272727,0,0,0,0,4.64415322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10714285714286,4.19858870967742,2.6,0,0,0,-2.9,0,0,-2.61861861861862,3.12153846153846,0,0,0,0,-6,0,0,0,0,0
-25.8636363636364,0,0,0,0,0,0,0,160.333333333333,0,0,22.2045454545455,0,0,0,0,13.9642857142857,0,134.083333333333,0,0,0,0,0,0,0,0,64.625,0,0,0,4.75,0,0,0,0,0,8.53636363636364,8,106.166666666667,0,0,-0.663636363636364,0,0,0,0,0,0,0,0,0,0,0,0,-4.60714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19.3924369747899,0,0,15.9542483660131,0,-3.85810810810811,5.50537634408602,0,8.38505747126437,0,0,-2.71428571428571,0,0,0,34.3765182186235,0,0,0,0,-1.76373626373626,0,-1.8,0,0,0,0,0,0,7.23611111111111,0,0,0,0,0,0,0,0,0,7.58333333333333,0,0,0,0,0,0,0,26.0666666666667,10,8.3956043956044,0,0,-23.8444444444444,0,0,0,0,-26,0,0,20.2678571428571,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0,0,59.2967032967033,0,27.0659340659341,5.25,0,0,0,0,0,11.7115384615385,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6727272727273,12.7,0,0,0,0,0,0,0,5.25274725274725,36.4888888888889,0,0,0,0,0,0,0,0,0,0
0,1.41565452091768,1.63461538461538,-24.9076923076923,0,-9.66145092460882,0,0,0,0,0,0,0,7.33366935483871,12.1152204836415,0,0,0,0,0,0,62.2886216466235,0,0,0,-31.3589743589744,0,0,0,0,0,0,-4.90476190476191,0,0,-11.9166666666667,0,0,0,0,4.525,0,0,0,22.4285714285714,-19,0,2.59329268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2404761904762,0,0,27.0659340659341,0,48.4468085106383,-9.85416666666667,0,0,0,0,5.78888888888889,7.85304878048781,0,0,0,0,-7.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19559032716927,12.5911730545877,-18.0714285714286,0,0,0,-1.15,0,0,5.72895467160037,21.6559139784946,0,0,0,0,-10,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94545454545455,0,0,5.25,0,-9.85416666666667,39.9044117647059,0,0,0,0,1.8,1.48181818181818,0,0,0,0,5.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09090909090909,-5.73529411764706,46.5333333333333,0,0,0,6.6,0,0,-6.02573529411765,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.29166666666667,0,0,14.6538461538462,0,7.8625,8.13888888888889,0,0.4,0,0,-0.257352941176471,0,0,0,-1.76373626373626,0,0,0,0,47.8070175438597,0,76.5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.533333333333333,7.5,5.5,0,0,-1.33333333333333,0,0,0,0,0,0,0,-22.1666666666667,0,0,0,0
0,1.89285714285714,26.043956043956,-5,0,8.11538461538461,0,0,0,0,0,0,0,39.9333333333333,-7.11428571428571,0,0,0,0,0,0,-31.3589743589744,0,0,0,59.8455882352941,0,0,0,0,0,0,0,0,0,44,0,0,0,0,-36.1333333333333,0,0,0,4.32727272727273,0,0,6.54166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-7,0,0,2.97619047619048,0,-10.8,-6.41666666666667,0,23.8,0,0,2.21428571428571,0,0,0,-1.8,0,0,0,0,76.5,0,42.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.43333333333333,0,0,0,0,0,-11.0135467980296,0,-0.00284900284900285,0,0,2.48780487804878,0,0,0,0,7.72307692307692,0,64.625,0,0,0,0,0,0,0,0,50.3487804878049,0,0,0,0.39766081871345,0,0,0,0,0,1.81890243902439,18.0714285714286,-10,0,0,7.62280701754386,0,0,0,0,0,0,0,0,0,0,0,0,19.8928571428571,0,0,0,0,0,0,0,0,0,0,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21428571428571,0,0,0,0,5.78888888888889,1.8,0,0,0,0,2.8,2,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.83333333333333,-6.2,0,0,0,0,0,0,-3.7,-0.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0085227272727,0,0,11.7115384615385,0,7.85304878048781,1.48181818181818,0,0,0,0,2,51.2590011614402,0,0,0,0,3.36984352773826,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0453781512605,-2.70870870870871,0,0,0,0,-10.75,0,0,-3.6144018583043,6.38172043010753,0,0,0,0,-10,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.68947368421053,0,0,0,0,0,-0.792397660818713,0,5.14285714285714,0,0,-3.66666666666667,0,0,0,0,-7.09047619047619,0,4.75,0,0,0,0,0,0,0,0,0.39766081871345,0,0,0,13.8888888888889,0,0,0,0,0,4.72222222222222,1.07692307692308,-1.5,0,0,4.08923076923077,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-23.0714285714286,-19.7857142857143,-6,0,-5,0,0,0,0,0,0,0,3.71428571428571,-4.25,0,0,0,0,0,0,-4.90476190476191,0,0,0,0,0,0,0,0,0,0,21.9285714285714,0,0,-60,0,0,0,0,-22.15,0,0,0,-48,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.26785714285714,0,0,0,0,5.95833333333333,2,0,16.8194444444444,0,0,-0.972222222222222,0,0,0,7.23611111111111,0,0,0,0,9,0,0,0,0,0,0,0,0,31.8777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70833333333333,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64415322580645,0,0,0.0384615384615385,0,-7.19047619047619,5.46153846153846,0,0,0,0,1.1,3.36984352773826,0,0,0,0,48.7420718816068,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13015873015873,3.75705128205128,15.6428571428571,0,0,0,-24,0,0,4.3953488372093,2.1258064516129,0,0,0,0,0,0,0,0,0,0
0,11.1,11.9,0,0,6.26190476190476,0,0,0,0,0,0,0,6.6,5.19047619047619,0,0,0,0,0,0,-11.9166666666667,0,0,0,44,0,0,0,0,0,0,-60,0,0,34.9821428571429,0,0,0,0,1.2,0,0,0,26.1666666666667,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-20,0,0,-28,0,-6,-24,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.725,0,0,0,0,0,-1.10168067226891,0,1.36363636363636,0,0,5.85176470588235,0,0,0,0,8.68965517241379,0,8.53636363636364,0,0,0,0,0,0,0,0,1.81890243902439,0,0,0,4.72222222222222,0,0,0,0,0,20.6596078431373,16.4166666666667,-10.9,0,0,4.22278911564626,0,0,0,0,0,0,0,0,0,0,0,0,-9.81818181818182,0,0,0,0,0,0,0,0,0,0,12,0,0
-0.647058823529412,0,0,0,0,0,-4.91208791208791,0,-8.67307692307692,0,0,26.1809523809524,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18.0714285714286,0,0,0,1.07692307692308,0,0,0,0,0,16.4166666666667,66.5476190476191,0,0,0,12.9789473684211,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.8095238095238,0,0,0,0,0,0,0,-52.5,0,0,137.238095238095,0,0,0,0,49.6,0,106.166666666667,0,0,0,0,0,0,0,0,-10,0,0,0,-1.5,0,0,0,0,0,-10.9,0,164.904761904762,0,0,-13.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.21739130434783,-18.2083333333333,44.2435897435897,0,-7.89723320158103,0,0,0,0,0,0,0,-0.310526315789474,-18.201581027668,0,0,0,0,0,0,4.525,0,0,0,-36.1333333333333,0,0,0,0,0,0,-22.15,0,0,1.2,0,0,0,0,50.0992063492063,0,0,0,0,27.5,0,15.197628458498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4358974358974,0,0,0,0,0,24.1016042780749,0,9.40625,0,0,2.88163265306122,0,0,0,0,7.13103448275862,0,-0.663636363636364,0,0,0,0,0,0,0,0,7.62280701754386,0,0,0,4.08923076923077,0,0,0,0,0,4.22278911564626,12.9789473684211,-13.7619047619048,0,0,32.4081632653061,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,-3,0,-100
0,0,0,0,-17.4666666666667,0,0,-22.1666666666667,0,8.26666666666667,3,0,1,0,0,-7,0,0,0,7.58333333333333,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6666666666667,0,0,0,0,0,0,0,-2.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0
0,20.2078947368421,1.13571428571429,16.7857142857143,0,10.6111111111111,0,0,0,0,0,0,0,23.625,5.49473684210526,0,0,0,0,0,0,22.4285714285714,0,0,0,4.32727272727273,0,0,0,0,0,0,-48,0,0,26.1666666666667,0,0,0,0,0,0,0,0,45.0933333333333,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.65,22.75,-12.0833333333333,0,-38.5,0,0,0,0,0,0,0,-10.8333333333333,0,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,7,20.8,0,-3.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.917004048583,4.98658536585366,13.4683333333333,0,-2.09761904761905,0,0,0,0,0,0,0,9.86896551724138,6.50404858299595,0,0,0,0,0,0,2.59329268292683,0,0,0,6.54166666666667,0,0,0,0,0,0,-3,0,0,2.3,0,0,0,0,15.197628458498,0,0,0,4,-3.16666666666667,0,31.0721554116559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10714285714286,0,0,52.6727272727273,0,8.19559032716927,4.09090909090909,0,0,0,0,0.6,22.0453781512605,0,0,0,0,6.13015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8846153846154,3.45714285714286,13.6,0,0,0,-9.8,0,0,10.5897435897436,8.26455026455026,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19858870967742,0,0,12.7,0,12.5911730545877,-5.73529411764706,0,0,0,0,1.83333333333333,-2.70870870870871,0,0,0,0,3.75705128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45714285714286,35.5285412262156,4.14285714285714,0,0,0,7.16666666666667,0,0,19.1818181818182,7.61965811965812,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,-18.0714285714286,46.5333333333333,0,0,0,0,-6.2,0,0,0,0,0,15.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,4.14285714285714,40.25,0,0,0,-3,0,0,1.70833333333333,2.33333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.2445652173913,0,0,4.17279411764706,0,7.41904761904762,-6.04940711462451,0,10,0,0,24.7785714285714,0,0,0,26.0666666666667,0,0,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,-36,0,0,0,0,0,0,-2.41666666666667,0,0,0,0,0,0,0,24.5054347826087,-0.333333333333333,1.05714285714286,0,0,14.4,0,0,5.83333333333333,0,0,0,0,5.66666666666667,0,0,0,0
0,0,0,0,20.2,0,0,2.78571428571429,0,13.7380952380952,-36.6666666666667,0,9.16666666666667,0,0,1.17857142857143,0,0,0,10,0,0,0,0,7.5,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,22.125,-6.65,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0
0,0,0,0,0.329230769230769,0,0,-7.46794871794872,0,-2.12307692307692,8.67076923076923,0,-7.90151515151515,0,0,-9.19666666666667,0,0,0,8.3956043956044,0,0,0,0,5.5,0,0,0,0,0,0,0,0,7.70833333333333,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05714285714286,-6.65,27.3226600985222,0,0,2.87272727272727,0,0,-0.2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9,0,0,0,0,-1.15,6.6,0,0,0,0,0,-10.75,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.8,7.16666666666667,-3,0,0,0,9.47619047619048,0,0,-7.59523809523809,0,0,0,0,0,0,0,0,0,0,0
1.34090909090909,0,0,0,0,0,0,0,0,0,0,-4.13636363636364,0,0,0,0,16.5,0,-4.60714285714286,0,0,0,0,0,0,0,0,19.8928571428571,0,0,0,10,0,0,0,0,0,-9.81818181818182,3.7,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,41.4772727272727,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-6.4,0,0,0,0,31.4636363636364,3.16666666666667,0,-7.05357142857143,0,0,38.4777777777778,0,0,0,-23.8444444444444,0,0,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,2.87272727272727,0,0,38.7692307692308,0,0,27.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61861861861862,0,0,5.25274725274725,0,5.72895467160037,-6.02573529411765,0,0,0,0,-3.7,-3.6144018583043,0,0,0,0,4.3953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5897435897436,19.1818181818182,1.70833333333333,0,0,0,-7.59523809523809,0,0,40.1215986394558,2.52318548387097,0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12153846153846,0,0,36.4888888888889,0,21.6559139784946,0,0,0,0,0,-0.25,6.38172043010753,0,0,0,0,2.1258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26455026455026,7.61965811965812,2.33333333333333,0,0,0,0,0,0,2.52318548387097,31.8457661290323,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9,0,0,2.66666666666667,0,-2.3,7.75,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83333333333333,-9,-0.2,0,0,27.5,0,0,7.61904761904762,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,0,5,-8,0,25,0,0,6.5,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
