"Matt Kemp_ATL","Eric Thames_MIL","Travis Shaw_MIL","Ryan Braun_MIL","Eduardo Nunez_SF","Domingo Santana_MIL","Freddie Freeman_ATL","Hunter Pence_SF","Adonis Garcia_ATL","Brandon Belt_SF","Buster Posey_SF","Ender Inciarte_ATL","Denard Span_SF","Hernan Perez_MIL","Keon Broxton_MIL","Joe Panik_SF","Tyler Flowers_ATL","Aaron Altherr_PHI","Matt Adams_ATL","Brandon Crawford_SF","Howie Kendrick_PHI","Jonathan Villar_MIL","Cesar Hernandez_PHI","Andrew Knapp_PHI","Nick Hundley_SF","Jesus Aguilar_MIL","Jarrett Parker_SF","Brandon Phillips_ATL","Daniel Nava_PHI","Tommy Joseph_PHI","Rhys Hoskins_PHI","Jace Peterson_ATL","Nick Franklin_MIL","Mac Williamson_SF","Maikel Franco_PHI","Eric Sogard_MIL","Kelby Tomlinson_SF","Nick Markakis_ATL","Kurt Suzuki_ATL","Danny Santana_ATL","Jett Bandy_MIL","Micah Johnson_ATL","Dansby Swanson_ATL","Aaron Hill_SF","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Orlando Arcia_MIL","Michael Saunders_PHI","Odubel Herrera_PHI","Brock Stassi_PHI","Gorkys Hernandez_SF","Conor Gillaspie_SF","Christian Arroyo_SF","Andres Blanco_PHI","Rio Ruiz_ATL","Justin Ruggiano_SF","Freddy Galvis_PHI","Cameron Rupp_PHI","Michael Morse_SF","Austin Slater_SF","Orlando Calixte_SF","Tim Federowicz_SF","Ty Kelly_PHI","Chris Marrero_SF","Anthony Recker_ATL","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL"
0,0,0,0,0.0514950166112957,0,0,13.2119565217391,0,0.68109756097561,30.9494949494949,0,-2.9004329004329,0,0,-1.71997300944669,0,0,0,5.50537634408602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05226480836237,0,0,0,0,0,6.03949579831933,0,-10.9786096256684,0,0,67.5878582202112,0,0,0,0,15.6516129032258,0,0,0,0,0,0,0,0,0,0,2.48780487804878,0,0,0,-3.66666666666667,0,0,0,0,0,5.85176470588235,0,0,0,0,2.88163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.4401709401709,0,0,-2.63636363636364,0,10.0413793103448,-2.9004329004329,0,45.6322580645161,0,0,-3.1957671957672,0,0,0,8.38505747126437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.90151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.462962962963,-0.935960591133005,-0.294117647058824,0,-8.89316239316239,0,0,0,0,0,0,0,85.265873015873,8.49145299145299,0,0,0,0,0,0,7.33366935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310526315789474,0,0,0,0,0,0,9.86896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.12436974789916,10.1492063492063,-25.7761904761905,0,2.92380952380952,0,0,0,0,0,0,0,8.49145299145299,74.4728682170543,0,0,0,0,0,0,12.1152204836415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.201581027668,0,0,0,0,0,0,6.50404858299595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.3363636363636,0,0,8.12807881773399,0,14.3333333333333,-1.71997300944669,0,-3.1957671957672,0,0,35.9167346938776,0,0,0,-2.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.19666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.8723076923077,0,0,0,0,0,4.62105263157895,0,-12.5263157894737,0,0,15.6516129032258,0,0,0,0,39.2064516129032,0,0,0,0,0,0,0,0,0,0,7.72307692307692,0,0,0,-7.09047619047619,0,0,0,0,0,8.68965517241379,0,0,0,0,7.13103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.503003003003,0,0,0,0,11.2404761904762,0,0,0,0,0,0,35.0085227272727,0,0,0,0,4.64415322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10714285714286,4.19858870967742,0,0,0,0,0,0,0,-2.61861861861862,3.12153846153846,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19.3924369747899,0,0,15.9542483660131,0,-3.85810810810811,5.50537634408602,0,8.38505747126437,0,0,-2.71428571428571,0,0,0,34.3765182186235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3956043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.41565452091768,1.63461538461538,-24.9076923076923,0,-9.66145092460882,0,0,0,0,0,0,0,7.33366935483871,12.1152204836415,0,0,0,0,0,0,62.2886216466235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.525,0,0,0,0,0,0,2.59329268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2404761904762,0,0,0,0,48.4468085106383,0,0,0,0,0,0,7.85304878048781,0,0,0,0,-7.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19559032716927,12.5911730545877,0,0,0,0,0,0,0,5.72895467160037,21.6559139784946,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.43333333333333,0,0,0,0,0,-11.0135467980296,0,-0.00284900284900285,0,0,2.48780487804878,0,0,0,0,7.72307692307692,0,0,0,0,0,0,0,0,0,0,50.3487804878049,0,0,0,0.39766081871345,0,0,0,0,0,1.81890243902439,0,0,0,0,7.62280701754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0085227272727,0,0,0,0,7.85304878048781,0,0,0,0,0,0,51.2590011614402,0,0,0,0,3.36984352773826,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0453781512605,-2.70870870870871,0,0,0,0,0,0,0,-3.6144018583043,6.38172043010753,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.68947368421053,0,0,0,0,0,-0.792397660818713,0,5.14285714285714,0,0,-3.66666666666667,0,0,0,0,-7.09047619047619,0,0,0,0,0,0,0,0,0,0,0.39766081871345,0,0,0,13.8888888888889,0,0,0,0,0,4.72222222222222,0,0,0,0,4.08923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64415322580645,0,0,0,0,-7.19047619047619,0,0,0,0,0,0,3.36984352773826,0,0,0,0,48.7420718816068,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13015873015873,3.75705128205128,0,0,0,0,0,0,0,4.3953488372093,2.1258064516129,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.725,0,0,0,0,0,-1.10168067226891,0,1.36363636363636,0,0,5.85176470588235,0,0,0,0,8.68965517241379,0,0,0,0,0,0,0,0,0,0,1.81890243902439,0,0,0,4.72222222222222,0,0,0,0,0,20.6596078431373,0,0,0,0,4.22278911564626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.21739130434783,-18.2083333333333,44.2435897435897,0,-7.89723320158103,0,0,0,0,0,0,0,-0.310526315789474,-18.201581027668,0,0,0,0,0,0,4.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0992063492063,0,0,0,0,0,0,15.197628458498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4358974358974,0,0,0,0,0,24.1016042780749,0,9.40625,0,0,2.88163265306122,0,0,0,0,7.13103448275862,0,0,0,0,0,0,0,0,0,0,7.62280701754386,0,0,0,4.08923076923077,0,0,0,0,0,4.22278911564626,0,0,0,0,32.4081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.917004048583,4.98658536585366,13.4683333333333,0,-2.09761904761905,0,0,0,0,0,0,0,9.86896551724138,6.50404858299595,0,0,0,0,0,0,2.59329268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.197628458498,0,0,0,0,0,0,31.0721554116559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10714285714286,0,0,0,0,8.19559032716927,0,0,0,0,0,0,22.0453781512605,0,0,0,0,6.13015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8846153846154,3.45714285714286,0,0,0,0,0,0,0,10.5897435897436,8.26455026455026,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19858870967742,0,0,0,0,12.5911730545877,0,0,0,0,0,0,-2.70870870870871,0,0,0,0,3.75705128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45714285714286,35.5285412262156,0,0,0,0,0,0,0,19.1818181818182,7.61965811965812,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.329230769230769,0,0,-7.46794871794872,0,-2.12307692307692,8.67076923076923,0,-7.90151515151515,0,0,-9.19666666666667,0,0,0,8.3956043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3226600985222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61861861861862,0,0,0,0,5.72895467160037,0,0,0,0,0,0,-3.6144018583043,0,0,0,0,4.3953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5897435897436,19.1818181818182,0,0,0,0,0,0,0,40.1215986394558,2.52318548387097,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12153846153846,0,0,0,0,21.6559139784946,0,0,0,0,0,0,6.38172043010753,0,0,0,0,2.1258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26455026455026,7.61965811965812,0,0,0,0,0,0,0,2.52318548387097,31.8457661290323,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
