"Paul Goldschmidt_Ari","Wil Myers_SD","Nolan Arenado_Col","Corey Seager_LAD","Nelson Cruz_Sea","Charlie Blackmon_Col","Robinson Cano_Sea","Jean Segura_Sea","Giancarlo Stanton_Mia","Rougned Odor_Tex","Trevor Story_Col","Shin-Soo Choo_Tex","Carlos Gonzalez_Col","AJ Pollock_Ari","Adrian Beltre_Tex","Kyle Seager_Sea","Christian Yelich_Mia","Ian Desmond_Col","Jake Lamb_Ari","Jonathan Lucroy_Tex","Dee Gordon_Mia","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Yasmany Tomas_Ari","Mike Napoli_Tex","Carlos Gomez_Tex","Logan Forsythe_LAD","Joc Pederson_LAD","David Dahl_Col","Elvis Andrus_Tex","Khris Davis_Oak","DJ LeMahieu_Col","Justin Turner_LAD","Ryan Schimpf_SD","David Peralta_Ari","Nomar Mazara_Tex","Mitch Haniger_Sea","Mark Reynolds_Col","Yangervis Solarte_SD","Joey Gallo_Tex","Rajai Davis_Oak","Yasmani Grandal_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","Brandon Drury_Ari","Chris Owings_Ari","Manuel Margot_SD","Delino DeShields_Tex","Danny Valencia_Sea","Marcell Ozuna_Mia","Alex Dickerson_SD","Hunter Renfroe_SD","Trevor Plouffe_Oak","JT Realmuto_Mia","Taylor Motter_Sea","Leonys Martin_Sea","Cody Bellinger_LAD","Chris Taylor_LAD","Gerardo Parra_Col","Cory Spangenberg_SD","Jeremy Hazelbaker_Ari","Ryon Healy_Oak","Jurickson Profar_Tex","Marcus Semien_Oak","Martin Prado_Mia","Trayce Thompson_LAD","Chris Herrmann_Ari","Jarrod Dyson_Sea","Austin Barnes_LAD","Socrates Brito_Ari","Travis Jankowski_SD","Robinson Chirinos_Tex","Stephen Vogt_Oak","Mike Zunino_Sea","Justin Bour_Mia","Ben Gamel_Sea","Rob Segedin_LAD","Stephen Cardullo_Col","Raimel Tapia_Col","Josh Phegley_Oak","Brett Nicholas_Tex","Mark Canha_Oak","Derek Dietrich_Mia","Dustin Garneau_Col","Andre Ethier_LAD","Andrew Toles_LAD","Yonder Alonso_Oak","Ryan Rua_Tex","Guillermo Heredia_Sea","Tom Murphy_Col","Scott Van Slyke_LAD","Kike Hernandez_LAD","Christian Bethancourt_SD","Austin Hedges_SD","Jed Lowrie_Oak","Shawn O'Malley_Sea","Destin Hood_Mia","Chris Iannetta_Ari","Erick Aybar_SD","Hanser Alberto_Tex","Jake Smolinski_Oak","Carlos Ruiz_Sea","Tyler Moore_Mia","Ichiro Suzuki_Mia","Tony Wolters_Col","Pat Valaika_Col","Daniel Descalso_Ari","Luis Sardinas_SD","Allen Cordoba_SD","Adeiny Hechavarria_Mia","Nick Ahmed_Ari","Jabari Blash_SD","Matt Joyce_Oak","AJ Ellis_Mia","Cristhian Adames_Col","Hector Sanchez_SD","Adam Rosales_Oak","Drew Robinson_Tex","Mike Freeman_Sea","JT Riddle_Mia","Alexi Amarista_Col","Jeff Mathis_Ari","Chad Pinder_Oak","Jaff Decker_Oak","Miguel Rojas_Mia","Luis Torrens_SD"
13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,0,0,11,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,9,7,0,0,0,0,10,0,0,0,0,0,0,0,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12,0,12,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,0,0,11,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12,0,12,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,2,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,9,0,0,0,0,11,11,0,0,0,11,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
